@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ CG %le 0.0009025274624515142
@ QG %le 2.766951593450068
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean"
*                 NAME                    S                COUNT               F1001W               FWSTD1               F1001R               F1001I               F1010W               FWSTD2               F1010R               F1010I                Q1001             Q1001STD                Q1010             Q1010STD            MDLF1001R            MDLF1001I            MDLF1010R            MDLF1010I
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
          "BPM.9R2.B1"              533.195                    5      0.0733875274678    0.007727919048283    -0.00993878411842    -0.07271141422146     0.01746346555393    0.001516428911592     0.01347788528159     0.01110491951747       0.785730759942    0.002428998177214      0.1198209518042     0.01498119836251                    0                    0                    0                    0
         "BPM.11R2.B1"             625.4967                    5     0.07006152829434    0.007869915310338  -0.0008662228491724     -0.0700561732106     0.01430636071852    0.003542828043461    -0.01273297844182    0.006522516156238      0.8056059733752    0.006525404518975      0.4576659721309     0.03614411222583                    0                    0                    0                    0
         "BPM.12R2.B1"             680.2203                    5     0.07481369196441    0.007658242687684    -0.03190230949976    -0.06767075552945     0.01375059159215    0.003827707181617   -0.007902037384755     0.01125329170972      0.7310603357566    0.004827771229407      0.3525691541883     0.02194108482388                    0                    0                    0                    0
         "BPM.13R2.B1"             733.6688                    5     0.07517161776492     0.01059352909625     -0.0259744902449    -0.07054146279964     0.01566836557933    0.003635904812756     0.01209531292098    0.009959974160156        0.74805289102    0.006549878246393      0.1299593241456     0.03569476764906                    0                    0                    0                    0
         "BPM.14R2.B1"             787.1173                    5      0.0783682823951    0.008156698715539  -0.0006529449568373    -0.07836556226074     0.01869079427499    0.005887966807761    0.002740615875893    -0.01848877538537      0.7974134999946    0.007269206030797      0.7816786331913      0.0392553193707                    0                    0                    0                    0
         "BPM.15R2.B1"             840.5658                    5     0.07213002631983     0.01159513519232   -0.001059796599359    -0.07212224017643     0.01460663827268     0.00161030517593    -0.01455976467801    0.001169245119603      0.8029027546571    0.006277353145856      0.5234249407262     0.03304190699972                    0                    0                    0                    0
         "BPM.16R2.B1"             894.0143                    5     0.07391618674372    0.009576433881683    -0.02732692319497    -0.06867926857087     0.01430780457478    0.005464696733666  -0.0007810226793169     0.01428647175914      0.7462339097345    0.005682500702581      0.2794735425701     0.03318431715144                    0                    0                    0                    0
         "BPM.17R2.B1"             947.4628                    5     0.07321460967706    0.008171394532906    -0.03594968459492     -0.0637808689788     0.01353285406318    0.001879140241739     0.01019614076651    0.008898137589682       0.726751207537    0.006014630104813      0.1218115974596     0.02026888712824                    0                    0                    0                    0
         "BPM.19R2.B1"              1054.36                    5     0.07312490394011    0.009265345659845   -0.005323151928255    -0.07293089626351     0.01265879916041    0.004216838195151    -0.01205092713352    0.003875609810859      0.7927984736483     0.00570731418236       0.448311974089     0.03608400625878                    0                    0                    0                    0
         "BPM.20R2.B1"             1107.808                    5     0.07111732428336    0.007832823643173    -0.03374017425102    -0.06260410892853      0.0115614899481    0.003707308022048   -0.003652737823087     0.01096930062565      0.7308936352707    0.006311363831328      0.3199568344359     0.04456838580889                    0                    0                    0                    0
         "BPM.21R2.B1"             1161.257                    5     0.06998984278178     0.00955949572348     -0.0411489057802    -0.05661577205788     0.01424548345068     0.00373480123486     0.01135124735385    0.008607147161241      0.7159447959622    0.005208253979423      0.1199649396756     0.02733128335701                    0                    0                    0                    0
         "BPM.22R2.B1"             1214.705                    5     0.07083081582381    0.008948092701847    -0.04924050572626     -0.0509153912495     0.01395418714016     0.00419647125096    0.003891821164761    -0.01340048755695      0.6925433788831    0.004744054528543      0.8178460295866     0.05484628313534                    0                    0                    0                    0
         "BPM.23R2.B1"             1268.154                    5     0.07834215304623     0.01098094633272    -0.02615352509308    -0.07384772216611      0.0230419793602    0.003669268476846    -0.02298297207842    0.001647970654646      0.7428205502696    0.004211349937234      0.4978463758342     0.01837023023692                    0                    0                    0                    0
         "BPM.24R2.B1"             1321.602                    5     0.07703541107217    0.009358176900088    -0.04824523015558    -0.06005707557227     0.02731247523573    0.003995938724703     -0.0113071480303     0.02486201333206      0.6855383803591    0.006194214218275      0.3283513847109     0.01839467798363                    0                    0                    0                    0
         "BPM.25R2.B1"             1375.051                    5     0.07442623714704    0.009475038335813    -0.05472218247901    -0.05044549058738      0.0295712006398    0.006305277498158     0.02303336154762     0.01854508460741      0.6756256600355    0.005835787772537      0.1152581591654     0.01480400159854                    0                    0                    0                    0
         "BPM.26R2.B1"             1428.499                    5      0.0743727119607    0.009415375516962    -0.06627839456739    -0.03374129069788     0.02652374017673    0.003197620229945     0.01070081616365    -0.02426934952557      0.6288267893321    0.005321134362394      0.8200386456405     0.01263714417006                    0                    0                    0                    0
         "BPM.27R2.B1"             1481.948                    5     0.07863278367117     0.01063066872588    -0.04374738888249     -0.0653397324286     0.03866724451138    0.002700914868409    -0.03782705219516     0.00801685227056      0.6926366983489    0.005500809387184      0.4737225476386     0.01476680739224                    0                    0                    0                    0
         "BPM.28R2.B1"             1535.397                    5     0.08090312686604    0.007978022885319    -0.06038354322956    -0.05384369641607     0.03802531148374    0.004802793898554    -0.01165637459195     0.03619465768325      0.6497457732546    0.007036149506249        0.30546984382     0.01390627295707                    0                    0                    0                    0
         "BPM.29R2.B1"             1588.845                    5     0.08045165965783    0.006183362749563    -0.07047241177648    -0.03880861657035      0.0377285731951     0.00228630656294     0.02619278064686     0.02715480578689      0.6190783314969    0.004536427338325      0.1312301820673    0.007997016166226                    0                    0                    0                    0
         "BPM.31R2.B1"             1695.742                    5     0.07866151393881    0.008544698963635    -0.04809299388337    -0.06224706992686     0.03290762169124    0.005204972988251    -0.03271364724441    0.003567751300467      0.6838578856993    0.006369897284469      0.4890257127287     0.01125313796707                    0                    0                    0                    0
         "BPM.32R2.B1"             1749.191                    5     0.07706404450391    0.008477670198769    -0.06069808065681    -0.04748273328148     0.03942043974372    0.002049524866633    -0.01044275015973     0.03801210384456       0.644683445308    0.007507599215635      0.2947187220835     0.01053621380331                    0                    0                    0                    0
         "BPM.33R2.B1"             1802.639                    5     0.08180238736785    0.009346901999845    -0.07163540792629    -0.03949682152167     0.03465029042651    0.003751453476525     0.02550994121861     0.02344963807108      0.6204107076748    0.006176574057329      0.1219418262837     0.01178608526314                    0                    0                    0                    0
         "BPM.34R2.B1"             1856.088                    5     0.08191818067429    0.009034838907248    -0.08188814698413    0.002218041589157     0.03798373451406    0.001395999329012     0.02345483041185    -0.02987699814215      0.5361564797941    0.005621636045924      0.8547670866908    0.005665092911285                    0                    0                    0                    0
         "BPM.33L3.B1"             1909.536                    5     0.07777594671729    0.008759166547195    -0.05777298337089    -0.05207091587631     0.03422574660779    0.002626267706918    -0.03394407102874     0.00438198275395      0.6586239963078    0.005107865107696      0.4853918209754    0.006038821539097                    0                    0                    0                    0
         "BPM.32L3.B1"             1962.985                    5     0.07913401631839     0.00891578718644    -0.06144360667288    -0.04986858467721     0.03896358622548     0.00372407345312   -0.003913019757307     0.03876660067544      0.6503645429435    0.004648121640572      0.2709955593519     0.00801412819821                    0                    0                    0                    0
         "BPM.31L3.B1"             2016.433                    5     0.08176741444717    0.008677603412688    -0.07313301843261    -0.03657145991495     0.03594977061134    0.002790310712927     0.03193417847215     0.01651042859275      0.6188696747874    0.006458638647077     0.07947371108709     0.01405028987474                    0                    0                    0                    0
         "BPM.30L3.B1"             2069.882                    5     0.07565175453642    0.007789072010859    -0.07528000171658    0.007490614526907     0.03510165936725    0.002243137716455     0.02285837498495    -0.02663871587337      0.5346421193658    0.005862684190496      0.8637149314338    0.006937170881734                    0                    0                    0                    0
         "BPM.29L3.B1"              2123.33                    5      0.0755129307675    0.007712127638777    -0.06060249295992     -0.0450504224191     0.03639585297695    0.002651689268869    -0.03628499976592    0.002838468937121      0.6438642613567    0.003727938332275      0.4930856299475    0.005855595401701                    0                    0                    0                    0
         "BPM.28L3.B1"             2176.779                    5     0.07475565182434    0.007692098386838    -0.06376921535185    -0.03901146822527      0.0394905444045    0.003762875894422    -0.00739915603088     0.03879117924728      0.6287778703879    0.006160879865235      0.2834976308505    0.006574985914314                    0                    0                    0                    0
         "BPM.27L3.B1"             2230.227                    5     0.08837515030349    0.007303409750957     -0.0840879549091    -0.02719159852544     0.02936685404741    0.003036923544078     0.01414722594884     0.02573457041791      0.5832859466307    0.005946209649433      0.1722038972886    0.009774738656323                    0                    0                    0                    0
         "BPM.26L3.B1"             2283.676                    5     0.08876336046148    0.007599437282703    -0.08532225583538     0.02447543298037      0.0284636122604    0.003160411942696     0.02553643787787    -0.01257249233128      0.4917242941493    0.004241987110252      0.9269871902545    0.005771220554873                    0                    0                    0                    0
         "BPM.25L3.B1"             2337.124                    5      0.0897762002631     0.00745813933814    -0.08131725441517    -0.03804300550769      0.0299271655058    0.005397132327993    -0.02726303361936     -0.0123435097554      0.6032141508815    0.005309986864168      0.5749017407772    0.009461862068537                    0                    0                    0                    0
         "BPM.24L3.B1"             2390.573                    5     0.08736507365093     0.00809800759139    -0.07502036348709     -0.0447727724884      0.0232101913551    0.006197030453321    -0.01078999261802     0.02054967255319       0.621089485226    0.004446243530045      0.3398702668248     0.02478210948139                    0                    0                    0                    0
         "BPM.23L3.B1"             2444.021                    5       0.095316805686    0.005847814969147    -0.09105506640056    -0.02818276652446     0.02410036336427    0.002656330120295    0.003398705709851     0.02385951201906      0.5803837969541     0.00557846231874      0.2344179134987     0.02746220166215                    0                    0                    0                    0
         "BPM.22L3.B1"              2497.47                    5     0.09871740806634    0.006457292340946    -0.09293436056065     0.03329160979163     0.01987787995088    0.002185010213697     0.01980785574315     0.00166702195545      0.4755764166399    0.002342454864756     0.01371410760223    0.008402348302915                    0                    0                    0                    0
         "BPM.21L3.B1"             2550.918                    5     0.09762316285424    0.007213654557448    -0.09391239395999    -0.02665978594003     0.02219332799922    0.002473694580335   -0.009759505546099    -0.01993228183567      0.5717816062343    0.003834602361977      0.6835689198247     0.01616653623349                    0                    0                    0                    0
         "BPM.20L3.B1"             2604.367                    5     0.09125486236754    0.007609160381015     -0.0829050026693    -0.03813411121452     0.01605699421569    0.004293709641983    -0.01039260084623     0.01224013524818      0.6010728586712    0.005154162498824      0.3775298032288     0.02755786643015                    0                    0                    0                    0
         "BPM.19L3.B1"             2657.815                    5     0.09038417285313    0.008724971030536    -0.08933652055678    -0.01372169075417     0.02200033280018    0.003330217892995    0.001235086125272     0.02196563692638      0.5515162987526    0.006591057079445      0.2574415393112     0.02245774349759                    0                    0                    0                    0
         "BPM.18L3.B1"             2711.264                    5     0.09634309110021    0.006905887153661    -0.08197726036493     0.05061343681082     0.02050643838893    0.004497594773639     0.02033284605404   -0.002662590231638      0.4402932943307    0.003507151654985      0.9809645835738    0.008027939725448                    0                    0                    0                    0
         "BPM.17L3.B1"             2764.712                    5     0.09156799471476    0.007039399757824    -0.09051323871662     0.01385825649606     0.01849504284997    0.002207106808067   -0.005835190840034    -0.01755041759853      0.5064887532847    0.002711355116762       0.711045869984     0.02655586185058                    0                    0                    0                    0
         "BPM.16L3.B1"             2818.161                    5     0.09640140883064    0.007715491827807    -0.09356552617727    -0.02321042730551     0.02290800725164    0.003278597129355     -0.0214496364645    0.008043002659557      0.5644676797991    0.004388726344711      0.4450098603075     0.01983189425992                    0                    0                    0                    0
         "BPM.15L3.B1"             2871.609                    5     0.08925436276413    0.007098590204869    -0.08921414249435   -0.002679188576562     0.02207935658229    0.002236710328945    0.009187578387527     0.02007701149228      0.5349228807656    0.003877595328234      0.1888434268171     0.01626096619298                    0                    0                    0                    0
         "BPM.14L3.B1"             2925.058                    5     0.09199999886669    0.007095445415579    -0.07120612618999      0.0582553635684      0.0172437434563    0.002989494285352     0.01722331485121  -0.0008391149638176      0.4232268296673    0.003181963566099      0.9923911795093     0.01185021021641                    0                    0                    0                    0
         "BPM.13L3.B1"             2978.506                    5     0.09126814435383    0.006464081482426    -0.07860655424781     0.04637762179195     0.01811233765189    0.003792510459104   -0.003495639448621    -0.01777181138942      0.4511114326994    0.004519474780135      0.7234293556967     0.01643124681174                    0                    0                    0                    0
         "BPM.12L3.B1"             3031.955                    5     0.08981909018478    0.007329199397686    -0.08873814534453    -0.01389282269499     0.01640253165613    0.004064613736248    -0.01266405514645     0.01042423867618      0.5563358023235    0.004444871242192       0.391369650214     0.02640869709988                    0                    0                    0                    0
         "BPM.11L3.B1"             3085.403                    5     0.08986005586231    0.005093977078285    -0.08965680103298    0.006040502306093     0.02011232379716    0.005764966644966    0.006242810556789     0.01911891432257      0.5209006821946    0.008718936747378      0.2109551031346     0.03174421279901                    0                    0                    0                    0
         "BPM.10L3.B1"             3138.184                    5     0.09282576986189    0.008050801807058    -0.05480014575533     0.07492374507222      0.0178324683096    0.002978529803061     0.01770026096754   -0.002167414979553      0.3830523173311    0.003349416766465       0.978137960273     0.01579395279895                    0                    0                    0                    0
          "BPM.9L3.B1"             3177.249                    5     0.08910164376865    0.008343518853838    -0.06808181081695     0.05748017012988     0.02147860389171    0.001565702801115     0.01202570539206    -0.01779642758983      0.4229163090499    0.004017685436965      0.8463613303648    0.008634275409891                    0                    0                    0                    0
          "BPM.8L3.B1"             3217.712                    5      0.0889407358744    0.007758061309815    -0.07158597790755     -0.0527816470461     0.02381009312367    0.002136373042366    -0.02348207046866    0.003938642032811      0.6288789893359     0.01034933306925      0.4741227959549      0.0391518977803                    0                    0                    0                    0
          "BPM.7L3.B1"             3256.776                    5     0.09163668630903    0.007748691628054    -0.05338254861626    -0.07448211718884     0.02545762186636    0.002994230301705    -0.01675601758667     0.01916576076564      0.6846202744054     0.01096794285999      0.3675852792556     0.03119747538772                    0                    0                    0                    0
          "BPM.6L3.B1"             3329.415                    5     0.08320731163365    0.008606831575185    -0.04357289722638    -0.07088624222371     0.03262181754155    0.005009061782795     0.02740336124695     0.01769855282456      0.7126207566989    0.009092266472572     0.09658932054154     0.03051407630295                    0                    0                    0                    0
       "BPMWG.A5L3.B1"              3371.12                    5     0.09552519361574     0.01033525383154    -0.05759787472422    -0.07620726633713     0.02893847655953    0.006342437532509     0.02369651201734    -0.01661056121264      0.6825775039327     0.01752755571036      0.8915883042564     0.06206749342914                    0                    0                    0                    0
         "BPMW.5L3.B1"              3400.09                    5     0.07432379971803      0.0128102569445    -0.06726248534584    -0.03161938123408     0.02874047421114    0.006907550519904     0.02686435943094    -0.01021376768126      0.6287491234298     0.01141773167745      0.9523000575649     0.03109844776907                    0                    0                    0                    0
        "BPMWE.4L3.B1"             3475.218                    5     0.08541002214515     0.01017188728527    -0.06870778356374    -0.05073571090064     0.03462769677751    0.006479789734569    -0.02759824682578    -0.02091444850477      0.6346505630573     0.01323098496722      0.6070936668331     0.03858446439461                    0                    0                    0                    0
         "BPMW.4R3.B1"             3547.728                    5     0.08175660695011     0.01418322905936    -0.06306542660708    -0.05202782665902      0.0404302513879     0.02079669750086    -0.03909286964783     0.01031274793574      0.6344647516426     0.03737269632784       0.465278853358     0.05658585437598                    0                    0                    0                    0
        "BPMWE.4R3.B1"             3575.273                    5     0.08562727694479      0.0148108288182    -0.08502814928343    -0.01011159663031     0.02108889207094    0.008584245182919    0.002439944918539     0.02094726802173      0.5520969551334     0.00881696713923      0.2135720014976     0.06593925686983                    0                    0                    0                    0
         "BPMW.5R3.B1"             3650.401                    5     0.07162349239036     0.03197747472719    -0.04921616553633     0.05203550434168     0.08380213553735     0.02503210039707     0.04966176114796     0.06750190664198      0.4368072560191     0.06473126947043      0.1517382987879     0.02559202170329                    0                    0                    0                    0
       "BPMWJ.A5R3.B1"             3679.119                    5      0.0996729753964     0.01417693006875    -0.09876783265425     0.01340213629062     0.03006923949984     0.01717389967201     0.02874279882044   -0.008832365485317      0.5209467814619     0.03117944831648      0.9551466190346     0.08556794480646                    0                    0                    0                    0
        "BPMWC.6R3.B1"             3718.937                    5      0.1011448329317     0.04810943570863    -0.09428507334129     0.03661423457912     0.04036609332721    0.009171805347574     0.03804829489333    -0.01348142226219      0.4800367733483     0.05426838024703      0.9393000505978     0.09836407519772                    0                    0                    0                    0
         "BPMR.6R3.B1"             3731.015                    5     0.09220651069781    0.006299545778136    -0.04585711353405     0.07999478578877     0.02114923218632    0.002931531114566     0.02114887974515  -0.0001220966667162       0.363636679625    0.003502090801765    0.006311700829759     0.02035902794026                    0                    0                    0                    0
          "BPM.8R3.B1"             3825.903                    5     0.09446435401564    0.007244632345106     0.03236509480912     0.08874691441165     0.01685711916215    0.002674226552767    -0.01364602788051   -0.009896887871004      0.2282462764753     0.00493203419838      0.6036948188727     0.03195754356878                    0                    0                    0                    0
          "BPM.9R3.B1"             3864.968                    5     0.09011536572202    0.007366351221062     0.03035366924427     0.08484947791603     0.02524980692813    0.004824528509976    -0.02298428738843      0.0104534818675      0.2337851268589    0.004244259110206      0.4360424606814     0.01346929086698                    0                    0                    0                    0
         "BPM.10R3.B1"             3905.431                    5     0.08896685376306    0.005477764285399     0.02737703682472     0.08464986073938     0.02376423646876    0.002740157149574     0.01591150397937     0.01765114659329      0.2261333490573    0.004046940774554      0.1385594647261     0.01229566415205                    0                    0                    0                    0
         "BPM.11R3.B1"             3958.212                    5     0.09150433512732     0.01064267974363     0.03196798750452     0.08573850431401     0.02097093345419     0.00231988702044     0.02092007299488   -0.001459656065392      0.2239355442428    0.005391636791444      0.9925338372866     0.01893826138078                    0                    0                    0                    0
         "BPM.12R3.B1"             4012.935                    5     0.09405407730435    0.009451977337649     0.05059693977402     0.07928504993425     0.02371566137851    0.004627281427144      0.0177849382112     -0.0156884851864      0.1887759962983    0.005037909248702      0.8905927972115     0.01509700054496                    0                    0                    0                    0
