@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ CG %le 0.0009025274624515142
@ CG_std %le 5.743884957322778e-07
@ QG %le 2.766951593450068
@ Q1F %le 0.27998806745173926
@ Q2F %le 0.30998589849523894
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean"
*                 NAME                    S                COUNT               F1001W               FWSTD1               F1001R               F1001I               F1010W               FWSTD2               F1010R               F1010I                Q1001             Q1001STD                Q1010             Q1010STD            MDLF1001R            MDLF1001I            MDLF1010R            MDLF1010I
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.17R2.B1"             947.4628                    5     0.02638149271323   0.0001043427931535    0.009688050831798    -0.02453823198314     0.01852275538672   7.039309535481e-05    0.005207225772419     0.01777574940393      0.8098467431925     0.01216588662133      0.2046460783453     0.03596607421812                    0                    0                    0                    0
         "BPM.19R2.B1"              1054.36                    5     0.02959178653684   0.0001325712015605      0.0260278995206    -0.01407914333287     0.01044991369785    0.000107774977488    -0.01014433310799     0.00250862553734      0.9210831479112     0.01509746556474      0.4614161378044     0.03398963746633                    0                    0                    0                    0
         "BPM.20R2.B1"             1107.808                    5     0.02538943680665   0.0001230464966959     0.01597059637768    -0.01973736438079     0.01139596447582   9.188838191819e-05   -0.006212462714708    0.009553706785987      0.8582728957792    0.009876002321769      0.3417628636577     0.05282072511256                    0                    0                    0                    0
         "BPM.21R2.B1"             1161.257                    5     0.02947877059598   0.0001078231453854     0.01690840940612    -0.02414753832599     0.01197914413255   7.550173683125e-05     0.00850815129885    0.008432748995687      0.8472227575355     0.01630452953458      0.1242916214714     0.03058026485877                    0                    0                    0                    0
         "BPM.22R2.B1"             1214.705                    5      0.0294128386563     0.00011681237731     0.01442087854389    -0.02563500223998     0.01438025136019     6.7323917325e-05    0.005957825103951    -0.01308800783973      0.8315549266039     0.01421999204646      0.8179878405399     0.06249653821892                    0                    0                    0                    0
         "BPM.23R2.B1"             1268.154                    5       0.024422798838   0.0001051019830989     0.01304120824901    -0.02064945496829     0.02088971949772   0.0001049782139346    -0.02088660250086    0.000360855462459      0.8396515218361     0.01599938021232      0.4972505716374     0.01861903595969                    0                    0                    0                    0
         "BPM.24R2.B1"             1321.602                    5     0.01912306245335   7.388002586782e-05    0.002628203342007    -0.01894159615206     0.02575723811183    7.35707906134e-05    -0.01274686447921     0.02238197402147      0.7719431227814     0.02327793540195      0.3323948646025     0.01764871749871                    0                    0                    0                    0
         "BPM.25R2.B1"             1375.051                    5      0.0240629442473   9.907216734366e-05    0.006070770101232     -0.0232845664814     0.02746932955033   8.270031231463e-05      0.0205223089794     0.01825921411503      0.7905913654608     0.01908042977813      0.1157230377988     0.01213122941577                    0                    0                    0                    0
         "BPM.26R2.B1"             1428.499                    5     0.01981042155023   0.0001279811682123    0.003304192492158    -0.01953292384598     0.02447041492146   7.754417293416e-05     0.01025764988571    -0.02221670149349      0.7766701973527     0.02588802459785      0.8188422023376     0.01059679825751                    0                    0                    0                    0
         "BPM.27R2.B1"             1481.948                    5     0.01952478719722   0.0002237131474824   -0.008775547947491    -0.01744153299793     0.03751526432678   0.0001109861041345    -0.03693897951246    0.006550332059238      0.6758087868313      0.0574007940227      0.4720676657876     0.01398311404875                    0                    0                    0                    0
         "BPM.28R2.B1"             1535.397                    5     0.01477405623895   9.023446668555e-05   -0.003881131414527    -0.01425515895018     0.03740660110454   9.143655525855e-05    -0.01268477813017     0.03519020048227      0.7076936716367     0.03980302691041      0.3050621551084     0.01134497148853                    0                    0                    0                    0
         "BPM.29R2.B1"             1588.845                    5     0.03593517468837   8.162190672669e-05    0.002535214971568    -0.03584563383359     0.04674793983807   0.0001081814906329     0.04382593174618     0.01626830002436      0.7612376651519     0.02791317729393     0.05656960291723     0.03007060190024                    0                    0                    0                    0
         "BPM.31R2.B1"             1695.742                    5     0.01813722658905    0.000173779684993    0.005673652853102    -0.01722697453545     0.03162284913937   0.0001008536990756    -0.03153423668067    0.002365693272375      0.8006365136911     0.04229836152042      0.4880825458225    0.009450962348732                    0                    0                    0                    0
         "BPM.33R2.B1"             1802.639                    5     0.02418764460016   0.0001111154364187      -0.011650751823    -0.02119674817661     0.03373638388386   6.420555209205e-05     0.02451815453946      0.0231733401895      0.6700130262028     0.03972453521657      0.1205133058683    0.009125393071553                    0                    0                    0                    0
         "BPM.34R2.B1"             1856.088                    5     0.01870600379669   5.823879225431e-05    -0.01722122969713   -0.007303685765469     0.03770480973174   8.278512702713e-05     0.02363230859071     -0.0293796982214      0.5638396065238     0.02417925687347      0.8578120715103    0.007260310371849                    0                    0                    0                    0
         "BPM.33L3.B1"             1909.536                    5     0.01978856405547   0.0001806155083735   -0.003636515933755    -0.01945155570234     0.03281051686077   9.725220502064e-05    -0.03254221745243    0.004187373872708      0.7205851520295     0.03140184766776      0.4796326353076    0.008318081709949                    0                    0                    0                    0
         "BPM.32L3.B1"             1962.985                    5     0.02370104846675   0.0001318991764485   -0.008440897226162    -0.02214703033007     0.03803108347998   8.795404601494e-05   -0.004984191739937     0.03770306543718      0.6920462677821     0.03097937306018      0.2709183435183    0.006392307542624                    0                    0                    0                    0
         "BPM.31L3.B1"             2016.433                    5     0.02383220939519   0.0001396205054711   -0.008110389047454    -0.02240972543686     0.03541723615533   7.942822129204e-05     0.03118513247235     0.01678892877954      0.6947336400989     0.01499922529718     0.07860108103886     0.01147286963348                    0                    0                    0                    0
         "BPM.30L3.B1"             2069.882                    5     0.01498293362758   6.805680858325e-05    -0.01047505280947    -0.01071268261115     0.03502895828878   8.606393629836e-05     0.02375392144802    -0.02574449717199      0.6267849180759     0.02416054510108      0.8686030411799    0.006437783386322                    0                    0                    0                    0
         "BPM.29L3.B1"              2123.33                    5      0.0146247186453   0.0001924749882448  -0.0003078632272285    -0.01462147788999     0.03581963651842   0.0001055272257015      -0.035752669062    0.002189295606942      0.7466494005702     0.01490659339429      0.4902663857823    0.003992897392029                    0                    0                    0                    0
         "BPM.28L3.B1"             2176.779                    5     0.01437936878791   0.0003848950390284    -0.01034483161485   -0.009987527501793     0.03818470629229   9.334918231463e-05   -0.007080688636966     0.03752246850961      0.6222034301211     0.04864001051051      0.2796843162283    0.008732964058924                    0                    0                    0                    0
         "BPM.27L3.B1"             2230.227                    5     0.02835708848619   6.848662658359e-05    -0.02442643551042    -0.01440394791956     0.02838662208109   5.428495971529e-05     0.01372833162607     0.02484619133669      0.5847980388362     0.02423829138532      0.1696608806237    0.008765494789387                    0                    0                    0                    0
         "BPM.26L3.B1"             2283.676                    5     0.02921589417569   9.770874409272e-05    -0.02920748466055   0.0007009367222194     0.02812494873986   7.826833721027e-05     0.02561393761789    -0.01161632219451      0.4961812481834     0.02422321461594       0.932236008738    0.005965381391371                    0                    0                    0                    0
         "BPM.25L3.B1"             2337.124                    5     0.03328859746239   0.0001392992297556     -0.0221122943457    -0.02488327068096     0.02739441403575   0.0001256408052232    -0.02480560916942    -0.01162478705595      0.6343733221502     0.02465911470366      0.5697484786293     0.01024958674302                    0                    0                    0                    0
         "BPM.24L3.B1"             2390.573                    5     0.02656120448601   8.651715248986e-05    -0.01177905359189    -0.02380654280292     0.02134865966336   7.026274555436e-05    -0.01160466147383     0.01791918250088      0.6768739278657      0.0140897028575      0.3414653938935     0.02147381677795                    0                    0                    0                    0
         "BPM.23L3.B1"             2444.021                    5     0.03573654655551   7.047645879434e-05    -0.02957752141357    -0.02005669431248      0.0232374623842   7.283479790255e-05      0.0014576741927     0.02319169773874      0.5948373073498     0.01585648054614      0.2400097321419     0.02567168834529                    0                    0                    0                    0
         "BPM.22L3.B1"              2497.47                    5      0.0388220335239   8.488701324457e-05    -0.03855104989197    0.004578956120926     0.01888739681755   4.609440713244e-05     0.01870716923311     0.00260299401219      0.4811842964082       0.014141165179     0.02200420376848     0.01040271376895                    0                    0                    0                    0
         "BPM.21L3.B1"             2550.918                    5      0.0390435391555   0.0001734331556498    -0.03206267446704    -0.02227965115992     0.02241436653319   0.0001084733722376    -0.00885911278619    -0.02058931634916      0.5966516436843     0.01409787165446      0.6853302610029     0.01758574140039                    0                    0                    0                    0
         "BPM.20L3.B1"             2604.367                    5     0.03794649944387   0.0001481344922546    -0.02597368690829    -0.02766413577964     0.01263110058482   0.0001206961392142   -0.009327607181696    0.008517067937249      0.6300142652531     0.01988413586891      0.3822241562125     0.01722735197361                    0                    0                    0                    0
         "BPM.19L3.B1"             2657.815                    5     0.03456678641014    0.000195076352091    -0.03384776625667   -0.007013661109471     0.02098109578567   8.644600991954e-05    -0.00252822890754     0.02082821257234      0.5325186011334      0.0301516406799      0.2692249409834     0.02630421642211                    0                    0                    0                    0
         "BPM.18L3.B1"             2711.264                    5     0.03379535098613   6.762056824271e-05    -0.03108710561909     0.01325585200969       0.020123349507   5.376988852904e-05     0.02004768202317    -0.00174345658937      0.4358503235219     0.01544744572334       0.986193747235    0.007225934822712                    0                    0                    0                    0
         "BPM.17L3.B1"             2764.712                    5     0.03121292941186   0.0001143167850497    -0.03087631153673   -0.004571689879741     0.01833255822361   8.519061574101e-05   -0.003786737368651    -0.01793720466302       0.523395241463     0.01968241234301      0.7168868869788     0.02785340077715                    0                    0                    0                    0
         "BPM.16L3.B1"             2818.161                    5     0.03849042813119   0.0001829738184951    -0.03407115084106     -0.0179072537841     0.02210517649916   0.0001910886651938     -0.0205619196876    0.008114572497648      0.5770158334649     0.01602325394309      0.4401771807044     0.01893390943461                    0                    0                    0                    0
         "BPM.15L3.B1"             2871.609                    5     0.02760838538569   0.0001365664003075    -0.02695954061707   -0.005950303632725     0.02182264071492   7.125846301925e-05    0.008209614192699     0.02021954209619      0.5345731757153     0.01869597024641        0.18861577672     0.01362992117554                    0                    0                    0                    0
         "BPM.14L3.B1"             2925.058                    5     0.03183360590832   6.722703630994e-05    -0.02904019675103      0.0130401471536     0.01732496566976   5.010121377742e-05     0.01732283298955   0.0002718320709439      0.4328280987355      0.0174208723156    0.002497274391002    0.008708000490326                    0                    0                    0                    0
         "BPM.13L3.B1"             2978.506                    5     0.03150507144424   9.293694560427e-05    -0.03121455311493    0.004268629820165     0.01742149628954   7.398944461981e-05    -0.00220413237688    -0.01728150263813      0.4783695297897     0.01666029393373      0.7298099300199     0.01608571062283                    0                    0                    0                    0
         "BPM.12L3.B1"             3031.955                    5     0.02970945535524   0.0001535817084968     -0.0252427022129    -0.01566709042853     0.01441636539455   0.0001113851859954     -0.0105849060519     0.00978730581221      0.5884059612328       0.017453548617      0.3812279550685     0.03490427297718                    0                    0                    0                    0
         "BPM.11L3.B1"             3085.403                    5     0.03369213870388   0.0001284168563396    -0.03333455439494    -0.00489568113057     0.01969523130456   9.020210286863e-05    0.004102626452846     0.01926319268264      0.5232083851668     0.02996742236462      0.2166025750444     0.03343658021556                    0                    0                    0                    0
         "BPM.10L3.B1"             3138.184                    5     0.03310808491311   6.233485726298e-05    -0.02629036935088      0.0201236618439     0.01818057214628   5.567166361815e-05      0.0181402977368   -0.001209463346474      0.3960226789747     0.01943032560343      0.9894043854292     0.01451057023275                    0                    0                    0                    0
          "BPM.9L3.B1"             3177.249                    5     0.02813739020741   8.074922865862e-05    -0.02556972331029     0.01174316726948     0.02108208947906   8.810357813488e-05     0.01243261302218    -0.01702599865629      0.4314792884803     0.02115804855485      0.8503817252841     0.01022034187985                    0                    0                    0                    0
          "BPM.8L3.B1"             3217.712                    5     0.03084872737557   0.0002055087802234    -0.02090568787276    -0.02268471280971     0.02378705745665    0.000179033702006    -0.02326560469077    0.004953356520477      0.6314918780559     0.03011858063547      0.4666136580548     0.04432455031012                    0                    0                    0                    0
          "BPM.7L3.B1"             3256.776                    5     0.03875338295795   0.0001184705332209    -0.01361602476753      -0.036282620636     0.02237077844536    9.06717676348e-05    -0.01454066045549     0.01700061533502      0.6928612589894     0.03426308441907      0.3626123259403     0.03282896183071                    0                    0                    0                    0
          "BPM.6L3.B1"             3329.415                    5     0.03351477080746   0.0001897628895243    0.006817498397682    -0.03281404543598     0.02989270218388   0.0001527891444716     0.02465073966674     0.01690901173153      0.7826024716016     0.02693557645997     0.09568865702923     0.03314572364531                    0                    0                    0                    0
         "BPMW.5L3.B1"              3400.09                    5     0.02574352028276   0.0001582492316056   -0.004409487408741    -0.02536306876821     0.03109940235459   0.0002208347858355     0.03029734525463   -0.007017385363116      0.7226040017858     0.03145617621406      0.9637757358715      0.0327716119379                    0                    0                    0                    0
        "BPMWE.4L3.B1"             3475.218                    5     0.02610472469948   0.0003188704695921    -0.01438129816583    -0.02178611747653     0.03672120231407   0.0002798478720466    -0.02867745065718    -0.02293579131393      0.6571407815063     0.05139998515055      0.6073674771987     0.03952980855222                    0                    0                    0                    0
         "BPMW.4R3.B1"             3547.728                    5     0.05078203177639   0.0007021069428499    -0.02735145503151    -0.04278682810163     0.05429694250305   0.0005287799912387     -0.0522331364379     0.01482758992686      0.6594757667877     0.06904186555715      0.4559782618929      0.0555289721098                    0                    0                    0                    0
        "BPMWE.4R3.B1"             3575.273                    5     0.03114471287029   0.0003391272469631    -0.02490544893133    -0.01870058163004     0.02041443045625   0.0001396546313541    0.005627585206694     0.01962343638597       0.602504256649      0.0424596382379      0.2055506440884     0.06653090991209                    0                    0                    0                    0
       "BPMWJ.A5R3.B1"             3679.119                    5     0.05702128964067   0.0002859516526182    -0.05040995746385    -0.02665077223605     0.03569773756895   0.0003828465888285   0.0004996710125676    -0.03569424038162      0.5774015128457     0.04527769284524      0.7522278080916      0.0919558556277                    0                    0                    0                    0
         "BPMR.6R3.B1"             3731.015                    5      0.0288400072576   9.594200089495e-05    -0.02199256544926     0.01865671684887      0.0218548560187   7.279528601099e-05      0.0217995883617     0.00155328003217      0.3880317125675      0.0136528405914     0.01132109008046     0.02648001714834                    0                    0                    0                    0
          "BPM.8R3.B1"             3825.903                    5     0.03652780274312   7.896704967184e-05    0.004377361700475     0.03626457055837     0.01795272386947   8.845375465609e-05    -0.01394275415177    -0.01130928384102      0.2308814918293     0.02307236482913      0.6084619213927     0.02848377118446                    0                    0                    0                    0
          "BPM.9R3.B1"             3864.968                    5      0.0323506993328   0.0001666317291654   -0.006356488304418     0.03172006941601     0.02325941968828   0.0001287179067028    -0.02064852892281     0.01070695370119      0.2814766574345     0.01232653555511      0.4238659685171     0.01051468718723                    0                    0                    0                    0
         "BPM.10R3.B1"             3905.431                    5      0.0283972441314   0.0002594067706842    0.003854030326331     0.02813449705437     0.02428774758188   0.0001354776117135     0.01586788066839     0.01838763295518      0.2283328689927     0.02512721491613      0.1366860043891     0.01137059305091                    0                    0                    0                    0
         "BPM.11R3.B1"             3958.212                    5     0.03724379542267   0.0001840430138914    0.001307674312168     0.03722083133648     0.01934972433811   0.0001727868290499     0.01930818511262   -0.001267209381899      0.2444107303166     0.02257655630138      0.9895695112228     0.01726640469357                    0                    0                    0                    0
         "BPM.12R3.B1"             4012.935                    5     0.03247405665583   8.580445981001e-05     0.01221887895252     0.03008759466673     0.01881741556797   5.663107299814e-05     0.01458334543967    -0.01189206308614       0.188603965209     0.02122691568838      0.8911230612193     0.01289748628186                    0                    0                    0                    0
         "BPM.13R3.B1"             4066.384                    5     0.03416162095962   6.287155748553e-05    0.006313091882121     0.03357322173216      0.0237190103901   4.753670410386e-05    -0.01311378178859    -0.01976411346575      0.2204180174776    0.005486706702677      0.6567642703832     0.02032193085916                    0                    0                    0                    0
         "BPM.15R3.B1"             4173.281                    5     0.03206467977021   0.0002105693762493    0.003379895056838      0.0318860470766     0.02416695967031   0.0001721729234739     0.02218341726317     0.00958842730769      0.2331924668164     0.02635231404902     0.06493234004477     0.01560974111229                    0                    0                    0                    0
         "BPM.16R3.B1"              4226.73                    5     0.03840774024805   0.0001661386343369      0.0203978282826     0.03254355715522     0.03177315051942   0.0001315037510338     0.02748038254226    -0.01594871998816      0.1608919790541     0.02798502505843      0.9163069858252     0.01163510452118                    0                    0                    0                    0
         "BPM.17R3.B1"             4280.178                    5     0.03409303815121   6.350178779046e-05     0.02626570446179     0.02173586942144     0.02850457321983    6.81889058979e-05   -0.002866366940462    -0.02836008876938      0.1100251390158     0.02007958436711      0.7339685785847     0.01542872420128                    0                    0                    0                    0
         "BPM.18R3.B1"             4333.627                    5     0.03119691408516   0.0001131204216363     0.01186495275983     0.02885256218161     0.02750950865492    0.000103811786028      -0.020255958863     0.01861368305779      0.1879061434206     0.02609739914026      0.3817204361837     0.01039010358426                    0                    0                    0                    0
         "BPM.19R3.B1"             4387.075                    5     0.03682516575097   0.0002256672469555     0.01212566795996     0.03477155459727     0.02642309376831   0.0001776383755549     0.02241108711835     0.01399725181822      0.1965975605273     0.02315549416184     0.08885441111863    0.004956236048586                    0                    0                    0                    0
         "BPM.20R3.B1"             4440.524                    5     0.03428425928769    0.000137876363988     0.01415912273116     0.03122386392471     0.02428118783091   0.0001482173255076     0.02129710108164    -0.01166231400701      0.1822418809908     0.01639013699366      0.9202634517521     0.01458063268478                    0                    0                    0                    0
         "BPM.21R3.B1"             4493.972                    5     0.03229064048458   6.384485311432e-05     0.02872458239425     0.01475072300534     0.02596671017784   6.447573788888e-05    0.002810992588154    -0.02581411160837     0.07550423411027     0.02436199314733      0.7672629419328    0.007565809388003                    0                    0                    0                    0
         "BPM.22R3.B1"             4547.421                    5     0.03566435835447   8.245125359522e-05     0.02479863121672     0.02563151081409     0.02503736403196   5.370873304922e-05    -0.02347657306898     0.00870173055235      0.1276282863658     0.01906091394436      0.4435068827377     0.01169698659374                    0                    0                    0                    0
