@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ Q1 %le 0.27998806745173926
@ Q2 %le 0.30998589849523894
@ RMSbetabeat %le -0.01145928342060546
@ RescalingFactor %le 1.0071025768682822
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean_linx"
*                 NAME                    S                COUNT                 BETX              BETXSTD              BETXMDL               MUXMDL            BETXPHASE         BETXSTDPHASE
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.25R2.B1"             1375.051                    5       32.60540130862       1.762889767633          33.15909255          3.334640443       32.83700681057      0.2818216542736
         "BPM.26R2.B1"             1428.499                    5       142.3674270075        8.01557981049          169.8071455          3.472511246       143.3785323483       1.341972762988
         "BPM.27R2.B1"             1481.948                    5       34.76716185853       1.818933086412          33.07799303           3.58793445       35.01413271458      0.3308868478767
         "BPM.28R2.B1"             1535.397                    5       234.0441283889        11.6448175535          170.9477957          3.725408761       235.7062827634       1.303774730951
         "BPM.29R2.B1"             1588.845                    5       33.24190110054       1.799414856477          33.15163958          3.840205376       33.47803411698      0.2376713192102
         "BPM.31R2.B1"             1695.742                    5       36.15706896808       1.920975859633          33.08553624          4.093511769       36.41380548404      0.5400629466862
         "BPM.32R2.B1"             1749.191                    5       232.8494872544       11.59651967927          170.9540648           4.23096143       234.5031680659       1.036652709893
         "BPM.33R2.B1"             1802.639                    5       30.66384507191       1.739241563013          33.14401537          4.345771575       30.88166644348      0.5602615675026
         "BPM.34R2.B1"             1856.088                    5       135.7845283845       7.508478044869           169.794615          4.483691878       136.7489379214      0.4030299939691
         "BPM.33L3.B1"             1909.536                    5        37.2994197387       1.940054421478          33.09323211          4.599087804       37.56435271405      0.3973776796903
         "BPM.32L3.B1"             1962.985                    5        222.601548148       11.10665903186          170.9574985          4.736513942       224.1825688354      0.8841239934044
         "BPM.31L3.B1"             2016.433                    5        31.3129914429       1.717070631612          33.13625728          4.851339067        31.5353844832      0.2845792603749
         "BPM.30L3.B1"             2069.882                    5       131.4801165859       7.266059581092          169.7926063           4.98928241       132.4138663486       0.638677307894
         "BPM.29L3.B1"              2123.33                    5       36.98440141079       1.876119401836          33.10104292          5.104662531       37.24708205222     0.04239346689529
         "BPM.28L3.B1"             2176.779                    5       215.4885231973       10.86159282283          170.9580798          5.242066388       217.0189303269       1.567499792108
         "BPM.27L3.B1"             2230.227                    5       32.97445314566       1.820016451532          33.12840332          5.356907871       33.20868903621      0.3451070243459
         "BPM.26L3.B1"             2283.676                    5       134.7839675035       7.445786950004           169.793453          5.494872961       135.7413415205      0.7902193381975
         "BPM.25L3.B1"             2337.124                    5       39.20082565442       2.020542358257          33.10893041          5.610235937       39.47920927706      0.3983157800256
         "BPM.24L3.B1"             2390.573                    5       215.6221471863       10.82791014771          170.9558059          5.747618862        217.153698704      0.8730586864835
         "BPM.23L3.B1"             2444.021                    5       31.39998974942       1.762797224215          33.12049197             5.862478        31.6230397764      0.4114178935358
         "BPM.22L3.B1"              2497.47                    5       132.6996684265       7.317056456679          169.7971512          6.000463437       133.6421748662      0.7947444813772
         "BPM.21L3.B1"             2550.918                    5       36.73582531665       1.906496277845          33.11685593          6.115808011       36.99674438319      0.4731615506504
         "BPM.20L3.B1"             2604.367                    5       206.6898533933        10.4319388795          169.1519534          6.254116269       208.1578309208       1.059630270585
         "BPM.19L3.B1"             2657.815                    5       31.50323878197       1.771410473384          34.97422413          6.365995529       31.72697471127       0.415586004631
         "BPM.18L3.B1"             2711.264                    5        139.479057512       7.685115221151          169.9731931          6.498900594       140.4697069003      0.8871434874027
         "BPM.17L3.B1"             2764.712                    5       36.44102703795       1.853366288969          33.12103681          6.614197544       36.69982899127      0.2618742491508
         "BPM.16L3.B1"             2818.161                    5       206.6295281374       10.39197648932          169.0590202          6.752545662       208.0971746142      0.6888857627175
         "BPM.15L3.B1"             2871.609                    5       33.03246444927       1.808031152777          34.96986356            6.8644704       33.26708811029      0.1659491567588
         "BPM.14L3.B1"             2925.058                    5       136.6346857084       7.522908163227          170.0660377          6.997338432       137.6051638683      0.7148244378785
         "BPM.13L3.B1"             2978.506                    5       40.37480252077        2.05294033782          33.12557665          7.112587289       40.66160107317       0.255410689106
         "BPM.12L3.B1"             3031.955                    5       217.6586529941       10.91521792637          171.8844444          7.249448805       219.2046192802      0.3728375649494
         "BPM.11L3.B1"             3085.403                    5       24.38104149307       1.365610115087          28.23958836          7.375789649       24.55418167558      0.2962171349855
         "BPM.10L3.B1"             3138.184                    5       154.2817465507       8.321968763956          172.4430568          7.525141462       155.3775633751      0.3524467291798
          "BPM.9L3.B1"             3177.249                    5       56.60913976406        2.96386827964          54.91569757          7.586149576       57.01118379255      0.5416827993508
          "BPM.8L3.B1"             3217.712                    5       220.2383291039       10.91249754046          175.8753332          7.662792964       221.8027619034       1.197685649998
          "BPM.7L3.B1"             3256.776                    5       71.89989155944       3.566934943191          58.23033745          7.721622985        72.4105296001      0.3428888935789
          "BPM.6L3.B1"             3329.415                    5       206.4087277254        11.0894593102          206.8737756          7.833586906       207.8746671061       1.464612953371
       "BPMWG.A5L3.B1"              3371.12                    5       51.60768062134       2.907304281835          68.18857009          7.890689035       51.97425516275      0.5621926348567
         "BPMW.5L3.B1"              3400.09                    5        39.3176204144       2.466023336564          56.46642644           7.97419919        39.5968782037       1.177266469125
        "BPMWE.4L3.B1"             3475.218                    5        250.469625014       13.00414026104          272.4902478          8.077745249       252.2487025703       1.068887097786
         "BPMW.4R3.B1"             3547.728                    5       53.72512265436       2.807669901196          44.39443569          8.163055045       54.10655352338      0.9621144866952
        "BPMWE.4R3.B1"             3575.273                    5        30.4431996476       1.614418441809          30.75592486          8.310416848        30.6594092916      0.2430077514664
         "BPMW.5R3.B1"             3650.401                    5       242.0836364113       13.64414412203          346.9582164          8.440023674       243.8031432809       1.919782112776
       "BPMWJ.A5R3.B1"             3679.119                    5       210.0135118272       11.74179807168          301.9172664          8.452676858       211.5052356968      0.9001111010267
        "BPMWC.6R3.B1"             3718.937                    5       47.76825647594       2.658509501269          64.65801726          8.498671416       48.10752186971      0.4512235196045
         "BPMR.6R3.B1"             3731.015                    5       31.98077705886       1.722337181778          39.64654161          8.538858375       32.20789998339      0.2280035796125
          "BPM.8R3.B1"             3825.903                    5         32.559415516       1.809051597156          35.27755908          8.838031371       32.79067541491      0.4949739544621
          "BPM.9R3.B1"             3864.968                    5       93.90324998142       5.283078130442          128.2495944          8.942266215        94.5702642829      0.7339539680024
         "BPM.10R3.B1"             3905.431                    5       46.65941127228       2.542307396972          54.56584832          9.017160309       46.99078182241      0.2751865412135
         "BPM.11R3.B1"             3958.212                    5       215.2660196858       10.96345305226          183.5699784          9.110303215       216.7950078862       1.429715057086
         "BPM.12R3.B1"             4012.935                    5       60.52486377594       2.982856735236          42.65491941          9.210942643       60.95474547466     0.07673015920761
         "BPM.13R3.B1"             4066.384                    5        176.144090666       9.380632792041          170.8887092          9.327552311       177.3951133043      0.6238629226119
         "BPM.15R3.B1"             4173.281                    5       172.2362789639       8.952818206301          168.4674462           9.58162233       173.4596008586      0.9922385405762
         "BPM.16R3.B1"              4226.73                    5        44.6384756233       2.205932504373          35.04520526           9.69363842       44.95556009986      0.2407972128185
         "BPM.17R3.B1"             4280.178                    5       173.3934609891       9.235985484952          170.6938878          9.825995242       174.6250811572      0.8430034538738
         "BPM.18R3.B1"             4333.627                    5       25.70730251986       1.489483614767          33.05795452          9.941128655       25.88993869352      0.3987139608105
         "BPM.19R3.B1"             4387.075                    5        179.219802155       9.272377314715          168.3659454           10.0800453       180.4927755027      0.4455889745034
         "BPM.20R3.B1"             4440.524                    5       47.25243947789       2.369963130696          35.03784053          10.19211632        47.5880631134      0.4786291076759
         "BPM.21R3.B1"             4493.972                    5       174.1330948037       9.282861945555          170.7951629          10.32443971       175.3698952863       1.081076099162
         "BPM.22R3.B1"             4547.421                    5       23.23024883611       1.325895748003          33.06551122           10.4395154        23.3952671166      0.2863449268317
         "BPM.23R3.B1"             4600.869                    5       185.8901118683       9.634220189039          170.0492426          10.57751751       187.2104300088      0.3857389583828
         "BPM.24R3.B1"             4654.318                    5       42.13249240421       2.075452821779          33.17022153          10.69264439       42.43175902953      0.1547257635668
         "BPM.25R3.B1"             4707.766                    5       172.9260640867       9.208683551879          170.6893831          10.83000036       174.1542365138       0.458330646792
         "BPM.26R3.B1"             4761.215                    5       25.94917105009       1.468251363409          33.06057571          10.94509588       26.13344680654      0.2608746641092
         "BPM.27R3.B1"             4814.663                    5       184.6870072024       9.605385937468          170.0723312          11.08309926       185.9988450222       1.371775592817
         "BPM.28R3.B1"             4868.112                    5         45.341694597       2.489910999807          33.17502269          11.19820643       45.66384084399       1.090261104632
         "BPM.29R3.B1"              4921.56                    5       164.0294511167       8.770850529782          170.6655384          11.33556193       165.1944521667      0.3854910193029
         "BPM.30R3.B1"             4975.009                    5       25.27109860841       1.495765259915           33.0559148          11.45067717       25.45060766502      0.5217282111589
         "BPM.31R3.B1"             5028.457                    5       198.7891443363       10.21299330879          170.0969028          11.58868022        200.201083839      0.4030525377507
         "BPM.32R3.B1"             5081.906                    5       45.11854042724       2.292194769106          33.17953765          11.70376769       45.43893813831      0.5885394922555
         "BPM.33R3.B1"             5135.354                    5       158.1646687402       8.529012444493          170.6402701           11.8411243        159.287963398      0.8691417869727
         "BPM.34R3.B1"             5188.803                    5        24.3587465359       1.379111664184          33.05155131          11.95625922       24.53178650378      0.2502274692612
         "BPM.33L4.B1"             5242.251                    5       181.4210344521       9.288906115232          170.1228369          12.09426035       182.7096602018      0.5958063890364
         "BPM.32L4.B1"               5295.7                    5       42.82877036484       2.112805781233          33.18374432          12.20932821       43.13294936719      0.1263570645318
         "BPM.31L4.B1"             5349.148                    5        163.587400075       8.818997487985          170.6137019          12.34668751       164.7492757363      0.2968032996965
         "BPM.30L4.B1"             5402.597                    5       25.57165705401       1.426160768415          33.04750662          12.46184198       25.75329574344      0.1033238595328
         "BPM.29L4.B1"             5456.045                    5       202.4081646497         10.374938074          170.1500066          12.59983962       203.8457841956       1.342191391339
         "BPM.28L4.B1"             5509.494                    5       41.14591426426       2.078308504863          33.18762206          12.71488806       41.43814263571      0.4345992732172
         "BPM.27L4.B1"             5562.942                    5       158.4346028697        8.60669112053           170.585964          12.85225161       159.5599221394      0.8429494370331
         "BPM.26L4.B1"             5616.391                    5       24.45081848486       1.443080236854          33.04380057           12.9674254         24.624499397      0.4811966147795
         "BPM.25L4.B1"             5669.839                    5       185.4414293879       9.447442467453          170.1782786          13.10541797       186.7585431729        1.06259095727
         "BPM.24L4.B1"             5723.288                    5       41.49900465432       2.080200371095          33.19115189          13.22044728       41.79376713321       0.355185958968
         "BPM.23L4.B1"             5776.736                    5       151.7972127952       8.283860567651          170.5571924          13.35781664       152.8752999321      0.9578354850027
         "BPM.22L4.B1"             5830.185                    5       25.19478803967       1.430801308166          33.04045129          13.47300941       25.37377295499       0.309852786875
         "BPM.21L4.B1"             5883.634                    5       191.4093973062       9.714746382169          170.2075145          13.61099538       192.7690198351      0.8973492326765
         "BPM.20L4.B1"             5937.082                    5       41.24749803963       2.077251011852           35.0730031          13.72226734       41.54039480492      0.4075768466036
         "BPM.19L4.B1"             5990.531                    5        150.721601902       8.195781338782          168.9420236          13.85545991       151.7921678555      0.5868321167392
         "BPM.18L4.B1"             6043.979                    5       26.11315759267       1.460704890122           33.0245361          13.97139342       26.29861072728      0.2028624759245
         "BPM.17L4.B1"             6097.428                    5       188.2463342213       9.534924350815          170.1077674          14.10943449       189.5833441633      0.5133006293911
         "BPM.16L4.B1"             6150.876                    5        43.0168739846       2.184465452491          35.07252491          14.22074659       43.32237120063      0.4941469627763
         "BPM.15L4.B1"             6204.325                    5       149.7891023345       8.136958500832          169.0418837          14.35388825        150.853019755      0.5860418998656
         "BPM.14L4.B1"             6257.773                    5       24.89115523965       1.395746862282          33.02521286          14.46977836       25.06794709299       0.199459087859
         "BPM.13L4.B1"             6311.222                    5        195.516482687       9.917768884719          170.0078039          14.60787268        196.905040273      0.7872414902129
         "BPM.12L4.B1"              6364.67                    5       33.40384761838       1.677128300046          27.50368467          14.73727541       33.64107618663      0.2175159785885
         "BPM.11L4.B1"             6418.119                    5       130.5192345923       7.242291566872          173.1854664          14.89248364       131.4463168298      0.6145401086046
         "BPM.10L4.B1"             6469.957                    5       33.43898007726       1.897755622955          39.99246009          14.99133037       33.67652451475      0.4675621412546
          "BPM.9L4.B1"             6509.022                    5       122.2596240978       6.236797943877           111.245342          15.09973586        123.127999604      0.3923527902865
          "BPM.8L4.B1"             6549.485                    5       12.12774907846      0.6453731707046          12.24666843          15.29852758       12.21389209202      0.1355874682466
          "BPM.7L4.B1"             6588.549                    5       131.8358158661       7.340426589797          180.2015777          15.47287468       132.7721614685       0.709621011339
        "BPMYB.6L4.B1"             6685.153                    5       153.0974464374       8.058228065193          168.2803193           15.5601647        154.184750998      0.6361938194797
        "BPMYA.5L4.B1"             6722.153                    5       418.3102214375        21.8174640815          434.3082624          15.58291969       421.2812012323        1.01500008069
       "BPMWA.B5L4.B1"              6824.62                    5       302.7123330782       16.67511285629          277.2080122          15.62889526       304.8621896403       3.293703846039
       "BPMWA.A5L4.B1"             6833.505                    5       286.5411839626       15.52557047099          265.8433157          15.63410528       288.5763571903      0.6943558863198
       "BPMWA.A5R4.B1"             6881.554                    5       249.3735902653       13.87061495049          218.5856217          15.66604267       251.1449710185       1.717298743606
       "BPMWA.B5R4.B1"             6890.439                    5       238.1640068667       13.25782905629          212.4729676          15.67260621       239.8556362655        1.40956763423
        "BPMYB.5R4.B1"             6992.829                    5       251.5145369187       14.00939781396          220.1205251          15.75495927       253.3009949519       1.550180305501
        "BPMYA.6R4.B1"             7024.393                    5       560.6900808042       31.05076106041          529.3733596          15.76969669       564.6719793322        3.52881780677
          "BPM.7R4.B1"             7120.909                    5       37.30865721869       2.065863241986          45.25326035          15.87051304       37.57363154357      0.8106461634341
          "BPM.8R4.B1"             7158.698                    5       63.67148074972       3.219794973409          77.99477262          15.98705603       64.12368491029      0.7100560696892
          "BPM.9R4.B1"             7197.763                    5       18.97711340631       1.089415824621          15.40094688           16.2323271       19.11188028273      0.2594979286909
         "BPM.10R4.B1"             7238.226                    5       283.7989506467       14.84071036701          301.6704079           16.3476643       285.8147069914      0.8061262561559
         "BPM.11R4.B1"             7290.065                    5       40.86782468303       2.079237416978          50.07448663          16.40977378       41.15809737817      0.3845271266242
         "BPM.12R4.B1"             7344.789                    5       92.02671214581       4.777551052539          90.89615655          16.57519743       92.68038881541      0.3540476612715
         "BPM.13R4.B1"             7398.237                    5       37.08976513758       2.064937780114          32.67800111          16.75811535       37.35320843433       0.207914177003
         "BPM.14R4.B1"             7451.686                    5       319.3419624188       16.71149065944          340.5204766          16.84945757       321.6101637632       1.604022535722
         "BPM.15R4.B1"             7505.134                    5       43.15538982225       2.156595145509          51.20858958          16.91090693       43.46191291641        0.13600547878
         "BPM.16R4.B1"             7558.583                    5       87.93736496718       4.579121798757          89.26320299           17.0715877       88.56188425791      0.5847005250386
         "BPM.17R4.B1"             7612.031                    5       39.51863935426        2.24043748076          32.62842455          17.25807613       39.79934556047      0.4772255330222
         "BPM.18R4.B1"              7665.48                    5       307.8590029838       16.09172227388          340.5067199          17.34943939       310.0456270357       1.154101927764
         "BPM.19R4.B1"             7718.928                    5       39.93603855613       2.132278152081          51.21920851          17.41088335       40.21965037182      0.7538609468659
         "BPM.20R4.B1"             7772.377                    5       95.22503583599       4.978636060294          89.27697259          17.57151836        95.9014828714      0.7672561753034
         "BPM.21R4.B1"             7825.825                    5       38.39775339527       2.186790335105          32.61780658          17.75803912       38.67046152713      0.5069515593033
         "BPM.22R4.B1"             7879.274                    5        316.186504216        16.5484587262          340.4929374          17.84942122       318.4322460428       1.402817971986
         "BPM.23R4.B1"             7932.722                    5       42.83125087233       2.160144325493          51.22982553          17.91085978       43.13544417427       0.335310722032
         "BPM.24R4.B1"             7986.171                    5       91.42284963537       4.730526458715          89.29076798          18.07144904        92.0721924276      0.3416194653703
         "BPM.25R4.B1"             8039.619                    5       38.88749989895       2.172538953095          32.60719051          18.25800209       39.16371334689      0.3222191023897
         "BPM.26R4.B1"             8093.068                    5       326.7051292536       17.03421365647          340.4791291          18.34940304         329.02562203      0.5361415288387
         "BPM.27R4.B1"             8146.516                    5       43.74440597359        2.22171546072          51.24044064          18.41083621       44.05507865225      0.4394916299294
         "BPM.28R4.B1"             8199.965                    5       89.52803764385       4.629388000964          89.30458914          18.57137972       90.16391363444       0.300574398073
         "BPM.29R4.B1"             8253.413                    5       36.96680136902       2.105789110305          32.59657636          18.75796505       37.22932971301      0.5056979978572
         "BPM.30R4.B1"             8306.862                    5       338.2432908287       17.68241589974           340.465295          18.84938486       340.6456237122       1.286652270965
         "BPM.31R4.B1"              8360.31                    5       46.54243941078       2.353364364911          51.25105383          18.91081265       46.87306121304      0.3627400284156
         "BPM.32R4.B1"             8413.759                    5       92.71036812044       4.810564613526          89.31843609          19.07131042       93.36883034566      0.4561721038921
         "BPM.33R4.B1"             8467.208                    5        35.8970747542       2.034658340998          32.58596412            19.257928       36.15207543961      0.4411840378561
         "BPM.34R4.B1"             8520.656                    5       316.3225438138       16.51035848216          340.4514352          19.34936668       318.5691401988        1.00194674679
         "BPM.33L5.B1"             8574.105                    5         45.643069914       2.321225471428          51.26166512          19.41078909       45.96729579958      0.4520060844266
         "BPM.32L5.B1"             8627.553                    5       92.63252801097       4.784097504659          89.33230881          19.57124112       93.29045068733      0.2129407007626
         "BPM.31L5.B1"             8681.002                    5        34.7555301963       1.979943631438           32.5753538          19.75789094        35.0023510428      0.4896592996734
