@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ Q1 %le 0.26998810745173746
@ Q2 %le 0.3219859684952381
@ RMSbetabeat %le -1
@ DPP %le 0
@ BetaAlgorithmVersion %s "2017.3.2"
@ NumberOfBPMs %le 10
@ RangeOfBPMs %le 11
@ ErrorsFrom %s "Analytical Formula"
@ PhaseTheshold %le 0.01
@ RCond %le 1e-14
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean_linx"
*                 NAME                    S                COUNT                 BETX              SYSBETX             STATBETX              ERRBETX        CORR_ALFABETA                 ALFX              SYSALFX             STATALFX              ERRALFX              BETXMDL              ALFXMDL               MUXMDL        NCOMBINATIONS
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.22R2.B1"             1214.705                    5       139.1522453993                    0                    0       1.337707314208                    0       -1.93572218195                    0                    0     0.02109693658915          180.1892175         -2.458151183          2.968630765                   21
         "BPM.23R2.B1"             1268.154                    5       33.97878732686                    0                    0      0.1962981865796                    0      0.3281828855375                    0                    0    0.007046312790093          32.59001247         0.5662262693           3.08097729                   21
         "BPM.24R2.B1"             1321.602                    5       207.1237909639                    0                    0       1.192868186389                    0      -2.817282221651                    0                    0     0.01832900700464          161.3478244         -2.250179591          3.225530162                   22
         "BPM.25R2.B1"             1375.051                    5       33.48554047812                    0                    0      0.1637527443353                    0      0.7221167995459                    0                    0    0.006074572364932          33.83358329         0.4694628007          3.342990676                   21
         "BPM.26R2.B1"             1428.499                    5       139.3385321737                    0                    0       1.107432745671                    0       -1.95610528821                    0                    0     0.01726726420549          179.8696037         -2.449908024          3.473903323                   28
         "BPM.27R2.B1"             1481.948                    5       34.42745263402                    0                    0      0.1571763517332                    0      0.3197059008206                    0                    0    0.006177324741555          32.45616005         0.5627551093          3.586650468                   21
         "BPM.28R2.B1"             1535.397                    5       208.1008197602                    0                    0      0.9008788846633                    0      -2.812985905498                    0                    0     0.01501422946591          161.6901335         -2.258667485          3.731407228                   22
         "BPM.29R2.B1"             1588.845                    5        32.3507900418                    0                    0      0.2790472170419                    0      0.7143214544652                    0                    0    0.005206968490675          33.96574792          0.473048275          3.848433388                   22
         "BPM.31R2.B1"             1695.742                    5       34.44080416848                    0                    0      0.3070952292347                    0      0.3318382717668                    0                    0    0.009206799624861          32.32584517         0.5590597141          4.092346789                   22
         "BPM.32R2.B1"             1749.191                    5       210.8510880177                    0                    0       1.047977642381                    0      -2.861465227508                    0                    0     0.02079922331296          162.0765477         -2.267613358          4.237271061                   22
         "BPM.33R2.B1"             1802.639                    5       33.12283856545                    0                    0     0.08988932308953                    0      0.7426096216213                    0                    0     0.00396751806179          34.09405336          0.476849063          4.353855262                   21
         "BPM.34R2.B1"             1856.088                    5       138.2784065076                    0                    0       1.237253464428                    0      -1.966411489277                    0                    0     0.02109298439569          179.0972488         -2.432027239          4.484479905                   27
         "BPM.33L3.B1"             1909.536                    5        34.9852536235                    0                    0      0.2317294327949                    0      0.3356596999956                    0                    0     0.01212168103729          32.19970637         0.5551581906           4.59806576                   21
         "BPM.32L3.B1"             1962.985                    5       208.8810643975                    0                    0       1.915890729749                    0      -2.809016512145                    0                    0     0.02911021425217          162.5051737         -2.276973377          4.743120164                   21
         "BPM.31L3.B1"             2016.433                    5       32.44397151757                    0                    0      0.2675222609471                    0      0.7142837195251                    0                    0     0.01551427413966          34.21787095         0.4808465413          4.859257116                   22
         "BPM.30L3.B1"             2069.882                    5       141.0209825124                    0                    0       1.849064894742                    0      -2.022173376499                    0                    0     0.02725328990028           178.648292         -2.422477227          4.989786571                   21
         "BPM.29L3.B1"              2123.33                    5       35.87953155803                    0                    0      0.2615224408583                    0      0.3557827445769                    0                    0     0.01220232113333          32.07836171         0.5510696557          5.103806758                   22
         "BPM.28L3.B1"             2176.779                    5       207.8883897402                    0                    0       1.504876830254                    0      -2.771222755357                    0                    0     0.02296330943725          162.9739112          -2.28670168          5.248953134                   21
         "BPM.27L3.B1"             2230.227                    5       32.24245387511                    0                    0      0.1637763842611                    0      0.7076650482391                    0                    0    0.007109933982764            34.336594          0.485021123           5.36463985                   21
         "BPM.26L3.B1"             2283.676                    5        141.116688606                    0                    0       1.371617759469                    0      -2.026963783131                    0                    0      0.0224821478919          178.1603481         -2.412582554          5.495107177                   21
         "BPM.25L3.B1"             2337.124                    5       36.07347870078                    0                    0      0.2024322924795                    0      0.3562547146103                    0                    0    0.008363512908671          31.96240575         0.5468141425          5.609569038                   21
         "BPM.24L3.B1"             2390.573                    5       204.2883159257                    0                    0       1.477435238251                    0      -2.713100099851                    0                    0     0.02254673697408          163.4804635           -2.2967506          5.754768671                   21
         "BPM.23L3.B1"             2444.021                    5       32.34947048705                    0                    0      0.2460399515508                    0      0.7046743980501                    0                    0    0.009127998232913          34.44964079         0.4893523533          5.870004441                   21
         "BPM.22L3.B1"              2497.47                    5       142.1572352446                    0                    0       1.685418586208                    0      -2.034338271429                    0                    0     0.02506787199723           177.635808         -2.402391701           6.00044293                   21
         "BPM.21L3.B1"             2550.918                    5       35.39252908306                    0                    0      0.1607270702138                    0      0.3681880468407                    0                    0    0.007799068026192          31.85240665         0.5424125023          6.115351729                   21
         "BPM.20L3.B1"             2604.367                    5        200.320527322                    0                    0       1.188252144668                    0      -2.680177718532                    0                    0     0.02028747975113          162.3921355         -2.286282893          6.261550016                   21
         "BPM.19L3.B1"             2657.815                    5       32.56066969252                    0                    0      0.2429242858618                    0      0.6723352718473                    0                    0     0.00764892559247          36.45529308          0.501943828          6.373382635                   21
         "BPM.18L3.B1"             2711.264                    5       142.4044308302                    0                    0       1.368758162907                    0      -2.020201355173                    0                    0     0.02072305572042          177.9716953         -2.349681619          6.498949691                   21
         "BPM.17L3.B1"             2764.712                    5       35.87693539327                    0                    0      0.1514674612788                    0       0.371027832456                    0                    0    0.007105750808447          31.88979032         0.5443108034          6.613678204                   21
         "BPM.16L3.B1"             2818.161                    5       202.4919039738                    0                    0       1.159871589553                    0      -2.701434133678                    0                    0     0.01920404994271          162.1446042         -2.281999265          6.759913229                   22
         "BPM.15L3.B1"             2871.609                    5       31.96570040622                    0                    0      0.1711593574045                    0       0.669799387131                    0                    0    0.005151561752725          36.41746672         0.5000496348          6.871918801                   31
         "BPM.14L3.B1"             2925.058                    5       143.9129654544                    0                    0       1.319029762349                    0      -2.060971847367                    0                    0     0.02007296803376           178.217692         -2.353958685          6.997458362                   32
         "BPM.13L3.B1"             2978.506                    5       37.02164910744                    0                    0      0.1342749996033                    0      0.3688915133839                    0                    0    0.006278555399958          31.92805569         0.5462007049          7.112006664                   34
         "BPM.12L3.B1"             3031.955                    5       207.3040395039                    0                    0       1.119511967874                    0       -2.72692696405                    0                    0     0.02011059220233          164.5455786          -2.31147405          7.256681263                   35
         "BPM.11L3.B1"             3085.403                    5       25.55265551739                    0                    0      0.1348933958238                    0      0.5822592743516                    0                    0    0.005449421291241          29.59767697         0.4354467555          7.382752565                   44
         "BPM.10L3.B1"             3138.184                    5       153.9046141949                    0                    0       1.427140682168                    0      -2.440040653918                    0                    0     0.02298230864984          177.6260712         -2.565397414          7.524208781                   45
          "BPM.9L3.B1"             3177.249                    5       57.31262703903                    0                    0      0.2329384010273                    0      0.9249307344404                    0                    0     0.01046444356635          53.95773018          1.124391601           7.58483265                   45
          "BPM.8L3.B1"             3217.712                    5       212.0301895653                    0                    0       1.251136104749                    0      -3.100733136319                    0                    0     0.02402374228804          165.5234212         -2.325809854           7.66481375                   44
          "BPM.7L3.B1"             3256.776                    5       71.96643415376                    0                    0      0.2597878070921                    0       1.390642535634                    0                    0    0.008283443679956          54.99761065          1.010306571          7.727401767                   43
          "BPM.6L3.B1"             3329.415                    5       211.2389555414                    0                    0        1.93335688716                    0       2.554854486602                    0                    0      0.0222793099757          210.9144679          2.277491044          7.841957733                   43
       "BPMWG.A5L3.B1"              3371.12                    5       60.24928490854                    0                    0      0.5000032328266                    0        1.06609643744                    0                    0     0.01093218599388          71.97083036          1.054131155          7.896916541                   43
         "BPMW.5L3.B1"              3400.09                    5        46.0974416791                    0                    0      0.4912433428713                    0     -0.5112341131057                    0                    0     0.01095013212723          59.77838546        -0.5660688535          7.975497289                   43
        "BPMWE.4L3.B1"             3475.218                    5       275.5291752607                    0                    0       1.751411739535                    0      -2.546105290747                    0                    0      0.0151968984563          269.5077022         -2.225557661          8.076307145                   44
         "BPMW.4R3.B1"             3547.728                    5        53.5562674824                    0                    0      0.4283473700193                    0       1.257066605479                    0                    0      0.0134347805156          41.77869816          1.085924663          8.165092231                   45
        "BPMWE.4R3.B1"             3575.273                    5       33.01199776569                    0                    0      0.1711338319093                    0     -0.3647304756829                    0                    0    0.006796339209265          30.79351646        -0.5986599911          8.319026367                   44
         "BPMW.5R3.B1"             3650.401                    5       280.2379859566                    0                    0       2.871445969221                    0      -2.929591015604                    0                    0     0.02771901710272          369.7289782         -3.912779975          8.443349616                   36
       "BPMWJ.A5R3.B1"             3679.119                    5       242.8761975625                    0                    0       2.840012284398                    0        3.38936691611                    0                    0     0.04398378841481          321.3519754          4.503502001          8.455229054                   36
        "BPMWC.6R3.B1"             3718.937                    5        54.2998986729                    0                    0      0.5333212070709                    0       1.350031635869                    0                    0     0.01135101743095          67.70902693          1.866555491          8.498730826                   43
         "BPMR.6R3.B1"             3731.015                    5       36.50543414572                    0                    0      0.3430077551643                    0     0.08259364459057                    0                    0     0.00586819905117          40.43295645         0.3710231239          8.537591208                   43
          "BPM.8R3.B1"             3825.903                    5       35.38611250898                    0                    0      0.3700305080488                    0      0.5258643119693                    0                    0    0.007326979955953          36.08619267         0.2488501024          8.846309799                   43
          "BPM.9R3.B1"             3864.968                    5       103.3813681157                    0                    0       1.298811779096                    0      -1.568992973151                    0                    0     0.02418520014129          136.6529216         -2.115566749           8.94545414                   28
         "BPM.10R3.B1"             3905.431                    5        47.3014631468                    0                    0      0.3865779302294                    0      0.3964589165456                    0                    0     0.01145115658724          56.51054601         0.7004279023           9.01648163                   44
         "BPM.11R3.B1"             3958.212                    5       201.6138558806                    0                    0      0.9127915994806                    0      -2.373421898782                    0                    0     0.01335494653542           177.205081         -1.854742698          9.109638731                   43
         "BPM.12R3.B1"             4012.935                    5       53.20579543612                    0                    0      0.1655529053305                    0      0.7382346649711                    0                    0    0.005544937705877          40.15338342         0.5329705567          9.216073796                   42
         "BPM.13R3.B1"             4066.384                    5       180.6733196542                    0                    0       1.270749819839                    0      -1.997261274586                    0                    0     0.02075969078583          173.4254018         -2.191611302           9.33602514                   34
         "BPM.15R3.B1"             4173.281                    5       167.7953586393                    0                    0       1.232761223791                    0      -2.528683732629                    0                    0     0.01935527186543          166.1146413         -2.230784081          9.580233141                   32
         "BPM.16R3.B1"              4226.73                    5        41.7461459565                    0                    0      0.1673715333297                    0      0.5813896449978                    0                    0    0.006627445043077          32.89401048         0.4874257828          9.697659936                   32
         "BPM.17R3.B1"             4280.178                    5       177.4517059457                    0                    0       1.427153207454                    0      -2.202983691598                    0                    0     0.02211486572967           173.018985         -2.388173893          9.834489923                   24
         "BPM.18R3.B1"             4333.627                    5       26.92357291147                    0                    0      0.2427597584227                    0      0.4686120566065                    0                    0    0.008516075500128          35.22601226         0.5543878503          9.944386565                   28
         "BPM.19R3.B1"             4387.075                    5       172.2662337456                    0                    0       1.427300680622                    0      -2.590909920735                    0                    0     0.02145742184393          166.2207056         -2.231830512          10.07863477                   21
         "BPM.20R3.B1"             4440.524                    5       42.14414942606                    0                    0      0.1706752871983                    0      0.6068064978598                    0                    0    0.007848738868015          32.88363917           0.48794335           10.1960382                   21
         "BPM.21R3.B1"             4493.972                    5       174.6634395554                    0                    0       1.666330171545                    0      -2.162283762173                    0                    0      0.0266410591084          172.9122615         -2.387112302          10.33295437                   21
         "BPM.22R3.B1"             4547.421                    5       26.48648119229                    0                    0      0.2714194689371                    0      0.4266071754381                    0                    0    0.008173873539452          35.23615644         0.5538638404          10.44287265                   21
         "BPM.23R3.B1"             4600.869                    5       175.2437663777                    0                    0       1.593627509785                    0      -2.638654776475                    0                    0     0.02398102387217          168.2183107          -2.25753371          10.57607691                   21
         "BPM.24R3.B1"             4654.318                    5        41.8453104468                    0                    0       0.167994325763                    0      0.6269740097042                    0                    0    0.009007784607191          31.13189411         0.4781328939          10.69660086                   21
         "BPM.25R3.B1"             4707.766                    5       174.0725959504                    0                    0       1.542622444873                    0      -2.161954319405                    0                    0     0.02468033078523          173.5495106         -2.451493608          10.83843511                   22
         "BPM.26R3.B1"             4761.215                    5       26.11904577444                    0                    0      0.2208454701363                    0      0.4245182490391                    0                    0     0.01086339010417           35.2199915         0.5579423578          10.94811004                   22
         "BPM.27R3.B1"             4814.663                    5       179.5027696535                    0                    0       1.846251219604                    0      -2.713647156927                    0                    0      0.0273592983208          167.5030605         -2.248846526          11.08173186                   22
         "BPM.28R3.B1"             4868.112                    5       41.91918264245                    0                    0      0.2553026827682                    0      0.6448111301455                    0                    0     0.01313712708922          31.15306833         0.4741521698          11.20252564                   23
         "BPM.29R3.B1"              4921.56                    5         170.25384108                    0                    0       1.631720013598                    0      -2.110164846711                    0                    0      0.0246438763326          174.2573519         -2.459932482          11.34389348                   22
         "BPM.30R3.B1"             4975.009                    5       26.36393908022                    0                    0      0.2916579096922                    0      0.4107585633581                    0                    0     0.01318565098919          35.19383394         0.5618204109          11.45335058                   22
         "BPM.31R3.B1"             5028.457                    5       181.4645444027                    0                    0        1.26767512813                    0      -2.728883736216                    0                    0     0.01927056304937          166.8034955         -2.240666303          11.58741074                   22
         "BPM.32R3.B1"             5081.906                    5       41.78074168502                    0                    0      0.1172191614875                    0      0.6593313252991                    0                    0    0.005522195386934          31.18417718         0.4703815395          11.70844546                   22
         "BPM.33R3.B1"             5135.354                    5       166.4263053811                    0                    0       1.386329053129                    0      -2.061550625434                    0                    0     0.02292558116125          174.9477834         -2.467844031          11.84932998                   22
         "BPM.34R3.B1"             5188.803                    5       26.66319184417                    0                    0       0.161601068297                    0        0.39840287572                    0                    0    0.006689448058307          35.15781193          0.565478998          11.95859575                   22
         "BPM.33L4.B1"             5242.251                    5       184.2044946708                    0                    0        1.39915361126                    0      -2.754121027833                    0                    0     0.02206891876582          166.1230434         -2.233033122          12.09311318                   22
         "BPM.32L4.B1"               5295.7                    5        40.9997735546                    0                    0      0.1695817580431                    0      0.6729375630295                    0                    0    0.007756230225017          31.22506823         0.4668394786          12.21435844                   22
         "BPM.31L4.B1"             5349.148                    5       163.0646561254                    0                    0       1.372843086318                    0       -2.04081105657                    0                    0     0.02185601394634          175.6174223          -2.47518949          12.35474539                   22
         "BPM.30L4.B1"             5402.597                    5       26.75308399136                    0                    0       0.189719973847                    0      0.3658824055896                    0                    0    0.009082403705031          35.11210195         0.5689001925          12.46384702                   22
         "BPM.29L4.B1"             5456.045                    5       185.7070850051                    0                    0       1.359486270327                    0      -2.762828334148                    0                    0       0.020738711776          165.4650384         -2.225984386          12.59883865                   23
         "BPM.28L4.B1"             5509.494                    5       40.87664176041                    0                    0      0.2070667774597                    0      0.6853838368567                    0                    0    0.008722530251377          31.27554112         0.4635433426          12.72026277                   22
         "BPM.27L4.B1"             5562.942                    5       163.4519939328                    0                    0       1.386626963253                    0      -2.055775476471                    0                    0     0.02167686641666          176.2629872         -2.481932866          12.86014055                   22
         "BPM.26L4.B1"             5616.391                    5       27.37818538894                    0                    0      0.1553362762693                    0      0.3919251068168                    0                    0    0.003974047627193          35.05692799         0.5720672312          12.96910585                   22
         "BPM.25L4.B1"             5669.839                    5       183.0329214104                    0                    0       1.408597474944                    0      -2.701986283797                    0                    0     0.02297825382872          164.8327045         -2.219554632          13.10458649                   21
         "BPM.24L4.B1"             5723.288                    5       39.79343459808                    0                    0      0.1920375266551                    0      0.6621206386503                    0                    0    0.008043690834661          31.33534854         0.4605092819           13.2261567                   21
         "BPM.23L4.B1"             5776.736                    5       162.9605868689                    0                    0        1.26661316062                    0      -2.073540650869                    0                    0     0.02049606694777          176.8813152         -2.488041119          13.36551638                   21
         "BPM.22L4.B1"             5830.185                    5       27.89707872167                    0                    0      0.1683196263508                    0      0.4000901081967                    0                    0    0.006800418019655          34.99256039         0.5749645961          13.47437366                   21
