@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ f2h_factor %le 0.4643631275422452
@ p_f2h_factor %le 586.9750589350991
@ FILES %s ""
*                 NAME                    S               AMP_20            AMP_20std             PHASE_20          PHASE_20std                f3000             f3000std         phase_f_3000      phase_f_3000std                h3000            h3000_std         phase_h_3000     phase_h_3000_std
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
           BPM.27L2.B1              25557.2   0.0003007297901124   7.476358412361e-05      0.6077947753943      0.9909647190624     0.05231625305208     0.01300619597623      0.2001758273943      0.1995629983356      0.1126623755184     0.02800867511826      0.2251168922952      0.1995629983357
           BPM.19R6.B1             14383.68   0.0003653689034795   0.0001160866217641      0.6253810109267       0.875077875726     0.06356115237088     0.02019493006629      0.7148405509267      0.3286758318595      0.1368781210242     0.04348952117103      0.5397816158275      0.3930220876812
           BPM.19L4.B1             5990.531   0.0004721611967474   0.0001325068385518      0.4712975101707      0.5453766371178      0.0821392009125     0.02305146189282      0.5875890101707      0.1932099832859      0.1768857087065     0.04964102558018      0.6125300750715      0.1932099832859
           BPMR.5R2.B1              366.522    0.002063845971341   0.0002391241376787      0.6183729822975      0.5397175365597      0.3590355583225     0.04159906769791      0.1753297822975      0.2439314231704      0.7731784395172      0.0895830552225      0.2002708471984      0.2439314231704
           BPM.20R2.B1             1107.808   0.0002106370451697   8.427706823632e-05      0.6371798080775      0.5003104840263     0.03664333005761     0.01466120275844      0.5868170080775      0.2612600964671     0.07891093819518     0.03157271085677      0.6117580729784      0.2612600964671
           BPM.32R4.B1             8413.759    0.000314281880287    0.000162068880642       0.465187699737      0.3426410953642     0.05467383318638     0.02819420240465       0.554334667737      0.2891671444882      0.1177393939001     0.06071585087705      0.5792757326379      0.2891671444883
           BPM.34R1.B1             25183.04   0.0003169938595805   6.023137406886e-05      0.7679832666009      0.7910161282147     0.05514562081653     0.01047810995473      0.5230446866009      0.3939611518344      0.1187553824706     0.02256447450983      0.5479857515018      0.3939611518344
           BPM.13L8.B1              19640.8   0.0002253693452898   8.607025927901e-05      0.3222736738761      0.2984956220852     0.03920622461099     0.01497315401649      0.4676750778761      0.1333414313712     0.08443009852763     0.03224449386354      0.4926161427769      0.1333414313712
           BPM.14R1.B1             24114.01   0.0003192762467368   5.156782275125e-05      0.4753510473774      0.2603586511802      0.0555426747432    0.008970961152174      0.6309330163774      0.1862629312703      0.1196104329755     0.01931884902157      0.4558740812783      0.2353828846759
           BPM.15R1.B1             24167.46   0.0002690283278046   5.767962805209e-05       0.255830156627      0.0396461821872     0.04680132975966     0.01003419719741       0.433582555627      0.1944098912786      0.1007860594086     0.02160851411807      0.4585236205279      0.1944098912786
           BPMW.4R7.B1             16912.63   0.0002909275124769   7.512795918957e-05       0.539970282616      0.7979641543718     0.05061100650144     0.01306958423633       0.702988622616      0.2434798600375      0.1089901490872     0.02814518091801      0.7279296875168      0.2434798600375
            BPM.8R1.B1             23820.07     0.01538756837409    0.008398215474539      0.7117119332953          0.345932628        2.67688784877       1.460989833391      0.7109233712953      0.2095428850871       5.764643422355       3.146222744091      0.7358644361962      0.2095428850871
           BPM.15R7.B1             17502.74   0.0002167562259276   7.426527327833e-05      0.5384991498978           0.53212295      0.0377078491692     0.01291950766952      0.6928144998978      0.2076871778067     0.08120336635852     0.02782199296896      0.7177555647987      0.2076871778067
           BPM.10R1.B1              23899.6   0.0003232308520257   0.0001009276086757      0.7763063797774      0.7940213060549     0.05623063495803     0.01755780268209      0.3418337597774      0.3687607928467      0.1210919464163     0.03781050139578      0.3667748246783      0.3687607928466
          BPMSY.4L5.B1              10131.4    0.001897770726157   0.0007045795345849      0.7547656799059      0.7831749183261      0.3301443914397      0.1225716987096      0.2038176199059      0.2313993314555      0.7109616846348      0.2639565707087      0.2287586848067      0.2313993314555
           BPM.25L7.B1             15666.52   0.0002469227276752   0.0001059405041944      0.4612901410731      0.8459064746393     0.04295574409353     0.01842986763576      0.5598332410731      0.2493944221693     0.09250464032508     0.03968848201473       0.584774305974      0.2493944221693
           BPM.12R1.B1             24007.11   0.0002043057009565    8.57537082472e-05      0.4610643636765           0.43770098     0.03554190207505      0.0149180854319      0.5402627436765      0.2139188923161     0.07653902725473      0.0321259043776      0.5652038085774       0.213918892316
           BPM.10R7.B1             17234.88   0.0002777735191795   8.399179703244e-05      0.5066086419511      0.3070126491412     0.04832268101917     0.01461157574781      0.4403130419511      0.2183667128937      0.1040622697046     0.03146583973009       0.465254106852      0.2183667128937
           BPM.26L7.B1             15613.06   0.0001869002254606   2.543299419509e-05      0.6845139176002      0.3999072599578     0.03251397038861    0.004424433507852      0.6029829776002      0.3197114752796     0.07001841546011    0.009527960437491      0.6279240425011      0.3197114752796
         BPMWA.B5L4.B1              6824.62   0.0003736579753713   0.0001951835345281      0.3248597833791     0.09432354030799     0.06500315511527      0.0339549706072      0.5694670433791      0.1553771921607      0.1399834553172      0.0731215908268      0.5944081082799      0.1553771921607
          BPMSW.1L1.B1             23497.79   0.0008457133795906    0.000133401241442      0.3659704536981      0.1722095118282      0.1471239519027     0.02320705608225      0.3209934956981      0.3488600562627       0.316829530978     0.04997609565832       0.345934560599      0.3488600562627
           BPM.18R2.B1             1000.911   0.0001574898559528   3.473152555638e-05      0.4809010007684                    0     0.02739761549425    0.006042046181103      0.6015361647684      0.2640153868332     0.05900041124983     0.01301146844514      0.6264772296693      0.2640153868332
           BPM.32L3.B1             1962.985   0.0003055875022574   4.362767293854e-05      0.5589359984745       0.550481371779     0.05316132163587    0.007589658399566      0.5062036784745      0.3221186178527      0.1144822198034     0.01634423137715      0.5311447433754      0.3221186178527
           BPMR.5L1.B1             23326.02   0.0008427413432755   0.0001380794439859      0.3950660963966      0.1935607505846      0.1466069236299     0.02402089640058      0.4435833407966      0.2124748299231      0.3157161172677     0.05172869027676      0.4685244056975      0.2124748299231
           BPM.18R6.B1             14330.23   0.0002200140669899   0.0001055140441092      0.4900342928365      0.1528460029974     0.03827459727005     0.01835567879758      0.4085755128365      0.2002507086199      0.0824238510767     0.03952871730951      0.4335165777374      0.2002507086198
           BPM.20R1.B1             24434.72   0.0001537839747377   9.879051798643e-05      0.6588230689346           0.40508624     0.02675292439345     0.01718602515631      0.7372894089346      0.1934476189053     0.05761207728754     0.03700988329387      0.7622304738355      0.1934476189053
           BPM.33L2.B1             25236.49   0.0002765463591099   4.581766724022e-05      0.5118885968548      0.5738234394832     0.04810919895371    0.007970639266232      0.6899038968548      0.2073980192827      0.1036025388328     0.01716466875486      0.7148449617556      0.2073980192827
          BPMSW.1R5.B1             10211.34    0.001105577675076   0.0003189722484491       0.443167457207      0.2661192791692      0.1923310670234     0.05548978988819       0.492163217207      0.2014437894347      0.4141824697438       0.119496546123      0.5171042821079      0.2014437894348
           BPM.27R2.B1             1481.948   0.0003888591716476   6.962354273636e-05       0.442955803642             0.834896     0.06764762086901     0.01211201217816       0.376510143642      0.3356765755093      0.1456782781765     0.02608306185349      0.4014512085429      0.3356765755093
           BPMW.5L3.B1              3400.09   0.0004376506264934   0.0002584717370825         0.6105274816            0.0852247     0.07613559307003     0.04496485964681         0.3456280876      0.3180074518574      0.1639570167274     0.09683124473039      0.3705691525008      0.3180074518574
           BPM.15L8.B1              19533.9   0.0003260225838039   0.0001011217793012      0.5968664252643      0.7301335861014     0.05671629667485     0.01759158144267      0.5302924252643      0.3439639513587      0.1221378126533     0.03788324352061      0.5552334901652      0.3439639513587
           BPM.22L6.B1             12494.87   0.0003512560402232   6.328343468912e-05      0.6253196803277       0.831326810155     0.06110601772948     0.01100905960119      0.3737083803277      0.3610376496521      0.1315910202709     0.02370786771865      0.1986494452286      0.2189642266111
           BPM.13R5.B1             10730.97   0.0003976514762179   0.0001289348264787      0.5129031052892      0.7164888521886     0.06917716814345     0.02243005924609      0.5737428032892      0.2765159532408      0.1489721384848     0.04830284300307        0.59868386819      0.2765159532408
           BPM.18R4.B1              7665.48   0.0004104390072808   0.0001146716257336      0.2623011354757      0.1126806541659     0.07140174227278     0.01994877124588      0.4388785914757      0.2328816884958      0.1537627301519      0.0429594213293      0.4638196563766      0.2328816884958
           BPM.22L4.B1             5830.185   0.0004395127837024   0.0001408524162471      0.4821523106494      0.1756974949518     0.07645954198022     0.02450329463079      0.5846745846494      0.2435666257762      0.1646546365231     0.05276752863751      0.6096156495502      0.2435666257762
           BPM.20L8.B1             19266.64   0.0004018115981129   0.0001689090625695      0.4674743946336      0.3360246011372     0.06990088091466      0.0293841499935      0.5485606706336      0.2366577836008      0.1505306445941     0.06327838764679      0.5735017355345      0.2366577836008
           BPM.17R2.B1             947.4628   0.0003121272290354   0.0002022697807783       0.432784151717          0.671364136     0.05429900074933      0.0351877246083       0.327863487717      0.2669951549011      0.1169321970862      0.0757763106527      0.3528045526179      0.2669951549011
           BPMS.2R8.B1             20207.39   0.0005409101137052   9.353452567078e-05      0.6309217043561      0.6844903323123     0.09409905941296     0.01627167003399      0.5998102243561      0.3486201852469      0.2026411095795     0.03504083134273      0.6247512892569       0.348620185247
           BPM.26R3.B1             4761.215   0.0003516698901726   6.493972864767e-05      0.4095043185801      0.1000772675919     0.06117801285397     0.01129719565127      0.3022320685801      0.1822386999906       0.131746060842     0.02432836498252       0.327173133481      0.1822386999906
           BPM.24R2.B1             1321.602   0.0003078507455377   0.0001111896903976      0.1897858483169     0.04704437031699      0.0535550452112     0.01934303873737      0.3372742463169      0.2188599773259      0.1153300984397     0.04165498419254      0.3622153112178      0.2188599773259
           BPM.25R5.B1             11372.38   0.0004125838068928   0.0001516297992496      0.4687601599858      0.4097451067153     0.07177486087603     0.02637817472228      0.5280603547858      0.1793013512952      0.1545662362469     0.05680505870888      0.5530014196867      0.1793013512952
            BPM.9L7.B1             16506.69   0.0003736358911006    0.000222703704856      0.4391379520679      0.7131336911949     0.06499931324015     0.03874249828902      0.5028056920679      0.2350439967672      0.1399751818887      0.0834314698802      0.5277467569688      0.2350439967671
           BPM.14R2.B1             787.1173    0.000228082940007   9.581861798908e-05      0.5424220844104                    0     0.03967829326722     0.01666902059801      0.6629395684104      0.1922205853129     0.08544669228418     0.03589652065235      0.6878806333113      0.1922205853129
           BPM.15L6.B1             12869.03    0.000293844793888   0.0001397893646831      0.6396558170406            0.8351954     0.05111850937461     0.02431836158972      0.6981427530406      0.2996665984927      0.1100830499725     0.05236927772114      0.7230838179415      0.2996665984927
           BPM.15R8.B1             20834.73   0.0004637781265249   0.0001137762903213      0.5868833195285      0.8094455113997     0.08068084581255     0.01979301483086      0.6567793115285       0.294262352321      0.1737451598269     0.04262400190044      0.6817203764294       0.294262352321
           BPM.18L6.B1             12708.67   0.0003127888635903   6.946001631662e-05      0.5592122660955      0.3193802497219     0.05441410155392     0.01208356441596      0.5033735254955      0.2176863934991      0.1171800651829     0.02602179996486      0.5283145903963      0.2176863934991
           BPM.17L5.B1             9429.281   0.0003168401064384   0.0001086699388201      0.4462387044536      0.1073732897305     0.05511887325591     0.01890469187087      0.5224525264536      0.2428854919584      0.1186977819441     0.04071100987481      0.5473935913545      0.2428854919584
           BPM.18R8.B1             20995.07   0.0002469700519233   9.930353316047e-05      0.5457602746135      0.5286899453625      0.0429639768241     0.01727527149155      0.7214804546135      0.2058488262388     0.09252236940409     0.03720207412459      0.7464215195144      0.2058488262388
           BPM.10L1.B1             23132.35   0.0002207634578641    7.46000756453e-05      0.5586290390338      0.5804646834914     0.03840496454295      0.0129777513352      0.7450486990338      0.2315457766759     0.08270459531577     0.02794741995103      0.7699897639347      0.2315457766759
           BPM.17L3.B1             2764.712   0.0003029980560931    8.25532497283e-05      0.6051024464854      0.8385367472991     0.05271085039806     0.01436131984611      0.5376533664854      0.3998879043205      0.1135121358086     0.03092691687672      0.3625944313863      0.3676740474448
            BPM.8L5.B1             9882.281   0.0001808991262715   0.0001443542439065      0.7933076288552      0.8942407946538     0.03146999325668      0.0251124876938      0.3319213488552      0.3347783507344     0.06777022418477     0.05407941803371       0.356862413756      0.3347783507344
           BPM.31R5.B1             11693.09   0.0003383592069587   0.0001024535404271      0.5480582294667      0.5246662270646     0.05886242891714     0.01782326035962      0.7337820094667      0.1787277699849      0.1267594807294     0.03838216107716      0.7587230743676      0.1787277699849
           BPM.17R8.B1             20941.63   0.0002914794370275   7.344700218227e-05       0.787772101349      0.7400611663878     0.05070702167987     0.01277715769578       0.347412621349      0.3217804554004      0.1091969165344     0.02751544413831      0.3723536862499      0.3217804554004
           BPM.15R5.B1             10837.87   0.0003635042510151   7.335258189448e-05      0.6006341486437      0.6230090293808     0.06323676937529     0.01276073193474      0.7872332286437      0.1829942657617      0.1361795664311     0.02748007147398      0.8121742935446      0.1829942657617
           BPM.14L6.B1             12922.48   0.0003470158274555   0.0001005406405652      0.6347879318504      0.8172415648726     0.06036837200416     0.01749048403838      0.3756563718504      0.3489687005062      0.1300025097248     0.03766553156568      0.4005974367513      0.3489687005061
           BPM.33L1.B1              21903.7   0.0001415398297114   8.552281259978e-05      0.4924411278721      0.1548943613507     0.02462288004578     0.01487791782791      0.5738476478721      0.3413693108302     0.05302505428479     0.03203940396098       0.198788712773      0.1537234590656
           BPM.14R5.B1             10784.42   0.0004113201228015   0.0001390429068993      0.6760685736752       0.921451892429     0.07155502493403      0.0241885045699      0.2242563136752      0.2022581256565       0.154092822384     0.05208963230549      0.2491973785761      0.2022581256565
          BPMSX.4L8.B1             20106.36   0.0005662776141151   0.0001224813567479       0.440138729019      0.4109837229987      0.0985120993391     0.02130738578107       0.477650075019      0.2015609099216      0.2121445340859     0.04588518019043      0.5025911399198      0.2015609099216
           BPM.25L5.B1             9001.693   0.0003512456217315   7.486459259444e-05      0.3301809137872      0.1359612391666     0.06110420528367     0.01302376784604      0.4063704557872      0.2526601663463      0.1315871171923     0.02804651591303      0.4313115206881      0.2526601663463
           BPM.13R6.B1             14062.97   0.0001861851103004   6.306674455766e-05      0.4643261253479      0.7395783209161     0.03238956586697      0.0109713632501      0.3489790773479      0.3223738218224     0.06975051192889     0.02362668911326      0.3739201422487      0.3223738218224
           BPMS.2R2.B1              224.452   0.0007093759538818   0.0004299766302189      0.4505936734201             0.429892      0.1234061045249     0.07480059153637      0.6628656734201      0.1761933736098      0.2657534528592      0.1610821081602      0.6878067383209      0.1761933736098
           BPM.16R3.B1              4226.73    0.000231926938401   7.170873293646e-05      0.6495491467368      0.7898507051589     0.04034701182895      0.0124747608707      0.3848917467368      0.3187614594057     0.08688676907336      0.0268642364796      0.4098328116377      0.3187614594057
           BPM.29L4.B1             5456.045   0.0001717519757959   8.889461165689e-05       0.601683966072        0.82028272971     0.02987871545607      0.0154644905537       0.755614186072      0.2228142449369     0.06434342798536     0.03330258075302      0.7805552509729      0.2228142449369
           BPM.31R7.B1             18357.97   0.0001778095561838   8.604691977827e-05      0.5639269060496      0.4821966118384     0.03093251830128     0.01496909377614      0.5142974700496      0.2952445279727     0.06661277880739     0.03223575018837      0.3392385349505      0.2301312024777
           BPM.14L5.B1             9589.626   0.0003992735583264   0.0001356047465673      0.6180839514463      0.6310283052013     0.06945935255235     0.02359038735015      0.8006300114463      0.2193933154435      0.1495798189662     0.05080159459475      0.6255710763472      0.3640599550662
           BPM.13R2.B1             733.6688   0.0003485637623047    0.000178297086398       0.528996849957           0.47317434     0.06063765743561     0.03101733116283       0.625281889957      0.2477730569118      0.1305824124248     0.06679542220977      0.4502229548579      0.2811982000551
          BPMYB.4L6.B1             13347.69   0.0002452197929026    7.16571198794e-05      0.6052878450048      0.6863595755641     0.04265949420601     0.01246578204039      0.4166207250048      0.3496843662486     0.09186667001705     0.02684490068445      0.4415617899057      0.3496843662486
          BPMYB.4L8.B1              20031.8   0.0003572285165236    8.69759571398e-05      0.4244335118512      0.2361377353019     0.06214501550008      0.0151307131278      0.6533897488512      0.2039653103337      0.1338284885559     0.03258379537557       0.428330813752      0.2473210801335
           BPM.13L5.B1             9643.075   0.0004347254265441   0.0001955949176044      0.5203619741289        0.57100295728     0.07562671265376     0.03402653658379      0.5923039541289      0.2162136411327      0.1628611493209     0.07327570723344      0.6172450190298      0.2162136411327
         BPMWG.A5L3.B1              3371.12   0.0002075034209155   0.0001517641436149      0.5500616271436                    0     0.03609819124914     0.02640154584827      0.3655089938102      0.1931251451244     0.07773698880917     0.05685538812697      0.3904500587111      0.1931251451244
            BPM.9L4.B1             6509.022   0.0005334972161436   0.0001168420704791      0.6954586316422          0.362175466     0.09280947973901     0.02032635118733      0.5728507976422      0.3478999759998      0.1998640164008     0.04377253485846      0.3977918625431      0.3425804499538
           BPM.12L2.B1             26358.97   0.0004236884973892   0.0002243906232253      0.5830236322484           0.90890994      0.0737066807927     0.03903596189384      0.6348556722484      0.3275013966814      0.1587263854966     0.08406343996442      0.6597967371493      0.3275013966814
           BPM.29L6.B1              12120.7   0.0003280865426893   8.387946340075e-05      0.6369029310082      0.6047874814361     0.05707535187619      0.0145920337041      0.6222329510082      0.3285763691573      0.1229110333938     0.03142375619126      0.6471740159091      0.3285763691573
           BPM.30R1.B1             24969.24   0.0002731540044372   7.383435655495e-05      0.4723764723264      0.3814476278758     0.04751905028427     0.01284454353532      0.6317009325264      0.1819672241896      0.1023316612923     0.02766055867378      0.4566419974273       0.220225519549
           BPM.23R2.B1             1268.154   0.0003419424327249   9.053771383511e-05      0.5113535807071      0.3862741534432     0.05948578234632      0.0157503317047      0.6424361967071      0.1742872288943      0.1281018642913     0.03391813598134       0.467377261608      0.2359230227802
         BPMWA.A5R4.B1             6881.554   0.0003723907790447    0.000176127183744      0.5848741883461     0.08139866480248     0.06478270816962     0.03063984552597      0.4285292683461      0.3334218209959      0.1395087256658     0.06598251176431       0.253470333247       0.218896972244
           BPM.34R5.B1             11853.45   0.0003787604629069   0.0001596895639448      0.5130604846235      0.3968042460382      0.0658908058831     0.02778028619642      0.4606085706235      0.2031186734113      0.1418949997857     0.05982448766648      0.4855496355244      0.2031186734113
           BPM.20R5.B1             11105.13   0.0002247813733383   8.422789732318e-05      0.3962773180702       0.162761173115     0.03910393847103     0.01465264877403      0.3033385720702      0.2399820940175     0.08420982664579     0.03155428996178       0.328279636971      0.2399820940174
           BPM.19L5.B1             9322.384   0.0003811788082688   0.0001170739262297      0.4845471704313      0.3431297668478     0.06631151168639     0.02036668581502      0.4453159704313       0.193867003697      0.1428009843016     0.04385939495845      0.4702570353322       0.193867003697
           BPM.20R3.B1             4440.524   0.0002137185388748   4.739717006572e-05      0.5710710949631      0.3500451339686     0.03717940001062    0.008245416399168      0.5049246408431      0.2547293265652     0.08006535791806     0.01775639776312       0.529865705744      0.2547293265652
           BPM.19R7.B1             17716.55   0.0001806162017089   7.189035813706e-05      0.5935356788724      0.9232306129794      0.0314207744779     0.01250635717498      0.4956627628724       0.285654762834     0.06766423218012     0.02693227871295      0.5206038277733       0.285654762834
            BPM.7L4.B1             6588.549   0.0004324014564788    0.000123582160913       0.473952249564      0.5274173041335     0.07522242478465     0.02149888642768       0.627457493564      0.2836509695365      0.1619905206143     0.04629757436055      0.4523985584648      0.3129213118351
           BPM.19R3.B1             4387.075   0.0001649230858816   4.788042493724e-05        0.34001810883           0.28008054      0.0286907322746    0.008329485503654        0.49053150695      0.2153937659543     0.06178512154153     0.01793743949426      0.5154725718509      0.2153937659543
           BPM.18R1.B1             24327.82   0.0002535350196169   2.255890352368e-05      0.7623230129567      0.7931455730645     0.04410604695627    0.003924444282296      0.5186935129567      0.4060575075037     0.09498180268901    0.008451240095369      0.3436345778576      0.3714503760601
            BPM.6L7.B1             16621.04   0.0003440455987238   5.201275997793e-05      0.6241495566068          0.995437503     0.05985165818645     0.00904836435368      0.3650725286068      0.2901085944526      0.1288897731894      0.0194855358167      0.3900135935076      0.2901085944526
           BPM.34R2.B1             1856.088   0.0002539473681773   0.0001027390461117      0.4826525536473                    0     0.04417778089265     0.01787292816153      0.6076200876473      0.1978911088058     0.09513628079488     0.03848912004735      0.6325611525482      0.1978911088058
            BPM.6L5.B1             9958.241   0.0006478742130217   0.0001504678612996      0.7597274724691      0.7697164079073      0.1127069960768     0.02617603897842      0.1983329724691      0.2116212932941      0.2427130609472     0.05636976199416        0.22327403737      0.2116212932941
            BPM.9L3.B1             3177.249   0.0001434398145097     7.5318486025e-05      0.5852064201491      0.7749438081753     0.02495340960677     0.01310272910745      0.3666338401491      0.3256091070737     0.05373684542708     0.02821655797006        0.39157490505      0.3256091070737
           BPM.25L6.B1             12334.51   0.0003330211845392   0.0001280729857455      0.2919343106081     0.07214216884732     0.05793380348367     0.02228012971011      0.4782038606081      0.2192179247246      0.1247596978475     0.04797997168301       0.503144925509      0.2192179247246
           BPM.10R6.B1             13902.95   0.0001686309374822    8.89031801101e-05      0.4468591488287      0.7131866054368     0.02933576615218     0.01546598115882      0.3824877088287      0.2681602452797     0.06317419366918     0.03330579075191      0.4074287737295      0.2681602452797
