@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ Q1 %le 0.27998806745173926
@ MUX %le 63.279988067451775
@ Q2 %le 0.30998589849523894
@ MUY %le 60.3099858984952
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean_linx"
*                 NAME                NAME2                    S                   S1                COUNT               PHASEX               STDPHX               PHXMDL               MUXMDL
$                   %s                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.22R2.B1"        "BPM.23R2.B1"             1214.705             1268.154                    5      0.1335463761981    0.001402296921627          0.115434542          2.966921332
         "BPM.23R2.B1"        "BPM.24R2.B1"             1268.154             1321.602                    5      0.1140100084936    0.001460375093662          0.137499969          3.082355874
         "BPM.24R2.B1"        "BPM.25R2.B1"             1321.602             1375.051                    5     0.09760555538531   0.0008727991006825            0.1147846          3.219855843
         "BPM.25R2.B1"        "BPM.26R2.B1"             1375.051             1428.499                    5      0.1610161520147   0.0009624624614879          0.137870803          3.334640443
         "BPM.26R2.B1"        "BPM.27R2.B1"             1428.499             1481.948                    5      0.1337758602071   0.0007846263549037          0.115423204          3.472511246
         "BPM.27R2.B1"        "BPM.28R2.B1"             1481.948             1535.397                    5      0.1113395354485    0.001015958071306          0.137474311           3.58793445
         "BPM.28R2.B1"        "BPM.29R2.B1"             1535.397             1588.845                    5     0.09906803537648   0.0007540205026568          0.114796615          3.725408761
         "BPM.29R2.B1"        "BPM.31R2.B1"             1588.845             1695.742                    5      0.2923692542447    0.001627399955407          0.253306393          3.840205376
         "BPM.31R2.B1"        "BPM.32R2.B1"             1695.742             1749.191                    5      0.1129813786485    0.001251865305345          0.137449661          4.093511769
         "BPM.32R2.B1"        "BPM.33R2.B1"             1749.191             1802.639                    5     0.09634984648933   0.0006231702130231          0.114810145           4.23096143
         "BPM.33R2.B1"        "BPM.34R2.B1"             1802.639             1856.088                    5      0.1671848796948   0.0004223572372406          0.137920303          4.345771575
         "BPM.34R2.B1"        "BPM.33L3.B1"             1856.088             1909.536                    5      0.1287205650203    0.001971350522363          0.115395926          4.483691878
         "BPM.33L3.B1"        "BPM.32L3.B1"             1909.536             1962.985                    5      0.1118342948541    0.002017377803065          0.137426138          4.599087804
         "BPM.32L3.B1"        "BPM.31L3.B1"             1962.985             2016.433                    5     0.09842096744956    0.001966618889179          0.114825125          4.736513942
         "BPM.31L3.B1"        "BPM.30L3.B1"             2016.433             2069.882                    5      0.1685557255072    0.002142318046199          0.137943343          4.851339067
         "BPM.30L3.B1"        "BPM.29L3.B1"             2069.882              2123.33                    5      0.1248729351942     0.00229895152842          0.115380121           4.98928241
         "BPM.29L3.B1"        "BPM.28L3.B1"              2123.33             2176.779                    5      0.1107424330701    0.002178369633456          0.137403857          5.104662531
         "BPM.28L3.B1"        "BPM.27L3.B1"             2176.779             2230.227                    5     0.09926674526551    0.001114767416185          0.114841483          5.242066388
         "BPM.27L3.B1"        "BPM.26L3.B1"             2230.227             2283.676                    5      0.1684417623187   0.0006559366528689           0.13796509          5.356907871
         "BPM.26L3.B1"        "BPM.25L3.B1"             2283.676             2337.124                    5      0.1253162005371    0.001533161391239          0.115362976          5.494872961
         "BPM.25L3.B1"        "BPM.24L3.B1"             2337.124             2390.573                    5      0.1093501565686     0.00146978393676          0.137382925          5.610235937
         "BPM.24L3.B1"        "BPM.23L3.B1"             2390.573             2444.021                    5     0.09967282402194    0.001854761896961          0.114859138          5.747618862
         "BPM.23L3.B1"        "BPM.22L3.B1"             2444.021              2497.47                    5      0.1673717642266    0.001657882020456          0.137985437             5.862478
         "BPM.22L3.B1"        "BPM.21L3.B1"              2497.47             2550.918                    5      0.1254041383293    0.001358059540938          0.115344574          6.000463437
         "BPM.21L3.B1"        "BPM.20L3.B1"             2550.918             2604.367                    5      0.1129261493337   0.0006511758462904          0.138308258          6.115808011
         "BPM.20L3.B1"        "BPM.19L3.B1"             2604.367             2657.815                    5      0.1019264846589    0.001359706699632           0.11187926          6.254116269
         "BPM.19L3.B1"        "BPM.18L3.B1"             2657.815             2711.264                    5      0.1642252969995    0.001849062398941          0.132905065          6.365995529
         "BPM.18L3.B1"        "BPM.17L3.B1"             2711.264             2764.712                    5      0.1246424511802   0.0009787134708337           0.11529695          6.498900594
         "BPM.17L3.B1"        "BPM.16L3.B1"             2764.712             2818.161                    5      0.1113751714574   0.0008881799661077          0.138348118          6.614197544
         "BPM.16L3.B1"        "BPM.15L3.B1"             2818.161             2871.609                    5      0.1032104618634   0.0009127920098034          0.111924738          6.752545662
         "BPM.15L3.B1"        "BPM.14L3.B1"             2871.609             2925.058                    5      0.1664224774208    0.001250062371679          0.132868032            6.8644704
         "BPM.14L3.B1"        "BPM.13L3.B1"             2925.058             2978.506                    5      0.1245000901398    0.001589158706817          0.115248857          6.997338432
         "BPM.13L3.B1"        "BPM.12L3.B1"             2978.506             3031.955                    5      0.1062645793518   0.0004622572170644          0.136861516          7.112587289
         "BPM.12L3.B1"        "BPM.11L3.B1"             3031.955             3085.403                    5      0.1172209347004    0.001309538938205          0.126340844          7.249448805
         "BPM.11L3.B1"        "BPM.10L3.B1"             3085.403             3138.184                    5      0.1861276239224    0.001300087443937          0.149351813          7.375789649
         "BPM.10L3.B1"         "BPM.9L3.B1"             3138.184             3177.249                    5     0.06280460982523   0.0008414642464524          0.061008114          7.525141462
          "BPM.9L3.B1"         "BPM.8L3.B1"             3177.249             3217.712                    5      0.0663218235751   0.0007894319859752          0.076643388          7.586149576
          "BPM.8L3.B1"         "BPM.7L3.B1"             3217.712             3256.776                    5     0.04500830191562   0.0007221297457175          0.058830021          7.662792964
          "BPM.7L3.B1"         "BPM.6L3.B1"             3256.776             3329.415                    5     0.09186725445646    0.001444692395253          0.111963921          7.721622985
          "BPM.6L3.B1"      "BPMWG.A5L3.B1"             3329.415              3371.12                    5     0.06135546223293     0.00249775269432          0.057102129          7.833586906
       "BPMWG.A5L3.B1"        "BPMW.5L3.B1"              3371.12              3400.09                    5      0.1065298980861    0.004355871137307          0.083510155          7.890689035
         "BPMW.5L3.B1"       "BPMWE.4L3.B1"              3400.09             3475.218                    5      0.1193251669084    0.003143742121834          0.103546059           7.97419919
        "BPMWE.4L3.B1"        "BPMW.4R3.B1"             3475.218             3547.728                    5     0.07322710897124    0.002318147089284          0.085309796          8.077745249
         "BPMW.4R3.B1"       "BPMWE.4R3.B1"             3547.728             3575.273                    5      0.1177911425887    0.002607480965379          0.147361803          8.163055045
        "BPMWE.4R3.B1"        "BPMW.5R3.B1"             3575.273             3650.401                    5      0.1433182610787    0.001662655073777          0.129606826          8.310416848
         "BPMW.5R3.B1"      "BPMWJ.A5R3.B1"             3650.401             3679.119                    5     0.01805630977902   0.0008533238023906          0.012653184          8.440023674
       "BPMWJ.A5R3.B1"       "BPMWC.6R3.B1"             3679.119             3718.937                    5     0.05773300951311    0.002079198611793          0.045994558          8.452676858
        "BPMWC.6R3.B1"        "BPMR.6R3.B1"             3718.937             3731.015                    5     0.04985810574031    0.001888498475554          0.040186959          8.498671416
         "BPMR.6R3.B1"         "BPM.8R3.B1"             3731.015             3825.903                    5      0.2552930987657   0.0009783240090903          0.299172996          8.538858375
          "BPM.8R3.B1"         "BPM.9R3.B1"             3825.903             3864.968                    5      0.1221494571695    0.001750624048938          0.104234844          8.838031371
          "BPM.9R3.B1"        "BPM.10R3.B1"             3864.968             3905.431                    5      0.0959912268723    0.001511034234842          0.074894094          8.942266215
         "BPM.10R3.B1"        "BPM.11R3.B1"             3905.431             3958.212                    5     0.09712129404275    0.001593975876521          0.093142906          9.017160309
         "BPM.11R3.B1"        "BPM.12R3.B1"             3958.212             4012.935                    5      0.0797750223249   0.0004241514556313          0.100639428          9.110303215
         "BPM.12R3.B1"        "BPM.13R3.B1"             4012.935             4066.384                    5      0.0940241899513   0.0005226985427445          0.116609668          9.210942643
         "BPM.13R3.B1"        "BPM.15R3.B1"             4066.384             4173.281                    5      0.2974720700465   0.0002393914929134          0.254070019          9.327552311
         "BPM.15R3.B1"        "BPM.16R3.B1"             4173.281              4226.73                    5     0.09788461777163   0.0009151508675739           0.11201609           9.58162233
         "BPM.16R3.B1"        "BPM.17R3.B1"              4226.73             4280.178                    5       0.108727980521   0.0009394705989364          0.132356822           9.69363842
         "BPM.17R3.B1"        "BPM.18R3.B1"             4280.178             4333.627                    5      0.1299891706099    0.001699918035783          0.115133413          9.825995242
         "BPM.18R3.B1"        "BPM.19R3.B1"             4333.627             4387.075                    5      0.1671345387281    0.002010505652305          0.138916645          9.941128655
         "BPM.19R3.B1"        "BPM.20R3.B1"             4387.075             4440.524                    5     0.09569009960203   0.0008287422953292           0.11207102           10.0800453
         "BPM.20R3.B1"        "BPM.21R3.B1"             4440.524             4493.972                    5      0.1102357910155    0.001097848659892           0.13232339          10.19211632
         "BPM.21R3.B1"        "BPM.22R3.B1"             4493.972             4547.421                    5      0.1358797187195    0.002121736546857           0.11507569          10.32443971
         "BPM.22R3.B1"        "BPM.23R3.B1"             4547.421             4600.869                    5      0.1617670935612    0.002168571745669           0.13800211           10.4395154
         "BPM.23R3.B1"        "BPM.24R3.B1"             4600.869             4654.318                    5       0.095455921242    0.001157663540326           0.11512688          10.57751751
         "BPM.24R3.B1"        "BPM.25R3.B1"             4654.318             4707.766                    5      0.1104062786568   0.0008618628755482           0.13735597          10.69264439
         "BPM.25R3.B1"        "BPM.26R3.B1"             4707.766             4761.215                    5      0.1366475242573    0.001469520436691           0.11509552          10.83000036
         "BPM.26R3.B1"        "BPM.27R3.B1"             4761.215             4814.663                    5      0.1633602306537      0.0017285601014           0.13800338          10.94509588
         "BPM.27R3.B1"        "BPM.28R3.B1"             4814.663             4868.112                    5      0.0932818014883    0.002086309526759           0.11510717          11.08309926
         "BPM.28R3.B1"        "BPM.29R3.B1"             4868.112              4921.56                    5      0.1126090468729    0.002360115561058            0.1373555          11.19820643
         "BPM.29R3.B1"        "BPM.30R3.B1"              4921.56             4975.009                    5      0.1373109857004    0.002121715327132           0.11511524          11.33556193
         "BPM.30R3.B1"        "BPM.31R3.B1"             4975.009             5028.457                    5      0.1608024791564     0.00246606156562           0.13800305          11.45067717
         "BPM.31R3.B1"        "BPM.32R3.B1"             5028.457             5081.906                    5     0.09244898597841   0.0009452274982425           0.11508747          11.58868022
         "BPM.32R3.B1"        "BPM.33R3.B1"             5081.906             5135.354                    5      0.1142670054518   0.0008198869262332           0.13735661          11.70376769
         "BPM.33R3.B1"        "BPM.34R3.B1"             5135.354             5188.803                    5      0.1381711185671    0.001368987315033           0.11513492           11.8411243
         "BPM.34R3.B1"        "BPM.33L4.B1"             5188.803             5242.251                    5      0.1578683800544    0.001132283972038           0.13800113          11.95625922
         "BPM.33L4.B1"        "BPM.32L4.B1"             5242.251               5295.7                    5     0.09218602505474     0.00125217639339           0.11506786          12.09426035
         "BPM.32L4.B1"        "BPM.31L4.B1"               5295.7             5349.148                    5      0.1183421178746    0.001039807596243            0.1373593          12.20932821
         "BPM.31L4.B1"        "BPM.30L4.B1"             5349.148             5402.597                    5      0.1421854303696    0.001168385910531           0.11515447          12.34668751
         "BPM.30L4.B1"        "BPM.29L4.B1"             5402.597             5456.045                    5      0.1528939323642    0.001753188213827           0.13799764          12.46184198
         "BPM.29L4.B1"        "BPM.28L4.B1"             5456.045             5509.494                    5     0.09145661130562    0.001154204053682           0.11504844          12.59983962
         "BPM.28L4.B1"        "BPM.27L4.B1"             5509.494             5562.942                    5       0.119790260171    0.002005324174747           0.13736355          12.71488806
         "BPM.27L4.B1"        "BPM.26L4.B1"             5562.942             5616.391                    5      0.1385814817469   0.0006687569300373           0.11517379          12.85225161
         "BPM.26L4.B1"        "BPM.25L4.B1"             5616.391             5669.839                    5      0.1531420132713    0.001146847785423           0.13799257           12.9674254
         "BPM.25L4.B1"        "BPM.24L4.B1"             5669.839             5723.288                    5     0.09332280718405    0.001448826361308           0.11502931          13.10541797
         "BPM.24L4.B1"        "BPM.23L4.B1"             5723.288             5776.736                    5      0.1218428549631    0.001205749328337           0.13736936          13.22044728
         "BPM.23L4.B1"        "BPM.22L4.B1"             5776.736             5830.185                    5      0.1374238736211   0.0008554794001804           0.11519277          13.35781664
         "BPM.22L4.B1"        "BPM.21L4.B1"             5830.185             5883.634                    5      0.1512433115341     0.00127855181859           0.13798597          13.47300941
         "BPM.21L4.B1"        "BPM.20L4.B1"             5883.634             5937.082                    5      0.0934657467443   0.0008426177729149           0.11127196          13.61099538
         "BPM.20L4.B1"        "BPM.19L4.B1"             5937.082             5990.531                    5      0.1206928426791    0.000808716400372           0.13319257          13.72226734
         "BPM.19L4.B1"        "BPM.18L4.B1"             5990.531             6043.979                    5       0.139848219057   0.0008453876982934           0.11593351          13.85545991
         "BPM.18L4.B1"        "BPM.17L4.B1"             6043.979             6097.428                    5      0.1493601549127    0.001007420670434           0.13804107          13.97139342
         "BPM.17L4.B1"        "BPM.16L4.B1"             6097.428             6150.876                    5     0.09178343618319    0.001221148767413            0.1113121          14.10943449
         "BPM.16L4.B1"        "BPM.15L4.B1"             6150.876             6204.325                    5      0.1232430418764    0.001513163219385           0.13314166          14.22074659
         "BPM.15L4.B1"        "BPM.14L4.B1"             6204.325             6257.773                    5      0.1412833314804     0.00126818455797           0.11589011          14.35388825
         "BPM.14L4.B1"        "BPM.13L4.B1"             6257.773             6311.222                    5      0.1471096627873    0.001248494819945           0.13809432          14.46977836
         "BPM.13L4.B1"        "BPM.12L4.B1"             6311.222              6364.67                    5      0.1039173670101    0.001003353132633           0.12940273          14.60787268
         "BPM.12L4.B1"        "BPM.11L4.B1"              6364.67             6418.119                    5      0.1500845052389   0.0009495578292591           0.15520823          14.73727541
         "BPM.11L4.B1"        "BPM.10L4.B1"             6418.119             6469.957                    5      0.1230362014863    0.001775863259145           0.09884673          14.89248364
         "BPM.10L4.B1"         "BPM.9L4.B1"             6469.957             6509.022                    5      0.1139118264763    0.002081489382936           0.10840549          14.99133037
          "BPM.9L4.B1"         "BPM.8L4.B1"             6509.022             6549.485                    5      0.1638273172115    0.002607344627639           0.19879172          15.09973586
          "BPM.8L4.B1"         "BPM.7L4.B1"             6549.485             6588.549                    5      0.1988122725713    0.002589667355554            0.1743471          15.29852758
          "BPM.7L4.B1"       "BPMYB.6L4.B1"             6588.549             6685.153                    5      0.1000828841707    0.001246512653846           0.08729002          15.47287468
        "BPMYB.6L4.B1"       "BPMYA.5L4.B1"             6685.153             6722.153                    5     0.02221394352189   0.0008228722340657           0.02275499           15.5601647
        "BPMYA.5L4.B1"      "BPMWA.B5L4.B1"             6722.153              6824.62                    5     0.03975923735727    0.000878929966332           0.04597557          15.58291969
       "BPMWA.B5L4.B1"      "BPMWA.A5L4.B1"              6824.62             6833.505                    5    0.005545751212211    0.001019778470002           0.00521002          15.62889526
       "BPMWA.A5L4.B1"      "BPMWA.A5R4.B1"             6833.505             6881.554                    5     0.02480143337134   0.0006870548122862           0.03193739          15.63410528
       "BPMWA.A5R4.B1"      "BPMWA.B5R4.B1"             6881.554             6890.439                    5      0.0066525361451     0.00137239062514           0.00656354          15.66604267
       "BPMWA.B5R4.B1"       "BPMYB.5R4.B1"             6890.439             6992.829                    5     0.06461700307217    0.001894681642266           0.08235306          15.67260621
        "BPMYB.5R4.B1"       "BPMYA.6R4.B1"             6992.829             7024.393                    5     0.01198710406772    0.001902720763813           0.01473742          15.75495927
        "BPMYA.6R4.B1"         "BPM.7R4.B1"             7024.393             7120.909                    5     0.09720767032207    0.001558771289395           0.10081635          15.76969669
          "BPM.7R4.B1"         "BPM.8R4.B1"             7120.909             7158.698                    5      0.1442681780536    0.001726306043087           0.11654299          15.87051304
          "BPM.8R4.B1"         "BPM.9R4.B1"             7158.698             7197.763                    5      0.2269299619341     0.00196729112982           0.24527107          15.98705603
          "BPM.9R4.B1"        "BPM.10R4.B1"             7197.763             7238.226                    5      0.1032300529499    0.001589650482939            0.1153372           16.2323271
         "BPM.10R4.B1"        "BPM.11R4.B1"             7238.226             7290.065                    5     0.07242600738314   0.0007389121869342           0.06210948           16.3476643
         "BPM.11R4.B1"        "BPM.12R4.B1"             7290.065             7344.789                    5       0.191181192818   0.0007661932297888           0.16542365          16.40977378
         "BPM.12R4.B1"        "BPM.13R4.B1"             7344.789             7398.237                    5       0.150498323768    0.001325454566119           0.18291792          16.57519743
         "BPM.13R4.B1"        "BPM.14R4.B1"             7398.237             7451.686                    5     0.08607897839867   0.0008914329743713           0.09134222          16.75811535
         "BPM.14R4.B1"        "BPM.15R4.B1"             7451.686             7505.134                    5     0.07088152978803    0.001684587436829           0.06144936          16.84945757
         "BPM.15R4.B1"        "BPM.16R4.B1"             7505.134             7558.583                    5      0.1884744825264   0.0008426725172942           0.16068077          16.91090693
         "BPM.16R4.B1"        "BPM.17R4.B1"             7558.583             7612.031                    5      0.1531835010412    0.001004656524719           0.18648843           17.0715877
         "BPM.17R4.B1"        "BPM.18R4.B1"             7612.031              7665.48                    5     0.08824239582333   0.0005253005524577           0.09136326          17.25807613
         "BPM.18R4.B1"        "BPM.19R4.B1"              7665.48             7718.928                    5     0.07331660861809    0.001052474783191           0.06144396          17.34943939
         "BPM.19R4.B1"        "BPM.20R4.B1"             7718.928             7772.377                    5      0.1856982718677    0.001152018154524           0.16063501          17.41088335
         "BPM.20R4.B1"        "BPM.21R4.B1"             7772.377             7825.825                    5      0.1544450313515    0.001292654573017           0.18652076          17.57151836
         "BPM.21R4.B1"        "BPM.22R4.B1"             7825.825             7879.274                    5      0.0870467000908   0.0008383724677171            0.0913821          17.75803912
         "BPM.22R4.B1"        "BPM.23R4.B1"             7879.274             7932.722                    5     0.06912307286773     0.00128203666695           0.06143856          17.84942122
