@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ Q1 %le 0.26998810745173746
@ Q2 %le 0.3219859684952381
@ RMSbetabeat %le -0.007052486441806194
@ RescalingFactor %le 1.0071025768682822
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean_linx"
*                 NAME                    S                COUNT                 BETX              BETXSTD              BETXMDL               MUXMDL            BETXPHASE         BETXSTDPHASE
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.25R2.B1"             1375.051                    5       33.26862938772       1.762889767633          33.15909255          3.334640443       33.50494598863      0.2818216542736
         "BPM.26R2.B1"             1428.499                    5       150.8038581076        8.01557981049          169.8071455          3.472511246       151.8748796857       1.341972762988
         "BPM.27R2.B1"             1481.948                    5        34.1135742045       1.818933086412          33.07799303           3.58793445         34.355902257      0.3308868478767
         "BPM.28R2.B1"             1535.397                    5       221.3694900781        11.6448175535          170.9477957          3.725408761        222.941630635       1.303774730951
         "BPM.29R2.B1"             1588.845                    5       34.05822600231       1.799414856477          33.15163958          3.840205376       34.30015776235      0.2376713192102
         "BPM.31R2.B1"             1695.742                    5       35.32685112868       1.920975859633          33.08553624          4.093511769        35.5776926083      0.5400629466862
         "BPM.32R2.B1"             1749.191                    5       220.7577870234       11.59651967927          170.9540648           4.23096143       222.3255934236       1.036652709893
         "BPM.33R2.B1"             1802.639                    5       31.54279161513       1.739241563013          33.14401537          4.345771575       31.76685660491      0.5602615675026
         "BPM.34R2.B1"             1856.088                    5       143.2238322945       7.508478044869           169.794615          4.483691878       144.2410794832      0.4030299939691
         "BPM.33L3.B1"             1909.536                    5       36.29232585579       1.940054421478          33.09323211          4.599087804       36.55010557297      0.3973776796903
         "BPM.32L3.B1"             1962.985                    5       211.5958853228       11.10665903186          170.9574985          4.736513942       213.0987386266      0.8841239934044
         "BPM.31L3.B1"             2016.433                    5       32.33509117212       1.717070631612          33.13625728          4.851339067       32.56474343154      0.2845792603749
         "BPM.30L3.B1"             2069.882                    5       138.3375800153       7.266059581092          169.7926063           4.98928241       139.3200303345       0.638677307894
         "BPM.29L3.B1"              2123.33                    5       35.84174096721       1.876119401836          33.10104292          5.104662531       36.09630589589     0.04239346689529
         "BPM.28L3.B1"             2176.779                    5       205.4246718567       10.86159282283          170.9580798          5.242066388       206.8836051574       1.567499792108
         "BPM.27L3.B1"             2230.227                    5       34.17702927297       1.820016451532          33.12840332          5.356907871       34.41980773098      0.3451070243459
         "BPM.26L3.B1"             2283.676                    5       141.4257036679       7.445786950004           169.793453          5.494872961       142.4302541091      0.7902193381975
         "BPM.25L3.B1"             2337.124                    5       37.84334558036       2.020542358257          33.10893041          5.610235937       38.11208909429      0.3983157800256
         "BPM.24L3.B1"             2390.573                    5        206.193690687       10.82791014771          170.9558059          5.747618862       207.6582724288      0.8730586864835
         "BPM.23L3.B1"             2444.021                    5       32.66009359574       1.762797224215          33.12049197             5.862478       32.89209477841      0.4114178935358
         "BPM.22L3.B1"              2497.47                    5       138.8257262014       7.317056456679          169.7971512          6.000463437       139.8117432917      0.7947444813772
         "BPM.21L3.B1"             2550.918                    5       35.33319857062       1.906496277845          33.11685593          6.115808011       35.58415537122      0.4731615506504
         "BPM.20L3.B1"             2604.367                    5       198.4299087539        10.4319388795          169.1519534          6.254116269       199.8392215096       1.059630270585
         "BPM.19L3.B1"             2657.815                    5       32.83732037906       1.771410473384          34.97422413          6.365995529        33.0705309528       0.415586004631
         "BPM.18L3.B1"             2711.264                    5         146.04258396       7.685115221151          169.9731931          6.498900594       147.0798507658      0.8871434874027
         "BPM.17L3.B1"             2764.712                    5       35.08636272325       1.853366288969          33.12103681          6.614197544       35.33554393316      0.2618742491508
         "BPM.16L3.B1"             2818.161                    5       198.1785001252       10.39197648932          169.0590202          6.752545662       199.5861207112      0.6888857627175
         "BPM.15L3.B1"             2871.609                    5       34.39986755159       1.808031152777          34.96986356            6.8644704       34.64420363119      0.1659491567588
         "BPM.14L3.B1"             2925.058                    5       143.1838988161       7.522908163227          170.0660377          6.997338432       144.2008942147      0.7148244378785
         "BPM.13L3.B1"             2978.506                    5       38.91521518179        2.05294033782          33.12557665          7.112587289       39.19164569498       0.255410689106
         "BPM.12L3.B1"             3031.955                    5       208.3653882656       10.91521792637          171.8844444          7.249448805       209.8453471875      0.3728375649494
         "BPM.11L3.B1"             3085.403                    5       25.55356618889       1.365610115087          28.23958836          7.375789649       25.73503296975      0.2962171349855
         "BPM.10L3.B1"             3138.184                    5        158.918897671       8.321968763956          172.4430568          7.525141462       160.0476507846      0.3524467291798
          "BPM.9L3.B1"             3177.249                    5       55.62163141454        2.96386827964          54.91569757          7.586149576        56.0166620555      0.5416827993508
          "BPM.8L3.B1"             3217.712                    5       207.2752389398       10.91249754046          175.8753332          7.662792964       208.7475902042       1.197685649998
          "BPM.7L3.B1"             3256.776                    5       67.90828312061       3.566934943191          58.23033745          7.721622985       68.39057247996      0.3428888935789
          "BPM.6L3.B1"             3329.415                    5       210.4403366346        11.0894593102          206.8737756          7.833586906       211.9349089821       1.464612953371
       "BPMWG.A5L3.B1"              3371.12                    5       54.47023778867       2.907304281835          68.18857009          7.890689035       54.85714536129      0.5621926348567
         "BPMW.5L3.B1"              3400.09                    5       41.62374027688       2.466023336564          56.46642644           7.97419919       41.91937754001       1.177266469125
        "BPMWE.4L3.B1"             3475.218                    5        247.728106431       13.00414026104          272.4902478          8.077745249       249.4877110704       1.068887097786
         "BPMW.4R3.B1"             3547.728                    5       50.55961739572       2.807669901196          44.39443569          8.163055045       50.91857420862      0.9621144866952
        "BPMWE.4R3.B1"             3575.273                    5       30.48040901747       1.614418441809          30.75592486          8.310416848       30.69688292491      0.2430077514664
         "BPMW.5R3.B1"             3650.401                    5       257.9715115497       13.64414412203          346.9582164          8.440023674       259.8038691301       1.919782112776
       "BPMWJ.A5R3.B1"             3679.119                    5       223.5322864806       11.74179807168          301.9172664          8.452676858       225.1200340711      0.9001111010267
        "BPMWC.6R3.B1"             3718.937                    5        50.0222911433       2.658509501269          64.65801726          8.498671416       50.37756541024      0.4512235196045
         "BPMR.6R3.B1"             3731.015                    5       32.61513649231       1.722337181778          39.64654161          8.538858375        32.8467645472      0.2280035796125
          "BPM.8R3.B1"             3825.903                    5       33.30574371284       1.809051597156          35.27755908          8.838031371        33.5423045602      0.4949739544621
          "BPM.9R3.B1"             3864.968                    5       100.0560938826       5.283078130442          128.2495944          8.942266215       100.7668131132      0.7339539680024
         "BPM.10R3.B1"             3905.431                    5        48.3223277688       2.542307396972          54.56584832          9.017160309       48.66550818835      0.2751865412135
         "BPM.11R3.B1"             3958.212                    5       207.8021296698       10.96345305226          183.5699784          9.110303215       209.2781034661       1.429715057086
         "BPM.12R3.B1"             4012.935                    5       56.97532887775       2.982856735236          42.65491941          9.210942643       57.37999977885     0.07673015920761
         "BPM.13R3.B1"             4066.384                    5       178.7587947821       9.380632792041          170.8887092          9.327552311       180.0283877512      0.6238629226119
         "BPM.15R3.B1"             4173.281                    5       169.8308388017       8.952818206301          168.4674462           9.58162233        171.037075866      0.9922385405762
         "BPM.16R3.B1"              4226.73                    5        41.8984130374       2.205932504373          35.04520526           9.69363842       42.19603378231      0.2407972128185
         "BPM.17R3.B1"             4280.178                    5       175.7553302736       9.235985484952          170.6938878          9.825995242       177.0037268866      0.8430034538738
         "BPM.18R3.B1"             4333.627                    5       27.39327846762       1.489483614767          33.05795452          9.941128655       27.58789256839      0.3987139608105
         "BPM.19R3.B1"             4387.075                    5         176.93626761       9.272377314715          168.3659454           10.0800453       178.1930213292      0.4455889745034
         "BPM.20R3.B1"             4440.524                    5       44.34725845512       2.369963130696          35.03784053          10.19211632       44.66224723183      0.4786291076759
         "BPM.21R3.B1"             4493.972                    5       176.2915688785       9.282861945555          170.7951629          10.32443971       177.5437001733       1.081076099162
         "BPM.22R3.B1"             4547.421                    5       24.75524048859       1.325895748003          33.06551122           10.4395154       24.93109169222      0.2863449268317
         "BPM.23R3.B1"             4600.869                    5       183.8886202385       9.634220189039          170.0492426          10.57751751       185.1947224228      0.3857389583828
         "BPM.24R3.B1"             4654.318                    5       39.54342876281       2.075452821779          33.17022153          10.69264439       39.82430529786      0.1547257635668
         "BPM.25R3.B1"             4707.766                    5       175.8236701497       9.208683551879          170.6893831          10.83000036       177.0724222383       0.458330646792
         "BPM.26R3.B1"             4761.215                    5       27.64409161635       1.468251363409          33.06057571          10.94509588       27.84040370216      0.2608746641092
         "BPM.27R3.B1"             4814.663                    5       181.8969536239       9.605385937468          170.0723312          11.08309926       183.1889736024       1.371775592817
         "BPM.28R3.B1"             4868.112                    5       42.57820478911       2.489910999807          33.17502269          11.19820643       42.88071683677       1.090261104632
         "BPM.29R3.B1"              4921.56                    5       167.4816020456       8.770850529782          170.6655384          11.33556193       168.6711216161      0.3854910193029
         "BPM.30R3.B1"             4975.009                    5       26.90552820235       1.495765259915           33.0559148          11.45067717       27.09664715844      0.5217282111589
         "BPM.31R3.B1"             5028.457                    5       194.9401993623       10.21299330879          170.0969028          11.58868022       196.3248009665      0.4030525377507
         "BPM.32R3.B1"             5081.906                    5        42.4051888133       2.292194769106          33.17953765          11.70376769       42.70631835571      0.5885394922555
         "BPM.33R3.B1"             5135.354                    5       162.1572574403       8.529012444493          170.6402701           11.8411243       163.3089076948      0.8691417869727
         "BPM.34R3.B1"             5188.803                    5       25.91104488644       1.379111664184          33.05155131          11.95625922       26.09511209072      0.2502274692612
         "BPM.33L4.B1"             5242.251                    5        177.155606673       9.288906115232          170.1228369          12.09426035        178.413935274      0.5958063890364
         "BPM.32L4.B1"               5295.7                    5       40.30079499025       2.112805781233          33.18374432          12.20932821       40.58701977583      0.1263570645318
         "BPM.31L4.B1"             5349.148                    5       168.3850546703       8.818997487985          170.6137019          12.34668751       169.5810055605      0.2968032996965
         "BPM.30L4.B1"             5402.597                    5       27.16920946064       1.426160768415          33.04750662          12.46184198       27.36219576532      0.1033238595328
         "BPM.29L4.B1"             5456.045                    5       196.8349893454         10.374938074          170.1500066          12.59983962       198.2330249854       1.342191391339
         "BPM.28L4.B1"             5509.494                    5       38.77532205126       2.078308504863          33.18762206          12.71488806       39.05071389558      0.4345992732172
         "BPM.27L4.B1"             5562.942                    5       163.7072343048        8.60669112053           170.585964          12.85225161       164.8700036874      0.8429494370331
         "BPM.26L4.B1"             5616.391                    5       25.94043566824       1.443080236854          33.04380057           12.9674254       26.12469774237      0.4811966147795
         "BPM.25L4.B1"             5669.839                    5       179.6164151137       9.447442467453          170.1782786          13.10541797       180.8921562312        1.06259095727
         "BPM.24L4.B1"             5723.288                    5       39.17868771821       2.080200371095          33.19115189          13.22044728       39.45696926274       0.355185958968
         "BPM.23L4.B1"             5776.736                    5       157.4257307187       8.283860567651          170.5571924          13.35781664        158.543792455      0.9578354850027
         "BPM.22L4.B1"             5830.185                    5       26.68335653933       1.430801308166          33.04045129          13.47300941       26.87291631269       0.309852786875
         "BPM.21L4.B1"             5883.634                    5       184.6863272694       9.714746382169          170.2075145          13.61099538       185.9981943713      0.8973492326765
         "BPM.20L4.B1"             5937.082                    5       38.96677485776       2.077251011852           35.0730031          13.72226734       39.24347630274      0.4075768466036
         "BPM.19L4.B1"             5990.531                    5        156.070702884       8.195781338782          168.9420236          13.85545991       157.1792631616      0.5868321167392
         "BPM.18L4.B1"             6043.979                    5       27.67066027558       1.460704890122           33.0245361          13.97139342        27.8671746445      0.2028624759245
         "BPM.17L4.B1"             6097.428                    5       181.8266281275       9.534924350815          170.1077674          14.10943449       183.1180424359      0.5133006293911
         "BPM.16L4.B1"             6150.876                    5       40.61597854793       2.184465452491          35.07252491          14.22074659       40.90442508584      0.4941469627763
         "BPM.15L4.B1"             6204.325                    5       154.9438995007       8.136958500832          169.0418837          14.35388825       156.0444302557      0.5860418998656
         "BPM.14L4.B1"             6257.773                    5       26.38916132384       1.395746862282          33.02521286          14.46977836       26.57659291123       0.199459087859
         "BPM.13L4.B1"             6311.222                    5       189.0513719895       9.917768884719          170.0078039          14.60787268       190.3940143751      0.7872414902129
         "BPM.12L4.B1"              6364.67                    5       31.76438525135       1.677128300046          27.50368467          14.73727541       31.98997063063      0.2175159785885
         "BPM.11L4.B1"             6418.119                    5        137.858916146       7.242291566872          173.1854664          14.89248364       138.8381323729      0.6145401086046
         "BPM.10L4.B1"             6469.957                    5       35.14868927172       1.897755622955          39.99246009          14.99133037       35.39837917263      0.4675621412546
          "BPM.9L4.B1"             6509.022                    5       118.9022782076       6.236797943877           111.245342          15.09973586       119.7468074363      0.3923527902865
          "BPM.8L4.B1"             6549.485                    5       12.02775189666      0.6453731707046          12.24666843          15.29852758       12.11318463344      0.1355874682466
          "BPM.7L4.B1"             6588.549                    5        139.631287712       7.340426589797          180.2015777          15.47287468       140.6229995722       0.709621011339
        "BPMYB.6L4.B1"             6685.153                    5       153.5612169159       8.058228065193          168.2803193           15.5601647       154.6518151942      0.6361938194797
        "BPMYA.5L4.B1"             6722.153                    5       416.3105258782        21.8174640815          434.3082624          15.58291969       419.2673031629        1.01500008069
       "BPMWA.B5L4.B1"              6824.62                    5       312.0653940978       16.67511285629          277.2080122          15.62889526       314.2816759006       3.293703846039
       "BPMWA.A5L4.B1"             6833.505                    5       296.4406979564       15.52557047099          265.8433157          15.63410528       298.5461829821      0.6943558863198
       "BPMWA.A5R4.B1"             6881.554                    5       262.6768852396       13.87061495049          218.5856217          15.66604267       264.5427635722       1.717298743606
       "BPMWA.B5R4.B1"             6890.439                    5       251.5671299531       13.25782905629          212.4729676          15.67260621       253.3539589472        1.40956763423
        "BPMYB.5R4.B1"             6992.829                    5       266.1982137533       14.00939781396          220.1205251          15.75495927       268.0889670403       1.550180305501
        "BPMYA.6R4.B1"             7024.393                    5       589.8243941931       31.05076106041          529.3733596          15.76969669       594.0131982533        3.52881780677
          "BPM.7R4.B1"             7120.909                    5       36.53557164456       2.065863241986          45.25326035          15.87051304       36.79505534492      0.8106461634341
          "BPM.8R4.B1"             7158.698                    5        59.8817055822       3.219794973409          77.99477262          15.98705603       60.30699420573      0.7100560696892
          "BPM.9R4.B1"             7197.763                    5       20.19981934921       1.089415824621          15.40094688           16.2323271       20.34326933023      0.2594979286909
         "BPM.10R4.B1"             7238.226                    5       282.9620553246       14.84071036701          301.6704079           16.3476643       284.9718674011      0.8061262561559
         "BPM.11R4.B1"             7290.065                    5       38.98085539384       2.079237416978          50.07448663          16.40977378       39.25772547542      0.3845271266242
         "BPM.12R4.B1"             7344.789                    5       91.02528144877       4.777551052539          90.89615655          16.57519743       91.67184483715      0.3540476612715
         "BPM.13R4.B1"             7398.237                    5       39.20988752358       2.064937780114          32.67800111          16.75811535        39.4883897464       0.207914177003
         "BPM.14R4.B1"             7451.686                    5       317.9439039827       16.71149065944          340.5204766          16.84945757       320.2021752885       1.604022535722
         "BPM.15R4.B1"             7505.134                    5       41.13744347287       2.156595145509          51.20858958          16.91090693       41.42963354487        0.13600547878
         "BPM.16R4.B1"             7558.583                    5       86.73298371065       4.579121798757          89.26320299           17.0715877       87.34894964833      0.5847005250386
         "BPM.17R4.B1"             7612.031                    5       41.77822069835        2.24043748076          32.62842455          17.25807613       42.07497701451      0.4772255330222
         "BPM.18R4.B1"              7665.48                    5       306.5156709582       16.09172227388          340.5067199          17.34943939       308.6927537524       1.154101927764
         "BPM.19R4.B1"             7718.928                    5       38.06911328012       2.132278152081          51.21920851          17.41088335       38.33946684371      0.7538609468659
         "BPM.20R4.B1"             7772.377                    5        93.9157248326       4.978636060294          89.27697259          17.57151836       94.58287095739      0.7672561753034
         "BPM.21R4.B1"             7825.825                    5       40.59381310064       2.186790335105          32.61780658          17.75803912        40.8821180653      0.5069515593033
         "BPM.22R4.B1"             7879.274                    5       314.8114109522        16.5484587262          340.4929374          17.84942122       317.0473860609       1.402817971986
         "BPM.23R4.B1"             7932.722                    5       40.82949992043       2.160144325493          51.22982553          17.91085978       41.11947651799       0.335310722032
         "BPM.24R4.B1"             7986.171                    5       90.16090504614       4.730526458715          89.29076798          18.07144904       90.80128471125      0.3416194653703
         "BPM.25R4.B1"             8039.619                    5       41.11214428812       2.172538953095          32.60719051          18.25800209        41.4041591298      0.3222191023897
         "BPM.26R4.B1"             8093.068                    5       325.2890186599       17.03421365647          340.4791291          18.34940304       327.5994532092      0.5361415288387
         "BPM.27R4.B1"             8146.516                    5       41.70050853389        2.22171546072          51.24044064          18.41083621       41.99666545725      0.4394916299294
         "BPM.28R4.B1"             8199.965                    5       88.28743919689       4.629388000964          89.30458914          18.57137972       88.91450379402       0.300574398073
         "BPM.29R4.B1"             8253.413                    5       39.08211424523       2.105789110305          32.59657636          18.75796505       39.35966497595      0.5056979978572
         "BPM.30R4.B1"             8306.862                    5       336.7820631959       17.68241589974           340.465295          18.84938486       339.1740178833       1.286652270965
         "BPM.31R4.B1"              8360.31                    5       44.36837223497       2.353364364911          51.25105383          18.91081265       44.68355019679      0.3627400284156
         "BPM.32R4.B1"             8413.759                    5       91.42069408175       4.810564613526          89.31843609          19.07131042       92.06999658024      0.4561721038921
         "BPM.33R4.B1"             8467.208                    5       37.95170596261       2.034658340998          32.58596412            19.257928       38.22130205363      0.4411840378561
         "BPM.34R4.B1"             8520.656                    5       314.9605931804       16.51035848216          340.4514352          19.34936668       317.1975166747        1.00194674679
         "BPM.33L5.B1"             8574.105                    5       43.51156732753       2.321225471428          51.26166512          19.41078909       43.82065206867      0.4520060844266
         "BPM.32L5.B1"             8627.553                    5       91.33896513462       4.784097504659          89.33230881          19.57124112       91.98770027861      0.2129407007626
