@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ Q1 %le 0.27998806745173926
@ Q2 %le 0.30998589849523894
@ RMSbetabeat %le 0
@ RescalingFactor %le 1.007102578825859
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean_linx"
*                 NAME                    S                COUNT                 BETX              BETXSTD              BETXMDL               MUXMDL            BETXPHASE         BETXSTDPHASE
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.25R2.B1"             1375.051                    5       33.88553408576       1.793511248964          33.15909255          3.334640443        34.1262327888      0.2722429721283
         "BPM.26R2.B1"             1428.499                    5       142.6587392611       7.582144001059          169.8071455          3.472511246       143.6719137664       1.266477390207
         "BPM.27R2.B1"             1481.948                    5        34.4126602931       1.834408254072          33.07799303           3.58793445       34.65711209921       0.331070878858
         "BPM.28R2.B1"             1535.397                    5       234.0463242831       12.31159544196          170.9477957          3.725408761       235.7084942035       1.377633867316
         "BPM.29R2.B1"             1588.845                    5       34.56925276455       1.827761606748          33.15163958          3.840205376       34.81481591848      0.2504257902323
         "BPM.31R2.B1"             1695.742                    5       35.70481438695       1.939295444279          33.08553624          4.093511769        35.9583419797      0.5386612321319
         "BPM.32R2.B1"             1749.191                    5       233.3627544903       12.25885482719          170.9540648           4.23096143       235.0200800094       1.097779873325
         "BPM.33R2.B1"             1802.639                    5       31.97787890282       1.760835957421          33.14401537          4.345771575       32.20503417206      0.5599026910687
         "BPM.34R2.B1"             1856.088                    5       135.6778083956       7.112235110999           169.794615          4.483691878       136.6414609658      0.3720898699463
         "BPM.33L3.B1"             1909.536                    5       36.81415182458       1.970900071676          33.09323211          4.599087804       37.07563901323      0.4159990572692
         "BPM.32L3.B1"             1962.985                    5       223.6047799052       11.73802616969          170.9574985          4.736513942       225.1929254999      0.9457446080129
         "BPM.31L3.B1"             2016.433                    5       32.64347446616       1.737843868521          33.13625728          4.851339067       32.87531889306       0.309926792962
         "BPM.30L3.B1"             2069.882                    5       131.2360492531       6.892901508629          169.7926063           4.98928241       132.1680658994      0.6050487023479
         "BPM.29L3.B1"              2123.33                    5       36.44724493074       1.908111870863          33.10104292          5.104662531       36.70611451278     0.03982103355216
         "BPM.28L3.B1"             2176.779                    5       217.0232074168       11.47444826683          170.9580798          5.242066388       218.5645128536        1.65271509779
         "BPM.27L3.B1"             2230.227                    5        34.4199091799        1.83312626581          33.12840332          5.356907871       34.66441239743      0.3488806745843
         "BPM.26L3.B1"             2283.676                    5       134.2683175191       7.069724083276           169.793453          5.494872961       135.2220301904      0.7574821468632
         "BPM.25L3.B1"             2337.124                    5       38.57968965768       2.058603960062          33.10893041          5.610235937       38.85366263191      0.3988282795861
         "BPM.24L3.B1"             2390.573                    5       217.7700686436       11.43581923505          170.9558059          5.747618862       219.3168756623      0.9215986144067
         "BPM.23L3.B1"             2444.021                    5        32.8272684749       1.767904116453          33.12049197             5.862478       33.06045343992      0.3973661934626
         "BPM.22L3.B1"              2497.47                    5        131.856853804       6.950472537393          169.7971512          6.000463437       132.7933760284      0.7600485717071
         "BPM.21L3.B1"             2550.918                    5       36.06464158403       1.947682515653          33.11685593          6.115808011       36.32079467198      0.4907078038169
         "BPM.20L3.B1"             2604.367                    5       209.3817455731       11.00814219392          169.1519534          6.254116269       210.8688397402       1.121154025608
         "BPM.19L3.B1"             2657.815                    5       32.83228465661       1.777763112512          34.97422413          6.365995529       33.06546021755      0.4418787707902
         "BPM.18L3.B1"             2711.264                    5       138.8824812837       7.307139544721          169.9731931          6.498900594       139.8688934999      0.8333189563139
         "BPM.17L3.B1"             2764.712                    5        35.8987792109       1.893950001072          33.12103681          6.614197544       36.15373216478      0.2498580604297
         "BPM.16L3.B1"             2818.161                    5       209.0248679431        10.9595313989          169.0590202          6.752545662       210.5095274901      0.7053822898258
         "BPM.15L3.B1"             2871.609                    5       34.30983383198       1.803174226836          34.96986356            6.8644704       34.55352975979       0.163937711693
         "BPM.14L3.B1"             2925.058                    5       136.4075854094       7.169838086681          170.0660377          6.997338432       137.3764507894      0.7165549665499
         "BPM.13L3.B1"             2978.506                    5       39.95748139538       2.109070524041          33.12557665          7.112587289       40.24131689248      0.2709429475362
         "BPM.12L3.B1"             3031.955                    5       219.7516397099       11.51137557261          171.8844444          7.249448805        221.312470329      0.3850352017419
         "BPM.11L3.B1"             3085.403                    5       25.23533633818       1.350017415337          28.23958836          7.375789649       25.41454183952       0.298940069726
         "BPM.10L3.B1"             3138.184                    5        153.725493733       8.050743875632          172.4430568          7.525141462       154.8173647612      0.3525879829517
          "BPM.9L3.B1"             3177.249                    5       56.06648231234       2.985847617131          54.91569757          7.586149576       56.46467375155      0.5376579234106
          "BPM.8L3.B1"             3217.712                    5       217.1771593279       11.43552628863          175.8753332          7.662792964       218.7198495591        1.27217563028
          "BPM.7L3.B1"             3256.776                    5       71.79768504597       3.771250166295          58.23033745          7.721622985       72.30759720462       0.362743158074
          "BPM.6L3.B1"             3329.415                    5        214.791784267       11.32860564211          206.8737756          7.833586906       216.3172488913       1.576078941576
       "BPMWG.A5L3.B1"              3371.12                    5       53.31622043953       2.848045488496          68.18857009          7.890689035       53.69493344037      0.5594970283973
         "BPMW.5L3.B1"              3400.09                    5       39.38850927724       2.331770127935          56.46642644           7.97419919       39.66827138147       1.109984049663
        "BPMWE.4L3.B1"             3475.218                    5       248.0432413983       13.02608151249          272.4902478          8.077745249       249.8050905567       1.147052829217
         "BPMW.4R3.B1"             3547.728                    5       52.91098871219       2.927869073994          44.39443569          8.163055045       53.28664400491      0.9756032725447
        "BPMWE.4R3.B1"             3575.273                    5       31.53110985359       1.668616099049          30.75592486          8.310416848       31.75504635043       0.240844411644
         "BPMW.5R3.B1"             3650.401                    5        245.276855383       12.97013165842          346.9582164          8.440023674       247.0190397789       1.805270990522
       "BPMWJ.A5R3.B1"             3679.119                    5       211.7031579947       11.11978939968          301.9172664          8.452676858       213.2068802153      0.8420572721297
        "BPMWC.6R3.B1"             3718.937                    5       47.61508607685       2.531535835901          64.65801726          8.498671416       47.95326251293      0.4354243368856
         "BPMR.6R3.B1"             3731.015                    5       31.79260533978       1.677978080828          39.64654161          8.538858375       32.01839467036      0.2140879430475
          "BPM.8R3.B1"             3825.903                    5       33.93863651479       1.846313438854          35.27755908          8.838031371       34.17968980585      0.5157414315626
          "BPM.9R3.B1"             3864.968                    5       95.05123005116       5.017527882984          128.2495944          8.942266215       95.72639865913      0.6864817887693
         "BPM.10R3.B1"             3905.431                    5       46.42484319374       2.443227450667          54.56584832          9.017160309       46.75454829411      0.2732613756637
         "BPM.11R3.B1"             3958.212                    5       212.4642940011        11.2167466635          183.5699784          9.110303215       213.9733863839       1.518264183633
         "BPM.12R3.B1"             4012.935                    5       60.21013855395       3.152153727254          42.65491941          9.210942643       60.63778521777     0.07937079423682
         "BPM.13R3.B1"             4066.384                    5       183.4518125864       9.628276510885          170.8887092          9.327552311       184.7547344786      0.6585517378879
         "BPM.15R3.B1"             4173.281                    5       170.2601253333       8.969865764832          168.4674462           9.58162233       171.4694154739      0.9454048669925
         "BPM.16R3.B1"              4226.73                    5        44.2095314202       2.327723784195          35.04520526           9.69363842       44.52356903974       0.255216598903
         "BPM.17R3.B1"             4280.178                    5       179.8979748836       9.448257639841          170.6938878          9.825995242       181.1757920654      0.7991479100909
         "BPM.18R3.B1"             4333.627                    5       26.01748569825       1.413612068486          33.05795452          9.941128655       26.20232544304      0.3743599818739
         "BPM.19R3.B1"             4387.075                    5       177.8496443255       9.319549049924          168.3659454           10.0800453       179.1128844121      0.4428336275374
         "BPM.20R3.B1"             4440.524                    5       46.80650710082       2.500257762813          35.03784053          10.19211632       47.13896293735      0.4996107158085
         "BPM.21R3.B1"             4493.972                    5       180.0927670482       9.491834199063          170.7951629          10.32443971       181.3718945479       1.182897250893
         "BPM.22R3.B1"             4547.421                    5       23.46561446006       1.256369425077          33.06551122           10.4395154       23.63230496346      0.2689945036708
         "BPM.23R3.B1"             4600.869                    5       185.3001041732       9.709896992531          170.0492426          10.57751751       186.6162376285      0.4240549842222
         "BPM.24R3.B1"             4654.318                    5       41.75869690082       2.192176890992          33.17022153          10.69264439       42.05530928908      0.1697475468504
         "BPM.25R3.B1"             4707.766                    5       179.1958808704       9.384580892308          170.6893831          10.83000036       180.4685743443      0.4578722983763
         "BPM.26R3.B1"             4761.215                    5       26.18403916313       1.390143203305          33.06057571          10.94509588       26.36998318364      0.2437853275199
         "BPM.27R3.B1"             4814.663                    5       184.0429105376       9.727655905864          170.0723312          11.08309926       185.3501818629       1.450294630774
         "BPM.28R3.B1"             4868.112                    5       44.98235803938       2.632443396994          33.17502269          11.19820643       45.30195292121       1.156291286099
         "BPM.29R3.B1"              4921.56                    5       170.0172031004       8.905272212948          170.6655384          11.33556193        171.224730621      0.4085379690171
         "BPM.30R3.B1"             4975.009                    5        25.4639091244       1.416160587043           33.0559148          11.45067717       25.64478804296      0.4953251628045
         "BPM.31R3.B1"             5028.457                    5        197.780770169       10.36550178293          170.0969028          11.58868022       199.1855588019      0.4856267868654
         "BPM.32R3.B1"             5081.906                    5       44.81715309876       2.422173722399          33.17953765          11.70376769       45.13541072933       0.620499520457
         "BPM.33R3.B1"             5135.354                    5       164.0684637364       8.629776274489          170.6402701           11.8411243       165.2336868686      0.8813326428266
         "BPM.34R3.B1"             5188.803                    5       24.51181451106       1.304583709001          33.05155131          11.95625922       24.68594169087      0.2364459809578
         "BPM.33L4.B1"             5242.251                    5       180.0746623115       9.447803503056          170.1228369          12.09426035       181.3537353844      0.6902737236897
         "BPM.32L4.B1"               5295.7                    5       42.60041140535       2.233402594396          33.18374432          12.20932821       42.90296848558      0.1340057768491
         "BPM.31L4.B1"             5349.148                    5       169.5948951348       8.883283650506          170.6137019          12.34668751        170.799435474       0.327376690869
         "BPM.30L4.B1"             5402.597                    5       25.69908377259       1.348979448427          33.04750662          12.46184198       25.88162754767     0.09749078996264
         "BPM.29L4.B1"             5456.045                    5       200.8304167731       10.58958676948          170.1500066          12.59983962       202.2568362416       1.406545032534
         "BPM.28L4.B1"             5509.494                    5       40.99500983847       2.197242666344          33.18762206          12.71488806       41.28616656076      0.4592839076147
         "BPM.27L4.B1"             5562.942                    5       164.1528166655       8.621931970761           170.585964          12.85225161       165.3187444896      0.7486868508526
         "BPM.26L4.B1"             5616.391                    5       24.53969522032       1.365054276091          33.04380057           12.9674254       24.71400751123      0.4549036362872
         "BPM.25L4.B1"             5669.839                    5       183.6183604359       9.656520248769          170.1782786          13.10541797       184.9225351583       1.071521090258
         "BPM.24L4.B1"             5723.288                    5       41.42044005222       2.199105963874          33.19115189          13.22044728       41.71464440866      0.3747809632451
         "BPM.23L4.B1"             5776.736                    5       157.0965059788       8.264975240459          170.5571924          13.35781664       158.2122235893       0.943033995106
         "BPM.22L4.B1"             5830.185                    5       25.25415464595       1.354019249176          33.04045129          13.47300941         25.433561273      0.2925995791322
         "BPM.21L4.B1"             5883.634                    5       189.2706299226       9.958787101029          170.2075145          13.61099538       190.6150648583      0.9475330508809
         "BPM.20L4.B1"             5937.082                    5       41.18822686935       2.195753141466           35.0730031          13.72226734       41.48070261089      0.4311716441972
         "BPM.19L4.B1"             5990.531                    5       155.4379742872       8.163157389751          168.9420236          13.85545991       156.5420364132       0.590338124637
         "BPM.18L4.B1"             6043.979                    5       26.20559259343       1.383620993757           33.0245361          13.97139342       26.39170198676      0.1941856261572
         "BPM.17L4.B1"             6097.428                    5       186.7352329731       9.788447495034          170.1077674          14.10943449       188.0615163734      0.4621561987779
         "BPM.16L4.B1"             6150.876                    5       42.92587781192       2.309194320926          35.07252491          14.22074659       43.23072841305      0.5244729663601
         "BPM.15L4.B1"             6204.325                    5       153.8630837067       8.081611418539          169.0418837          14.35388825       154.9559331805      0.5966143595507
         "BPM.14L4.B1"             6257.773                    5       25.01554001605       1.323092953696          33.02521286          14.46977836       25.19321556583      0.1890229451442
         "BPM.13L4.B1"             6311.222                    5       194.5671661697       10.20860778949          170.0078039          14.60787268         195.94898575      0.8339496620076
         "BPM.12L4.B1"              6364.67                    5       33.48944732262       1.768513168693          27.50368467          14.73727541        33.7272841917      0.2313047187938
         "BPM.11L4.B1"             6418.119                    5       133.2774136539       6.999759407587          173.1854664          14.89248364       134.2240852504      0.5734208727048
         "BPM.10L4.B1"             6469.957                    5       33.54993678977       1.815169522421          39.99246009          14.99133037       33.78827097029      0.4615777455691
          "BPM.9L4.B1"             6509.022                    5       121.6762546531       6.382194033077           111.245342          15.09973586       122.5404887991      0.4047976757017
          "BPM.8L4.B1"             6549.485                    5        12.4084550902      0.6663645469466          12.24666843          15.29852758       12.49659264733      0.1426871321183
          "BPM.7L4.B1"             6588.549                    5       132.3845173491        6.95700710997          180.2015777          15.47287468       133.3247635301      0.6438978488648
        "BPMYB.6L4.B1"             6685.153                    5       153.1773221096       8.037377842694          168.2803193           15.5601647        154.265197284      0.6204355615781
        "BPMYA.5L4.B1"             6722.153                    5       417.9644883352       21.90414280869          434.3082624          15.58291969       420.9330126173       1.019032580286
       "BPMWA.B5L4.B1"              6824.62                    5       304.9789655097       16.31766199723          277.2080122          15.62889526       307.1449069859       3.326801346889
       "BPMWA.A5L4.B1"             6833.505                    5       288.7122601931       15.11874666297          265.8433157          15.63410528        290.762842914      0.6177544225514
       "BPMWA.A5R4.B1"             6881.554                    5        252.397299432       13.33215098369          218.5856217          15.66604267        254.190154168       1.679795689044
       "BPMWA.B5R4.B1"             6890.439                    5       240.9923417688       12.69657168526          212.4729676          15.67260621       242.7040485355       1.320035175688
        "BPMYB.5R4.B1"             6992.829                    5       251.8431190875       13.25260644196          220.1205251          15.75495927        253.631909401       1.454657077033
        "BPMYA.6R4.B1"             7024.393                    5       558.7676751508       29.41146718765          529.3733596          15.76969669       562.7359270688       3.306262641631
          "BPM.7R4.B1"             7120.909                    5        36.2656310268       2.061380448466          45.25326035          15.87051304       36.52319830587      0.8324746374613
          "BPM.8R4.B1"             7158.698                    5       63.27251278421        3.40191328254          77.99477262          15.98705603        63.7218828324      0.7495002152708
          "BPM.9R4.B1"             7197.763                    5       19.11676596969       1.031003258271          15.40094688           16.2323271       19.25252459565      0.2454979718046
         "BPM.10R4.B1"             7238.226                    5       276.1427242655       14.48420501586          301.6704079           16.3476643       278.1041050343      0.8104833044251
         "BPM.11R4.B1"             7290.065                    5       39.95087571921       2.130480103961          50.07448663          16.40977378       40.23463662681      0.3920680500765
         "BPM.12R4.B1"             7344.789                    5       92.11377480196       4.833213846005          90.89615655          16.57519743       92.76806693925      0.3303170238625
         "BPM.13R4.B1"             7398.237                    5       37.09034731291       1.953251996998          32.67800111          16.75811535       37.35379462659      0.1961295507447
         "BPM.14R4.B1"             7451.686                    5       310.3172709975       16.31257272094          340.5204766          16.84945757        312.521375501       1.593670782648
         "BPM.15R4.B1"             7505.134                    5       42.12446052714       2.209288615687          51.20858958          16.91090693       42.42366541123      0.1516305733307
         "BPM.16R4.B1"             7558.583                    5       88.01614392991       4.647800551163          89.26320299           17.0715877       88.64121614912      0.6046713150086
         "BPM.17R4.B1"             7612.031                    5       39.51752265296       2.119131076683          32.62842455          17.25807613       39.79822097361      0.4510604862587
         "BPM.18R4.B1"              7665.48                    5       299.3084148913       15.71447871063          340.5067199          17.34943939       301.4343160901       1.149313568358
         "BPM.19R4.B1"             7718.928                    5       39.06181981608       2.185913936013          51.21920851          17.41088335        39.3392266537      0.7675458446192
         "BPM.20R4.B1"             7772.377                    5       95.27527320083       5.047517877963          89.27697259          17.57151836       95.95207232558      0.7574616689555
         "BPM.21R4.B1"             7825.825                    5       38.39990081659       2.068416992036          32.61780658          17.75803912        38.6726241846      0.4787702228322
         "BPM.22R4.B1"             7879.274                    5       307.5039676931       16.15576408113          340.4929374          17.84942122       309.6880400096       1.273080233904
         "BPM.23R4.B1"             7932.722                    5       41.79595304556       2.210044044154          51.22982553          17.91085978       42.09279618878      0.3365280296433
         "BPM.24R4.B1"             7986.171                    5       91.80264502474       4.817018013652          89.29076798          18.07144904        92.4546821394      0.3527226572694
         "BPM.25R4.B1"             8039.619                    5       38.89082316697       2.055307742588          32.60719051          18.25800209       39.16706031672      0.3059228637714
         "BPM.26R4.B1"             8093.068                    5       317.4747180839       16.62821550017          340.4791291          18.34940304       319.7296645261       0.630752691723
         "BPM.27R4.B1"             8146.516                    5        42.6671219991        2.27615304514          51.24044064          18.41083621       42.97014575193      0.4646374316201
         "BPM.28R4.B1"             8199.965                    5       90.28829977983       4.733485604088          89.30458914          18.57137972       90.92957544118       0.293874255741
         "BPM.29R4.B1"             8253.413                    5       36.96698482955        1.99215352658          32.59657636          18.75796505       37.22951448228      0.4797480848978
         "BPM.30R4.B1"             8306.862                    5       328.6830963374       17.25380194869           340.465295          18.84938486       331.0175311521       1.209654409503
         "BPM.31R4.B1"              8360.31                    5       45.34051070815       2.406818319952          51.25105383          18.91081265       45.66259821358      0.3837049038544
         "BPM.32R4.B1"             8413.759                    5       93.82687369543       4.938718966678          89.31843609          19.07131042       94.49326170674      0.4832516606345
         "BPM.33R4.B1"             8467.208                    5       35.89696212497       1.924597169189          32.58596412            19.257928       36.15196206683      0.4177304153304
         "BPM.34R4.B1"             8520.656                    5       307.1290957724       16.09667900846          340.4514352          19.34936668       309.3104057593       0.930858351078
         "BPM.33L5.B1"             8574.105                    5       44.42840662381       2.373565160438          51.26166512          19.41078909       44.74400646649       0.478889348376
         "BPM.32L5.B1"             8627.553                    5       94.15636883001       4.931602561579          89.33230881          19.57124112       94.82511442577      0.2248435485382
         "BPM.31L5.B1"             8681.002                    5       34.75689344859       1.872614314701           32.5753538          19.75789094       35.00372407326      0.4623736585098
