@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ Q1 %le 0.27998806745173926
@ MUX %le 63.27998806745176
@ Q2 %le 0.30998589849523894
@ MUY %le 60.30998589849529
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean_linx"
*                 NAME                NAME2                    S                   S1                COUNT               PHASEX               STDPHX               PHXMDL               MUXMDL
$                   %s                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.32L3.B1"        "BPM.31L3.B1"             1962.985          2016.433156                    5          0.101420493    0.001976803514836          0.114825125          4.736513942
         "BPM.31L3.B1"        "BPM.30L3.B1"             2016.433          2069.881672                    5          0.169347388    0.002188593980754          0.137943343          4.851339067
         "BPM.30L3.B1"        "BPM.29L3.B1"             2069.882          2123.330188                    5          0.123058868    0.002296067626479          0.115380121           4.98928241
         "BPM.29L3.B1"        "BPM.28L3.B1"              2123.33          2176.778704                    5          0.108653145    0.002247637046152          0.137403857          5.104662531
         "BPM.28L3.B1"        "BPM.27L3.B1"             2176.779           2230.22722                    5          0.102604949    0.001173356236805          0.114841483          5.242066388
         "BPM.27L3.B1"        "BPM.26L3.B1"             2230.227          2283.675735                    5          0.169083871   0.0006451901901936           0.13796509          5.356907871
         "BPM.26L3.B1"        "BPM.25L3.B1"             2283.676          2337.124251                    5          0.123314547    0.001562738604369          0.115362976          5.494872961
         "BPM.25L3.B1"        "BPM.24L3.B1"             2337.124          2390.572767                    5          0.107261952    0.001502280942529          0.137382925          5.610235937
         "BPM.24L3.B1"        "BPM.23L3.B1"             2390.573          2444.021283                    5          0.103341648    0.001854112477449          0.114859138          5.747618862
         "BPM.23L3.B1"        "BPM.22L3.B1"             2444.021          2497.469799                    5          0.167949508    0.001693659447695          0.137985437             5.862478
         "BPM.22L3.B1"        "BPM.21L3.B1"              2497.47          2550.918315                    5          0.123075617    0.001360820829721          0.115344574          6.000463437
         "BPM.21L3.B1"        "BPM.20L3.B1"             2550.918          2604.366831                    5          0.111067357   0.0006605900653132          0.138308258          6.115808011
         "BPM.20L3.B1"        "BPM.19L3.B1"             2604.367          2657.815347                    5          0.105700607     0.00134954390686           0.11187926          6.254116269
         "BPM.19L3.B1"        "BPM.18L3.B1"             2657.815          2711.263863                    5          0.164316049    0.001830581847164          0.132905065          6.365995529
         "BPM.18L3.B1"        "BPM.17L3.B1"             2711.264          2764.712379                    5          0.122793523   0.0009879331024228           0.11529695          6.498900594
         "BPM.17L3.B1"        "BPM.16L3.B1"             2764.712          2818.160894                    5          0.109562173   0.0009154526551312          0.138348118          6.614197544
         "BPM.16L3.B1"        "BPM.15L3.B1"             2818.161           2871.60941                    5          0.106716446   0.0008826709174476          0.111924738          6.752545662
         "BPM.15L3.B1"        "BPM.14L3.B1"             2871.609          2925.057926                    5          0.166198391    0.001225585150229          0.132868032            6.8644704
         "BPM.14L3.B1"        "BPM.13L3.B1"             2925.058          2978.506442                    5          0.123250451    0.001542521991323          0.115248857          6.997338432
         "BPM.13L3.B1"        "BPM.12L3.B1"             2978.506          3031.954958                    5          0.104392453   0.0004743479357311          0.136861516          7.112587289
         "BPM.12L3.B1"        "BPM.11L3.B1"             3031.955          3085.403474                    5           0.12093057    0.001270721396275          0.126340844          7.249448805
         "BPM.11L3.B1"        "BPM.10L3.B1"             3085.403          3138.184185                    5          0.185017335    0.001287791708724          0.149351813          7.375789649
         "BPM.10L3.B1"         "BPM.9L3.B1"             3138.184          3177.249195                    5          0.062254867   0.0008415301984723          0.061008114          7.525141462
          "BPM.9L3.B1"         "BPM.8L3.B1"             3177.249          3217.712206                    5          0.065234868   0.0007969466467033          0.076643388          7.586149576
          "BPM.8L3.B1"         "BPM.7L3.B1"             3217.712          3256.776216                    5          0.044043524   0.0007708620792637          0.058830021          7.662792964
          "BPM.7L3.B1"         "BPM.6L3.B1"             3256.776          3329.415216                    5          0.093938415    0.001509113208644          0.111963921          7.721622985
          "BPM.6L3.B1"      "BPMWG.A5L3.B1"             3329.415          3371.119716                    5          0.063474801    0.002480715255153          0.057102129          7.833586906
       "BPMWG.A5L3.B1"        "BPMW.5L3.B1"              3371.12          3400.089716                    5          0.106148707    0.004150851719029          0.083510155          7.890689035
         "BPMW.5L3.B1"       "BPMWE.4L3.B1"              3400.09          3475.217716                    5          0.117635597    0.002981138783062          0.103546059           7.97419919
        "BPMWE.4L3.B1"        "BPMW.4R3.B1"             3475.218          3547.727716                    5         0.0719146216     0.00244673562524          0.085309796          8.077745249
         "BPMW.4R3.B1"       "BPMWE.4R3.B1"             3547.728          3575.272716                    5         0.1181205414    0.002741498107297          0.147361803          8.163055045
        "BPMWE.4R3.B1"        "BPMW.5R3.B1"             3575.273          3650.400716                    5         0.1467480378    0.001672326410233          0.129606826          8.310416848
         "BPMW.5R3.B1"      "BPMWJ.A5R3.B1"             3650.401          3679.118716                    5         0.0177768472   0.0008006371813719          0.012653184          8.440023674
       "BPMWJ.A5R3.B1"       "BPMWC.6R3.B1"             3679.119          3718.936716                    5           0.05676833    0.001957814134985          0.045994558          8.452676858
        "BPMWC.6R3.B1"        "BPMR.6R3.B1"             3718.937          3731.015216                    5          0.049038871    0.001815989209087          0.040186959          8.498671416
         "BPMR.6R3.B1"         "BPM.8R3.B1"             3731.015          3825.903227                    5          0.255009405   0.0009826786971667          0.299172996          8.538858375
          "BPM.8R3.B1"         "BPM.9R3.B1"             3825.903          3864.968238                    5          0.124460243    0.001751393977201          0.104234844          8.838031371
          "BPM.9R3.B1"        "BPM.10R3.B1"             3864.968          3905.431248                    5          0.094357924    0.001445116398113          0.074894094          8.942266215
         "BPM.10R3.B1"        "BPM.11R3.B1"             3905.431          3958.211959                    5          0.095994473    0.001533273850321          0.093142906          9.017160309
         "BPM.11R3.B1"        "BPM.12R3.B1"             3958.212          4012.935475                    5         0.0779577992   0.0004460333487904          0.100639428          9.110303215
         "BPM.12R3.B1"        "BPM.13R3.B1"             4012.935          4066.383991                    5         0.0958123398   0.0005601351353001          0.116609668          9.210942643
         "BPM.13R3.B1"        "BPM.15R3.B1"             4066.384          4173.281022                    5          0.297805918   0.0002368043152606          0.254070019          9.327552311
         "BPM.15R3.B1"        "BPM.16R3.B1"             4173.281          4226.729538                    5          0.096189635   0.0009643408017043           0.11201609           9.58162233
         "BPM.16R3.B1"        "BPM.17R3.B1"              4226.73          4280.178054                    5          0.110184235   0.0009887670158115          0.132356822           9.69363842
         "BPM.17R3.B1"        "BPM.18R3.B1"             4280.178           4333.62657                    5          0.132555331    0.001561530949107          0.115133413          9.825995242
         "BPM.18R3.B1"        "BPM.19R3.B1"             4333.627          4387.075086                    5          0.164845464    0.001878077979601          0.138916645          9.941128655
         "BPM.19R3.B1"        "BPM.20R3.B1"             4387.075          4440.523602                    5        0.09415419188   0.0008876356327416           0.11207102           10.0800453
         "BPM.20R3.B1"        "BPM.21R3.B1"             4440.524          4493.972118                    5        0.11155367412    0.001147243554571           0.13232339          10.19211632
         "BPM.21R3.B1"        "BPM.22R3.B1"             4493.972          4547.420634                    5          0.137766864     0.00200379134077           0.11507569          10.32443971
         "BPM.22R3.B1"        "BPM.23R3.B1"             4547.421           4600.86915                    5          0.160155296    0.002036982552814           0.13800211           10.4395154
         "BPM.23R3.B1"        "BPM.24R3.B1"             4600.869          4654.317666                    5           0.09404195    0.001249855059038           0.11512688          10.57751751
         "BPM.24R3.B1"        "BPM.25R3.B1"             4654.318          4707.766181                    5            0.1117071    0.000928156900212           0.13735597          10.69264439
         "BPM.25R3.B1"        "BPM.26R3.B1"             4707.766          4761.214697                    5           0.13846113     0.00142663064401           0.11509552          10.83000036
         "BPM.26R3.B1"        "BPM.27R3.B1"             4761.215          4814.663213                    5           0.16165381    0.001665134330339           0.13800338          10.94509588
         "BPM.27R3.B1"        "BPM.28R3.B1"             4814.663          4868.111729                    5         0.0917508846    0.002256715054365           0.11510717          11.08309926
         "BPM.28R3.B1"        "BPM.29R3.B1"             4868.112          4921.560245                    5         0.1142533754     0.00252671010184            0.1373555          11.19820643
         "BPM.29R3.B1"        "BPM.30R3.B1"              4921.56          4975.008761                    5          0.138847332    0.002050067181935           0.11511524          11.33556193
         "BPM.30R3.B1"        "BPM.31R3.B1"             4975.009          5028.457277                    5          0.159116638    0.002393060381082           0.13800305          11.45067717
         "BPM.31R3.B1"        "BPM.32R3.B1"             5028.457          5081.905793                    5           0.09080029   0.0009732984308747           0.11508747          11.58868022
         "BPM.32R3.B1"        "BPM.33R3.B1"             5081.906          5135.354309                    5           0.11626763   0.0008760107759975           0.13735661          11.70376769
         "BPM.33R3.B1"        "BPM.34R3.B1"             5135.354          5188.802825                    5           0.13949361     0.00128334781071           0.11513492           11.8411243
         "BPM.34R3.B1"        "BPM.33L4.B1"             5188.803           5242.25134                    5          0.156121036    0.001081308097225           0.13800113          11.95625922
         "BPM.33L4.B1"        "BPM.32L4.B1"             5242.251          5295.699856                    5         0.0904207496    0.001313680870812           0.11506786          12.09426035
         "BPM.32L4.B1"        "BPM.31L4.B1"               5295.7          5349.148372                    5         0.1207526644    0.001114932213953            0.1373593          12.20932821
         "BPM.31L4.B1"        "BPM.30L4.B1"             5349.148          5402.596888                    5          0.142967394    0.001120255695172           0.11515447          12.34668751
         "BPM.30L4.B1"        "BPM.29L4.B1"             5402.597          5456.045404                    5          0.151439316    0.001718620222234           0.13799764          12.46184198
         "BPM.29L4.B1"        "BPM.28L4.B1"             5456.045           5509.49392                    5            0.0896941    0.001233274627008           0.11504844          12.59983962
         "BPM.28L4.B1"        "BPM.27L4.B1"             5509.494          5562.942436                    5           0.12243029    0.002085488947752           0.13736355          12.71488806
         "BPM.27L4.B1"        "BPM.26L4.B1"             5562.942          5616.390952                    5           0.13931573   0.0007001892021152           0.11517379          12.85225161
         "BPM.26L4.B1"        "BPM.25L4.B1"             5616.391          5669.839468                    5          0.151434174    0.001151224542339           0.13799257           12.9674254
         "BPM.25L4.B1"        "BPM.24L4.B1"             5669.839          5723.287984                    5           0.09163919    0.001513455985058           0.11502931          13.10541797
         "BPM.24L4.B1"        "BPM.23L4.B1"             5723.288            5776.7365                    5          0.124694718    0.001259246353837           0.13736936          13.22044728
         "BPM.23L4.B1"        "BPM.22L4.B1"             5776.736          5830.185015                    5          0.137928952   0.0008060705044843           0.11519277          13.35781664
         "BPM.22L4.B1"        "BPM.21L4.B1"             5830.185          5883.633531                    5          0.149481426    0.001237347841914           0.13798597          13.47300941
         "BPM.21L4.B1"        "BPM.20L4.B1"             5883.634          5937.082047                    5           0.09202397   0.0008943690688019           0.11127196          13.61099538
         "BPM.20L4.B1"        "BPM.19L4.B1"             5937.082          5990.530563                    5           0.12329995   0.0008698927603262           0.13319257          13.72226734
         "BPM.19L4.B1"        "BPM.18L4.B1"             5990.531          6043.979079                    5           0.14003597   0.0008031033950054           0.11593351          13.85545991
         "BPM.18L4.B1"        "BPM.17L4.B1"             6043.979          6097.427595                    5          0.148163812   0.0009980851707283           0.13804107          13.97139342
         "BPM.17L4.B1"        "BPM.16L4.B1"             6097.428          6150.876111                    5           0.09038434    0.001288247792642            0.1113121          14.10943449
         "BPM.16L4.B1"        "BPM.15L4.B1"             6150.876          6204.324627                    5          0.125571292    0.001567945734904           0.13314166          14.22074659
         "BPM.15L4.B1"        "BPM.14L4.B1"             6204.325          6257.773143                    5          0.141120382    0.001236792829088           0.11589011          14.35388825
         "BPM.14L4.B1"        "BPM.13L4.B1"             6257.773          6311.221659                    5          0.146508414    0.001252643986259           0.13809432          14.46977836
         "BPM.13L4.B1"        "BPM.12L4.B1"             6311.222          6364.670174                    5           0.10242988    0.001051893916664           0.12940273          14.60787268
         "BPM.12L4.B1"        "BPM.11L4.B1"              6364.67           6418.11869                    5           0.15304911   0.0009929519662758           0.15520823          14.73727541
         "BPM.11L4.B1"        "BPM.10L4.B1"             6418.119          6469.957401                    5            0.1219556    0.001678967855063           0.09884673          14.89248364
         "BPM.10L4.B1"         "BPM.9L4.B1"             6469.957          6509.022412                    5           0.11349499    0.001969584957412           0.10840549          14.99133037
          "BPM.9L4.B1"         "BPM.8L4.B1"             6509.022          6549.485422                    5          0.163036524     0.00270170495789           0.19879172          15.09973586
          "BPM.8L4.B1"         "BPM.7L4.B1"             6549.485          6588.549433                    5           0.20035847    0.002606371786723            0.1743471          15.29852758
          "BPM.7L4.B1"       "BPMYB.6L4.B1"             6588.549          6685.153433                    5          0.099375216    0.001150162741122           0.08729002          15.47287468
        "BPMYB.6L4.B1"       "BPMYA.5L4.B1"             6685.153          6722.153433                    5           0.02221442   0.0008201615804314           0.02275499           15.5601647
        "BPMYA.5L4.B1"      "BPMWA.B5L4.B1"             6722.153          6824.619933                    5           0.03993113   0.0008564636269626           0.04597557          15.58291969
       "BPMWA.B5L4.B1"      "BPMWA.A5L4.B1"              6824.62          6833.504933                    5    0.005557870000001   0.0009917865660937           0.00521002          15.62889526
       "BPMWA.A5L4.B1"      "BPMWA.A5R4.B1"             6833.505          6881.553933                    5           0.02523628   0.0006574229176128           0.03193739          15.63410528
       "BPMWA.A5R4.B1"      "BPMWA.B5R4.B1"             6881.554          6890.438933                    5    0.006686159999999    0.001307710812292           0.00656354          15.66604267
       "BPMWA.B5R4.B1"       "BPMYB.5R4.B1"             6890.439          6992.829433                    5           0.06577104    0.001792088524871           0.08235306          15.67260621
        "BPMYB.5R4.B1"       "BPMYA.6R4.B1"             6992.829          7024.393433                    5           0.01203158     0.00178690832661           0.01473742          15.75495927
        "BPMYA.6R4.B1"         "BPM.7R4.B1"             7024.393          7120.909433                    5           0.09512356    0.001572176508619           0.10081635          15.76969669
          "BPM.7R4.B1"         "BPM.8R4.B1"             7120.909          7158.698443                    5           0.14390519    0.001714472732597           0.11654299          15.87051304
          "BPM.8R4.B1"         "BPM.9R4.B1"             7158.698          7197.763454                    5          0.229220124    0.001925211998746           0.24527107          15.98705603
          "BPM.9R4.B1"        "BPM.10R4.B1"             7197.763          7238.226465                    5          0.102034716    0.001491299269984            0.1153372           16.2323271
         "BPM.10R4.B1"        "BPM.11R4.B1"             7238.226          7290.065175                    5           0.07078233   0.0007607282084155           0.06210948           16.3476643
         "BPM.11R4.B1"        "BPM.12R4.B1"             7290.065          7344.788691                    5           0.19227897   0.0007796800078533           0.16542365          16.40977378
         "BPM.12R4.B1"        "BPM.13R4.B1"             7344.789          7398.237207                    5           0.15266387    0.001317651486092           0.18291792          16.57519743
         "BPM.13R4.B1"        "BPM.14R4.B1"             7398.237          7451.685723                    5           0.08444767   0.0008495240318413           0.09134222          16.75811535
         "BPM.14R4.B1"        "BPM.15R4.B1"             7451.686          7505.134239                    5           0.06915724    0.001715249988199           0.06144936          16.84945757
         "BPM.15R4.B1"        "BPM.16R4.B1"             7505.134          7558.582755                    5          0.189646592   0.0008695023573351           0.16068077          16.91090693
         "BPM.16R4.B1"        "BPM.17R4.B1"             7558.583          7612.031271                    5           0.15544985    0.001013479468958           0.18648843           17.0715877
         "BPM.17R4.B1"        "BPM.18R4.B1"             7612.031          7665.479786                    5          0.086507268   0.0005065087471132           0.09136326          17.25807613
         "BPM.18R4.B1"        "BPM.19R4.B1"              7665.48          7718.928302                    5          0.071706494    0.001082458693764           0.06144396          17.34943939
         "BPM.19R4.B1"        "BPM.20R4.B1"             7718.928          7772.376818                    5          0.186785726    0.001181069362436           0.16063501          17.41088335
         "BPM.20R4.B1"        "BPM.21R4.B1"             7772.377          7825.825334                    5           0.15659609    0.001283683536529           0.18652076          17.57151836
         "BPM.21R4.B1"        "BPM.22R4.B1"             7825.825           7879.27385                    5           0.08540506   0.0008053985681858            0.0913821          17.75803912
         "BPM.22R4.B1"        "BPM.23R4.B1"             7879.274          7932.722366                    5           0.06742277    0.001325629457593           0.06143856          17.84942122
         "BPM.23R4.B1"        "BPM.24R4.B1"             7932.722          7986.170882                    5          0.185066392    0.001444536431604           0.16058926          17.91085978
         "BPM.24R4.B1"        "BPM.25R4.B1"             7986.171          8039.619398                    5          0.162208468     0.00068507938822           0.18655305          18.07144904
