@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ Q1 %le 0.27998806745173926
@ Q2 %le 0.30998589849523894
@ RMSbetabeat %le 0
@ DPP %le 0
@ BetaAlgorithmVersion %s "2017.3.2"
@ NumberOfBPMs %le 10
@ RangeOfBPMs %le 11
@ ErrorsFrom %s "Analytical Formula"
@ PhaseTheshold %le 0.01
@ RCond %le 1e-14
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean_linx"
*                 NAME                    S                COUNT                 BETX              SYSBETX             STATBETX              ERRBETX        CORR_ALFABETA                 ALFX              SYSALFX             STATALFX              ERRALFX              BETXMDL              ALFXMDL               MUXMDL        NCOMBINATIONS
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.26R2.B1"             1428.499                    5       131.5435066285                    0                    0       1.107432745671                    0      -2.048692264772                    0                    0     0.01726726420549          169.8071455          -2.33918882          3.472511246                   28
         "BPM.27R2.B1"             1481.948                    5        35.0870539372                    0                    0      0.1571763517332                    0      0.3512506562059                    0                    0    0.006177324741555          33.07799303         0.5122157809           3.58793445                   21
         "BPM.28R2.B1"             1535.397                    5       220.0157526703                    0                    0      0.9008788846633                    0      -2.696417570599                    0                    0     0.01501422946591          170.9477957         -2.356311526          3.725408761                   22
         "BPM.29R2.B1"             1588.845                    5       31.57538983449                    0                    0      0.2790472170419                    0      0.6500335003403                    0                    0    0.005206968490675          33.15163958         0.5198324881          3.840205376                   22
         "BPM.31R2.B1"             1695.742                    5       35.25019898037                    0                    0      0.3070952292347                    0      0.3621551715941                    0                    0    0.009206799624861          33.08553624         0.5122594509          4.093511769                   22
         "BPM.32R2.B1"             1749.191                    5       222.4001626124                    0                    0       1.047977642381                    0      -2.753927233503                    0                    0     0.02079922331296          170.9540648         -2.356161301           4.23096143                   22
         "BPM.33R2.B1"             1802.639                    5       32.19986368061                    0                    0     0.08988932308953                    0      0.6812748020029                    0                    0     0.00396751806179          33.14401537         0.5197795386          4.345771575                   21
         "BPM.34R2.B1"             1856.088                    5       131.0959769236                    0                    0       1.237253464428                    0       -2.04419261268                    0                    0     0.02109298439569           169.794615         -2.339489085          4.483691878                   27
         "BPM.33L3.B1"             1909.536                    5       35.95607690598                    0                    0      0.2317294327949                    0      0.3637251019958                    0                    0     0.01212168103729          33.09323211         0.5123216151          4.599087804                   21
         "BPM.32L3.B1"             1962.985                    5       219.7455221908                    0                    0       1.915890729749                    0      -2.714829046751                    0                    0     0.02911021425217          170.9574985         -2.355970009          4.736513942                   21
         "BPM.31L3.B1"             2016.433                    5       31.41843012273                    0                    0      0.2675222609471                    0      0.6608724515971                    0                    0     0.01551427413966          33.13625728          0.519708236          4.851339067                   22
         "BPM.30L3.B1"             2069.882                    5       134.0305014714                    0                    0       1.849064894742                    0       -2.09371618413                    0                    0     0.02725328990028          169.7926063         -2.339700572           4.98928241                   21
         "BPM.29L3.B1"              2123.33                    5       37.02339679279                    0                    0      0.2615224408583                    0      0.3826313841399                    0                    0     0.01220232113333          33.10104292         0.5124019688          5.104662531                   22
         "BPM.28L3.B1"             2176.779                    5       218.0729397792                    0                    0       1.504876830254                    0      -2.690009734229                    0                    0     0.02296330943725          170.9580798         -2.355738587          5.242066388                   21
         "BPM.27L3.B1"             2230.227                    5       31.10794902958                    0                    0      0.1637763842611                    0      0.6605465597702                    0                    0    0.007109933982764          33.12840332         0.5196189297          5.356907871                   21
         "BPM.26L3.B1"             2283.676                    5       134.4894646304                    0                    0       1.371617759469                    0      -2.089879707186                    0                    0      0.0224821478919           169.793453         -2.339951646          5.494872961                   21
         "BPM.25L3.B1"             2337.124                    5       37.36747181338                    0                    0      0.2024322924795                    0      0.3801074562976                    0                    0    0.008363512908671          33.10893041         0.5125001182          5.610235937                   21
         "BPM.24L3.B1"             2390.573                    5        213.629646854                    0                    0       1.477435238251                    0       -2.64546741359                    0                    0     0.02254673697408          170.9558059         -2.355468168          5.747618862                   21
         "BPM.23L3.B1"             2444.021                    5       31.10135121674                    0                    0      0.2460399515508                    0      0.6637652969755                    0                    0    0.009127998232913          33.12049197         0.5195120573             5.862478                   21
         "BPM.22L3.B1"              2497.47                    5       135.8841656914                    0                    0       1.685418586208                    0      -2.088364924597                    0                    0     0.02506787199723          169.7971512         -2.340241077          6.000463437                   21
         "BPM.21L3.B1"             2550.918                    5       36.79751108043                    0                    0      0.1607270702138                    0      0.3895897951266                    0                    0    0.007799068026192          33.11685593         0.5126155826          6.115808011                   21
         "BPM.20L3.B1"             2604.367                    5       208.6591718146                    0                    0       1.188252144668                    0       -2.62808881988                    0                    0     0.02028747975113          169.1519534         -2.331597175          6.254116269                   21
         "BPM.19L3.B1"             2657.815                    5       31.23782758103                    0                    0      0.2429242858618                    0      0.6381604953757                    0                    0     0.00764892559247          34.97422413         0.5288239283          6.365995529                   21
         "BPM.18L3.B1"             2711.264                    5        136.004412269                    0                    0       1.368758162907                    0      -2.075508369999                    0                    0     0.02072305572042          169.9731931         -2.287068585          6.498900594                   21
         "BPM.17L3.B1"             2764.712                    5       37.26212326474                    0                    0      0.1514674612788                    0      0.3935074540395                    0                    0    0.007105750808447          33.12103681         0.5132163457          6.614197544                   21
         "BPM.16L3.B1"             2818.161                    5       211.1268706914                    0                    0       1.159871589553                    0      -2.645462290486                    0                    0     0.01920404994271          169.0590202         -2.330281074          6.752545662                   22
         "BPM.15L3.B1"             2871.609                    5       30.69505604001                    0                    0      0.1711593574045                    0      0.6340765051617                    0                    0    0.005151561752725          34.96986356         0.5282216518            6.8644704                   31
         "BPM.14L3.B1"             2925.058                    5       137.3304049325                    0                    0       1.319029762349                    0      -2.120025417293                    0                    0     0.02007296803376          170.0660377         -2.288388875          6.997338432                   32
         "BPM.13L3.B1"             2978.506                    5       38.41021473795                    0                    0      0.1342749996033                    0       0.392138831513                    0                    0    0.006278555399958          33.12557665         0.5138200771          7.112587289                   34
         "BPM.12L3.B1"             3031.955                    5       216.5499672199                    0                    0       1.119511967874                    0      -2.662702733193                    0                    0     0.02011059220233          171.8844444         -2.367226666          7.249448805                   35
         "BPM.11L3.B1"             3085.403                    5       24.38017260772                    0                    0      0.1348933958238                    0      0.5543120445635                    0                    0    0.005449421291241          28.23958836         0.4574010512          7.375789649                   44
         "BPM.10L3.B1"             3138.184                    5       149.4137766382                    0                    0       1.427140682168                    0      -2.458592079108                    0                    0     0.02298230864984          172.4430568         -2.546040084          7.525141462                   45
          "BPM.9L3.B1"             3177.249                    5       58.33015738279                    0                    0      0.2329384010273                    0      0.9605848378547                    0                    0     0.01046444356635          54.91569757          1.082657469          7.586149576                   45
          "BPM.8L3.B1"             3217.712                    5       225.2906565603                    0                    0       1.251136104749                    0       -2.89503939151                    0                    0     0.02402374228804          175.8753332         -2.491059605          7.662792964                   44
          "BPM.7L3.B1"             3256.776                    5       76.19657829348                    0                    0      0.2597878070921                    0       1.278935982998                    0                    0    0.008283443679956          58.23033745          1.098550131          7.721622985                   43
          "BPM.6L3.B1"             3329.415                    5       207.1920467181                    0                    0        1.93335688716                    0         2.5365766597                    0                    0      0.0222793099757          206.8737756          2.293901976          7.833586906                   43
       "BPMWG.A5L3.B1"              3371.12                    5       57.08302330692                    0                    0      0.5000032328266                    0       1.089461841459                    0                    0     0.01093218599388          68.18857009          1.031523479          7.890689035                   43
         "BPMW.5L3.B1"              3400.09                    5       43.54346106231                    0                    0      0.4912433428713                    0     -0.5147537606899                    0                    0     0.01095013212723          56.46642644        -0.5621983371           7.97419919                   43
        "BPMWE.4L3.B1"             3475.218                    5       278.5783583551                    0                    0       1.751411739535                    0      -2.449626037822                    0                    0      0.0151968984563          272.4902478         -2.313211914          8.077745249                   44
         "BPMW.4R3.B1"             3547.728                    5       56.90939108343                    0                    0      0.4283473700193                    0        1.20342044746                    0                    0      0.0134347805156          44.39443569          1.134333086          8.163055045                   45
        "BPMWE.4R3.B1"             3575.273                    5       32.97169792475                    0                    0      0.1711338319093                    0     -0.4086326668863                    0                    0    0.006796339209265          30.75592486        -0.5343418699          8.310416848                   44
         "BPMW.5R3.B1"             3650.401                    5       262.9787696068                    0                    0       2.871445969221                    0      -3.119561202352                    0                    0     0.02771901710272          346.9582164         -3.674505585          8.440023674                   36
       "BPMWJ.A5R3.B1"             3679.119                    5       228.1875428039                    0                    0       2.840012284398                    0       3.617920595254                    0                    0     0.04398378841481          301.9172664          4.219003786          8.452676858                   36
        "BPMWC.6R3.B1"             3718.937                    5        51.8531124253                    0                    0      0.5333212070709                    0        1.44856565484                    0                    0     0.01135101743095          64.65801726          1.739589058          8.498671416                   43
         "BPMR.6R3.B1"             3731.015                    5       35.79540901589                    0                    0      0.3430077551643                    0      0.1008470785132                    0                    0     0.00586819905117          39.64654161         0.3038675238          8.538858375                   43
          "BPM.8R3.B1"             3825.903                    5       34.59316659041                    0                    0      0.3700305080488                    0      0.4332166950596                    0                    0    0.007326979955953          35.27755908         0.3020691247          8.838031371                   43
          "BPM.9R3.B1"             3864.968                    5       97.02403998481                    0                    0       1.298811779096                    0      -1.668113558787                    0                    0     0.02418520014129          128.2495944         -1.989858152          8.942266215                   28
         "BPM.10R3.B1"             3905.431                    5        45.6736776694                    0                    0      0.3865779302294                    0      0.4449379835401                    0                    0     0.01145115658724          54.56584832         0.6241114437          9.017160309                   44
         "BPM.11R3.B1"             3958.212                    5       208.8554738966                    0                    0      0.9127915994806                    0      -2.228610294255                    0                    0     0.01335494653542          183.5699784         -1.975260972          9.110303215                   43
         "BPM.12R3.B1"             4012.935                    5       56.52049025942                    0                    0      0.1655529053305                    0      0.6706404235944                    0                    0    0.005544937705877          42.65491941         0.5866889715          9.210942643                   42
         "BPM.13R3.B1"             4066.384                    5       178.0306117912                    0                    0       1.270749819839                    0      -2.086277630848                    0                    0     0.02075969078583          170.8887092         -2.098100616          9.327552311                   34
         "BPM.15R3.B1"             4173.281                    5       170.1719687859                    0                    0       1.232761223791                    0       -2.42633651281                    0                    0     0.01935527186543          168.4674462         -2.324882549           9.58162233                   32
         "BPM.16R3.B1"              4226.73                    5       44.47625061556                    0                    0      0.1673715333297                    0      0.5393203844918                    0                    0    0.006627445043077          35.04520526         0.5254470459           9.69363842                   32
         "BPM.17R3.B1"             4280.178                    5       175.0670400974                    0                    0       1.427153207454                    0      -2.293104399816                    0                    0     0.02211486572967          170.6938878         -2.294316883          9.825995242                   24
         "BPM.18R3.B1"             4333.627                    5       25.26650596309                    0                    0      0.2427597584227                    0      0.5027598331307                    0                    0    0.008516075500128          33.05795452         0.5167334651          9.941128655                   28
         "BPM.19R3.B1"             4387.075                    5       174.4894969636                    0                    0       1.427300680622                    0      -2.488831794379                    0                    0     0.02145742184393          168.3659454         -2.323367866           10.0800453                   21
         "BPM.20R3.B1"             4440.524                    5       44.90500516773                    0                    0      0.1706752871983                    0      0.5642330565483                    0                    0    0.007848738868015          35.03784053         0.5247604548          10.19211632                   21
         "BPM.21R3.B1"             4493.972                    5       172.5248999276                    0                    0       1.666330171545                    0      -2.248251967702                    0                    0      0.0266410591084          170.7951629         -2.295834383          10.32443971                   21
         "BPM.22R3.B1"             4547.421                    5        24.8548402983                    0                    0      0.2714194689371                    0      0.4566539898089                    0                    0    0.008173873539452          33.06551122         0.5174208346           10.4395154                   21
         "BPM.23R3.B1"             4600.869                    5       177.1511651668                    0                    0       1.593627509785                    0      -2.540066472024                    0                    0     0.02398102387217          170.0492426         -2.345155992          10.57751751                   21
         "BPM.24R3.B1"             4654.318                    5        44.5850873258                    0                    0       0.167994325763                    0      0.5823863179011                    0                    0    0.009007784607191          33.17022153         0.5147389086          10.69264439                   21
         "BPM.25R3.B1"             4707.766                    5       171.2038479087                    0                    0       1.542622444873                    0      -2.255162415766                    0                    0     0.02468033078523          170.6893831         -2.350170949          10.83000036                   22
         "BPM.26R3.B1"             4761.215                    5       24.51762915101                    0                    0      0.2208454701363                    0      0.4579325023548                    0                    0     0.01086339010417          33.06057571         0.5172306215          10.94509588                   22
         "BPM.27R3.B1"             4814.663                    5       182.2560996838                    0                    0       1.846251219604                    0      -2.601708447121                    0                    0      0.0273592983208          170.0723312         -2.345603324          11.08309926                   22
         "BPM.28R3.B1"             4868.112                    5       44.63989936973                    0                    0      0.2553026827682                    0      0.5937453734156                    0                    0     0.01313712708922          33.17502269         0.5149321749          11.19820643                   23
         "BPM.29R3.B1"              4921.56                    5       166.7445484266                    0                    0       1.631720013598                    0      -2.209142971461                    0                    0      0.0246438763326          170.6655384          -2.34971802          11.33556193                   22
         "BPM.30R3.B1"             4975.009                    5       24.76240939006                    0                    0      0.2916579096922                    0      0.4463387405069                    0                    0     0.01318565098919           33.0559148         0.5170345388          11.45067717                   22
         "BPM.31R3.B1"             5028.457                    5       185.0474228876                    0                    0        1.26767512813                    0      -2.606290741668                    0                    0     0.01927056304937          170.0969028         -2.346061295          11.58868022                   22
         "BPM.32R3.B1"             5081.906                    5        44.4541372306                    0                    0      0.1172191614875                    0      0.6020553684728                    0                    0    0.005522195386934          33.17953765         0.5151308336          11.70376769                   22
         "BPM.33R3.B1"             5135.354                    5       162.3286054277                    0                    0       1.386329053129                    0      -2.165615981809                    0                    0     0.02292558116125          170.6402701         -2.349255569           11.8411243                   22
         "BPM.34R3.B1"             5188.803                    5       25.06583330841                    0                    0       0.161601068297                    0      0.4359013846833                    0                    0    0.006689448058307          33.05155131         0.5168335474          11.95625922                   22
         "BPM.33L4.B1"             5242.251                    5       188.6396406046                    0                    0        1.39915361126                    0      -2.620912414272                    0                    0     0.02206891876582          170.1228369         -2.346527661          12.09426035                   22
         "BPM.32L4.B1"               5295.7                    5       43.57159423295                    0                    0      0.1695817580431                    0      0.6096121642793                    0                    0    0.007756230225017          33.18374432         0.5153339114          12.20932821                   22
         "BPM.31L4.B1"             5349.148                    5        158.418591198                    0                    0       1.372843086318                    0      -2.150640534892                    0                    0     0.02185601394634          170.6137019          -2.34878586          12.34668751                   22
         "BPM.30L4.B1"             5402.597                    5       25.17999980659                    0                    0       0.189719973847                    0      0.4029017326556                    0                    0    0.009082403705031          33.04750662          0.516628632          12.46184198                   22
         "BPM.29L4.B1"             5456.045                    5       190.9651854242                    0                    0       1.359486270327                    0      -2.620371698612                    0                    0       0.020738711776          170.1500066         -2.347000136          12.59983962                   23
         "BPM.28L4.B1"             5509.494                    5       43.37570156249                    0                    0      0.2070667774597                    0      0.6162564690681                    0                    0    0.008722530251377          33.18762206         0.5155404132          12.71488806                   22
         "BPM.27L4.B1"             5562.942                    5       158.1875831998                    0                    0       1.386626963253                    0      -2.172751518917                    0                    0     0.02167686641666           170.585964         -2.348311197          12.85225161                   22
         "BPM.26L4.B1"             5616.391                    5       25.80600611151                    0                    0      0.1553362762693                    0      0.4341566259217                    0                    0    0.003974047627193          33.04380057         0.5164207968           12.9674254                   22
         "BPM.25L4.B1"             5669.839                    5       188.9687340097                    0                    0       1.408597474944                    0       -2.55474609094                    0                    0     0.02297825382872          170.1782786         -2.347476406          13.10541797                   21
         "BPM.24L4.B1"             5723.288                    5       42.15015927726                    0                    0      0.1920375266551                    0      0.5912032913979                    0                    0    0.008043690834661          33.19115189         0.5157493273          13.22044728                   21
         "BPM.23L4.B1"             5776.736                    5       157.1341785694                    0                    0        1.26661316062                    0      -2.197367706672                    0                    0     0.02049606694777          170.5571924         -2.347833904          13.35781664                   21
         "BPM.22L4.B1"             5830.185                    5       26.34080102638                    0                    0      0.1683196263508                    0      0.4456271189985                    0                    0    0.006800418019655          33.04045129           0.51621106          13.47300941                   21
