@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ Q1 %le 0.27998806745173926
@ MUX %le 63.279988067451775
@ Q2 %le 0.30998589849523894
@ MUY %le 60.3099858984952
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean_liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean_liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean_liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean_liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean_liny"
*                 NAME                NAME2                    S                   S1                COUNT               PHASEY               STDPHY               PHYMDL               MUYMDL
$                   %s                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.20R2.B1"       "BPMYB.5L2.B1"             1107.808               28.288                    5      0.5411444320494   0.0009764097582497         0.6036521793          2.732467172
         "BPM.21R2.B1"       "BPMYB.5L2.B1"             1161.257               28.288                    5      0.6083255886591   0.0009830911340981         0.7308989363          2.859713929
         "BPM.22R2.B1"       "BPMYB.5L2.B1"             1214.705               28.288                    5      0.7497823323148    0.001800952279184         0.8413292853          2.970144278
         "BPM.23R2.B1"       "BPMYB.5L2.B1"             1268.154               28.288                    5       0.963710697918    0.001237571646779         0.9732730333          3.102088026
         "BPM.24R2.B1"       "BPMYB.5L2.B1"             1321.602               28.288                    5     0.03230238100364     0.00123418411233         0.0845952123          3.213410205
         "BPM.25R2.B1"       "BPMYB.5L2.B1"             1375.051               28.288                    5     0.09853971620265     0.00139567568491         0.2168623333          3.345677326
         "BPM.26R2.B1"       "BPMYB.5L2.B1"             1428.499               28.288                    5      0.2241670258682     0.00223309748693         0.3273175413          3.456132534
         "BPM.27R2.B1"       "BPMYB.5L2.B1"             1481.948               28.288                    5      0.4520977481787      0.0016085363783         0.4591733763          3.587988369
         "BPM.28R2.B1"       "BPMYB.5L2.B1"             1535.397               28.288                    5      0.5253875591388     0.00170503502365         0.5704637353          3.699278728
         "BPM.29R2.B1"       "BPMYB.5L2.B1"             1588.845               28.288                    5      0.5920103907848    0.001493213711041         0.7028159613          3.831630954
         "BPM.30R2.B1"       "BPMYB.5L2.B1"             1642.294               28.288                    5      0.7004552026817    0.001969287585825         0.8133090793          3.942124072
         "BPM.31R2.B1"       "BPMYB.5L2.B1"             1695.742               28.288                    5      0.9362343536908    0.001165640936394         0.9450841553          4.073899148
         "BPM.32R2.B1"       "BPMYB.5L2.B1"             1749.191               28.288                    5     0.01781537483267    0.001805497618793         0.0563298863          4.185144879
         "BPM.33R2.B1"       "BPMYB.5L2.B1"             1802.639               28.288                    5     0.08256340820574    0.001191667597111         0.1887588833          4.317573876
         "BPM.34R2.B1"       "BPMYB.5L2.B1"             1856.088               28.288                    5      0.1755659740796    0.001525897283698         0.2993019753          4.428116968
         "BPM.33L3.B1"       "BPMYB.5L2.B1"             1909.536               28.288                    5      0.4184847746996     0.00117179657231         0.4310059403          4.559820933
         "BPM.32L3.B1"       "BPMYB.5L2.B1"             1962.985               28.288                    5      0.5107744223717    0.001173799948364         0.5421956543          4.671010647
         "BPM.31L3.B1"       "BPMYB.5L2.B1"             2016.433               28.288                    5      0.5762155541048    0.001186093887195         0.6746906663          4.803505659
         "BPM.30L3.B1"       "BPMYB.5L2.B1"             2069.882               28.288                    5      0.6607457441676    0.001632273516573         0.7852942653          4.914109258
         "BPM.29L3.B1"       "BPMYB.5L2.B1"              2123.33               28.288                    5       0.898794913067    0.001264988712278         0.9169389583          5.045753951
         "BPM.28L3.B1"       "BPMYB.5L2.B1"             2176.779               28.288                    5    0.003437298492619    0.001717657772972         0.0280630373           5.15687803
         "BPM.27L3.B1"       "BPMYB.5L2.B1"             2230.227               28.288                    5     0.06990130442308    0.001059729254226         0.1606112233          5.289426216
         "BPM.26L3.B1"       "BPMYB.5L2.B1"             2283.676               28.288                    5       0.148418304546    0.001239631514518         0.2712840013          5.400098994
         "BPM.25L3.B1"       "BPMYB.5L2.B1"             2337.124               28.288                    5      0.3791607892406    0.001136455443243         0.4028830853          5.531698078
         "BPM.24L3.B1"       "BPMYB.5L2.B1"             2390.573               28.288                    5      0.4962505675716   0.0008655792811235         0.5139339813          5.642748974
         "BPM.23L3.B1"       "BPMYB.5L2.B1"             2444.021               28.288                    5      0.5641324001411    0.001316619326378         0.6465208203          5.775335813
         "BPM.22L3.B1"       "BPMYB.5L2.B1"              2497.47               28.288                    5      0.6346165854539    0.001643481038293         0.7572693133          5.886084306
         "BPM.21L3.B1"       "BPMYB.5L2.B1"             2550.918               28.288                    5      0.8566324488444   0.0009986348737403         0.8888378503          6.017652843
         "BPM.20L3.B1"       "BPMYB.5L2.B1"             2604.367               28.288                    5      0.9841325256144    0.001381475497655         0.9961482303          6.124963223
         "BPM.19L3.B1"       "BPMYB.5L2.B1"             2657.815               28.288                    5     0.05062818283434    0.001423021051817         0.1241513473           6.25296634
         "BPM.18L3.B1"       "BPMYB.5L2.B1"             2711.264               28.288                    5      0.1124609960575   0.0008490068135055         0.2352270033          6.364041996
         "BPM.17L3.B1"       "BPMYB.5L2.B1"             2764.712               28.288                    5      0.3020812896344    0.001283416111349         0.3673948593          6.496209852
         "BPM.16L3.B1"       "BPMYB.5L2.B1"             2818.161               28.288                    5      0.4625253770288    0.001777911889709         0.4751804773           6.60399547
         "BPM.15L3.B1"       "BPMYB.5L2.B1"             2871.609               28.288                    5      0.5370161520663    0.001071387421578         0.6026873343          6.731502327
         "BPM.14L3.B1"       "BPMYB.5L2.B1"             2925.058               28.288                    5      0.5900399004253    0.001778552925018         0.7132022643          6.842017257
         "BPM.13L3.B1"       "BPMYB.5L2.B1"             2978.506               28.288                    5      0.7374712726496    0.001405284005668         0.8458067563          6.974621749
         "BPM.12L3.B1"       "BPMYB.5L2.B1"             3031.955               28.288                    5       0.944851134204    0.001472260498276         0.9602269543          7.089041947
         "BPM.11L3.B1"       "BPMYB.5L2.B1"             3085.403               28.288                    5     0.03208470102787    0.001372156055303         0.0926269063          7.221441899
         "BPM.10L3.B1"       "BPMYB.5L2.B1"             3138.184               28.288                    5     0.08429093571051    0.001264067533672         0.2004653193          7.329280312
          "BPM.9L3.B1"       "BPMYB.5L2.B1"             3177.249               28.288                    5      0.1916064965231    0.001583827593236         0.3177521203          7.446567113
          "BPM.8L3.B1"       "BPMYB.5L2.B1"             3217.712               28.288                    5      0.4680692132052    0.001035301503271         0.4842956803          7.613110673
          "BPM.7L3.B1"       "BPMYB.5L2.B1"             3256.776               28.288                    5      0.5621387101265    0.001136879316335         0.6578192923          7.786634285
          "BPM.6L3.B1"       "BPMYB.5L2.B1"             3329.415               28.288                    5       0.641600797975    0.001359876688554         0.7769385583          7.905753551
       "BPMWG.A5L3.B1"       "BPMYB.5L2.B1"              3371.12               28.288                    5      0.7017133372242    0.002083424088986         0.8235848413          7.952399834
         "BPMW.5L3.B1"       "BPMYB.5L2.B1"              3400.09               28.288                    5      0.7290350196673    0.001271206025543         0.8391500123          7.967965005
        "BPMWE.4L3.B1"       "BPMYB.5L2.B1"             3475.218               28.288                    5      0.8766672630788    0.002748949348543         0.9125142513          8.041329244
         "BPMW.4R3.B1"       "BPMYB.5L2.B1"             3547.728               28.288                    5       0.974616598682    0.001113685634102         0.9934245593          8.122239552
        "BPMWE.4R3.B1"       "BPMYB.5L2.B1"             3575.273               28.288                    5      0.9828079250024      0.0012752468329    0.004744687299999           8.13355968
         "BPMW.5R3.B1"       "BPMYB.5L2.B1"             3650.401               28.288                    5     0.02509681515072   0.0009781950198684         0.0783322293          8.207147222
       "BPMWJ.A5R3.B1"       "BPMYB.5L2.B1"             3679.119               28.288                    5     0.05321233947058    0.001349066882456         0.1417796603          8.270594653
        "BPMWC.6R3.B1"       "BPMYB.5L2.B1"             3718.937               28.288                    5     0.07479928371255    0.001108643233988         0.1867142013          8.315529194
         "BPMR.6R3.B1"       "BPMYB.5L2.B1"             3731.015               28.288                    5     0.07870376636455    0.001249946039769         0.1943782223          8.323193215
        "BPM_A.7R3.B1"       "BPMYB.5L2.B1"             3786.839               28.288                    5      0.1266862038762    0.001113362125362         0.2657214943          8.394536487
          "BPM.8R3.B1"       "BPMYB.5L2.B1"             3825.903               28.288                    5      0.2025501620752    0.001057341182213         0.3275686323          8.456383625
          "BPM.9R3.B1"       "BPMYB.5L2.B1"             3864.968               28.288                    5      0.3092906020218     0.00114432328574         0.3802501763          8.509065169
         "BPM.10R3.B1"       "BPMYB.5L2.B1"             3905.431               28.288                    5      0.4222840093999   0.0009910719241713         0.4434934603          8.572308453
         "BPM.11R3.B1"       "BPMYB.5L2.B1"             3958.212               28.288                    5      0.5073473418241    0.001195577932025         0.5454490953          8.674264088
         "BPM.12R3.B1"       "BPMYB.5L2.B1"             4012.935               28.288                    5        0.56476715828    0.001341785006586         0.6676870323          8.796502025
         "BPM.13R3.B1"       "BPMYB.5L2.B1"             4066.384               28.288                    5      0.6417556588574    0.001557905739279         0.7824104563          8.911225449
         "BPM.14R3.B1"       "BPMYB.5L2.B1"             4119.833               28.288                    5      0.8769703035207    0.001442861045204         0.9128946773           9.04170967
         "BPM.15R3.B1"       "BPMYB.5L2.B1"             4173.281               28.288                    5      0.9906722731837    0.001529052909658         0.0196879123          9.148502905
         "BPM.16R3.B1"       "BPMYB.5L2.B1"              4226.73               28.288                    5     0.05216073197592    0.001360552062702         0.1486623133          9.277477306
         "BPM.17R3.B1"       "BPMYB.5L2.B1"             4280.178               28.288                    5       0.114296682903    0.001681539714649         0.2604075113          9.389222504
         "BPM.18R3.B1"       "BPMYB.5L2.B1"             4333.627               28.288                    5      0.3200356251008    0.001049966288781         0.3916660163          9.520481009
         "BPM.19R3.B1"       "BPMYB.5L2.B1"             4387.075               28.288                    5      0.4699411340851    0.001564175407485         0.4987172063          9.627532199
         "BPM.20R3.B1"       "BPMYB.5L2.B1"             4440.524               28.288                    5       0.540013212241     0.00142055724118         0.6269756743          9.755790667
         "BPM.21R3.B1"       "BPMYB.5L2.B1"             4493.972               28.288                    5      0.5942489069269    0.001318933540438         0.7383555093          9.867170502
         "BPM.22R3.B1"       "BPMYB.5L2.B1"             4547.421               28.288                    5      0.7516178494053    0.001252332778188         0.8702997383          9.999114731
         "BPM.23R3.B1"       "BPMYB.5L2.B1"             4600.869               28.288                    5      0.9509745361637    0.001408730349608         0.9814288273          10.11024382
         "BPM.24R3.B1"       "BPMYB.5L2.B1"             4654.318               28.288                    5     0.03444987419017     0.00117469672358         0.1136777173          10.24249271
         "BPM.25R3.B1"       "BPMYB.5L2.B1"             4707.766               28.288                    5     0.08631743109208    0.001417851892753         0.2243236473          10.35313864
         "BPM.26R3.B1"       "BPMYB.5L2.B1"             4761.215               28.288                    5      0.2264031288575    0.001622756466851         0.3562180273          10.48503302
         "BPM.27R3.B1"       "BPMYB.5L2.B1"             4814.663               28.288                    5       0.435371333966    0.002052138900115         0.4673197773          10.59613477
         "BPM.28R3.B1"       "BPMYB.5L2.B1"             4868.112               28.288                    5      0.5284596741147   0.0008966224679419         0.5996150973          10.72843009
         "BPM.29R3.B1"       "BPMYB.5L2.B1"              4921.56               28.288                    5      0.5806530784533   0.0008305396974791         0.7102917373          10.83910673
         "BPM.30R3.B1"       "BPMYB.5L2.B1"             4975.009               28.288                    5      0.7020109782245    0.001194712765622         0.8421430273          10.97095802
         "BPM.31R3.B1"       "BPMYB.5L2.B1"             5028.457               28.288                    5      0.9164885487011    0.002229164046093         0.9532105273          11.08202552
         "BPM.32R3.B1"       "BPMYB.5L2.B1"             5081.906               28.288                    5      0.0216530404372    0.001221929568646         0.0855456873          11.21436068
         "BPM.33R3.B1"       "BPMYB.5L2.B1"             5135.354               28.288                    5     0.07286352417937    0.001713037334735         0.1962594073           11.3250744
         "BPM.34R3.B1"       "BPMYB.5L2.B1"             5188.803               28.288                    5      0.1788924690361    0.001255590830705         0.3280748573          11.45688985
         "BPM.33L4.B1"       "BPMYB.5L2.B1"             5242.251               28.288                    5      0.3964504856942    0.002240315424455         0.4391023073           11.5679173
         "BPM.32L4.B1"       "BPMYB.5L2.B1"               5295.7               28.288                    5      0.5148421896524   0.0009974103103111         0.5714694573          11.70028445
         "BPM.31L4.B1"       "BPMYB.5L2.B1"             5349.148               28.288                    5      0.5652060203813    0.001819788298576         0.6822254773          11.81104047
         "BPM.30L4.B1"       "BPMYB.5L2.B1"             5402.597               28.288                    5      0.6586606692986    0.001202099572933         0.8140134373          11.94282843
         "BPM.29L4.B1"       "BPMYB.5L2.B1"             5456.045               28.288                    5      0.8671339904995    0.002532705901775         0.9249962873          12.05381128
         "BPM.28L4.B1"       "BPMYB.5L2.B1"             5509.494               28.288                    5    0.006710979840026    0.001199933661166         0.0573865673          12.18620156
         "BPM.27L4.B1"       "BPMYB.5L2.B1"             5562.942               28.288                    5     0.05925252837397     0.00132582935365         0.1681888173          12.29700381
         "BPM.26L4.B1"       "BPMYB.5L2.B1"             5616.391               28.288                    5      0.1426296380685    0.001304851280861         0.2999584773          12.42877347
         "BPM.25L4.B1"       "BPMYB.5L2.B1"             5669.839               28.288                    5      0.3391264183571    0.001702695590795         0.4108935773          12.53970857
         "BPM.24L4.B1"       "BPMYB.5L2.B1"             5723.288               28.288                    5      0.4994794953734    0.001034712732739         0.5432974073           12.6721124
         "BPM.23L4.B1"       "BPMYB.5L2.B1"             5776.736               28.288                    5      0.5540229046835    0.001148969944719         0.6541483573          12.78296335
         "BPM.22L4.B1"       "BPMYB.5L2.B1"             5830.185               28.288                    5      0.6266524665172    0.001126717430037         0.7859094973          12.91472449
         "BPM.21L4.B1"       "BPMYB.5L2.B1"             5883.634               28.288                    5      0.8057825415599    0.001328531796991         0.8967951773          13.02561017
         "BPM.20L4.B1"       "BPMYB.5L2.B1"             5937.082               28.288                    5      0.9916901863094    0.001127443509839         0.0301201273          13.15893512
         "BPM.19L4.B1"       "BPMYB.5L2.B1"             5990.531               28.288                    5      0.0451139243488    0.001638674413179         0.1381873173          13.26700231
         "BPM.18L4.B1"       "BPMYB.5L2.B1"             6043.979               28.288                    5      0.1052204058061    0.001346672527958         0.2646282173          13.39344321
         "BPM.17L4.B1"       "BPMYB.5L2.B1"             6097.428               28.288                    5      0.2386847706739    0.001922993531947         0.3746897573          13.50350475
         "BPM.16L4.B1"       "BPMYB.5L2.B1"             6150.876               28.288                    5      0.4707530428745   0.0009641066763431         0.5083381873          13.63715318
         "BPM.15L4.B1"       "BPMYB.5L2.B1"             6204.325               28.288                    5      0.5326848764226   0.0005037792259524         0.6172406673          13.74605566
         "BPM.14L4.B1"       "BPMYB.5L2.B1"             6257.773               28.288                    5      0.5885087659889    0.001289562682585         0.7435098673          13.87232486
         "BPM.13L4.B1"       "BPMYB.5L2.B1"             6311.222               28.288                    5      0.6835472460328    0.002271506600227         0.8527001873          13.98151518
         "BPM.12L4.B1"       "BPMYB.5L2.B1"              6364.67               28.288                    5      0.9338922112075    0.001252952694759         0.9823869973          14.11120199
         "BPM.11L4.B1"       "BPMYB.5L2.B1"             6418.119               28.288                    5       0.014259526988     0.00165931551572         0.0821224473          14.21093744
         "BPM.10L4.B1"       "BPMYB.5L2.B1"             6469.957               28.288                    5     0.06650966700766    0.001022363658247         0.1968525873          14.32566758
          "BPM.9L4.B1"       "BPMYB.5L2.B1"             6509.022               28.288                    5     0.09559424400065     0.00138976219477         0.2560859273          14.38490092
          "BPM.8L4.B1"       "BPMYB.5L2.B1"             6549.485               28.288                    5      0.1504612940673    0.001097740834081         0.3275073173          14.45632231
          "BPM.7L4.B1"       "BPMYB.5L2.B1"             6588.549               28.288                    5      0.2109987922139    0.002017818757683         0.3700489073           14.4988639
        "BPMYB.6L4.B1"       "BPMYB.5L2.B1"             6685.153               28.288                    5      0.3707708637954    0.001066807242846         0.4451508973          14.57396589
        "BPMYA.5L4.B1"       "BPMYB.5L2.B1"             6722.153               28.288                    5       0.399572171526    0.001490945731759         0.4609925773          14.58980757
       "BPMWA.B5L4.B1"       "BPMYB.5L2.B1"              6824.62               28.288                    5      0.4834517564378   0.0009837943878777         0.5363349973          14.66514999
       "BPMWA.A5L4.B1"       "BPMYB.5L2.B1"             6833.505               28.288                    5      0.4881337446238    0.001489070129477         0.5426346073           14.6714496
       "BPMWA.A5R4.B1"       "BPMYB.5L2.B1"             6881.554               28.288                    5      0.5068552296787   0.0006416198800353         0.5741726473          14.70298764
       "BPMWA.B5R4.B1"       "BPMYB.5L2.B1"             6890.439               28.288                    5      0.5098539819886    0.001297070994288         0.5794643073           14.7082793
        "BPMYB.5R4.B1"       "BPMYB.5L2.B1"             6992.829               28.288                    5      0.5329569485408    0.001054591157138         0.6279260173          14.75674101
        "BPMYA.6R4.B1"       "BPMYB.5L2.B1"             7024.393               28.288                    5      0.5440209464588     0.00153038641559         0.6519749573          14.78078995
          "BPM.7R4.B1"       "BPMYB.5L2.B1"             7120.909               28.288                    5      0.7242916497435      0.0015668956909         0.8815516873          15.01036668
          "BPM.8R4.B1"       "BPMYB.5L2.B1"             7158.698               28.288                    5       0.919756831805    0.001568894099719         0.9747291873          15.10354418
          "BPM.9R4.B1"       "BPMYB.5L2.B1"             7197.763               28.288                    5      0.9862669200956    0.001021081354089         0.0406547073           15.1694697
         "BPM.10R4.B1"       "BPMYB.5L2.B1"             7238.226               28.288                    5     0.01478463776388     0.00150384483181         0.0891792973          15.21799429
         "BPM.11R4.B1"       "BPMYB.5L2.B1"             7290.065               28.288                    5     0.07982963939467   0.0009006851015263         0.2349815973          15.36379659
         "BPM.12R4.B1"       "BPMYB.5L2.B1"             7344.789               28.288                    5      0.3213798941525    0.003897826145499         0.4240095773          15.55282457
         "BPM.13R4.B1"       "BPMYB.5L2.B1"             7398.237               28.288                    5      0.4670290815995    0.001036119946932         0.5155347073           15.6443497
         "BPM.14R4.B1"       "BPMYB.5L2.B1"             7451.686               28.288                    5      0.5119949901772    0.001310618175853         0.5836637573          15.71247875
