@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ CG %le 0.0009025274624515142
@ QG %le 2.766951593450068
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean"
*                 NAME                    S                COUNT               F1001W               FWSTD1               F1001R               F1001I               F1010W               FWSTD2               F1010R               F1010I                Q1001             Q1001STD                Q1010             Q1010STD            MDLF1001R            MDLF1001I            MDLF1010R            MDLF1010I
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.19R2.B1"              1054.36                    5     0.04037885819925   0.0001325712015605     0.03551583013274    -0.01921140284981      0.0104335548705    0.000107774977488    -0.01012845265207    0.002504698407104       1.256844894205     0.01509746556474      0.4606938134721     0.03398963746633                    0                    0                    0                    0
         "BPM.20R2.B1"             1107.808                    5     0.03464462908646   0.0001230464966959      0.0217923458487    -0.02693221095546     0.01137812465238   9.188838191819e-05   -0.006202737409036    0.009538750926601       1.171138468162    0.009876002321769      0.3412278506573     0.05282072511256                    0                    0                    0                    0
         "BPM.21R2.B1"             1161.257                    5     0.04022464464257   0.0001078231453854     0.02307201915419    -0.03295002228785     0.01196039136996   7.550173683125e-05    0.008494832205298    0.008419547940741       1.156060231345     0.01630452953458      0.1240970490342     0.03058026485877                    0                    0                    0                    0
         "BPM.22R2.B1"             1214.705                    5     0.04013467858257     0.00011681237731     0.01967771053997    -0.03497971030228       0.014357739782     6.7323917325e-05    0.005948498420969     -0.0130675192054       1.134681017803     0.01421999204646       0.816707320696     0.06249653821892                    0                    0                    0                    0
         "BPM.23R2.B1"             1268.154                    5     0.03332562330702   0.0001051019830989     0.01779511007144    -0.02817678523797     0.02085701766645   0.0001049782139346    -0.02085390554908   0.0003602905609317       1.145729058798     0.01599938021232      0.4964721502565     0.01861903595969                    0                    0                    0                    0
         "BPM.24R2.B1"             1321.602                    5     0.02609397800899   7.388002586782e-05     0.00358626032712    -0.02584636193355      0.0257169164189    7.35707906134e-05    -0.01272690988807     0.02234693613893       1.053338968023     0.02327793540195      0.3318745167452     0.01764871749871                    0                    0                    0                    0
         "BPM.25R2.B1"             1375.051                    5     0.03283459119336   9.907216734366e-05    0.008283743354687    -0.03177247196661     0.02742632766223   8.270031231463e-05     0.02049018231127     0.01823063021091       1.078785040563     0.01908042977813      0.1155418790591     0.01213122941577                    0                    0                    0                    0
         "BPM.26R2.B1"             1428.499                    5     0.02703189959985   0.0001279811682123    0.004508667293127    -0.02665324586643     0.02443210768712   7.754417293416e-05     0.01024159203793    -0.02218192233698       1.059789199528     0.02588802459785      0.8175603450322     0.01059679825751                    0                    0                    0                    0
         "BPM.27R2.B1"             1481.948                    5     0.02664214317123   0.0002237131474824    -0.01197449183243    -0.02379948188746     0.03745653602052   0.0001109861041345    -0.03688115335181    0.006540077835678      0.9221608549824      0.0574007940227      0.4713286670107     0.01398311404875                    0                    0                    0                    0
         "BPM.28R2.B1"             1535.397                    5     0.02015963183425   9.023446668555e-05   -0.005295917326408    -0.01945158130756     0.03734804290522   9.143655525855e-05    -0.01266492073217     0.03513511194941      0.9656687128353     0.03980302691041      0.3045845952672     0.01134497148853                    0                    0                    0                    0
         "BPM.29R2.B1"             1588.845                    5     0.04903459685682   8.162190672669e-05     0.00345937497603    -0.04891241574167     0.04667475823114   0.0001081814906329      0.0437573243996      0.0162428327986       1.038731057986     0.02791317729393     0.05648104597847     0.03007060190024                    0                    0                    0                    0
         "BPM.31R2.B1"             1695.742                    5     0.02474877613946    0.000173779684993    0.007741865255142    -0.02350671059022     0.03157334512007   0.0001008536990756    -0.03148487137983    0.002361989895589       1.092491939114     0.04229836152042      0.4873184765364    0.009450962348732                    0                    0                    0                    0
         "BPM.33R2.B1"             1802.639                    5     0.03300474847194   0.0001111154364187    -0.01589779161153    -0.02892358282738     0.03368357122958   6.420555209205e-05     0.02447977257109     0.02313706346203      0.9142523700963     0.03972453521657      0.1203246481989    0.009125393071553                    0                    0                    0                    0
         "BPM.34R2.B1"             1856.088                    5     0.02552488927429   5.823879225431e-05    -0.02349887159031   -0.009966092837572     0.03764578470144   8.278512702713e-05     0.02359531337072    -0.02933370574484      0.7693756336949     0.02417925687347      0.8564692087861    0.007260310371849                    0                    0                    0                    0
         "BPM.33L3.B1"             1909.536                    5     0.02700207440899   0.0001806155083735   -0.004962132348637    -0.02654221665466     0.03275915360591   9.725220502064e-05    -0.03249127420713    0.004180818744292      0.9832595148678     0.03140184766776      0.4788817939419    0.008318081709949                    0                    0                    0                    0
         "BPM.32L3.B1"             1962.985                    5     0.03234077381645   0.0001318991764485    -0.01151785113566    -0.03022027061863     0.03797154768413   8.795404601494e-05   -0.004976389232232     0.03764404313749      0.9443173726366     0.03097937306018      0.2704942341395    0.006392307542624                    0                    0                    0                    0
         "BPM.31L3.B1"             2016.433                    5     0.03251974673936   0.0001396205054711    -0.01106686305946    -0.03057872577488     0.03536179220926   7.942822129204e-05     0.03113631367702       0.016762646535      0.9479843707604     0.01499922529718      0.0784780349017     0.01147286963348                    0                    0                    0                    0
         "BPM.30L3.B1"             2069.882                    5     0.02044465114006   6.805680858325e-05    -0.01429351592196    -0.01461776873629     0.03497412217268   8.606393629836e-05     0.02371673584907    -0.02570419542438      0.8552663522666     0.02416054510108       0.867243285722    0.006437783386322                    0                    0                    0                    0
         "BPM.29L3.B1"              2123.33                    5     0.01995585632004   0.0001924749882448  -0.0004200883776161    -0.01995143421464     0.03576356263432   0.0001055272257015    -0.03569670001218     0.00218586837205       1.018824944302     0.01490659339429      0.4894988978018    0.003992897392029                    0                    0                    0                    0
         "BPM.28L3.B1"             2176.779                    5      0.0196210692639   0.0003848950390284    -0.01411582529332    -0.01362827338099     0.03812493000746   9.334918231463e-05   -0.007069604166197     0.03746372892555      0.8490147779577     0.04864001051051      0.2792464841492    0.008732964058924                    0                    0                    0                    0
         "BPM.27L3.B1"             2230.227                    5     0.03869407659798   6.848662658359e-05    -0.03333058565289    -0.01965460820789     0.02834218421652   5.428495971529e-05     0.01370684059625      0.0248072958428      0.7979740275555     0.02423829138532      0.1693952848366    0.008765494789387                    0                    0                    0                    0
         "BPM.26L3.B1"             2283.676                    5     0.03986594207875   9.770874409272e-05    -0.03985446704939   0.0009564486577351     0.02808092051207   7.826833721027e-05     0.02557384025485    -0.01159813741186      0.6770538249382     0.02422321461594      0.9307766389905    0.005965381391371                    0                    0                    0                    0
         "BPM.25L3.B1"             2337.124                    5     0.04542326482763   0.0001392992297556    -0.03017287235205    -0.03395395060414     0.02735152942422   0.0001256408052232    -0.02476677720493    -0.01160658902199      0.8656209515638     0.02465911470366      0.5688565653309     0.01024958674302                    0                    0                    0                    0
         "BPM.24L3.B1"             2390.573                    5     0.03624354035559   8.651715248986e-05    -0.01607286312762    -0.03248472392353     0.02131523938376   7.026274555436e-05    -0.01158649494548     0.01789113089957      0.9236142710759      0.0140897028575      0.3409308465675     0.02147381677795                    0                    0                    0                    0
         "BPM.23L3.B1"             2444.021                    5     0.04876356296026   7.047645879434e-05    -0.04035939302134    -0.02736794598667     0.02320108527659   7.283479790255e-05    0.001455392275247     0.02315539227343      0.8116729030604     0.01585648054614      0.2396340086782     0.02567168834529                    0                    0                    0                    0
         "BPM.22L3.B1"              2497.47                    5     0.05297380016974   8.488701324457e-05    -0.05260403507853     0.00624811954754     0.01885782952422   4.609440713244e-05     0.01867788407722    0.002598919152735      0.6565900456257       0.014141165179     0.02196975726674     0.01040271376895                    0                    0                    0                    0
         "BPM.21L3.B1"             2550.918                    5     0.05327605108242   0.0001734331556498    -0.04375045704596    -0.03040123561973     0.02237927794176   0.0001084733722376   -0.008845244279643    -0.02055708478428      0.8141486180527     0.01409787165446      0.6842574100932     0.01758574140039                    0                    0                    0                    0
         "BPM.20L3.B1"             2604.367                    5     0.05177910831083   0.0001481344922546    -0.03544185543768    -0.03774852236312     0.01261132721638   0.0001206961392142   -0.009313005270152    0.008503734885137      0.8596728909384     0.01988413586891      0.3816258030432     0.01722735197361                    0                    0                    0                    0
         "BPM.19L3.B1"             2657.815                    5     0.04716739102998    0.000195076352091    -0.04618626700141   -0.009570345712123      0.0209482509093   8.644600991954e-05   -0.002524271089189     0.02079560702714      0.7266372057956      0.0301516406799      0.2688034825431     0.02630421642211                    0                    0                    0                    0
         "BPM.18L3.B1"             2711.264                    5     0.04611474483177   6.762056824271e-05    -0.04241926482052     0.01808799776057     0.02009184739036   5.376988852904e-05     0.02001629836025   -0.001740727293592      0.5947305137417     0.01544744572334      0.9846499092943    0.007225934822712                    0                    0                    0                    0
         "BPM.17L3.B1"             2764.712                    5     0.04259095506571   0.0001143167850497    -0.04213163013004   -0.006238204548927     0.01830385950289   8.519061574101e-05   -0.003780809417031     -0.0179091248489      0.7141881146947     0.01968241234301       0.715764635719     0.02785340077715                    0                    0                    0                    0
         "BPM.16L3.B1"             2818.161                    5     0.05252131491293   0.0001829738184951    -0.04649108180013     -0.0244349715211     0.02207057192956   0.0001910886651938    -0.02052973101085    0.008101869532405      0.7873549807205     0.01602325394309      0.4394881049177     0.01893390943461                    0                    0                    0                    0
         "BPM.15L3.B1"             2871.609                    5     0.03767244932006   0.0001365664003075    -0.03678708165653   -0.008119363335132     0.02178847844123   7.125846301925e-05    0.008196762444344     0.02018788939476      0.7294407329026     0.01869597024641      0.1883205079727     0.01362992117554                    0                    0                    0                    0
         "BPM.14L3.B1"             2925.058                    5     0.04343788629803   6.722703630994e-05    -0.03962619780419     0.01779366217572     0.01729784428576   5.010121377742e-05     0.01729571494415   0.0002714065311695      0.5906065996297      0.0174208723156    0.002493365030428    0.008708000490326                    0                    0                    0                    0
         "BPM.13L3.B1"             2978.506                    5     0.04298959141316   9.293694560427e-05    -0.04259317065604    0.005824670234051     0.01739422379159   7.398944461981e-05   -0.002200681915752    -0.01725444929337      0.6527492142514     0.01666029393373        0.72866744837     0.01608571062283                    0                    0                    0                    0
         "BPM.12L3.B1"             3031.955                    5     0.04053942074341   0.0001535817084968    -0.03444440544175    -0.02137820310446     0.01439379728162   0.0001113851859954    -0.01056833590064    0.009771984265007      0.8028971431864       0.017453548617      0.3806311614032     0.03490427297718                    0                    0                    0                    0
         "BPM.11L3.B1"             3085.403                    5       0.045973908654   0.0001284168563396     -0.0454859744062   -0.006680300086442     0.01966439938596   9.020210286863e-05    0.004096203992359     0.01923303709931      0.7139331438136     0.02996742236462       0.216263494337     0.03343658021556                    0                    0                    0                    0
         "BPM.10L3.B1"             3138.184                    5      0.0451769501747   6.233485726298e-05     -0.0358739778926     0.02745932514189      0.0181521113523   5.567166361815e-05     0.01811189999043   -0.001207569990927      0.5403845279195     0.01943032560343      0.9878555213919     0.01451057023275                    0                    0                    0                    0
          "BPM.9L3.B1"             3177.249                    5     0.03839429187107   8.074922865862e-05    -0.03489063529351     0.01602389519113     0.02104908650201   8.810357813488e-05     0.01241315037629    -0.01699934529048      0.5887661085879     0.02115804855485      0.8490504944025     0.01022034187985                    0                    0                    0                    0
          "BPM.8L3.B1"             3217.712                    5     0.04209399073539   0.0002055087802234    -0.02852642253015    -0.03095395408768     0.02374981998491    0.000179033702006    -0.02322918352775    0.004945602283795      0.8616891368236     0.03011858063547      0.4658831972595     0.04432455031012                    0                    0                    0                    0
          "BPM.7L3.B1"             3256.776                    5     0.05288012446468   0.0001184705332209    -0.01857946402259    -0.04950869701409     0.02233575808894    9.06717676348e-05    -0.01451789776474     0.01697400170556       0.945429451975     0.03426308441907      0.3620446741294     0.03282896183071                    0                    0                    0                    0
          "BPM.6L3.B1"             3329.415                    5     0.04573188497187   0.0001897628895243    0.009302675954725    -0.04477572470839     0.02984590662478   0.0001527891444716     0.02461215014285     0.01688254150301       1.067883961242     0.02693557645997     0.09553886112997     0.03314572364531                    0                    0                    0                    0
         "BPMW.5L3.B1"              3400.09                    5     0.03512778634547   0.0001582492316056    -0.00601687453332    -0.03460864912682     0.03105071776556   0.0002208347858355     0.03024991624665   -0.007006399990517      0.9860142944054     0.03145617621406      0.9622669922281      0.0327716119379                    0                    0                    0                    0
        "BPMWE.4L3.B1"             3475.218                    5     0.03562066033622   0.0003188704695921    -0.01962370195649    -0.02972779447438     0.03666371707294   0.0002798478720466    -0.02863255751474    -0.02289988645757      0.8966878157341     0.05139998515055      0.6064166732031     0.03952980855222                    0                    0                    0                    0
         "BPMW.4R3.B1"             3547.728                    5     0.06929356757883   0.0007021069428499    -0.03732186033734    -0.05838387832922     0.05421194330271   0.0005287799912387    -0.05215136802473     0.01480437806209      0.8998739714417     0.06904186555715      0.4552644502887      0.0555289721098                    0                    0                    0                    0
        "BPMWE.4R3.B1"             3575.273                    5     0.04249787159961   0.0003391272469631    -0.03398421347541     -0.0255174905693     0.02038247266665   0.0001396546313541    0.005618775498074      0.0195927168588      0.8221346796141      0.0424596382379      0.2052288646369     0.06653090991209                    0                    0                    0                    0
       "BPMWJ.A5R3.B1"             3679.119                    5     0.07780721741394   0.0002859516526182    -0.06878586129732     -0.0363657581701     0.03564185451168   0.0003828465888285   0.0004988888021052    -0.03563836279902      0.7878812515156     0.04527769284524      0.7510502323531      0.0919558556277                    0                    0                    0                    0
         "BPMR.6R3.B1"             3731.015                    5     0.03935303338548   9.594200089495e-05    -0.03000949877114     0.02545763579249     0.02182064331353   7.279528601099e-05     0.02176546217534    0.001550848448465      0.5294806205455      0.0136528405914     0.01130336746921     0.02648001714834                    0                    0                    0                    0
          "BPM.8R3.B1"             3825.903                    5     0.04984325517008   7.896704967184e-05    0.005973038064811     0.04948406715526     0.01792461976079   8.845375465609e-05    -0.01392092745401    -0.01129157971186      0.3150445481823     0.02307236482913      0.6075094040984     0.02848377118446                    0                    0                    0                    0
          "BPM.9R3.B1"             3864.968                    5     0.04414347539914   0.0001666317291654   -0.008673614199323     0.04328296243368     0.02322300820758   0.0001287179067028    -0.02061620466355     0.01069019249033      0.3840831314052     0.01232653555511       0.423202427133     0.01051468718723                    0                    0                    0                    0
         "BPM.10R3.B1"             3905.431                    5      0.0387488701503   0.0002594067706842    0.005258937098941     0.03839034407913      0.0242497263043   0.0001354776117135     0.01584304027949     0.01835884801767      0.3115668777824     0.02512721491613      0.1364720291533     0.01137059305091                    0                    0                    0                    0
         "BPM.11R3.B1"             3958.212                    5     0.05082024812194   0.0001840430138914    0.001784359844448     0.05078891295471     0.01931943329372   0.0001727868290499     0.01927795909585   -0.001265225627766      0.3335055897873     0.02257655630138      0.9880203886892     0.01726640469357                    0                    0                    0                    0
         "BPM.12R3.B1"             4012.935                    5     0.04431180007424   8.580445981001e-05     0.01667301769575     0.04105540289336     0.01878795782685   5.663107299814e-05     0.01456051592767    -0.01187344664466      0.2573556266199     0.02122691568838      0.8897280517746     0.01289748628186                    0                    0                    0                    0
         "BPM.13R3.B1"             4066.384                    5     0.04661453092289   6.287155748553e-05    0.008614398511886     0.04581164296813      0.0236818794427   4.753670410386e-05     -0.0130932528064    -0.01973317371551      0.3007668314047    0.005486706702677      0.6557361381308     0.02032193085916                    0                    0                    0                    0
         "BPM.15R3.B1"             4173.281                    5     0.04375319334079   0.0002105693762493    0.004611965656704     0.04350944380589     0.02412912748029   0.0001721729234739     0.02214869021149    0.009573417095031      0.3181979411413     0.02635231404902     0.06483069165121     0.01560974111229                    0                    0                    0                    0
         "BPM.16R3.B1"              4226.73                    5     0.05240848487802   0.0001661386343369     0.02783343326603     0.04440663553834     0.03172341121068   0.0001315037510338     0.02743736335124    -0.01592375304926      0.2195418110202     0.02798502505843      0.9148725521817     0.01163510452118                    0                    0                    0                    0
         "BPM.17R3.B1"             4280.178                    5     0.04652094767497   6.350178779046e-05     0.03584032193006     0.02965922953361     0.02845995070854    6.81889058979e-05   -0.002861879783606    -0.02831569244141      0.1501325200877     0.02007958436711      0.7328195867744     0.01542872420128                    0                    0                    0                    0
         "BPM.18R3.B1"             4333.627                    5     0.04256910168403   0.0001131204216363     0.01619007505456     0.03937016494648      0.0274664438684    0.000103811786028    -0.02022424915291     0.01858454424992      0.2564034283805     0.02609739914026      0.3811228715633     0.01039010358426                    0                    0                    0                    0
         "BPM.19R3.B1"             4387.075                    5     0.05024901569126   0.0002256672469555     0.01654582857026     0.04744680321017     0.02638172971101   0.0001776383755549     0.02237600366068     0.01397533980704      0.2682631212201     0.02315549416184     0.08871531389614    0.004956236048586                    0                    0                    0                    0
         "BPM.20R3.B1"             4440.524                    5     0.04678187450833    0.000137876363988     0.01932053707794      0.0426058755283      0.0242431768223   0.0001482173255076     0.02126376151447    -0.01164405722645      0.2486743766325     0.01639013699366      0.9188228244553     0.01458063268478                    0                    0                    0                    0
         "BPM.21R3.B1"             4493.972                    5      0.0440615233442   6.384485311432e-05      0.0391955327836     0.02012779295456     0.02592606056667   6.447573788888e-05    0.002806592117131    -0.02577370088277      0.1030277357126     0.02436199314733      0.7660618294297    0.007565809388003                    0                    0                    0                    0
         "BPM.22R3.B1"             4547.421                    5     0.04866506004865   8.245125359522e-05     0.03383845757974     0.03497494614954      0.0249981692666   5.370873304922e-05    -0.02343982164532    0.008688108419971      0.1741525294852     0.01906091394436      0.4428125944658     0.01169698659374                    0                    0                    0                    0
         "BPM.23R3.B1"             4600.869                    5     0.05382255186618   0.0001814400091196     0.03443487731315     0.04136552083337     0.03404818178708   0.0001766351466781     0.03224459371789     0.01093457173255      0.1903677059607     0.01509208435298     0.05195321722438     0.01076964679586                    0                    0                    0                    0
