@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ DQMIN %le 0.010042066576596108
@ DQMINE %le 0.00594721796389
@ FILES %s ""
*                 NAME                    S                 DETC                DETCE                GAMMA               GAMMAE                  C11                  C12                  C21                  C22
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
           BPM.11R2.B1             625.4967     0.01846828786001      0.2559822315264       1.009364048874      0.2559822315264      0.1545915519136     0.02745308975307    -0.02745308975307     -0.1545915519136
           BPM.12R2.B1             680.2203     0.02117400210666      0.2313511543535       1.010758150571      0.2313511543535       0.159546248046     0.08046513608333    -0.08046513608333      -0.159546248046
           BPM.13R2.B1             733.6688     0.02116351923183      0.3157291699782       1.010752738186      0.3157291699782        0.16273409567     0.02805683296783    -0.02805683296783       -0.16273409567
           BPM.14R2.B1             787.1173     0.02264432201704      0.2587175253537       1.011518149901      0.2587175253537      0.1211329133644   -0.004223434051291    0.004223434051291     -0.1211329133644
           BPM.15R2.B1             840.5658     0.01956703719157      0.3446830577199        1.00992947638      0.3446830577199      0.1480384627363     0.03154931068428    -0.03154931068428     -0.1480384627363
           BPM.16R2.B1             894.0143     0.02060217923666      0.2989381329872       1.010463041167      0.2989381329872       0.167667628573     0.05680408093817    -0.05680408093817      -0.167667628573
           BPM.17R2.B1             947.4628     0.02028880362598      0.2409374414688       1.010301422212      0.2409374414688      0.1468554074022     0.05203768391369    -0.05203768391369     -0.1468554074022
           BPM.19R2.B1              1054.36      0.0203262950322      0.2818225255944       1.010320753781      0.2818225255944      0.1551984142247     0.03510678530788    -0.03510678530788     -0.1551984142247
           BPM.20R2.B1             1107.808     0.01931558288777      0.2436680590327       1.009799991609      0.2436680590327      0.1485888567009     0.07551872459735    -0.07551872459735     -0.1485888567009
           BPM.21R2.B1             1161.257     0.01843629602262      0.3076347383828       1.009347599777      0.3076347383828      0.1316651939285     0.06015239002321    -0.06015239002321     -0.1316651939285
           BPM.22R2.B1             1214.705     0.01892411069556      0.2871497775098       1.009598504618      0.2871497775098     0.07574998133773     0.09156792823933    -0.09156792823933    -0.07574998133773
           BPM.23R2.B1             1268.154     0.02193433583319      0.3370402402225       1.011150948437      0.3370402402225      0.1526750827972     0.09936883143563    -0.09936883143563     -0.1526750827972
           BPM.24R2.B1             1321.602     0.02033196478683      0.3199586241152       1.010323677354      0.3199586241152      0.1715915323588      0.1203343554479     -0.1203343554479     -0.1715915323588
           BPM.25R2.B1             1375.051     0.01831744593732      0.3822862206211       1.009286498213      0.3822862206211      0.1392625120961     0.06396619822066    -0.06396619822066     -0.1392625120961
           BPM.26R2.B1             1428.499     0.01894530994116      0.3252252550185       1.009609412578      0.3252252550185     0.01912592192589      0.1122232925694     -0.1122232925694    -0.01912592192589
           BPM.27R2.B1             1481.948     0.01840667650947      0.4011792918602       1.009332371164      0.4011792918602      0.1480823511498      0.1646714480785     -0.1646714480785     -0.1480823511498
           BPM.28R2.B1             1535.397     0.01998982275425      0.3247739310068       1.010147299404      0.3247739310068      0.1819040004724      0.1455418568734     -0.1455418568734     -0.1819040004724
           BPM.29R2.B1             1588.845     0.01979628943923      0.2312212596163       1.010047571764      0.2312212596163      0.1332523891543     0.08944906780213    -0.08944906780213     -0.1332523891543
           BPM.31R2.B1             1695.742     0.02001030073279      0.3304478496506       1.010157853426      0.3304478496506      0.1329667170693      0.1632549262885     -0.1632549262885     -0.1329667170693
           BPM.32R2.B1             1749.191     0.01723724936752      0.3348388395664       1.008731670735      0.3348388395664      0.1724826997866       0.143524018254      -0.143524018254     -0.1724826997866
           BPM.33R2.B1             1802.639     0.02149190465168      0.3258385770693       1.010922327288      0.3258385770693      0.1272679628521     0.09325852830276    -0.09325852830276     -0.1272679628521
           BPM.34R2.B1             1856.088     0.02063645997332      0.3011272958723       1.010480725669      0.3011272958723    -0.06486283807616      0.1180914802665     -0.1180914802665     0.06486283807616
           BPM.33L3.B1             1909.536     0.01913739895823      0.3161896185892       1.009708267089      0.3161896185892      0.1140019168962      0.1852149361207     -0.1852149361207     -0.1140019168962
           BPM.32L3.B1             1962.985     0.01862273851691      0.3586170572904        1.00944347338      0.3586170572904       0.178944418732      0.1319476399841     -0.1319476399841      -0.178944418732
           BPM.31L3.B1             2016.433     0.02111848402677      0.3003068924708       1.010729487169      0.3003068924708      0.1073028598987     0.08328176477041    -0.08328176477041     -0.1073028598987
           BPM.30L3.B1             2069.882     0.01764722677524      0.2974774777502       1.008942141996      0.2974774777502    -0.06886903943793      0.1057807767231     -0.1057807767231     0.06886903943793
           BPM.29L3.B1              2123.33     0.01720884839137      0.3101628494453       1.008717095323      0.3101628494453     0.09661268677416      0.1954641404711     -0.1954641404711    -0.09661268677416
           BPM.28L3.B1             2176.779     0.01586002345723      0.3592171854851       1.008025603608      0.3592171854851      0.1568541213616      0.1434790810417     -0.1434790810417     -0.1568541213616
           BPM.27L3.B1             2230.227     0.02703956324704      0.2114711347943       1.013800286199      0.2114711347943      0.1073131304444      0.1418118620738     -0.1418118620738     -0.1073131304444
           BPM.26L3.B1             2283.676     0.02749753420725      0.2163063004452        1.01403896757      0.2163063004452    -0.07513607986724      0.1212502982339     -0.1212502982339     0.07513607986724
           BPM.25L3.B1             2337.124     0.02785820430493      0.2320125902292       1.014227057218      0.2320125902292      0.0521302478977      0.2202501320104     -0.2202501320104     -0.0521302478977
           BPM.24L3.B1             2390.573     0.02759280528138      0.2400124384836       1.014088641316      0.2400124384836      0.1324854990793      0.1740386148669     -0.1740386148669     -0.1324854990793
           BPM.23L3.B1             2444.021     0.03289871956848      0.1461381747409        1.01686668926      0.1461381747409      0.1058401189682      0.1782696665764     -0.1782696665764     -0.1058401189682
           BPM.22L3.B1              2497.47     0.03605165478538       0.145642948752       1.018528343335       0.145642948752    -0.06442107811485      0.1489628356112     -0.1489628356112     0.06442107811485
           BPM.21L3.B1             2550.918     0.03488965810019      0.1679887774833       1.017915002577      0.1679887774833     0.01369605471545      0.2110583637059     -0.2110583637059    -0.01369605471545
           BPM.20L3.B1             2604.367     0.03126916974417      0.1891828079422       1.016011068527      0.1891828079422      0.1023615839497      0.1895827956777     -0.1895827956777     -0.1023615839497
           BPM.19L3.B1             2657.815     0.02982430326625      0.2242897426005       1.015254222467      0.2242897426005     0.07246342023246      0.1788907066239     -0.1788907066239    -0.07246342023246
           BPM.18L3.B1             2711.264      0.0342325064495      0.1709792056744       1.017568626064      0.1709792056744     -0.1084240272795      0.1254548439497     -0.1254548439497      0.1084240272795
           BPM.17L3.B1             2764.712     0.03116783848257      0.1704427943751       1.015957934259      0.1704427943751    -0.06381978330192       0.195771902923      -0.195771902923     0.06381978330192
           BPM.16L3.B1             2818.161     0.03388533132491      0.1867810064309       1.017385777035      0.1867810064309     0.06359359026004      0.2340295812302     -0.2340295812302    -0.06359359026004
           BPM.15L3.B1             2871.609     0.02904643810697      0.1826392783285       1.014847462992      0.1826392783285      0.0461881438144      0.1624295111116     -0.1624295111116     -0.0461881438144
           BPM.14L3.B1             2925.058     0.03163326093794      0.1724895214287       1.016202052946      0.1724895214287     -0.1201038608045      0.1097148874126     -0.1097148874126      0.1201038608045
           BPM.13L3.B1             2978.506     0.03101457764623      0.1646265889431        1.01587758593      0.1646265889431     -0.1303359426381      0.1668115566637     -0.1668115566637      0.1303359426381
           BPM.12L3.B1             3031.955     0.03025009128413      0.1859277718062       1.015477081803      0.1859277718062     0.04938683703844       0.205943221286      -0.205943221286    -0.04938683703844
           BPM.11L3.B1             3085.403     0.02976797618705      0.1495874060457       1.015224751611      0.1495874060457      0.0265550551818      0.1693678955242     -0.1693678955242     -0.0265550551818
           BPM.10L3.B1             3138.184     0.03212803232015      0.1929081642764       1.016461758502      0.1929081642764     -0.1567204322224     0.07542122826326    -0.07542122826326      0.1567204322224
            BPM.9L3.B1             3177.249     0.02904240014435      0.2078293650325       1.014845352745      0.2078293650325     -0.1527882107326      0.1137765561669     -0.1137765561669      0.1527882107326
            BPM.8L3.B1             3217.712      0.0285359179235       0.201776127581       1.014580768521       0.201776127581      0.1150946289689      0.1929084271667     -0.1929084271667     -0.1150946289689
            BPM.7L3.B1             3256.776     0.03006485379642      0.2029348170773       1.015380109647      0.2029348170773      0.1901763851712      0.1424346100832     -0.1424346100832     -0.1901763851712
            BPM.6L3.B1             3329.415     0.02290037661788      0.3002269759634       1.011650678307      0.3002269759634      0.1792337359965     0.03271584408299    -0.03271584408299     -0.1792337359965
         BPMWG.A5L3.B1              3371.12     0.03208681453274      0.2825459148645       1.016440115678      0.2825459148645      0.1211529637015     0.06891741006284    -0.06891741006284     -0.1211529637015
           BPMW.5L3.B1              3400.09     0.01844542210345      0.4898383248742        1.00935229201      0.4898383248742     0.04321161020284     0.08155188197026    -0.08155188197026    -0.04321161020284
          BPMWE.4L3.B1             3475.218     0.02380279032169      0.3586608152991       1.012118164047      0.3586608152991     0.06036528269138      0.1949461653291     -0.1949461653291    -0.06036528269138
           BPMW.4R3.B1             3547.728      0.0197982619422      0.7923055807023       1.010048588045      0.7923055807023      0.1259340186946      0.2063696857786     -0.2063696857786     -0.1259340186946
          BPMWE.4R3.B1             3575.273     0.02681054874286      0.4208457410656       1.013680993584      0.4208457410656     0.06296756156013      0.1674361861178     -0.1674361861178    -0.06296756156013
           BPMW.5R3.B1             3650.401   -0.007629257906806                   -1      0.9962070602873                   -1     0.03081547833761  -0.0008878109886882   0.0008878109886882    -0.03081547833761
         BPMWJ.A5R3.B1             3679.119     0.03486284961053      0.4273193614552       1.017900865233      0.4273193614552    -0.04526503719148      0.1425570850547     -0.1425570850547     0.04526503719148
          BPMWC.6R3.B1             3718.937     0.03325919287363       1.217611583582       1.017056253583       1.217611583582     -0.1019002021356      0.1143919344038     -0.1143919344038      0.1019002021356
           BPMR.6R3.B1             3731.015     0.03121333970595      0.1596222651377       1.015981792343      0.1596222651377     -0.1627945876681     0.05020623130093    -0.05020623130093      0.1627945876681
            BPM.8R3.B1             3825.903     0.03340308292578       0.168864353356       1.017131951544       0.168864353356      -0.200667526247    -0.03807952215238     0.03807952215238       0.200667526247
            BPM.9R3.B1             3864.968     0.02906296652502      0.2099735613617       1.014856100911      0.2099735613617     -0.1510024609465     -0.0149577242727      0.0149577242727      0.1510024609465
           BPM.10R3.B1             3905.431     0.02856169337636      0.1503210825681       1.014594228514      0.1503210825681      -0.135953017381    -0.08784060732124     0.08784060732124       0.135953017381
           BPM.11R3.B1             3958.212      0.0307570384515      0.2577757706864       1.015742611683      0.2577757706864     -0.1771417743154      -0.107441313397       0.107441313397      0.1771417743154
           BPM.12R3.B1             4012.935     0.03207223561021      0.2411317653244       1.016432460841      0.2411317653244     -0.1930683680349     -0.1390111210349      0.1390111210349      0.1930683680349
           BPM.13R3.B1             4066.384     0.03212612432122      0.1778317794683       1.016460756611      0.1778317794683     -0.1978332769261     -0.1078678126513      0.1078678126513      0.1978332769261
           BPM.15R3.B1             4173.281     0.02969126260261      0.2121932942092       1.015184618473      0.2121932942092     -0.1579863694847     -0.1075326864975      0.1075326864975      0.1579863694847
           BPM.16R3.B1              4226.73     0.03108738769046      0.2233632410438       1.015915754853      0.2233632410438     -0.1919972859982     -0.1654082788862      0.1654082788862      0.1919972859982
           BPM.17R3.B1             4280.178     0.03198958191542        0.17887701974       1.016389065806        0.17887701974     -0.1770169672466      -0.144313517613       0.144313517613      0.1770169672466
           BPM.18R3.B1             4333.627     0.02963353057224      0.1977783636827       1.015154418779      0.1977783636827     -0.1324933943359    -0.03857297587206     0.03857297587206      0.1324933943359
           BPM.19R3.B1             4387.075     0.03232803458221      0.1704837993602        1.01656679624      0.1704837993602     -0.1425140682264       -0.14197073141        0.14197073141      0.1425140682264
           BPM.20R3.B1             4440.524     0.03299146838221      0.1882934895972       1.016915453524      0.1882934895972     -0.1764794374432      -0.151203100117       0.151203100117      0.1764794374432
           BPM.21R3.B1             4493.972     0.03034145364408      0.1600878229589       1.015524920394      0.1600878229589     -0.1446676444214     -0.1698463557933      0.1698463557933      0.1446676444214
           BPM.22R3.B1             4547.421     0.03294852643601      0.1582278903891       1.016892875195      0.1582278903891    -0.09667083619924     -0.1060794759572      0.1060794759572     0.09667083619924
           BPM.23R3.B1             4600.869     0.03514589700667      0.1807154202074       1.018050158821      0.1807154202074     -0.1361916570525     -0.2008117127163      0.2008117127163      0.1361916570525
           BPM.24R3.B1             4654.318     0.03644818411726      0.2070781089439       1.018737898656      0.2070781089439      -0.196747676923     -0.2224733042054      0.2224733042054       0.196747676923
           BPM.25R3.B1             4707.766     0.03676000824724      0.1591328473476       1.018902780386      0.1591328473476     -0.1629697144777     -0.1903151504785      0.1903151504785      0.1629697144777
           BPM.26R3.B1             4761.215     0.04084863908346      0.1486807241836       1.021072139342      0.1486807241836    -0.04543483322448     -0.1378527261246      0.1378527261246     0.04543483322448
           BPM.27R3.B1             4814.663     0.04497368648382      0.1770867792943       1.023274922929      0.1770867792943      -0.125778657971     -0.2791950995263      0.2791950995263       0.125778657971
           BPM.28R3.B1             4868.112      0.0477723028951      0.1950723038145       1.024777532509      0.1950723038145     -0.2131908576141     -0.2928293186754      0.2928293186754      0.2131908576141
           BPM.29R3.B1              4921.56     0.03879667180187      0.1675201902619       1.019981669739      0.1675201902619     -0.1579109260747     -0.1971905132101      0.1971905132101      0.1579109260747
           BPM.30R3.B1             4975.009     0.03984089688201      0.1407748648805       1.020536161702      0.1407748648805     0.01625501595593     -0.1272211138754      0.1272211138754    -0.01625501595593
           BPM.31R3.B1             5028.457     0.04001318978018      0.1687921180421       1.020627737567      0.1687921180421    -0.04768053281021     -0.3478235699224      0.3478235699224     0.04768053281021
           BPM.32R3.B1             5081.906     0.03656472430488      0.3510691814213       1.018799511677      0.3510691814213      -0.205235076258     -0.2722341798702      0.2722341798702       0.205235076258
           BPM.33R3.B1             5135.354     0.03988064050303      0.2172191213495       1.020557283754      0.2172191213495     -0.1419178387168     -0.2046482414258      0.2046482414258      0.1419178387168
           BPM.34R3.B1             5188.803     0.04447235907471      0.1558620836628       1.023006451851      0.1558620836628     0.04865232565996     -0.1390765126363      0.1390765126363    -0.04865232565996
           BPM.33L4.B1             5242.251     0.04381965462589      0.1630732537748        1.02265723172      0.1630732537748    -0.02940207043914     -0.3272745154638      0.3272745154638     0.02940207043914
           BPM.32L4.B1               5295.7     0.05157082786782      0.1939904806655         1.0268276346      0.1939904806655     -0.1975671069673     -0.3449850861666      0.3449850861666      0.1975671069673
           BPM.31L4.B1             5349.148     0.04044304108851      0.1824893677724       1.020856316518      0.1824893677724     -0.1315267542573     -0.1930914838013      0.1930914838013      0.1315267542573
           BPM.30L4.B1             5402.597     0.04598062739442      0.1362040356763       1.023814799619      0.1362040356763      0.0895767200899     -0.1365828617235      0.1365828617235     -0.0895767200899
           BPM.29L4.B1             5456.045     0.04517338837044      0.1442939946009       1.023381926256      0.1442939946009     0.01875339321737     -0.3277629344853      0.3277629344853    -0.01875339321737
           BPM.28L4.B1             5509.494     0.04842798864799      0.1604593035838       1.025130535913      0.1604593035838     -0.1789714495458     -0.3238663250052      0.3238663250052      0.1789714495458
           BPM.27L4.B1             5562.942     0.06290585333121      0.1247850066614       1.033019185475      0.1247850066614     -0.1158939225179     -0.2961206269259      0.2961206269259      0.1158939225179
           BPM.26L4.B1             5616.391     0.06457529593023      0.1316138058994       1.033940583776      0.1316138058994     0.08274512439661     -0.1604045181802      0.1604045181802    -0.08274512439661
           BPM.25L4.B1             5669.839     0.06380423829668      0.1047012590622       1.033514715581      0.1047012590622      0.1409286060556     -0.3327019367094      0.3327019367094     -0.1409286060556
           BPM.24L4.B1             5723.288     0.06141746795023      0.1436667849101       1.032199789934      0.1436667849101     -0.1445569571989     -0.3621708191084      0.3621708191084      0.1445569571989
           BPM.23L4.B1             5776.736     0.08502687014733      0.1297412463106       1.045432097318      0.1297412463106    -0.08600508542439     -0.4081070239576      0.4081070239576     0.08600508542439
           BPM.22L4.B1             5830.185     0.08449818967934      0.1198688665668       1.045130197671      0.1198688665668     0.08032479236174     -0.2027796089107      0.2027796089107    -0.08032479236174
           BPM.21L4.B1             5883.634     0.08285115992637      0.1097883091329       1.044191345676      0.1097883091329      0.2287487434799     -0.2911992618308      0.2911992618308     -0.2287487434799
           BPM.20L4.B1             5937.082     0.08698289707387      0.1137633217103        1.04655135306      0.1137633217103    -0.09575491140628     -0.4730008009714      0.4730008009714     0.09575491140628
           BPM.19L4.B1             5990.531     0.08783981474615     0.08704065930552       1.047042822562     0.08704065930552    -0.05697963795176     -0.4121725512203      0.4121725512203     0.05697963795176
           BPM.18L4.B1             6043.979     0.08586928151723      0.0921754896498       1.045913692052      0.0921754896498      0.1209545588586     -0.1780879776321      0.1780879776321     -0.1209545588586
           BPM.17L4.B1             6097.428      0.0886846698088     0.08054214610907       1.047528052248     0.08054214610907       0.345834471208     -0.1843980975002      0.1843980975002      -0.345834471208
           BPM.16L4.B1             6150.876     0.09243071115161     0.06834475953245       1.049687690393     0.06834475953245    -0.03936921354177     -0.4969383049351      0.4969383049351     0.03936921354177
           BPM.15L4.B1             6204.325     0.08740739310104     0.07417259422934       1.046794728493     0.07417259422934     -0.0336029872498     -0.3949066049217      0.3949066049217      0.0336029872498
           BPM.14L4.B1             6257.773     0.09044111025408     0.08651600714132       1.048539000111     0.08651600714132      0.1523279283266     -0.1666027342831      0.1666027342831     -0.1523279283266
           BPM.13L4.B1             6311.222     0.09177316451028      0.1050893559206       1.049307640189      0.1050893559206      0.4042071231957    -0.04649670020574     0.04649670020574     -0.4042071231957
           BPM.12L4.B1              6364.67     0.09292350116346     0.09417286201138       1.049972785075     0.09417286201138     0.09493190592663     -0.4927995960808      0.4927995960808    -0.09493190592663
           BPM.11L4.B1             6418.119     0.08669110804679      0.1166880572693       1.046384160669      0.1166880572693     0.07448986325745     -0.3264354271745      0.3264354271745    -0.07448986325745
           BPM.10L4.B1             6469.957     0.09019720646825      0.1426323048713       1.048398442302      0.1426323048713      0.2083258251661    -0.06480229118834     0.06480229118834     -0.2083258251661
            BPM.9L4.B1             6509.022     0.09781475229944      0.1098446878352       1.052815182768      0.1098446878352      0.3757616632956      0.1376715877612     -0.1376715877612     -0.3757616632956
            BPM.8L4.B1             6549.485      0.1133473961758     0.09325794987961       1.061996909961     0.09325794987961      0.4211748517248       0.385586027929      -0.385586027929     -0.4211748517248
            BPM.7L4.B1             6588.549      0.1284138221651     0.09343629953606       1.071136535224     0.09343629953606     0.02736252556405      0.3094644682819     -0.3094644682819    -0.02736252556405
          BPMYB.6L4.B1             6685.153      0.0449331128371       1.676831243284        1.02325318705       1.676831243284     -0.2780339107079      0.3274662636544     -0.3274662636544      0.2780339107079
          BPMYA.5L4.B1             6722.153      0.1042090272634      0.0865433872908       1.056566068408      0.0865433872908     0.03683847841917      0.3829173559215     -0.3829173559215    -0.03683847841917
         BPMWA.B5L4.B1              6824.62     0.08297345674334       1.003521430466       1.044260971261       1.003521430466       0.172200972089      0.4684768861401     -0.4684768861401      -0.172200972089
         BPMWA.A5L4.B1             6833.505      0.1103148275963      0.2332587749453       1.060185410988      0.2332587749453       0.144324500863      0.4432403020023     -0.4432403020023      -0.144324500863
         BPMWA.A5R4.B1             6881.554    -0.02377499657132                   -1      0.9883203565398                   -1      0.7485612026652    0.008881009889796   -0.008881009889796     -0.7485612026652
         BPMWA.B5R4.B1             6890.439      0.1081067725466      0.1307627916123       1.058872250207      0.1307627916123      0.2032490314267      0.4724672596675     -0.4724672596675     -0.2032490314267
          BPMYB.5R4.B1             6992.829      0.1470149025111      0.7627401839278       1.082752706945      0.7627401839278      0.2066392117102      0.7681060341153     -0.7681060341153     -0.2066392117102
          BPMYA.6R4.B1             7024.393      0.1077797577254      0.1401001883453       1.058678184528      0.1401001883453      0.1992718840922      0.5069290085718     -0.5069290085718     -0.1992718840922
            BPM.7R4.B1             7120.909     0.09257408929419      0.1395097712308       1.049770615249      0.1395097712308      0.4106114706897      0.1211811595559     -0.1211811595559     -0.4106114706897
            BPM.8R4.B1             7158.698     0.09023360004574     0.07376562822005       1.048419411745     0.07376562822005      0.1802133519724      0.1095182555775     -0.1095182555775     -0.1802133519724
            BPM.9R4.B1             7197.763     0.09210351965339     0.06019063076793       1.049498527947     0.06019063076793     0.05406094736341      0.5258492224805     -0.5258492224805    -0.05406094736341
           BPM.10R4.B1             7238.226     0.08824194748148     0.09149408647072       1.047273697287     0.09149408647072    -0.00973025501548      0.4308723569734     -0.4308723569734     0.00973025501548
           BPM.11R4.B1             7290.065     0.08684451138963     0.07765848882289       1.046472049363     0.07765848882289     0.01509716198758      0.3066699362766     -0.3066699362766    -0.01509716198758
           BPM.12R4.B1             7344.789     0.08808618894083     0.06731214035303       1.047184254191     0.06731214035303     -0.1459089904836      0.3232499251169     -0.3232499251169      0.1459089904836
           BPM.13R4.B1             7398.237     0.08314009565356      0.0920773438618       1.044355863951      0.0920773438618    -0.02736071890477       0.457777842468      -0.457777842468     0.02736071890477
           BPM.14R4.B1             7451.686     0.08333494678117     0.08937494308553       1.044466854931     0.08937494308553     -0.0286076971673      0.3921957452087     -0.3921957452087      0.0286076971673
