@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ Q1 %le 0.27998806745173926
@ Q2 %le 0.30998589849523894
@ RMSbetabeat %le 0.22819082000573657
@ RescalingFactor %le 0.8339745338286971
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean_liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean_liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean_liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean_liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean_liny"
*                 NAME                    S                COUNT                 BETY              BETYSTD              BETYMDL               MUYMDL            BETYPHASE         BETYSTDPHASE
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.23R2.B1"             1268.154                    5       209.8555251643       11.00459828148          171.9793822          3.102088026       175.0142417228      0.9117067952812
         "BPM.24R2.B1"             1321.602                    5       77.77790888221       4.199635700978          34.78263937          3.213410205       64.86486072831      0.5549588712953
         "BPM.25R2.B1"             1375.051                    5       280.7219921164       13.39723778032          172.7553624          3.345677326       234.1150024255      0.8557702141666
         "BPM.26R2.B1"             1428.499                    5       19.81296842159      0.9189833440191          35.08021379          3.456132534       16.52346883265      0.1154938497212
         "BPM.27R2.B1"             1481.948                    5       201.3782654052       10.41144464265          172.1018731          3.587988369         167.94415189      0.7636237987429
         "BPM.28R2.B1"             1535.397                    5       71.49607103886       3.912511722582           34.7744099          3.699278728       59.62585436976      0.6157630807927
         "BPM.29R2.B1"             1588.845                    5       318.6192198526       15.44571525613          172.6277671          3.831630954        265.720507713       1.470815119874
         "BPM.30R2.B1"             1642.294                    5        21.9377885374       1.048703195881          35.08605467          3.942124072       18.29564821781      0.2490954850403
         "BPM.31R2.B1"             1695.742                    5       150.6335193398       7.691926793576          172.2335761          4.073899148       125.6242174463      0.5898961927914
         "BPM.32R2.B1"             1749.191                    5       67.53550345627        3.65568653878          34.77100323          4.185144879       56.32294916829      0.3479453187598
         "BPM.33R2.B1"             1802.639                    5       332.0541183763       16.27894248618          172.4929851          4.317573876       276.9246944847      0.9364659140423
         "BPM.34R2.B1"             1856.088                    5       26.72841693329       1.240801469294          35.08700052          4.428116968       22.29080068338      0.1945623419422
         "BPM.33L3.B1"             1909.536                    5       136.6787629566       6.887664313317          172.3703842          4.559820933       113.9866722063      0.6223454017684
         "BPM.32L3.B1"             1962.985                    5       69.92275082905        3.77282282546           34.7725256          4.671010647       58.31385440299      0.2436138529408
         "BPM.31L3.B1"             2016.433                    5       338.3457053786       16.85874557381          172.3552194          4.803505659       282.1718159929       1.188620335997
         "BPM.30L3.B1"             2069.882                    5       29.61118725949       1.356359929053          35.08302183          4.914109258       24.69499976651      0.0927582270636
         "BPM.29L3.B1"              2123.33                    5       123.1289292481       6.136753412248          172.5080315          5.045753951          102.6866159      0.7220886049487
         "BPM.28L3.B1"             2176.779                    5       56.81441616086       3.071377252993          34.77892953           5.15687803       47.38163751637      0.3120126877549
         "BPM.27L3.B1"             2230.227                    5       364.3403472782       18.42612416998          172.2187657          5.289426216       303.8512514722       1.433066995836
         "BPM.26L3.B1"             2283.676                    5       35.84931720993       1.699427304072          35.07424267          5.400098994       29.89718789369      0.3458897250396
         "BPM.25L3.B1"             2337.124                    5       112.6272169515       5.517454954149          172.6422258          5.531698078       93.92822183532      0.4880621072788
         "BPM.24L3.B1"             2390.573                    5       52.75468245178       2.949283547482          34.79001534          5.642748974        43.9959419095      0.7066036198499
         "BPM.23L3.B1"             2444.021                    5       361.4213241036       18.49388478072           172.087879          5.775335813       301.4163425374       1.050130455467
         "BPM.22L3.B1"              2497.47                    5       38.32424783802       1.780995247363          35.06093679          5.886084306       31.96136434854      0.1645257069117
         "BPM.21L3.B1"             2550.918                    5       92.71019673368       4.534661121343          172.7687826          6.017652843       77.31781284049      0.6693100112228
         "BPM.20L3.B1"             2604.367                    5       57.39836653528       3.061018322085          36.83767405          6.124963223       47.86881364385      0.2863908256227
         "BPM.19L3.B1"             2657.815                    5        379.484768066        19.8322324013          171.4417157           6.25296634       316.4805299575        1.30305685098
         "BPM.18L3.B1"             2711.264                    5       49.43972726975       2.357786505773          35.03809936          6.364041996       41.23122963909      0.3646149890767
         "BPM.17L3.B1"             2764.712                    5       79.87332239736        3.80244278632          171.6108778          6.496209852       66.61251105319      0.4827501232007
         "BPM.16L3.B1"             2818.161                    5       44.31549984319       2.377451462459          36.81097255           6.60399547        36.9580345823       0.444641728085
         "BPM.15L3.B1"             2871.609                    5       395.4213503364       20.97093710393          172.6027018          6.731502327         329.77119077       1.317252257611
         "BPM.14L3.B1"             2925.058                    5       63.05935990385       3.055560069216            35.097094          6.842017257       52.58979194955      0.4563950757531
         "BPM.13L3.B1"             2978.506                    5       86.41858772695       4.022635934969          170.4679579          6.974621749        72.0710226736      0.3287851589249
         "BPM.12L3.B1"             3031.955                    5       33.21340966993       1.744156617729          33.52416853          7.089041947       27.69901235955      0.2722716183943
         "BPM.11L3.B1"             3085.403                    5       381.4097924193       20.34526539856          179.2056033          7.221441899       318.0857805792        1.38443785569
         "BPM.10L3.B1"             3138.184                    5       68.37500248831       3.361036307375           34.5666434          7.329280312       57.02313481073      0.4790149715288
          "BPM.9L3.B1"             3177.249                    5       68.07188348664       3.212618447539          111.8873859          7.446567113       56.77050057931       0.671218813712
          "BPM.8L3.B1"             3217.712                    5       18.35732782559       1.063533300702          15.14789775          7.613110673        15.3094124755      0.3615835344057
          "BPM.7L3.B1"             3256.776                    5       308.9153582511       15.70105780844          145.3939331          7.786634285       257.6267250933       1.559212952305
          "BPM.6L3.B1"             3329.415                    5       78.58008352152         3.7225669599           80.4449331          7.905753551       65.53408115478      0.8295517554031
       "BPMWG.A5L3.B1"              3371.12                    5        139.124422251       6.695866329671          259.0264461          7.952399834       116.0270229425       1.756082942186
         "BPMW.5L3.B1"              3400.09                    5       144.2703005637        6.73894579072          293.9949979          7.967965005       120.3181064294      0.8737478484597
        "BPMWE.4L3.B1"             3475.218                    5       50.43058826947       2.581156142675          97.03231124          8.041329244       42.05814028439      0.5773405817412
         "BPMW.4R3.B1"             3547.728                    5       411.8853496169       21.84684792917          355.1813947          8.122239552       343.5025897181       1.479639699487
        "BPMWE.4R3.B1"             3575.273                    5       488.5234723078       26.13401234463          366.4329278           8.13355968       407.4155953307       2.082168684274
         "BPMW.5R3.B1"             3650.401                    5       143.7702910169       7.756507162732          77.41271946          8.207147222       119.9011382424      0.8183055280159
       "BPMWJ.A5R3.B1"             3679.119                    5       195.3589448243       10.12996102544           87.4730024          8.270594653       162.9242045224       1.258098747322
        "BPMWC.6R3.B1"             3718.937                    5        426.771965156       21.08395508897          233.5255616          8.315529194       355.9172786971        2.44044392328
         "BPMR.6R3.B1"             3731.015                    5       477.5044139709        23.3102981741          245.3540078          8.323193215       398.2267212945       1.875315256777
        "BPM_A.7R3.B1"             3786.839                    5       83.07998649426       3.836864586325          67.61909035          8.394536487        69.2867177068      0.3374937277217
          "BPM.8R3.B1"             3825.903                    5       107.1205434762       4.958293066231           179.912715          8.456383625       89.33592295797      0.5494346676208
          "BPM.9R3.B1"             3864.968                    5       33.05247429443       1.627256423542          72.72352942          8.509065169       27.56491224247      0.3454393518909
         "BPM.10R3.B1"             3905.431                    5       133.4613995748       6.904076084902          170.1111011          8.572308453       111.3032359844       1.116275956608
         "BPM.11R3.B1"             3958.212                    5       74.57440287571       4.134997173621          41.61791423          8.674264088       62.19349906807      0.8516948577621
         "BPM.12R3.B1"             4012.935                    5       357.9600488879       17.94419457385          162.5971256          8.796502025       298.5296829002       1.222515503618
         "BPM.13R3.B1"             4066.384                    5       38.55226528313        1.78414681274          35.09029452          8.911225449       32.15177835228      0.2279914138547
         "BPM.14R3.B1"             4119.833                    5       98.94649106822       4.957689424763          174.4458658           9.04170967       82.51866806745      0.7385213039585
         "BPM.15R3.B1"             4173.281                    5       58.32150580467       3.153811803264          36.78239738          9.148502905       48.63853835107      0.3519487825528
         "BPM.16R3.B1"              4226.73                    5       392.9454327014       20.11093833494          169.7052596          9.277477306       327.7063319654       1.434454794016
         "BPM.17R3.B1"             4280.178                    5       48.07552580927       2.226619633643          35.04480273          9.389222504       40.09382984571       0.199450338835
         "BPM.18R3.B1"             4333.627                    5       77.42434371817       3.785296755913          173.3894208          9.520481009       64.57012385672      0.5856002619147
         "BPM.19R3.B1"             4387.075                    5        47.9669347608       2.555459026951          36.85596452          9.627532199       40.00310042681      0.2017356398332
         "BPM.20R3.B1"             4440.524                    5       393.0184901371       20.51063496967          170.8288122          9.755790667       327.7680095111       1.795370375291
         "BPM.21R3.B1"             4493.972                    5       62.94164601491        2.95497368076          35.00422616          9.867170502       52.49171318517      0.2466231262008
         "BPM.22R3.B1"             4547.421                    5       73.60492597879        3.50754677204          172.2192263          9.999114731       61.38490180316      0.4044850499099
         "BPM.23R3.B1"             4600.869                    5       35.19577720558        1.87391588954          34.83463931          10.11024382       29.35238449066      0.2479299842118
         "BPM.24R3.B1"             4654.318                    5       383.2797830296       20.17646416374          172.5335397          10.24249271        319.645588984       1.259063897952
         "BPM.25R3.B1"             4707.766                    5       65.78467319384       3.133540257588           35.0244143          10.35313864       54.86275012176      0.3597809365821
         "BPM.26R3.B1"             4761.215                    5       85.85209559479        4.06490035143           172.299497          10.48503302       71.59830133729      0.5348013507621
         "BPM.27R3.B1"             4814.663                    5       29.47043293004       1.545552364722          34.83267256          10.59613477       24.57754484454      0.1947937466421
         "BPM.28R3.B1"             4868.112                    5       385.3722807352       20.54794066095          172.4514408          10.72843009       321.3903713761       2.041032673456
         "BPM.29R3.B1"              4921.56                    5       72.74507236536       3.497465819537          35.02488337          10.83910673       60.66768727686      0.2744426336344
         "BPM.30R3.B1"             4975.009                    5       106.2235181885       4.955939117682          172.3827827          10.97095802       88.58789246846      0.5439208199717
         "BPM.31R3.B1"             5028.457                    5       25.65691359787       1.395850906757          34.83370482          11.08202552       21.39720831082      0.3796142711931
         "BPM.32R3.B1"             5081.906                    5       349.2702363212       18.69915755309          172.3676189          11.21436068       291.2827550517       1.302124485403
         "BPM.33R3.B1"             5135.354                    5        78.7531774115       3.897506377988          35.02235785           11.3250744       65.67792259583      0.6102075912695
         "BPM.34R3.B1"             5188.803                    5       121.0137789641       5.585010692686          172.4664861          11.45688985       100.9222076504      0.4592997091875
         "BPM.33L4.B1"             5242.251                    5       22.84369440128        1.19589344554          34.83770389           11.5679173       19.05114718045      0.2620805919225
         "BPM.32L4.B1"               5295.7                    5       334.5416678016       18.04133349112          172.2846877          11.70028445       278.9985433036       1.625696294767
         "BPM.31L4.B1"             5349.148                    5       80.52150315012       4.036481939357          35.01691647          11.81104047        67.1532622048      0.6164696701861
         "BPM.30L4.B1"             5402.597                    5        158.848704517       7.330087856793          172.5479974          11.94282843       132.4759211146      0.9001028489793
         "BPM.29L4.B1"             5456.045                    5       17.96186884333      0.9933207248163          34.84454507          12.05381128       14.97977163455      0.3575722896642
         "BPM.28L4.B1"             5509.494                    5       315.0574823872       16.99304978641          172.2052331          12.18620156       262.7500456087       1.092548554286
         "BPM.27L4.B1"             5562.942                    5       83.70134823607       4.262271241994          35.00872891          12.29700381       69.80504642533      0.6510139538104
         "BPM.26L4.B1"             5616.391                    5       180.5053797755       8.274315108682          172.6247747          12.42877347       150.5369909198      0.6385222826032
         "BPM.25L4.B1"             5669.839                    5       15.79500281604      0.8312852009189          34.85401505          12.53970857       13.17266087804       0.244480685024
         "BPM.24L4.B1"             5723.288                    5       286.6272393739       15.46143801619          172.1317328           12.6721124       239.0398202536       1.013689118499
         "BPM.23L4.B1"             5776.736                    5       77.00401115216        3.92819155853          34.99805049          12.78296335       64.21940065059      0.3904445183515
         "BPM.22L4.B1"             5830.185                    5       206.9189074465       9.482702839419          172.6944239          12.91472449        172.565031546      0.6769672102986
         "BPM.21L4.B1"             5883.634                    5       14.61950294522      0.7174696207901          34.86581851          13.02561017       12.19231866687     0.09818247470622
         "BPM.20L4.B1"             5937.082                    5       240.9318136803       13.06550935269          170.1990878          13.15893512       200.9305664351       1.597830486673
         "BPM.19L4.B1"             5990.531                    5        86.6621497442       4.495793775947          36.95364672          13.26700231       72.27405543548      0.5167402846917
         "BPM.18L4.B1"             6043.979                    5       285.7614440664       13.18802235472          174.1977476          13.39344321       238.3180672383      0.9189190051259
         "BPM.17L4.B1"             6097.428                    5       14.58321779112      0.7347706532967          35.01516725          13.50350475       12.16213620304      0.2140781092759
         "BPM.16L4.B1"             6150.876                    5       191.6930730517       10.25790337166          168.8551778          13.63715318       159.8669385541      0.7289658409883
         "BPM.15L4.B1"             6204.325                    5       88.95117960839       4.697060848266          36.76898828          13.74605566       74.18283053665      0.4699500399812
         "BPM.14L4.B1"             6257.773                    5       352.1008020191        16.4737697208           175.444342          13.87232486        293.643134527       1.246193993695
         "BPM.13L4.B1"             6311.222                    5       22.78841992536       1.084837680229           35.2317718          13.98151518       19.00486322568      0.1786990450506
         "BPM.12L4.B1"              6364.67                    5        131.903491101       7.016836603277          176.0397543          14.11120199       110.0039132628       0.880701882939
         "BPM.11L4.B1"             6418.119                    5       76.48357702991       4.131510211837          41.01234362          14.21093744       63.78502900899      0.4979957994993
         "BPM.10L4.B1"             6469.957                    5       384.3426183475       18.71810475895          171.2582602          14.32566758       320.5323102412       1.279702206586
          "BPM.9L4.B1"             6509.022                    5       103.1284860471       4.791315109001          57.87380183          14.38490092       86.00641797775      0.4290822931121
          "BPM.8L4.B1"             6549.485                    5       182.8098672154       8.420120906896          195.7591925          14.45632231       152.4589873371      0.5469296266391
          "BPM.7L4.B1"             6588.549                    5       51.48064272146       2.483825256538          97.12699886           14.4988639       42.93350569323      0.4064333845808
        "BPMYB.6L4.B1"             6685.153                    5       227.4296499695       11.86561801779          523.7555592          14.57396589       189.6709057492       2.169964501067
        "BPMYA.5L4.B1"             6722.153                    5       136.3979863757         7.0318322042          243.6483449          14.58980757       113.7519173656      0.9370117780109
       "BPMWA.B5L4.B1"              6824.62                    5       269.8825551036       12.88642145451          222.3966118          14.66514999       225.0755598976       1.723353172269
       "BPMWA.A5L4.B1"             6833.505                    5       293.4859616747       13.83220486526          226.6869984           14.6714496       244.7591904188        1.03773053502
       "BPMWA.A5R4.B1"             6881.554                    5       435.3785598092       20.09036940229          262.7875556          14.70298764       363.0943779456       1.266962905404
       "BPMWA.B5R4.B1"             6890.439                    5       455.1939972615       21.05432485749          271.8482669           14.7082793       379.6210895698       2.106006396486
        "BPMYB.5R4.B1"             6992.829                    5        796.286483568       36.57140586487          391.9458754          14.75674101        664.082483644       2.705349414612
        "BPMYA.6R4.B1"             7024.393                    5       258.4025707035       12.03826725582          112.1797155          14.78078995       215.5010631963       1.131605778373
          "BPM.7R4.B1"             7120.909                    5       42.76791095137       2.364722898062          93.34701311          15.01036668       35.66746425835       0.501573964406
          "BPM.8R4.B1"             7158.698                    5       31.72074623323       1.622937295886           45.1895639          15.10354418       26.45428479753      0.2630818883616
          "BPM.9R4.B1"             7197.763                    5        365.817102942       17.24543622119           260.444274           15.1694697       305.0824369509       1.054752674188
         "BPM.10R4.B1"             7238.226                    5       98.14849332486       4.556489330417          54.99391778          15.21799429       81.85302921428      0.6143604080163
         "BPM.11R4.B1"             7290.065                    5       163.8710475598       8.226449707165          94.19595569          15.36379659       136.6642589108       0.827091156391
         "BPM.12R4.B1"             7344.789                    5       14.13163437964      0.7556228153339          32.52934589          15.55282457       11.78550701873      0.1246704818795
         "BPM.13R4.B1"             7398.237                    5       363.0655078603       17.52306219829          340.4586201           15.6443497        302.787475129       1.352004208481
         "BPM.14R4.B1"             7451.686                    5       78.01380169952       3.587013274199          42.10284107          15.71247875       65.06162065781      0.2527695131607
         "BPM.15R4.B1"             7505.134                    5       111.9389731592       5.864769459246          87.23718785          15.90920735       93.35451754087      0.5893282955092
         "BPM.16R4.B1"             7558.583                    5       18.28567640901      0.9903483665934          41.40242756          16.06431664       15.24986152854       0.226356528373
         "BPM.17R4.B1"             7612.031                    5       357.8950103175       17.28823957977           340.874882          16.14433175       298.4754164713       1.361810371628
         "BPM.18R4.B1"              7665.48                    5       81.95156321104       4.086021974933          42.11413881          16.21245008       68.34460216363       1.368012153296
         "BPM.19R4.B1"             7718.928                    5        112.728324176       5.907427810932           87.2299129          16.40913638       94.01241123238      0.6082080528174
         "BPM.20R4.B1"             7772.377                    5       18.96873211222       1.009867811156          41.39112986          16.56428746       15.81942454809      0.1678102447121
         "BPM.21R4.B1"             7825.825                    5       370.2930695897       17.88793914882          340.8821439          16.64431359        308.814253799       1.463413030792
         "BPM.22R4.B1"             7879.274                    5       77.89381792289       3.584254722641          42.12543648           16.7124214       64.96138396149      0.2614660996995
         "BPM.23R4.B1"             7932.722                    5       118.4867890201       6.198316359869          87.22266399          16.90906541       98.81474597764      0.5280737178397
         "BPM.24R4.B1"             7986.171                    5       17.96135441609      0.9852952050989          41.37983223          17.06425828        14.9794078038      0.2713664513144
         "BPM.25R4.B1"             8039.619                    5       358.5837401057       17.30559607468          340.8893798          17.14429543       299.0496310391       1.246440338426
         "BPM.26R4.B1"             8093.068                    5        84.8455085898       3.997738136836          42.13673407          17.21239274        70.7591638578      0.7701170674473
         "BPM.27R4.B1"             8146.516                    5       113.3763857454       5.953575867454          87.21544112          17.40899443       94.55319091355      0.7378923106802
         "BPM.28R4.B1"             8199.965                    5       17.58641014245      0.9931925685745          41.36853468           17.5642291       14.66669656506       0.333907001842
         "BPM.29R4.B1"             8253.413                    5       357.3053645732       17.23714381533          340.8965897          17.64427727       297.9838097258       1.187527606868
         "BPM.30R4.B1"             8306.862                    5       81.69660530989       3.814004190537          42.14803159          17.71236409       68.13314709409       0.576682938447
         "BPM.31R4.B1"              8360.31                    5       109.6814265846       5.760664761567           87.2082443          17.90892344       91.47110345086      0.6440065508328
