@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ Q1 %le 0.26998810745173746
@ Q2 %le 0.3219859684952381
@ RMSbetabeat %le 0.19907717396019964
@ RescalingFactor %le 0.8339745338286971
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean_liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean_liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean_liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean_liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean_liny"
*                 NAME                    S                COUNT                 BETY              BETYSTD              BETYMDL               MUYMDL            BETYPHASE         BETYSTDPHASE
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.32R2.B1"             1749.191                    5       73.30656111119        3.65568653878          34.77100323          4.185144879        61.1358693408      0.3479453187598
         "BPM.33R2.B1"             1802.639                    5       327.7919449731       16.27894248618          172.4929851          4.317573876       273.3701502036      0.9364659140423
         "BPM.34R2.B1"             1856.088                    5       24.61427457812       1.240801469294          35.08700052          4.428116968       20.52766125118      0.1945623419422
         "BPM.33L3.B1"             1909.536                    5        138.275967819       6.887664313317          172.3703842          4.559820933       115.3187011416      0.6223454017684
         "BPM.32L3.B1"             1962.985                    5       75.91405938102        3.77282282546           34.7725256          4.671010647       63.31045837581      0.2436138529408
         "BPM.31L3.B1"             2016.433                    5       338.9018444616       16.85874557381          172.3552194          4.803505659       282.6356220129       1.188620335997
         "BPM.30L3.B1"             2069.882                    5       27.29976644619       1.356359929053          35.08302183          4.914109258       22.76733182315      0.0927582270636
         "BPM.29L3.B1"              2123.33                    5       122.7744687708       6.136753412248          172.5080315          5.045753951       102.3910042423      0.7220886049487
         "BPM.28L3.B1"             2176.779                    5       61.54867336389       3.071377252993          34.77892953           5.15687803       51.32987590128      0.3120126877549
         "BPM.27L3.B1"             2230.227                    5       370.2387841183       18.42612416998          172.2187657          5.289426216       308.7704085982       1.433066995836
         "BPM.26L3.B1"             2283.676                    5       33.17845056658       1.699427304072          35.07424267          5.400098994       27.66977024421      0.3458897250396
         "BPM.25L3.B1"             2337.124                    5       110.6859057434       5.517454954149          172.6422258          5.531698078       92.30921787928      0.4880621072788
         "BPM.24L3.B1"             2390.573                    5       56.89378009139       2.949283547482          34.79001534          5.642748974       47.44783453489      0.7066036198499
         "BPM.23L3.B1"             2444.021                    5       372.3891551092       18.49388478072           172.087879          5.775335813       310.5632392111       1.050130455467
         "BPM.22L3.B1"              2497.47                    5       35.69767758918       1.780995247363          35.06093679          5.886084306       29.77087729541      0.1645257069117
         "BPM.21L3.B1"             2550.918                    5       89.84152840443       4.534661121343          172.7687826          6.017652843       74.92542053849      0.6693100112228
         "BPM.20L3.B1"             2604.367                    5       61.35891532698       3.061018322085          36.83767405          6.124963223       51.17181307538      0.2863908256227
         "BPM.19L3.B1"             2657.815                    5       398.8088145135        19.8322324013          171.4417157           6.25296634       332.5962873615        1.30305685098
         "BPM.18L3.B1"             2711.264                    5       46.73323463979       2.357786505773          35.03809936          6.364041996       38.97409705959      0.3646149890767
         "BPM.17L3.B1"             2764.712                    5       75.90566763355        3.80244278632          171.6108778          6.496209852       63.30357837233      0.4827501232007
         "BPM.16L3.B1"             2818.161                    5       46.69547994127       2.377451462459          36.81097255           6.60399547       38.94287932244       0.444641728085
         "BPM.15L3.B1"             2871.609                    5       421.9838402701       20.97093710393          172.6027018          6.731502327       351.9236211529       1.317252257611
         "BPM.14L3.B1"             2925.058                    5       60.75550976134       3.055560069216            35.097094          6.842017257       50.66844355873      0.4563950757531
         "BPM.13L3.B1"             2978.506                    5       80.83065211935       4.022635934969          170.4679579          6.974621749       67.41081883936      0.3287851589249
         "BPM.12L3.B1"             3031.955                    5       34.56199471174       1.744156617729          33.52416853          7.089041947        28.8236928459      0.2722716183943
         "BPM.11L3.B1"             3085.403                    5       409.3540930329       20.34526539856          179.2056033          7.221441899       341.3905956367        1.38443785569
         "BPM.10L3.B1"             3138.184                    5       66.69861339899       3.361036307375           34.5666434          7.329280312       55.62506596164      0.4790149715288
          "BPM.9L3.B1"             3177.249                    5       62.85898325212       3.212618447539          111.8873859          7.446567113       52.42305284281       0.671218813712
          "BPM.8L3.B1"             3217.712                    5       19.47436962642       1.063533300702          15.14789775          7.613110673       16.24098889249      0.3615835344057
          "BPM.7L3.B1"             3256.776                    5       314.7972862368       15.70105780844          145.3939331          7.786634285       262.5320876909       1.559212952305
          "BPM.6L3.B1"             3329.415                    5       72.58947239645         3.7225669599           80.4449331          7.905753551        60.5380417254      0.8295517554031
       "BPMWG.A5L3.B1"              3371.12                    5       128.7067617642       6.695866329671          259.0264461          7.952399834       107.3388996587       1.756082942186
         "BPMW.5L3.B1"              3400.09                    5       134.4137310837        6.73894579072          293.9949979          7.967965005       112.0979545957      0.8737478484597
        "BPMWE.4L3.B1"             3475.218                    5       50.05533574232       2.581156142675          97.03231124          8.041329244       41.74518689696      0.5773405817412
         "BPMW.4R3.B1"             3547.728                    5       439.5848296843       21.84684792917          355.1813947          8.122239552        366.603297587       1.479639699487
        "BPMWE.4R3.B1"             3575.273                    5        524.680667005       26.13401234463          366.4329278           8.13355968        437.569734974       2.082168684274
         "BPMW.5R3.B1"             3650.401                    5        155.269340013       7.756507162732          77.41271946          8.207147222       129.4910824068      0.8183055280159
       "BPMWJ.A5R3.B1"             3679.119                    5       202.1851508773       10.12996102544           87.4730024          8.270594653       168.6170802292       1.258098747322
        "BPMWC.6R3.B1"             3718.937                    5       422.1832452558       21.08395508897          233.5255616          8.315529194       352.0903996307        2.44044392328
         "BPMR.6R3.B1"             3731.015                    5        468.669230189        23.3102981741          245.3540078          8.323193215       390.8583993134       1.875315256777
        "BPM_A.7R3.B1"             3786.839                    5       77.06383556961       3.836864586325          67.61909035          8.394536487       64.26939201397      0.3374937277217
          "BPM.8R3.B1"             3825.903                    5       99.24960655389       4.958293066231           179.912715          8.456383625       82.77175336283      0.5494346676208
          "BPM.9R3.B1"             3864.968                    5       31.76928789865       1.627256423542          72.72352942          8.509065169        26.4947678389      0.3454393518909
         "BPM.10R3.B1"             3905.431                    5       136.7195649407       6.904076084902          170.1111011          8.572308453       114.0204587151       1.116275956608
         "BPM.11R3.B1"             3958.212                    5       80.97748140323       4.134997173621          41.61791423          8.674264088       67.53353322292      0.8516948577621
         "BPM.12R3.B1"             4012.935                    5       361.1462023765       17.94419457385          162.5971256          8.796502025       301.1868548209       1.222515503618
         "BPM.13R3.B1"             4066.384                    5       35.56329472367        1.78414681274          35.09029452          8.911225449       29.65903977458      0.2279914138547
         "BPM.14R3.B1"             4119.833                    5       98.24893416176       4.957689424763          174.4458658           9.04170967       81.93692468069      0.7385213039585
         "BPM.15R3.B1"             4173.281                    5       63.03023835029       3.153811803264          36.78239738          9.148502905       52.56549231677      0.3519487825528
         "BPM.16R3.B1"              4226.73                    5       404.0415640152       20.11093833494          169.7052596          9.277477306       336.9602186103       1.434454794016
         "BPM.17R3.B1"             4280.178                    5       44.70674532249       2.226619633643          35.04480273          9.389222504       37.28434811148       0.199450338835
         "BPM.18R3.B1"             4333.627                    5       75.23671910285       3.785296755913          173.3894208          9.520481009       62.74569518765      0.5856002619147
         "BPM.19R3.B1"             4387.075                    5       51.35253049772       2.555459026951          36.85596452          9.627532199       42.82659388004      0.2017356398332
         "BPM.20R3.B1"             4440.524                    5       412.0793642186       20.51063496967          170.8288122          9.755790667       343.6643220613       1.795370375291
         "BPM.21R3.B1"             4493.972                    5       59.35402412366        2.95497368076          35.00422616          9.867170502       49.49972884323      0.2466231262008
         "BPM.22R3.B1"             4547.421                    5       70.12094638074        3.50754677204          172.2192263          9.999114731       58.47933885793      0.4044850499099
         "BPM.23R3.B1"             4600.869                    5       37.26105795074        1.87391588954          34.83463931          10.11024382       31.07477619006      0.2479299842118
         "BPM.24R3.B1"             4654.318                    5       406.0319897842       20.17646416374          172.5335397          10.24249271       338.6203506354       1.259063897952
         "BPM.25R3.B1"             4707.766                    5       62.74524778061       3.133540257588           35.0244143          10.35313864        52.3279463618      0.3597809365821
         "BPM.26R3.B1"             4761.215                    5       80.87309335953        4.06490035143           172.299497          10.48503302       67.44594955217      0.5348013507621
         "BPM.27R3.B1"             4814.663                    5       30.85586580294       1.545552364722          34.83267256          10.59613477       25.73295842953      0.1947937466421
         "BPM.28R3.B1"             4868.112                    5       412.0199640332       20.54794066095          172.4514408          10.72843009        343.613840109       2.041032673456
         "BPM.29R3.B1"              4921.56                    5       70.28135265998       3.497465819537          35.02488337          10.83910673        58.6130027221      0.2744426336344
         "BPM.30R3.B1"             4975.009                    5       99.13462256589       4.955939117682          172.3827827          10.97095802       82.67592180654      0.5439208199717
         "BPM.31R3.B1"             5028.457                    5       26.52859494334       1.395850906757          34.83370482          11.08202552       22.12416821028      0.3796142711931
         "BPM.32R3.B1"             5081.906                    5       376.1253362105       18.69915755309          172.3676189          11.21436068       313.6792454178       1.302124485403
         "BPM.33R3.B1"             5135.354                    5       77.14842491808       3.897506377988          35.02235785           11.3250744       64.33960440332      0.6102075912695
         "BPM.34R3.B1"             5188.803                    5        112.145253253       5.585010692686          172.4664861          11.45688985       93.52609787651      0.4592997091875
         "BPM.33L4.B1"             5242.251                    5       23.30012153725        1.19589344554          34.83770389           11.5679173       19.43179754251      0.2620805919225
         "BPM.32L4.B1"               5295.7                    5       362.0882431362       18.04133349112          172.2846877          11.70028445        301.971628964       1.625696294767
         "BPM.31L4.B1"             5349.148                    5       80.02652752615       4.036481939357          35.01691647          11.81104047       66.74046280884      0.6164696701861
         "BPM.30L4.B1"             5402.597                    5       146.5469684243       7.330087856793          172.5479974          11.94282843       122.2165751215      0.9001028489793
         "BPM.29L4.B1"             5456.045                    5       18.06009863018      0.9933207248163          34.84454507          12.05381128        15.0616929417      0.3575722896642
         "BPM.28L4.B1"             5509.494                    5       341.9414900524       16.99304978641          172.2052331          12.18620156       285.1706343428       1.092548554286
         "BPM.27L4.B1"             5562.942                    5       84.40290506966       4.262271241994          35.00872891          12.29700381       70.39012908374      0.6510139538104
         "BPM.26L4.B1"             5616.391                    5       166.2304324202       8.274315108682          172.6247747          12.42877347       138.6320403689      0.6385222826032
         "BPM.25L4.B1"             5669.839                    5       15.65119937909      0.8312852009189          34.85401505          12.53970857       13.05273219363       0.244480685024
         "BPM.24L4.B1"             5723.288                    5       311.2083964099       15.46143801619          172.1317328           12.6721124       259.5398793979       1.013689118499
         "BPM.23L4.B1"             5776.736                    5       78.75659303068        3.92819155853          34.99805049          12.78296335       65.68100967778      0.3904445183515
         "BPM.22L4.B1"             5830.185                    5       190.7465379005       9.482702839419          172.6944239          12.91472449       159.0776924945      0.6769672102986
         "BPM.21L4.B1"             5883.634                    5       14.27913666596      0.7174696207901          34.86581851          13.02561017        11.9084612638     0.09818247470622
         "BPM.20L4.B1"             5937.082                    5       261.1292287928       13.06550935269          170.1990878          13.15893512       217.7746601937       1.597830486673
         "BPM.19L4.B1"             5990.531                    5       89.98565629231       4.495793775947          36.95364672          13.26700231       75.04577639103      0.5167402846917
         "BPM.18L4.B1"             6043.979                    5       265.1981750893       13.18802235472          174.1977476          13.39344321       221.1688029815      0.9189190051259
         "BPM.17L4.B1"             6097.428                    5       13.94638790911      0.7347706532967          35.01516725          13.50350475       11.63103175996      0.2140781092759
         "BPM.16L4.B1"             6150.876                    5       206.2363354628       10.25790337166          168.8551778          13.63715318       171.9956336668      0.7289658409883
         "BPM.15L4.B1"             6204.325                    5       93.98513658986       4.697060848266          36.76898828          13.74605566       78.38101182362      0.4699500399812
         "BPM.14L4.B1"             6257.773                    5       330.7949252723        16.4737697208           175.444342          13.87232486       275.8745739446       1.246193993695
         "BPM.13L4.B1"             6311.222                    5       21.41266047529       1.084837680229           35.2317718          13.98151518       17.85752083574      0.1786990450506
         "BPM.12L4.B1"              6364.67                    5       139.7403016739       7.016836603277          176.0397543          14.11120199        116.539599493       0.880701882939
         "BPM.11L4.B1"             6418.119                    5        82.4824799531       4.131510211837          41.01234362          14.21093744       68.78793566996      0.4979957994993
         "BPM.10L4.B1"             6469.957                    5       376.2847800305       18.71810475895          171.2582602          14.32566758       313.8122708596       1.279702206586
          "BPM.9L4.B1"             6509.022                    5       96.12331571753       4.791315109001          57.87380183          14.38490092       80.16429200011      0.4290822931121
          "BPM.8L4.B1"             6549.485                    5       169.3732612425       8.420120906896          195.7591925          14.45632231       141.2531844389      0.5469296266391
          "BPM.7L4.B1"             6588.549                    5       49.03333785455       2.483825256538          97.12699886           14.4988639         40.892517627      0.4064333845808
        "BPMYB.6L4.B1"             6685.153                    5        233.358712186       11.86561801779          523.7555592          14.57396589       194.6156022784       2.169964501067
        "BPMYA.5L4.B1"             6722.153                    5       139.9366651907         7.0318322042          243.6483449          14.58980757       116.7030716373      0.9370117780109
       "BPMWA.B5L4.B1"              6824.62                    5       256.9721699891       12.88642145451          222.3966118          14.66514999       214.3086092252       1.723353172269
       "BPMWA.A5L4.B1"             6833.505                    5       277.9926168159       13.83220486526          226.6869984           14.6714496        231.838168497        1.03773053502
       "BPMWA.A5R4.B1"             6881.554                    5       404.1368480463       20.09036940229          262.7875556          14.70298764       337.0396041334       1.266962905404
       "BPMWA.B5R4.B1"             6890.439                    5       421.5763012291       21.05432485749          271.8482669           14.7082793       351.5847216181       2.106006396486
        "BPMYB.5R4.B1"             6992.829                    5       735.3387784929       36.57140586487          391.9458754          14.75674101       613.2536623668       2.705349414612
        "BPMYA.6R4.B1"             7024.393                    5        241.131457436       12.03826725582          112.1797155          14.78078995       201.0974012606       1.131605778373
          "BPM.7R4.B1"             7120.909                    5       46.28866689586       2.364722898062          93.34701311          15.01036668       38.60369457728       0.501573964406
          "BPM.8R4.B1"             7158.698                    5       32.10065181278       1.622937295886           45.1895639          15.10354418       26.77111625931      0.2630818883616
          "BPM.9R4.B1"             7197.763                    5       347.0615275203       17.24543622119           260.444274           15.1694697       289.4407498617       1.054752674188
         "BPM.10R4.B1"             7238.226                    5       90.61000348459       4.556489330417          54.99391778          15.21799429       75.56614483915      0.6143604080163
         "BPM.11R4.B1"             7290.065                    5        164.761379181       8.226449707165          94.19595569          15.36379659       137.4067726923       0.827091156391
         "BPM.12R4.B1"             7344.789                    5       14.96714820152      0.7556228153339          32.52934589          15.55282457       12.48230922486      0.1246704818795
         "BPM.13R4.B1"             7398.237                    5       352.3968958967       17.52306219829          340.4586201           15.6443497       293.8901218699       1.352004208481
         "BPM.14R4.B1"             7451.686                    5       72.14136723719       3.587013274199          42.10284107          15.71247875       60.16415258161      0.2527695131607
         "BPM.15R4.B1"             7505.134                    5       117.4984272853       5.864769459246          87.23718785          15.90920735       97.99097384453      0.5893282955092
         "BPM.16R4.B1"             7558.583                    5       19.19607459736      0.9903483665934          41.40242756          16.06431664       16.00911407122       0.226356528373
         "BPM.17R4.B1"             7612.031                    5       347.3844447095       17.28823957977           340.874882          16.14433175       289.7098697139       1.361810371628
         "BPM.18R4.B1"              7665.48                    5       75.78345111044       4.086021974933          42.11413881          16.21245008       63.20062258474       1.368012153296
         "BPM.19R4.B1"             7718.928                    5       118.3201118454       5.907427810932           87.2299129          16.40913638       98.67581278426      0.6082080528174
         "BPM.20R4.B1"             7772.377                    5       19.91361232063       1.009867811156          41.39112986          16.56428746        16.6074298336      0.1678102447121
         "BPM.21R4.B1"             7825.825                    5       359.4248005185       17.88793914882          340.8821439          16.64431359       299.7504157774       1.463413030792
         "BPM.22R4.B1"             7879.274                    5       72.03181222561       3.584254722641          42.12543648           16.7124214       60.07262625209      0.2614660996995
         "BPM.23R4.B1"             7932.722                    5       124.3569946905       6.198316359869          87.22266399          16.90906541       103.7103371819      0.5280737178397
         "BPM.24R4.B1"             7986.171                    5       18.85650381233      0.9852952050989          41.37983223          17.06425828       15.72594437009      0.2713664513144
         "BPM.25R4.B1"             8039.619                    5       348.0653425387       17.30559607468          340.8893798          17.14429543       290.2775575742       1.246440338426
         "BPM.26R4.B1"             8093.068                    5       78.46110578077       3.997738136836          42.13673407          17.21239274        65.4347216804      0.7701170674473
         "BPM.27R4.B1"             8146.516                    5       118.9864874947       5.953575867454          87.21544112          17.40899443       99.23188143858      0.7378923106802
         "BPM.28R4.B1"             8199.965                    5       18.46331307912      0.9931925685745          41.36853468           17.5642291       15.39801519036       0.333907001842
         "BPM.29R4.B1"             8253.413                    5       346.8306416171       17.23714381533          340.8965897          17.64427727        289.248150646       1.187527606868
         "BPM.30R4.B1"             8306.862                    5       75.54988346029       3.814004190537          42.14803159          17.71236409        63.0069181359       0.576682938447
         "BPM.31R4.B1"              8360.31                    5       115.1019963025       5.760664761567           87.2082443          17.90892344       95.99170013587      0.6440065508328
