@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ Q1 %le 0.27998806745173926
@ Q2 %le 0.30998589849523894
@ RMSbetabeat %le -1
@ DPP %le 0
@ BetaAlgorithmVersion %s "2017.3.2"
@ NumberOfBPMs %le 10
@ RangeOfBPMs %le 11
@ ErrorsFrom %s "Analytical Formula"
@ PhaseTheshold %le 0.01
@ RCond %le 1e-14
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean_linx"
*                 NAME                    S                COUNT                 BETX              SYSBETX             STATBETX              ERRBETX        CORR_ALFABETA                 ALFX              SYSALFX             STATALFX              ERRALFX              BETXMDL              ALFXMDL               MUXMDL        NCOMBINATIONS
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.18R2.B1"             1000.911                    5       130.9124231447                    0                    0       1.456039639981                    0      -1.819127392847                    0                    0     0.02211161057376          169.9053479         -2.340258202          2.468484949                   21
         "BPM.19R2.B1"              1054.36                    5       34.16441307109                    0                    0      0.1534208035697                    0      0.2548928531992                    0                    0     0.00596011785256          34.94065313          0.532981601           2.58012965                   21
         "BPM.20R2.B1"             1107.808                    5       220.5267021705                    0                    0       1.155298618051                    0      -2.997038643614                    0                    0     0.02119663125269           169.202432         -2.278126756          2.713520129                   21
         "BPM.21R2.B1"             1161.257                    5       35.18366331073                    0                    0      0.1571988509116                    0      0.8084869180878                    0                    0    0.005752297253292          33.15008195         0.5089803744          2.829075832                   21
         "BPM.22R2.B1"             1214.705                    5       130.6704710693                    0                    0       1.268439001785                    0      -1.818191805028                    0                    0     0.02017377931421          169.8176059         -2.339101512          2.966921332                   21
         "BPM.23R2.B1"             1268.154                    5       34.13906734544                    0                    0      0.1943522601706                    0       0.266159097602                    0                    0     0.00687425834425          33.07063943         0.5121908189          3.082355874                   21
         "BPM.24R2.B1"             1321.602                    5       220.7524104066                    0                    0        1.20859867338                    0      -3.004497730627                    0                    0     0.01844036353624          170.9387219         -2.356419947          3.219855843                   22
         "BPM.25R2.B1"             1375.051                    5       34.22669018964                    0                    0      0.1483742490935                    0        0.79870457741                    0                    0    0.006150090491665          33.15909255         0.5198668252          3.334640443                   21
         "BPM.26R2.B1"             1428.499                    5       130.9480479642                    0                    0       1.061945912758                    0      -1.842720205715                    0                    0     0.01680745335534          169.8071455          -2.33918882          3.472511246                   28
         "BPM.27R2.B1"             1481.948                    5       34.78049469961                    0                    0      0.1556941282199                    0      0.2599345695175                    0                    0    0.006035406254115          33.07799303         0.5122157809           3.58793445                   21
         "BPM.28R2.B1"             1535.397                    5       221.7313566375                    0                    0      0.9340975876403                    0      -2.995503251184                    0                    0     0.01534860424756          170.9477957         -2.356311526          3.725408761                   22
         "BPM.29R2.B1"             1588.845                    5       32.95874643976                    0                    0      0.2766455423644                    0       0.788583735204                    0                    0    0.005269571740327          33.15163958         0.5198324881          3.840205376                   22
         "BPM.31R2.B1"             1695.742                    5       34.87475846111                    0                    0      0.3113693316548                    0      0.2722728357653                    0                    0    0.009002294791286          33.08553624         0.5122594509          4.093511769                   22
         "BPM.32R2.B1"             1749.191                    5       224.5995173197                    0                    0       1.045103163852                    0      -3.042955175686                    0                    0     0.01994197181081          170.9540648         -2.356161301           4.23096143                   22
         "BPM.33R2.B1"             1802.639                    5       33.65030887382                    0                    0     0.08618645205117                    0       0.816481262771                    0                    0    0.004117571003523          33.14401537         0.5197795386          4.345771575                   21
         "BPM.34R2.B1"             1856.088                    5        130.062273271                    0                    0       1.217174487662                    0      -1.864929965594                    0                    0      0.0212395725663           169.794615         -2.339489085          4.483691878                   27
         "BPM.33L3.B1"             1909.536                    5       35.58086333514                    0                    0      0.2336637328074                    0      0.2796026431979                    0                    0     0.01181512253834          33.09323211         0.5123216151          4.599087804                   21
         "BPM.32L3.B1"             1962.985                    5       222.5520080482                    0                    0       1.948675373511                    0       -2.98442992974                    0                    0     0.02927139696577          170.9574985         -2.355970009          4.736513942                   21
         "BPM.31L3.B1"             2016.433                    5       32.79254477543                    0                    0       0.252808683777                    0      0.7850762353425                    0                    0     0.01536291652194          33.13625728          0.519708236          4.851339067                   22
         "BPM.30L3.B1"             2069.882                    5       132.5971208613                    0                    0       1.758116303468                    0      -1.921567784472                    0                    0     0.02612812270834          169.7926063         -2.339700572           4.98928241                   21
         "BPM.29L3.B1"              2123.33                    5       36.59286726675                    0                    0       0.263308442237                    0      0.3009220467113                    0                    0      0.0117943395426          33.10104292         0.5124019688          5.104662531                   22
         "BPM.28L3.B1"             2176.779                    5       221.7675015481                    0                    0       1.491285557104                    0      -2.945914402986                    0                    0     0.02245105229321          170.9580798         -2.355738587          5.242066388                   21
         "BPM.27L3.B1"             2230.227                    5       32.50607355156                    0                    0      0.1466992788454                    0      0.7765376140491                    0                    0    0.007023705559572          33.12840332         0.5196189297          5.356907871                   21
         "BPM.26L3.B1"             2283.676                    5       132.9111790141                    0                    0       1.315793518739                    0      -1.931561319518                    0                    0     0.02187754076013           169.793453         -2.339951646          5.494872961                   21
         "BPM.25L3.B1"             2337.124                    5       36.89041980994                    0                    0      0.2011060281209                    0      0.3034539078458                    0                    0    0.008136291266491          33.10893041         0.5125001182          5.610235937                   21
         "BPM.24L3.B1"             2390.573                    5       217.4671027588                    0                    0       1.503243035046                    0      -2.875701065211                    0                    0     0.02270686469018          170.9558059         -2.355468168          5.747618862                   21
         "BPM.23L3.B1"             2444.021                    5       32.53737621537                    0                    0      0.2257652751225                    0       0.771359785208                    0                    0    0.009192717824645          33.12049197         0.5195120573             5.862478                   21
         "BPM.22L3.B1"              2497.47                    5       134.1768079343                    0                    0       1.629079003827                    0      -1.943919932215                    0                    0     0.02455840132435          169.7971512         -2.340241077          6.000463437                   21
         "BPM.21L3.B1"             2550.918                    5       36.25386568704                    0                    0      0.1586915392924                    0      0.3183892114726                    0                    0    0.007679087972377          33.11685593         0.5126155826          6.115808011                   21
         "BPM.20L3.B1"             2604.367                    5        212.687137437                    0                    0       1.190752444455                    0      -2.827245997795                    0                    0     0.02004969893986          169.1519534         -2.331597175          6.254116269                   21
         "BPM.19L3.B1"             2657.815                    5       32.54783426749                    0                    0      0.2243199124113                    0      0.7369937327372                    0                    0    0.007447592411712          34.97422413         0.5288239283          6.365995529                   21
         "BPM.18L3.B1"             2711.264                    5       134.7346324992                    0                    0       1.309542799347                    0      -1.938040151185                    0                    0     0.02011029271025          169.9731931         -2.287068585          6.498900594                   21
         "BPM.17L3.B1"             2764.712                    5       36.84067062643                    0                    0      0.1482462242628                    0      0.3235858512699                    0                    0    0.006835266863296          33.12103681         0.5132163457          6.614197544                   21
         "BPM.16L3.B1"             2818.161                    5       214.9262073404                    0                    0       1.172909250934                    0      -2.847168466478                    0                    0     0.01912734619644          169.0590202         -2.330281074          6.752545662                   22
         "BPM.15L3.B1"             2871.609                    5       31.86773771854                    0                    0      0.1545303888186                    0      0.7328190955535                    0                    0    0.005024730679067          34.96986356         0.5282216518            6.8644704                   31
         "BPM.14L3.B1"             2925.058                    5       136.1615669593                    0                    0       1.289667781808                    0      -1.980305844097                    0                    0     0.01997780241244          170.0660377         -2.288388875          6.997338432                   32
         "BPM.13L3.B1"             2978.506                    5       38.15302037363                    0                    0      0.1394283615573                    0      0.3231028085811                    0                    0    0.006338780676633          33.12557665         0.5138200771          7.112587289                   34
         "BPM.12L3.B1"             3031.955                    5       220.3629358851                    0                    0       1.132592460799                    0      -2.879376359162                    0                    0     0.02017881322984          171.8844444         -2.367226666          7.249448805                   35
         "BPM.11L3.B1"             3085.403                    5       25.19624432289                    0                    0      0.1299759707218                    0      0.6358899926979                    0                    0    0.005435239524588          28.23958836         0.4574010512          7.375789649                   44
         "BPM.10L3.B1"             3138.184                    5       148.1675535929                    0                    0       1.388696590979                    0      -2.399354135275                    0                    0     0.02278984473233          172.4430568         -2.546040084          7.525141462                   45
          "BPM.9L3.B1"             3177.249                    5       57.88983834026                    0                    0      0.2365901680027                    0      0.8708631214861                    0                    0     0.01034220385607          54.91569757          1.082657469          7.586149576                   45
          "BPM.8L3.B1"             3217.712                    5       223.8158927808                    0                    0       1.288887371168                    0       -3.30948840818                    0                    0     0.02461365054727          175.8753332         -2.491059605          7.662792964                   44
          "BPM.7L3.B1"             3256.776                    5       76.71412965161                    0                    0      0.2681100754946                    0       1.482427462768                    0                    0    0.008673967762866          58.23033745          1.098550131          7.721622985                   43
          "BPM.6L3.B1"             3329.415                    5       216.0228725079                    0                    0       1.965195395943                    0       2.672461832269                    0                    0     0.02279522067015          206.8737756          2.293901976          7.833586906                   43
       "BPMWG.A5L3.B1"              3371.12                    5        58.7512388683                    0                    0      0.4837606923968                    0       1.097508038904                    0                    0     0.01100539952961          68.18857009          1.031523479          7.890689035                   43
         "BPMW.5L3.B1"              3400.09                    5       43.28165176889                    0                    0      0.4863449670156                    0      -0.487868045997                    0                    0     0.01121890503685          56.46642644        -0.5621983371           7.97419919                   43
        "BPMWE.4L3.B1"             3475.218                    5       276.2041141447                    0                    0       1.760947103421                    0      -2.616267729092                    0                    0      0.0155153095803          272.4902478         -2.313211914          8.077745249                   44
         "BPMW.4R3.B1"             3547.728                    5       56.46997849084                    0                    0      0.4414399497182                    0       1.289662923192                    0                    0     0.01332527036907          44.39443569          1.134333086          8.163055045                   45
        "BPMWE.4R3.B1"             3575.273                    5       34.33760558753                    0                    0      0.1564952597149                    0     -0.3282743603515                    0                    0    0.006254954042407          30.75592486        -0.5343418699          8.310416848                   44
         "BPMW.5R3.B1"             3650.401                    5       264.5348514347                    0                    0       2.660844889677                    0      -2.739289601043                    0                    0     0.02585889141833          346.9582164         -3.674505585          8.440023674                   36
       "BPMWJ.A5R3.B1"             3679.119                    5       228.2187978652                    0                    0       2.685478327139                    0       3.197894419578                    0                    0     0.04165868014814          301.9172664          4.219003786          8.452676858                   44
        "BPMWC.6R3.B1"             3718.937                    5       51.36503246002                    0                    0      0.5079832592535                    0       1.247754361318                    0                    0      0.0104918034543          64.65801726          1.739589058          8.498671416                   44
         "BPMR.6R3.B1"             3731.015                    5         35.462386798                    0                    0      0.3260809600746                    0     0.02416117448715                    0                    0    0.005624226405324          39.64654161         0.3038675238          8.538858375                   44
          "BPM.8R3.B1"             3825.903                    5        36.1370335033                    0                    0      0.3462862978116                    0      0.5975822453624                    0                    0    0.007059574297784          35.27755908         0.3020691247          8.838031371                   44
          "BPM.9R3.B1"             3864.968                    5       97.87863645641                    0                    0       1.141656518078                    0      -1.465702996374                    0                    0     0.02032257155053          128.2495944         -1.989858152          8.942266215                   36
         "BPM.10R3.B1"             3905.431                    5       45.19316115963                    0                    0      0.3774558495059                    0      0.3357638123093                    0                    0      0.0113056158039          54.56584832         0.6241114437          9.017160309                   45
         "BPM.11R3.B1"             3958.212                    5       206.7767226697                    0                    0      0.9399819221784                    0      -2.492914736735                    0                    0     0.01380058962069          183.5699784         -1.975260972          9.110303215                   43
         "BPM.12R3.B1"             4012.935                    5       56.72386992901                    0                    0      0.1559449797317                    0      0.7769345686889                    0                    0    0.005607964633392          42.65491941         0.5866889715          9.210942643                   42
         "BPM.13R3.B1"             4066.384                    5         185.98648473                    0                    0        1.23534335311                    0      -1.998530882122                    0                    0     0.02028912503335          170.8887092         -2.098100616          9.327552311                   34
         "BPM.15R3.B1"             4173.281                    5       168.5024223782                    0                    0        1.26964653573                    0      -2.602481188539                    0                    0     0.02005952524863          168.4674462         -2.324882549           9.58162233                   32
         "BPM.16R3.B1"              4226.73                    5       44.40168087823                    0                    0        0.16057965858                    0      0.6003210903222                    0                    0     0.00670532122686          35.04520526         0.5254470459           9.69363842                   32
         "BPM.17R3.B1"             4280.178                    5       181.9614712344                    0                    0       1.395981280116                    0      -2.199630122913                    0                    0     0.02148579959766          170.6938878         -2.294316883          9.825995242                   24
         "BPM.18R3.B1"             4333.627                    5       25.38920751235                    0                    0      0.2346178671874                    0      0.4658592416845                    0                    0    0.008642397962896          33.05795452         0.5167334651          9.941128655                   28
         "BPM.19R3.B1"             4387.075                    5       173.4930988033                    0                    0       1.444485811018                    0      -2.672739136778                    0                    0     0.02185325843989          168.3659454         -2.323367866           10.0800453                   21
         "BPM.20R3.B1"             4440.524                    5       44.78518223204                    0                    0      0.1639634314992                    0       0.630757153938                    0                    0    0.008062880127438          35.03784053         0.5247604548          10.19211632                   21
         "BPM.21R3.B1"             4493.972                    5       178.8843982229                    0                    0       1.610933586707                    0       -2.15448550234                    0                    0     0.02550858958576          170.7951629         -2.295834383          10.32443971                   21
         "BPM.22R3.B1"             4547.421                    5       24.91689485708                    0                    0      0.2591889802521                    0      0.4189395961118                    0                    0    0.008456684919701          33.06551122         0.5174208346           10.4395154                   21
         "BPM.23R3.B1"             4600.869                    5       176.7000272035                    0                    0       1.591125135267                    0      -2.724184781156                    0                    0     0.02411945748291          170.0492426         -2.345155992          10.57751751                   21
         "BPM.24R3.B1"             4654.318                    5       44.54903999175                    0                    0       0.160250778791                    0       0.652615064745                    0                    0    0.008917470855027          33.17022153         0.5147389086          10.69264439                   21
         "BPM.25R3.B1"             4707.766                    5       177.9150722444                    0                    0       1.469618173101                    0      -2.148807985007                    0                    0     0.02341909962625          170.6893831         -2.350170949          10.83000036                   22
         "BPM.26R3.B1"             4761.215                    5       24.55032343599                    0                    0       0.205845026865                    0      0.4130761219194                    0                    0      0.0107503375063          33.06057571         0.5172306215          10.94509588                   21
         "BPM.27R3.B1"             4814.663                    5       181.9461520643                    0                    0       1.889299757122                    0      -2.813003864489                    0                    0       0.028149315962          170.0723312         -2.345603324          11.08309926                   22
         "BPM.28R3.B1"             4868.112                    5       44.64188335948                    0                    0      0.2602062810248                    0      0.6764302950146                    0                    0     0.01305134392665          33.17502269         0.5149321749          11.19820643                   22
         "BPM.29R3.B1"              4921.56                    5       173.3713979853                    0                    0       1.561093799692                    0       -2.08735494307                    0                    0     0.02326082562677          170.6655384          -2.34971802          11.33556193                   22
         "BPM.30R3.B1"             4975.009                    5       24.75593532637                    0                    0      0.2731479942061                    0      0.3947514633643                    0                    0     0.01303824221498           33.0559148         0.5170345388          11.45067717                   22
         "BPM.31R3.B1"             5028.457                    5       184.4361085306                    0                    0       1.274108787932                    0      -2.835547382358                    0                    0     0.01960137255685          170.0969028         -2.346061295          11.58868022                   22
         "BPM.32R3.B1"             5081.906                    5       44.50529175197                    0                    0      0.1201772872885                    0      0.6942640738768                    0                    0     0.00574067489001          33.17953765         0.5151308336          11.70376769                   22
         "BPM.33R3.B1"             5135.354                    5       168.7971593346                    0                    0       1.301608717111                    0      -2.028472764104                    0                    0     0.02139886185086          170.6402701         -2.349255569           11.8411243                   22
         "BPM.34R3.B1"             5188.803                    5       25.02265359234                    0                    0      0.1558783973947                    0      0.3782037666901                    0                    0    0.006810703957424          33.05155131         0.5168335474          11.95625922                   22
         "BPM.33L4.B1"             5242.251                    5       187.8503891134                    0                    0       1.436173759118                    0      -2.869916157021                    0                    0     0.02278344031706          170.1228369         -2.346527661          12.09426035                   22
         "BPM.32L4.B1"               5295.7                    5       43.66066504161                    0                    0      0.1609976809647                    0      0.7122316203214                    0                    0    0.007810477380572          33.18374432         0.5153339114          12.20932821                   22
         "BPM.31L4.B1"             5349.148                    5       164.4373146322                    0                    0       1.279807031208                    0      -1.994880423462                    0                    0     0.02026757344317          170.6137019          -2.34878586          12.34668751                   22
         "BPM.30L4.B1"             5402.597                    5       25.10467399799                    0                    0      0.1781319286834                    0      0.3404587148639                    0                    0     0.00897846086447          33.04750662          0.516628632          12.46184198                   22
         "BPM.29L4.B1"             5456.045                    5       189.8378326563                    0                    0       1.357631028005                    0       -2.88417147634                    0                    0     0.02090933577619          170.1500066         -2.347000136          12.59983962                   22
         "BPM.28L4.B1"             5509.494                    5       43.57640269795                    0                    0       0.205001312178                    0      0.7282602371944                    0                    0    0.008532066544571          33.18762206         0.5155404132          12.71488806                   22
         "BPM.27L4.B1"             5562.942                    5       164.1524529611                    0                    0       1.256076541104                    0      -2.001320166702                    0                    0     0.01956008982164           170.585964         -2.348311197          12.85225161                   21
         "BPM.26L4.B1"             5616.391                    5       25.69735241614                    0                    0      0.1430550995374                    0      0.3628259826774                    0                    0    0.003621386938301          33.04380057         0.5164207968           12.9674254                   22
         "BPM.25L4.B1"             5669.839                    5       187.6614174023                    0                    0        1.43579193633                    0      -2.829018798338                    0                    0     0.02360540632965          170.1782786         -2.347476406          13.10541797                   21
         "BPM.24L4.B1"             5723.288                    5       42.40280421474                    0                    0      0.1871358448105                    0      0.7081835744974                    0                    0    0.007996581330127          33.19115189         0.5157493273          13.22044728                   21
         "BPM.23L4.B1"             5776.736                    5       162.6189224706                    0                    0       1.194718993326                    0      -2.005741724327                    0                    0     0.01921403423737          170.5571924         -2.347833904          13.35781664                   21
         "BPM.22L4.B1"             5830.185                    5       26.19652500304                    0                    0       0.159939094502                    0      0.3662638998867                    0                    0    0.006705932965974          33.04045129           0.51621106          13.47300941                   21
