@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Results/b2_3files_12percent_30cm_beforecorrection' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam2' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 00:32:15"
@ Q1 %le 0.2699882059850884
@ Q2 %le 0.3219860194100735
@ RMSbetabeat %le -1
@ DPP %le 0
@ BetaAlgorithmVersion %s "2017.3.2"
@ NumberOfBPMs %le 10
@ RangeOfBPMs %le 11
@ ErrorsFrom %s "Analytical Formula"
@ PhaseTheshold %le 0.01
@ RCond %le 1e-14
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds.liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds.liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds.liny"
*                 NAME                    S                COUNT                 BETY              SYSBETY             STATBETY              ERRBETY        CORR_ALFABETA                 ALFY              SYSALFY             STATALFY              ERRALFY              BETYMDL              ALFYMDL               MUYMDL        NCOMBINATIONS
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.17R1.B2"          3950.223421                    3       97.63639307246                    0                    0       1.035884499865                    0     -0.8546627337668                    0                    0     0.01214347235974          97.18741083         -1.131933834          9.606177401                   21
         "BPM.18R1.B2"          4003.671937                    3       26.37917024708                    0                    0      0.3389112239961                    0     -0.3268601234542                    0                    0     0.01424316868335           30.5930709         -0.120043231          9.788910752                   21
         "BPM.19R1.B2"          4057.120453                    3       381.4029434154                    0                    0       5.309417781733                    0      -5.576017034521                    0                    0     0.03468125287171          315.6635036         -4.534217203          9.887871036                   21
         "BPM.20R1.B2"          4110.568969                    3       65.69344515399                    0                    0      0.6502430847073                    0       1.788098531805                    0                    0     0.02777708139711          49.94766835          1.388227158          9.952679784                   21
         "BPM.21R1.B2"          4164.017485                    3        93.5743850411                    0                    0      0.8883510311924                    0     -0.8219049384878                    0                    0    0.009939731803796          97.20312696         -1.131861245          10.10611371                   21
         "BPM.22R1.B2"          4217.466001                    3       27.19832288017                    0                    0      0.2365901873343                    0     -0.3408014611656                    0                    0      0.0104808676298          30.58393959        -0.1200560641          10.28887127                   21
         "BPM.23R1.B2"          4270.914517                    3       385.1250312999                    0                    0       4.402480537135                    0      -5.681833691446                    0                    0     0.05271022230449          315.6477762         -4.534289618          10.38785142                   21
         "BPM.24R1.B2"          4324.363033                    3       64.85094222828                    0                    0      0.3596482726037                    0       1.804280906587                    0                    0     0.01104135688545          49.95679867          1.388239913          10.45265561                   21
         "BPM.25R1.B2"          4377.811549                    3       90.99135331991                    0                    0       1.696950264558                    0     -0.8270604811576                    0                    0     0.01447800970265          97.21886552         -1.131789005          10.60605002                   21
         "BPM.26R1.B2"          4431.260065                    3       28.26986546314                    0                    0      0.4152839124026                    0     -0.3600018769634                    0                    0     0.01556924112207          30.57481026        -0.1200687423          10.78883178                   21
         "BPM.27R1.B2"           4484.70858                    3       388.3961621631                    0                    0       6.465468876325                    0      -5.709785605826                    0                    0     0.04756590795354          315.6320265         -4.534361683          10.88783181                   21
         "BPM.28R1.B2"          4538.157096                    3       64.70872262765                    0                    0       1.345173700311                    0       1.786654793371                    0                    0     0.06396248332004            49.965927          1.388252514          10.95263144                   21
         "BPM.29R1.B2"          4591.605612                    3       89.61757474809                    0                    0       1.554228187947                    0     -0.7695341117592                    0                    0     0.01694073632095          97.23462651         -1.131717115          11.10598635                   21
         "BPM.30R1.B2"          4645.054128                    3       27.55395532764                    0                    0      0.5639451575193                    0     -0.3482983104011                    0                    0     0.02683382812685          30.56568293        -0.1200812658          11.28879228                   21
         "BPM.31R1.B2"          4698.502644                    3       404.2241904894                    0                    0       3.923814842542                    0      -6.006407554695                    0                    0     0.04912353881706          315.6162543         -4.534433398           11.3878122                   21
         "BPM.32R1.B2"           4751.95116                    3       67.90813309334                    0                    0      0.4151261805214                    0       1.882731171534                    0                    0     0.01811106377016          49.97505334           1.38826496          11.45260727                   21
         "BPM.33R1.B2"          4805.399676                    3       91.95629458731                    0                    0       2.066308909617                    0     -0.8069952183562                    0                    0     0.02718607198634          97.25040991         -1.131645574          11.60592269                   21
         "BPM.34R1.B2"          4858.848192                    3       27.38918434583                    0                    0      0.5388628399549                    0     -0.3540823177047                    0                    0     0.02189576535646          30.55655759        -0.1200936344          11.78875276                   21
         "BPM.33L2.B2"          4912.296708                    3       375.1535960496                    0                    0       6.307731836682                    0      -5.590850837126                    0                    0     0.03968818833894          315.6004597         -4.534504765          11.88779258                   21
         "BPM.32L2.B2"          4965.745224                    3       66.30741837449                    0                    0      0.7761989095364                    0       1.790720070381                    0                    0     0.02695411896692          49.98417769          1.388277251          11.95258311                   21
         "BPM.31L2.B2"           5019.19374                    3       97.36418438986                    0                    0       1.745379763414                    0     -0.8157285952614                    0                    0     0.01431669913215          97.26621572         -1.131574382          12.10585904                   21
         "BPM.30L2.B2"          5072.642255                    3       26.25105698049                    0                    0      0.6061767327203                    0     -0.3251367054233                    0                    0     0.01735127966167          30.54743424        -0.1201058482          12.28871324                   21
         "BPM.29L2.B2"          5126.090771                    3       359.5027569697                    0                    0       4.137938115896                    0      -5.481041390296                    0                    0      0.0490991938265          315.5846427         -4.534575782          12.38777296                   21
         "BPM.28L2.B2"          5179.539287                    3       64.54735113258                    0                    0      0.2886780928704                    0       1.675882436981                    0                    0    0.009916420621261          49.99330004          1.388289388          12.45255895                   21
         "BPM.27L2.B2"          5232.987803                    3       100.8119354484                    0                    0          1.387618536                    0     -0.8834519677188                    0                    0     0.01828394673233          97.28204395          -1.13150354          12.60579539                   21
         "BPM.26L2.B2"          5286.436319                    3       25.71412778463                    0                    0      0.7331229485526                    0     -0.3011018860928                    0                    0     0.03394334829258          30.53831288        -0.1201179071           12.7886737                   21
         "BPM.25L2.B2"          5339.884835                    3       368.6088156407                    0                    0       2.304911762553                    0      -5.481557490695                    0                    0     0.02321445318823          315.5688032          -4.53464645          12.88775335                   21
         "BPM.24L2.B2"          5393.333351                    3       65.23819516318                    0                    0      0.2445266438719                    0       1.737924374073                    0                    0    0.009399469653287           50.0024204          1.388301369           12.9525348                   21
         "BPM.23L2.B2"          5446.781867                    3       97.94943157799                    0                    0       1.670188329919                    0     -0.8751836157724                    0                    0     0.02083578631349          97.29789459         -1.131433047          13.10573176                   21
         "BPM.22L2.B2"          5500.230383                    3       26.37375649053                    0                    0      0.4040351851183                    0     -0.3187941223788                    0                    0     0.01707882325411          30.52919352        -0.1201298112          13.28863415                   21
         "BPM.21L2.B2"          5553.678899                    3       373.6210322666                    0                    0       5.300800178192                    0      -5.580803267062                    0                    0     0.02603153021871          315.5529414         -4.534716768          13.38773373                   21
         "BPM.20L2.B2"          5607.127414                    3       64.26719628522                    0                    0       0.578945524512                    0       1.735404329643                    0                    0     0.01970262030043          50.01153875          1.388313196          13.45251065                   21
         "BPM.19L2.B2"           5660.57593                    3       95.83294183729                    0                    0       1.351178182062                    0     -0.8607927086501                    0                    0      0.0159310784928          97.31376763         -1.131362903          13.60566814                   21
         "BPM.18L2.B2"          5714.024446                    3       26.45426550587                    0                    0      0.3821956165158                    0     -0.3003637375901                    0                    0     0.01500113095284          30.52007617        -0.1201415604          13.78859458                   21
         "BPM.17L2.B2"          5767.472962                    3        372.707834497                    0                    0       3.812959163454                    0      -5.564940481508                    0                    0     0.04406743520892          315.5370571         -4.534786737          13.88771411                   21
         "BPM.16L2.B2"          5820.921478                    3       65.04601262918                    0                    0      0.5273280912081                    0       1.778522604998                    0                    0     0.01151616680992          50.02065511          1.388324868           13.9524865                   23
         "BPM.15L2.B2"          5874.369994                    3       95.62057894318                    0                    0        1.58843130286                    0     -0.8408473285651                    0                    0     0.01222412248103          97.32966307         -1.131293108          14.10560453                   31
         "BPM.14L2.B2"           5927.81851                    3       26.64650585314                    0                    0      0.3006063428522                    0     -0.3145846458908                    0                    0    0.008812722249821          30.51096081        -0.1201531548          14.28855501                   25
         "BPM.13L2.B2"          5981.267026                    3       376.3537374845                    0                    0        4.65456783206                    0      -5.631371996105                    0                    0     0.04227309418268          315.5211505         -4.534856357          14.38769449                   32
