@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Results/b2_3files_12percent_30cm_beforecorrection' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam2' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 00:32:15"
@ CG %le 0.00032270993110702055
@ QG %le 1.8687164879952562
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds"
*                 NAME                    S                COUNT               F1001W               FWSTD1               F1001R               F1001I               F1010W               FWSTD2               F1010R               F1010I                Q1001             Q1001STD                Q1010             Q1010STD            MDLF1001R            MDLF1001I            MDLF1010R            MDLF1010I
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPMR.6L3.B2"          9664.181384                    3     0.03863750900655    0.001672460024991    -0.03779576579536   -0.008021046700609     0.02997560568005     0.00157671865521    -0.02093594542986    -0.02145281158366      0.7276793151667       0.111225816807      0.6259591126762     0.08640391806405                    0                    0                    0                    0
          "BPM.8R3.B2"          10160.67137                    3     0.01044212579763    0.001156387060982   -0.006791379347537     0.00793190757204    0.009908459347917   0.0007801136384197    0.006537120959575   -0.007446047019004      0.4949090744778     0.06682001152107      0.8633156384952     0.09324374535699                    0                    0                    0                    0
         "BPM.28R4.B2"          14534.94185                    3      0.0121844940057   0.0005528290355789    0.008920588329596   -0.008299698670972    0.007217191291099   0.0007463239126338   -0.002192300524853   -0.006876166703989       1.201790238797     0.05070601018721      0.6997816102824     0.09996634560526                    0                    0                    0                    0
          "BPM.7L5.B2"          16256.41755                    3     0.01519531475704    0.001064441614738     0.00779269402028    -0.01304498027871    0.005809032417445   0.0008899806640109   -0.002191586248542     0.00537975904127       1.140340653507     0.05204823772357      0.3110811896693      0.1360939872426                    0                    0                    0                    0
        "BPMSW.1R5.B2"          16546.41055                    3      0.1559630421889     0.01281252554115       0.132938722818     0.08155836256529      0.1202627305894     0.01318503298504        0.10669424191     0.05549291046675      0.1195072357057     0.09301205078604     0.07621234984359     0.08946096074025                    0                    0                    0                    0
        "BPMSY.4R5.B2"          16583.22105                    3     0.04802219207064   0.0009173111668028    -0.04449219396851    -0.01807140302073     0.02588891215587    0.001147587074064    -0.02231408251934    -0.01312697581068      0.7660526611621     0.04696043366735      0.5837168396418      0.0647489724216                    0                    0                    0                    0
         "BPM.11L7.B2"          22749.61124                    3    0.008310481920379   0.0003483268748692    0.004047923563311   -0.007257990395043    0.008177261711875   0.0005155029193612    0.004061796296396   -0.007097141674723       1.133883362856     0.02409046600298       0.831427311917       0.066057873923                    0                    0                    0                    0
          "BPM.9L7.B2"          22841.45696                    3      0.0132023861471   0.0007717152128317    0.006354582145446    -0.01157247967092    0.008557140348695    0.000439931315041   -0.008468324483859   -0.001229687514513       1.132452242796     0.04075544948729      0.5221318629249     0.06837575084359                    0                    0                    0                    0
          "BPM.8L7.B2"          22881.91997                    3    0.009413439059795    0.000384059006891    7.89713767966e-05   -0.009413107799984     0.01105356160726   0.0004774044020311    0.003077478641824     0.01061651305348       1.025219080359     0.09040461129239      0.2047743875342     0.06179845044986                    0                    0                    0                    0
         "BPMR.6L7.B2"          22955.80198                    3     0.05363349941486     0.00226743951127    -0.03352227531133    -0.04186656562742     0.03576904835613    0.003205428032855    -0.01240362827082    -0.03354958756859      0.8767708077182     0.07925238830319      0.6925533864501     0.07920908500943                    0                    0                    0                    0
        "BPMWC.6L7.B2"          22967.98048                    3     0.01068504396575   0.0005560626167752   -0.001911191720324    -0.01051273088965     0.00989842396709   0.0008706010478871    0.008974445318152    -0.00417589849778      0.9843423602326     0.05769497876638      0.9292290973774     0.06482150609976                    0                    0                    0                    0
        "BPMWE.5L7.B2"          23045.03448                    3     0.02860430741543    0.002776788918632     0.01929861332193    -0.02111326423287     0.01894044471184    0.003102649929564     0.01371558413623    -0.01306228148847       1.184218046156      0.1095425267744      0.8775063072193      0.1020999913519                    0                    0                    0                    0
         "BPMW.5L7.B2"          23068.23948                    3     0.02400787329772    0.001507233885015   -0.005278547366732    -0.02342039534202    0.008593400859754   0.0008720513958065   -0.008180197577501    0.002632661377669      0.9752548828273      0.1298377931989      0.4497395383687      0.1158042562762                    0                    0                    0                    0
         "BPMW.4L7.B2"          23131.42948                    3     0.01209534539744   0.0008850309689243   -0.004286865393586    -0.01131017972363    0.008782354344664   0.0006253214939996    -0.00669659172677    0.005682024910206      0.9447166069132     0.04778356911668       0.387408026879     0.08006159479648                    0                    0                    0                    0
        "BPMWE.4R7.B2"          23275.58148                    3     0.01534296507906    0.001591580027175   0.0001746142561309    -0.01534197142739     0.01698240169338    0.001309381085329     0.01585852192856   -0.006075298306807        1.02586878582      0.1447817647776      0.9402992674943     0.08581911415721                    0                    0                    0                    0
         "BPM.19R7.B2"          24051.28285                    3     0.01270363194363   0.0005213293979346   -0.007901543615682    0.009947254548297    0.009692054755862   0.0006343438551848   -0.007125647835392    0.006569708389008      0.4869159470511     0.03746451216743      0.3808599251473     0.07378027692255                    0                    0                    0                    0
         "BPM.20R7.B2"          24104.73137                    3     0.01223237969172   0.0006422801817804    -0.01004484482591    0.006980845603925    0.008586210862556   0.0003154701187506    0.001890176240582    0.008375574652274      0.5503675891854     0.04025637485484      0.2143380799036     0.06379206227103                    0                    0                    0                    0
         "BPM.31R7.B2"          24692.66504                    3     0.01373278697309   0.0006714593612541    -0.01014276118217    0.009258176583413    0.009956200923626   0.0006734490019072    -0.00540703641433    0.008360017586447       0.521593653622     0.03542877638261        0.34083702128     0.06698884357729                    0                    0                    0                    0
         "BPM.32L8.B2"          24959.90762                    3     0.01028986842876   0.0003572485193745   -0.009830082931117    0.003041522948872    0.007503187050577   0.0003601475597182    0.004115018286795    0.006274108734735      0.6170987294598     0.04084800540797      0.1573649736345     0.06351638189302                    0                    0                    0                    0
         "BPM.30L8.B2"          25066.80466                    3     0.01003453807516   0.0007473552471157   -0.009449318433519    0.003376734446735    0.006776485627618   0.0005548331225239   -0.002573002366529   -0.006269004409246      0.6077293952961     0.04150716872635      0.6869372992954     0.06888294183629                    0                    0                    0                    0
          "BPM.8L8.B2"          26213.69319                    3    0.008039114819935    0.000740862318003   -0.008035323764516   0.0002468584361555     0.01016158558306   0.0006006837009452    0.004161387342562    0.009270419459066      0.6755949992441      0.0481039145626      0.1825616027178     0.02159560099225                    0                    0                    0                    0
       "BPMWI.A5L8.B2"           26347.1487                    3      0.1749911290356    0.006602223114308     -0.1749692643431   -0.002766184443231      0.1316778477682    0.006788161344112     -0.1301331198871     -0.0201103630328       0.685697871353     0.07459774935952      0.5235813464602     0.07823104936934                    0                    0                    0                    0
        "BPMWB.4L8.B2"           26395.6867                    3     0.01740512616367    0.002632568099151     0.01428021088436    0.009950577564722     0.01092789757274    0.001531798489932    0.008574975667828    0.006774122648471       0.132166534285      0.1054824762242      0.1062453363475     0.09142154491491                    0                    0                    0                    0
        "BPMWI.4R8.B2"           26625.1677                    3      0.1422403385026    0.005043187101828     -0.1313169320085     0.05466422289956      0.1067422602106    0.005295731936944     -0.1039674807883      -0.024180013511      0.5965994548514      0.1186486353795       0.535528934072      0.1255603296204                    0                    0                    0                    0
