@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Results/b2_3files_12percent_30cm_beforecorrection' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam2' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 00:32:15"
@ Q1 %le 0.2799881659850902
@ MUX %le 64.27998816598507
@ Q2 %le 0.3099859594100752
@ MUY %le 61.30998595941011
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds.linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds.linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds.linx"
*                 NAME                NAME2                    S                   S1                COUNT               PHASEX               STDPHX               PHXMDL               MUXMDL
$                   %s                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.24R8.B2"        "BPM.25R8.B2"          991.5419508          1044.993435                    3      0.1218017723279    0.008070130884061          0.079528508          2.617516314
         "BPM.25R8.B2"        "BPM.26R8.B2"          1044.993435          1098.444919                    3     0.05770609479017    0.005944789065426          0.067739448          2.697044822
         "BPM.26R8.B2"        "BPM.27R8.B2"          1098.444919          1151.896403                    3      0.1084334393918     0.00669250621831          0.197353565           2.76478427
         "BPM.27R8.B2"        "BPM.28R8.B2"          1151.896403          1205.347887                    3      0.2118221683267     0.01208780872107          0.155378479          2.962137835
         "BPM.28R8.B2"        "BPM.29R8.B2"          1205.347887          1258.799371                    3      0.1212002402039    0.007030677981552          0.079528508          3.117516314
         "BPM.29R8.B2"        "BPM.30R8.B2"          1258.799371          1312.250855                    3     0.06060369836845   0.0008799642608085          0.067739448          3.197044822
         "BPM.30R8.B2"        "BPM.31R8.B2"          1312.250855           1365.70234                    3       0.110580545573    0.003578356116101          0.197353565           3.26478427
         "BPM.31R8.B2"        "BPM.32R8.B2"           1365.70234          1419.153824                    3      0.2119328133892    0.005558284422279          0.155378479          3.462137835
         "BPM.32R8.B2"        "BPM.33R8.B2"          1419.153824          1472.605308                    3      0.1165338069522    0.002726473819555          0.079528508          3.617516314
         "BPM.33R8.B2"        "BPM.34R8.B2"          1472.605308          1526.056792                    3     0.05743676111918    0.004918482640335          0.067739448          3.697044822
         "BPM.34R8.B2"        "BPM.33L1.B2"          1526.056792          1579.508276                    3      0.1174308093183    0.006797536544284          0.197353565           3.76478427
         "BPM.33L1.B2"        "BPM.32L1.B2"          1579.508276           1632.95976                    3      0.2086117231424    0.005740988160946          0.155378479          3.962137835
         "BPM.32L1.B2"        "BPM.31L1.B2"           1632.95976          1686.411244                    3      0.1191857622005    0.004084314078925          0.079528508          4.117516314
         "BPM.31L1.B2"        "BPM.30L1.B2"          1686.411244          1739.862728                    3     0.05478974052936    0.001600922101975          0.067739448          4.197044822
         "BPM.30L1.B2"        "BPM.29L1.B2"          1739.862728          1793.314212                    3      0.1246691360823    0.001051767641701          0.197353565           4.26478427
         "BPM.29L1.B2"        "BPM.28L1.B2"          1793.314212          1846.765696                    3      0.2054160064195    0.008151430174314          0.155378479          4.462137835
         "BPM.28L1.B2"        "BPM.27L1.B2"          1846.765696           1900.21718                    3       0.114856201914    0.008151537437515          0.079528508          4.617516314
         "BPM.27L1.B2"        "BPM.26L1.B2"           1900.21718          1953.668665                    3     0.05365351604578    0.006116871229831          0.067739448          4.697044822
         "BPM.26L1.B2"        "BPM.25L1.B2"          1953.668665          2007.120149                    3      0.1210631938577    0.005476077988197          0.197353564           4.76478427
         "BPM.25L1.B2"        "BPM.24L1.B2"          2007.120149          2060.571633                    3      0.2042462490669     0.00557626546749           0.15537848          4.962137834
         "BPM.24L1.B2"        "BPM.23L1.B2"          2060.571633          2114.023117                    3      0.1207174255403    0.005238074749482          0.079528508          5.117516314
         "BPM.23L1.B2"        "BPM.22L1.B2"          2114.023117          2167.474601                    3      0.0564791183599    0.005698641772593          0.067739448          5.197044822
         "BPM.22L1.B2"        "BPM.21L1.B2"          2167.474601          2220.926085                    3      0.1225282451895     0.00254368103372          0.197353564           5.26478427
         "BPM.21L1.B2"        "BPM.20L1.B2"          2220.926085          2274.377569                    3      0.2127360691587    0.008576070494499           0.15537848          5.462137834
         "BPM.20L1.B2"        "BPM.19L1.B2"          2274.377569          2327.829053                    3      0.1086710660231    0.007287305661186          0.079528508          5.617516314
         "BPM.19L1.B2"        "BPM.18L1.B2"          2327.829053          2381.280537                    3     0.05723317496616    0.001605907889666          0.067739448          5.697044822
         "BPM.18L1.B2"        "BPM.17L1.B2"          2381.280537          2434.732021                    3      0.1192672077564    0.002410819837777          0.197353564           5.76478427
         "BPM.17L1.B2"        "BPM.16L1.B2"          2434.732021          2488.183506                    3      0.2093556702649    0.005135835428497           0.15537848          5.962137834
         "BPM.16L1.B2"        "BPM.15L1.B2"          2488.183506           2541.63499                    3      0.1142051562393    0.004657920065299          0.079528508          6.117516314
         "BPM.15L1.B2"        "BPM.14L1.B2"           2541.63499          2595.086474                    3     0.05467450452835    0.003144114352751          0.067739448          6.197044822
         "BPM.14L1.B2"        "BPM.13L1.B2"          2595.086474          2648.537958                    3      0.1191755300157    0.005183373346607          0.197353564           6.26478427
         "BPM.13L1.B2"        "BPM.12L1.B2"          2648.537958          2701.989442                    3      0.2106903780935    0.002485516780481          0.153166118          6.462137834
         "BPM.12L1.B2"        "BPM.11L1.B2"          2701.989442          2755.440926                    3      0.1113093920707    0.007614188838666          0.078472681          6.615303952
         "BPM.11L1.B2"        "BPM.10L1.B2"          2755.440926          2808.223615                    3     0.05387274754408    0.004397388660823          0.061505858          6.693776633
         "BPM.10L1.B2"         "BPM.9L1.B2"          2808.223615          2847.290605                    3      0.0757488227691    0.006607811129252           0.12438707          6.755282491
          "BPM.9L1.B2"         "BPM.8L1.B2"          2847.290605          2887.755594                    3      0.2422257986095     0.01315543404806           0.22696307          6.879669561
          "BPM.8L1.B2"         "BPM.7L1.B2"          2887.755594          2926.823584                    3       0.148483894322      0.0139403493426          0.108838352          7.106632631
          "BPM.7L1.B2"       "BPMSX.7L1.B2"          2926.823584          2957.502084                    3     0.03550373247522    0.008618470020743          0.036494758          7.215470983
        "BPMSX.7L1.B2"        "BPMR.6L1.B2"          2957.502084          2970.007584                    3     0.05893714415211      0.0141748667878          0.121311832          7.251965741
         "BPMR.6L1.B2"         "BPM.5L1.B2"          2970.007584          3001.907584                    3       0.340392707304     0.01620200234423          0.292585142          7.373277573
          "BPM.5L1.B2"       "BPMYA.4L1.B2"          3001.907584          3023.025584                    3      0.0236970892946     0.01299398305409          0.014306423          7.665862715
        "BPMYA.4L1.B2"       "BPMWB.4L1.B2"          3023.025584          3044.082084                    3     0.01186832579695    0.006168815198128          0.005938378          7.680169138
        "BPMWB.4L1.B2"       "BPMSY.4L1.B2"          3044.082084          3136.998084                    3    0.005877033592928     0.00427030760735    0.005932570000001          7.686107516
        "BPMSY.4L1.B2"        "BPMS.2L1.B2"          3136.998084          3163.723584                    3    0.002513540850617    0.001772518676023           0.00124603          7.692040086
         "BPMS.2L1.B2"       "BPMSW.1L1.B2"          3163.723584          3173.673584                    3      0.9990567510581    0.002525126118643           0.00080291          7.693286116
        "BPMSW.1L1.B2"       "BPMSW.1R1.B2"          3173.673584          3216.816584                    3      0.4967033381293    0.003920505713058          0.495584677          7.694089026
        "BPMSW.1R1.B2"        "BPMS.2R1.B2"          3216.816584          3226.781584                    3     0.00043675348519   0.0009451562978343    0.000625874999999          8.189673703
         "BPMS.2R1.B2"       "BPMSY.4R1.B2"          3226.781584          3253.627084                    3    0.001869607524221    0.002441180341762   0.0008433710000002          8.190299578
        "BPMSY.4R1.B2"       "BPMWB.4R1.B2"          3253.627084          3346.423084                    3     0.00362306583311    0.002307401279593    0.005035126000001          8.191142949
        "BPMWB.4R1.B2"       "BPMYA.4R1.B2"          3346.423084          3367.479584                    3    0.002639296098531   0.0008703506667475    0.001406748999999          8.196178075
        "BPMYA.4R1.B2"        "BPMR.5R1.B2"          3367.479584          3394.887584                    3    0.002765517496485    0.003475945195771    0.003243253000001          8.197584824
         "BPMR.5R1.B2"         "BPM.6R1.B2"          3394.887584          3426.787584                    3      0.0113163931164    0.001668059691213    0.009324961999999          8.200828077
          "BPM.6R1.B2"       "BPMRA.7R1.B2"          3426.787584          3454.511584                    3     0.01606276735121     0.01081309227486          0.031191283          8.210153039
        "BPMRA.7R1.B2"         "BPM.8R1.B2"          3454.511584          3495.948594                    3      0.0772974818945     0.01187579388737          0.145679521          8.241344322
          "BPM.8R1.B2"         "BPM.9R1.B2"          3495.948594          3535.013605                    3      0.2167302378603     0.01001548591219          0.209300193          8.387023843
          "BPM.9R1.B2"        "BPM.10R1.B2"          3535.013605          3575.476615                    3      0.1758603190702     0.00751334935714          0.102288139          8.596324036
         "BPM.10R1.B2"        "BPM.11R1.B2"          3575.476615          3628.257326                    3     0.05703152697542    0.001598711101175          0.071780934          8.698612175
         "BPM.11R1.B2"        "BPM.12R1.B2"          3628.257326          3682.980842                    3      0.0903453376227   0.0004786253682987           0.19582004          8.770393109
         "BPM.12R1.B2"        "BPM.13R1.B2"          3682.980842          3736.429358                    3      0.2150721275776     0.01357252163129          0.152122204          8.966213149
         "BPM.13R1.B2"        "BPM.14R1.B2"          3736.429358          3789.877874                    3      0.1365472298548      0.0123067148902           0.07921457          9.118335353
         "BPM.14R1.B2"        "BPM.15R1.B2"          3789.877874           3843.32639                    3     0.04748468868865    0.003044513540366          0.068030985          9.197549923
         "BPM.15R1.B2"        "BPM.16R1.B2"           3843.32639          3896.774906                    3     0.09440757380784    0.003223432559831          0.198518597          9.265580908
         "BPM.16R1.B2"        "BPM.17R1.B2"          3896.774906          3950.223421                    3        0.23013248034     0.01483024775123          0.154206063          9.464099505
         "BPM.17R1.B2"        "BPM.18R1.B2"          3950.223421          4003.671937                    3      0.1263539068073     0.01612772722714          0.079226308          9.618305568
         "BPM.18R1.B2"        "BPM.19R1.B2"          4003.671937          4057.120453                    3        0.05015304403    0.003368610831461          0.068020255          9.697531876
         "BPM.19R1.B2"        "BPM.20R1.B2"          4057.120453          4110.568969                    3     0.09699657576909    0.000920335433489          0.198476119          9.765552131
         "BPM.20R1.B2"        "BPM.21R1.B2"          4110.568969          4164.017485                    3      0.2237561189014     0.01380947697663           0.15424849           9.96402825
         "BPM.21R1.B2"        "BPM.22R1.B2"          4164.017485          4217.466001                    3      0.1294052753323     0.01206213140949           0.07923709          10.11827674
         "BPM.22R1.B2"        "BPM.23R1.B2"          4217.466001          4270.914517                    3     0.05843073930281   0.0008159836512411           0.06800953          10.19751383
         "BPM.23R1.B2"        "BPM.24R1.B2"          4270.914517          4324.363033                    3     0.08577309224846    0.001991331780714           0.19843363          10.26552336
         "BPM.24R1.B2"        "BPM.25R1.B2"          4324.363033          4377.811549                    3      0.2199031060718    0.002220050959347           0.15429092          10.46395699
         "BPM.25R1.B2"        "BPM.26R1.B2"          4377.811549          4431.260065                    3       0.135821641261    0.003781578903804           0.07924787          10.61824791
         "BPM.26R1.B2"        "BPM.27R1.B2"          4431.260065           4484.70858                    3     0.05106901274221    0.003487276879007           0.06799882          10.69749578
         "BPM.27R1.B2"        "BPM.28R1.B2"           4484.70858          4538.157096                    3     0.08930378284492    0.002374821626836           0.19839112           10.7654946
         "BPM.28R1.B2"        "BPM.29R1.B2"          4538.157096          4591.605612                    3      0.2218381496996    0.007257164042255           0.15433335          10.96388572
         "BPM.29R1.B2"        "BPM.30R1.B2"          4591.605612          4645.054128                    3      0.1380298895896      0.0113307616468           0.07925867          11.11821907
         "BPM.30R1.B2"        "BPM.31R1.B2"          4645.054128          4698.502644                    3      0.0538184479833    0.004965367837936            0.0679881          11.19747774
         "BPM.31R1.B2"        "BPM.32R1.B2"          4698.502644           4751.95116                    3     0.08692582563693    0.004457345936834           0.19834861          11.26546584
         "BPM.32R1.B2"        "BPM.33R1.B2"           4751.95116          4805.399676                    3      0.2312138338342    0.009033252442976           0.15437577          11.46381445
         "BPM.33R1.B2"        "BPM.34R1.B2"          4805.399676          4858.848192                    3      0.1287747327651    0.004676347306643           0.07926947          11.61819022
         "BPM.34R1.B2"        "BPM.33L2.B2"          4858.848192          4912.296708                    3     0.05020406111586    0.001987825110601           0.06797741          11.69745969
         "BPM.33L2.B2"        "BPM.32L2.B2"          4912.296708          4965.745224                    3     0.08827847258242    0.008230556638741           0.19830607           11.7654371
         "BPM.32L2.B2"        "BPM.31L2.B2"          4965.745224           5019.19374                    3      0.2244396839522    0.008568360639459            0.1544182          11.96374317
         "BPM.31L2.B2"        "BPM.30L2.B2"           5019.19374          5072.642255                    3      0.1370858246561    0.005282846057808           0.07928028          12.11816137
         "BPM.30L2.B2"        "BPM.29L2.B2"          5072.642255          5126.090771                    3     0.04491558784432   0.0009968440292942           0.06796671          12.19744165
         "BPM.29L2.B2"        "BPM.28L2.B2"          5126.090771          5179.539287                    3     0.09245337999718    0.004061021099172           0.19826352          12.26540836
         "BPM.28L2.B2"        "BPM.27L2.B2"          5179.539287          5232.987803                    3      0.2307306828213    0.004095850144955           0.15446063          12.46367188
         "BPM.27L2.B2"        "BPM.26L2.B2"          5232.987803          5286.436319                    3      0.1328965141346    0.002917402852482            0.0792911          12.61813251
         "BPM.26L2.B2"        "BPM.25L2.B2"          5286.436319          5339.884835                    3     0.04946011769618    0.003224132434607           0.06795602          12.69742361
         "BPM.25L2.B2"        "BPM.24L2.B2"          5339.884835          5393.333351                    3     0.08736897935842    0.006901090597713           0.19822095          12.76537963
         "BPM.24L2.B2"        "BPM.23L2.B2"          5393.333351          5446.781867                    3       0.220469281506    0.007853168588988           0.15450305          12.96360058
         "BPM.23L2.B2"        "BPM.22L2.B2"          5446.781867          5500.230383                    3      0.1397011844833     0.01197835504725           0.07930193          13.11810363
         "BPM.22L2.B2"        "BPM.21L2.B2"          5500.230383          5553.678899                    3     0.05168691663927    0.003243539590501           0.06794535          13.19740556
         "BPM.21L2.B2"        "BPM.20L2.B2"          5553.678899          5607.127414                    3      0.0892323659351    0.007247502115949           0.19817837          13.26535091
         "BPM.20L2.B2"        "BPM.19L2.B2"          5607.127414           5660.57593                    3      0.2212404965601     0.01839231959078           0.15454547          13.46352928
         "BPM.19L2.B2"        "BPM.18L2.B2"           5660.57593          5714.024446                    3       0.138873983781     0.01402598320249           0.07931277          13.61807475
         "BPM.18L2.B2"        "BPM.17L2.B2"          5714.024446          5767.472962                    3     0.05352256888027    0.004557967798433           0.06793467          13.69738752
         "BPM.17L2.B2"        "BPM.16L2.B2"          5767.472962          5820.921478                    3     0.08628366682214    0.007077184269949           0.19813579          13.76532219
         "BPM.16L2.B2"        "BPM.15L2.B2"          5820.921478          5874.369994                    3      0.2149958699204    0.006522334164744           0.15458789          13.96345798
         "BPM.15L2.B2"        "BPM.14L2.B2"          5874.369994           5927.81851                    3      0.1454929380062    0.009455962319104           0.07932361          14.11804587
         "BPM.14L2.B2"        "BPM.13L2.B2"           5927.81851          5981.267026                    3     0.04598731578986    0.002399492539886             0.067924          14.19736948
         "BPM.13L2.B2"        "BPM.12L2.B2"          5981.267026          6034.715542                    3     0.09628192093277    0.006354219579214           0.20427592          14.26529348
         "BPM.12L2.B2"        "BPM.11L2.B2"          6034.715542          6088.164058                    3      0.2089567511147    0.008799262846457           0.14291655           14.4695694
         "BPM.11L2.B2"        "BPM.10L2.B2"          6088.164058          6140.002768                    3      0.1351856607857     0.01064134505333           0.07433816          14.61248595
         "BPM.10L2.B2"         "BPM.9L2.B2"          6140.002768          6179.067779                    3     0.05556401132227    0.007065691892255           0.06889087          14.68682411
          "BPM.9L2.B2"         "BPM.8L2.B2"          6179.067779          6219.530789                    3      0.1734732256123    0.008132704436614           0.29418713          14.75571498
          "BPM.8L2.B2"         "BPM.7L2.B2"          6219.530789            6258.5968                    3       0.167944038565     0.01439947395379           0.07844189          15.04990211
          "BPM.7L2.B2"         "BPM.6L2.B2"            6258.5968            6290.7028                    3     0.08915932449105    0.008611424509353           0.04829665            15.128344
          "BPM.6L2.B2"       "BPMYB.5L2.B2"            6290.7028            6362.9018                    3      0.1067647439691    0.001299101406194           0.14613298          15.17664065
        "BPMYB.5L2.B2"       "BPMYB.4L2.B2"            6362.9018            6383.4718                    3     0.01690040737437    0.003966311582597            0.0476232          15.32277363
        "BPMYB.4L2.B2"       "BPMWB.4L2.B2"            6383.4718            6407.8633                    3     0.01319849813153      0.0027277591017           0.03474329          15.37039683
        "BPMWB.4L2.B2"       "BPMSX.4L2.B2"            6407.8633            6458.1563                    3     0.04835344899573    0.005098003103521           0.08177512          15.40514012
        "BPMSX.4L2.B2"        "BPMS.2L2.B2"            6458.1563            6496.0078                    3     0.02998603130776    0.009256398728939           0.04358621          15.48691524
         "BPMS.2L2.B2"       "BPMSW.1L2.B2"            6496.0078            6505.9418                    3     0.03017803098636    0.005665957444033           0.01800346          15.53050145
        "BPMSW.1L2.B2"        "BPMS.2R2.B2"            6505.9418            6559.0658                    3      0.4029470790844    0.008127879519449           0.38501405          15.54850491
         "BPMS.2R2.B2"       "BPMSX.4R2.B2"            6559.0658            6597.0373                    3     0.03356958976331    0.008538119516758           0.05060894          15.93351896
        "BPMSX.4R2.B2"       "BPMWB.4R2.B2"            6597.0373            6647.1343                    3     0.07313307631594     0.00834586413877           0.06924078           15.9841279
        "BPMWB.4R2.B2"       "BPMYB.4R2.B2"            6647.1343            6671.6018                    3     0.09223531764893     0.01365829834429           0.05150422          16.05336868
        "BPMYB.4R2.B2"         "BPM.5R2.B2"            6671.6018            6701.1358                    3     0.09571451179461    0.008319151231889           0.03698677           16.1048729
          "BPM.5R2.B2"        "BPMR.6R2.B2"            6701.1358            6774.4318                    3      0.2010220371826     0.01071802985545             0.264466          16.14185967
         "BPMR.6R2.B2"       "BPM_A.7R2.B2"            6774.4318            6787.3068                    3    0.006703438393521    0.005059824349714           0.02865256          16.40632567
        "BPM_A.7R2.B2"         "BPM.8R2.B2"            6787.3068          6828.745789                    3      0.1277623497525     0.01174170030252           0.12998548          16.43497823
          "BPM.8R2.B2"         "BPM.9R2.B2"          6828.745789          6867.812779                    3      0.2909952158099     0.01273318637549           0.19046417          16.56496371
          "BPM.9R2.B2"        "BPM.10R2.B2"          6867.812779          6908.277768                    3     0.04800681882022   0.0002357952720149           0.10433242          16.75542788
         "BPM.10R2.B2"        "BPM.11R2.B2"          6908.277768          6960.118458                    3     0.06600424929295    0.001931994927582           0.13512879           16.8597603
         "BPM.11R2.B2"        "BPM.12R2.B2"          6960.118458          7014.844942                    3      0.2035230088093    0.002718909394294           0.11989146          16.99488909
         "BPM.12R2.B2"        "BPM.13R2.B2"          7014.844942          7068.296426                    3      0.1839614850803     0.00125258876573           0.14401184          17.11478055
         "BPM.13R2.B2"        "BPM.14R2.B2"          7068.296426           7121.74791                    3     0.05316952432102    0.004652986868118           0.11546554          17.25879239
         "BPM.14R2.B2"        "BPM.15R2.B2"           7121.74791          7175.199394                    3     0.07193456918766    0.007595287559985            0.1369944          17.37425793
         "BPM.15R2.B2"        "BPM.16R2.B2"          7175.199394          7228.650878                    3      0.2164757169256     0.00814632727978            0.1162807          17.51125233
         "BPM.16R2.B2"        "BPM.17R2.B2"          7228.650878          7282.102362                    3      0.1624437556379       0.010388558789           0.14041561          17.62753303
         "BPM.17R2.B2"        "BPM.18R2.B2"          7282.102362          7335.553846                    3     0.04823081198112    0.009066789543503           0.11529646          17.76794864
         "BPM.18R2.B2"        "BPM.19R2.B2"          7335.553846           7389.00533                    3     0.07526681012407    0.006649180102765           0.13705803           17.8832451
         "BPM.19R2.B2"        "BPM.20R2.B2"           7389.00533          7442.456814                    3      0.2051911311072      0.0179598733366           0.11644878          18.02030313
         "BPM.20R2.B2"        "BPM.21R2.B2"          7442.456814          7495.908299                    3      0.1700646393262     0.01693428547255           0.14033852          18.13675191
         "BPM.21R2.B2"        "BPM.22R2.B2"          7495.908299          7549.359783                    3      0.0492478630756    0.002054033567034           0.11513482          18.27709043
         "BPM.22R2.B2"        "BPM.23R2.B2"          7549.359783          7602.811267                    3     0.08029387797363   0.0002836829124964           0.13787712          18.39222525
         "BPM.23R2.B2"        "BPM.24R2.B2"          7602.811267          7656.262751                    3      0.2165699992336    0.008293301796273           0.11508789          18.53010237
         "BPM.24R2.B2"        "BPM.25R2.B2"          7656.262751          7709.714235                    3      0.1577699030049    0.006360282232283           0.13750317          18.64519026
         "BPM.25R2.B2"        "BPM.26R2.B2"          7709.714235          7763.165719                    3     0.04865644146203     0.01080668150763           0.11514619          18.78269343
         "BPM.26R2.B2"        "BPM.27R2.B2"          7763.165719          7816.617203                    3     0.08249437047394    0.005894163408555           0.13787475          18.89783962
         "BPM.27R2.B2"        "BPM.28R2.B2"          7816.617203          7870.068687                    3      0.2241925267418    0.001134999887876           0.11507651          19.03571437
