@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Results/b2_3files_12percent_30cm_beforecorrection' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam2' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 00:32:15"
@ CG %le 0.00032270993110702055
@ QG %le 1.8687164879952562
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds"
*                 NAME                    S                COUNT               F1001W               FWSTD1               F1001R               F1001I               F1010W               FWSTD2               F1010R               F1010I                Q1001             Q1001STD                Q1010             Q1010STD            MDLF1001R            MDLF1001I            MDLF1010R            MDLF1010I
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.16R8.B2"          563.9300781                    3      0.0143866294017    0.004018995429709     0.01170060961801    0.008370832701044    0.008274429571295   0.0006930886931203   -0.005324081099685     0.00633406229637     0.06424814087769     0.02411800517024      0.3632568151293      0.0935782063129                    0                    0                    0                    0
         "BPM.17R8.B2"          617.3815622                    3     0.01236013234018    0.004748521183804    0.005487552583434     0.01107518117734    0.004947949950427    0.001324221144194    0.001728214076002    0.004636322337741      0.1352303950863     0.04262475461338      0.1777381315959     0.07477219060497                    0                    0                    0                    0
         "BPM.18R8.B2"          670.8330463                    3     0.01425029050329    0.004835832161574    0.002757170486069     0.01398101535436    0.006419826203855   0.0005748125651826    0.005591763580922   -0.003153783211126      0.1791456489028     0.04285800116733      0.8809739269657     0.09136193916993                    0                    0                    0                    0
         "BPM.19R8.B2"          724.2845304                    3     0.01302553633738    0.004270947626803    0.006960224729975     0.01100998949067    0.005578468741529    0.001635419975089    0.001272391737286   -0.005431420879209      0.1181475235508     0.04098418118107       0.855298540223      0.1014666725773                    0                    0                    0                    0
         "BPM.20R8.B2"          777.7360145                    3      0.0130741943476    0.004874939091117     0.01143618092757    0.006336270482746    0.006294557286247   0.0008648016161092   -0.006035769563251    0.001786319458883     0.03445928131612     0.02752776337168      0.4506623306463     0.09907940406879                    0                    0                    0                    0
         "BPM.21R8.B2"          831.1874986                    3     0.01363409731698    0.003873196525693    0.005308334794188     0.01255827183022    0.006602395815398     0.00150358663478    0.005374626546327    0.003834712504308      0.1272610622735     0.03933260905428      0.1022772605045     0.08875824427506                    0                    0                    0                    0
         "BPM.22R8.B2"          884.6389827                    3     0.01388375664191    0.004277943432611    0.002785888621908     0.01360137945497     0.00760600672752    0.000942560394503    0.004134905199194   -0.006383877922764       0.188872132811     0.04037743501912      0.8584050970866     0.07832412629048                    0                    0                    0                    0
         "BPM.23R8.B2"          938.0904667                    3     0.01397419748113     0.00394383783926    0.005781829574608     0.01272197476855    0.006911700358097   0.0004312463319027   -0.002674547620749   -0.006373256378372      0.1442271027811     0.02653710279789      0.6978641550848     0.08471292684458                    0                    0                    0                    0
         "BPM.24R8.B2"          991.5419508                    3     0.01395947801133    0.003762649792808     0.01172680958658    0.007572909828387    0.007441314303255   0.0009888558068305   -0.004709976447129    0.005761013836758     0.05866017121499     0.02291133462015      0.3641284370832     0.09884362104685                    0                    0                    0                    0
         "BPM.25R8.B2"          1044.993435                    3     0.01403823887995    0.004029865296675    0.005240073194445     0.01302358567244    0.006526910820891    0.002417990496235    0.006484155931746   0.0007458463090098      0.1506882856792     0.03555285444828     0.04935103339328     0.09247968603696                    0                    0                    0                    0
         "BPM.26R8.B2"          1098.444919                    3     0.01180575898445    0.003413045653459    0.002749998861242     0.01148100393965    0.006654818676637   0.0004925462882695    0.004040069952494    -0.00528814205538      0.1373739150416     0.03356955199335      0.8097679524718      0.1127294265939                    0                    0                    0                    0
         "BPM.27R8.B2"          1151.896403                    3     0.01338258669801    0.004368491576227    0.007215200923885     0.01127095836022    0.004213761911229    0.001043883896071     0.00341293008513   -0.002471375665199      0.1177261158923      0.0439999439307      0.9746776348436        0.13786056765                    0                    0                    0                    0
         "BPM.28R8.B2"          1205.347887                    3     0.01385806199574    0.003661814457301     0.01209229457851    0.006769216653658    0.007751645044151    0.002519910593641   -0.006749818000108    0.003811555831408     0.05580648333622     0.04009168223731      0.4158261977943     0.07703169644315                    0                    0                    0                    0
         "BPM.29R8.B2"          1258.799371                    3     0.01318044861269    0.003587574283705    0.005635666068712     0.01191484341457    0.007231946122713    0.001882158330329    0.006589204654454     0.00298050779961      0.1334388171761     0.03514570404087      0.0656449128724     0.07820299968865                    0                    0                    0                    0
         "BPM.30R8.B2"          1312.250855                    3     0.01263758196801    0.004341125235876    0.001409254159816     0.01255876111371    0.006390033091045    0.000693827554999     0.00224984235976   -0.005980863839018      0.1936157206479     0.02588472292657      0.8227233521778      0.0993443028368                    0                    0                    0                    0
         "BPM.31R8.B2"           1365.70234                    3      0.0129494248712    0.004743112866877    0.006886581577413      0.0109664305347    0.007514626176734    0.001364928880606   -0.002995732542231   -0.006891675638876      0.1219573094025      0.0389899960972      0.7024173670259     0.07918137646622                    0                    0                    0                    0
         "BPM.32R8.B2"          1419.153824                    3      0.0154410797176    0.005236669038469     0.01335072915352    0.007757897518951    0.007280779046901    0.001203282034486   -0.003370751527264    0.006453508942525     0.06021974934117     0.02202421888031      0.3317827795236     0.08210975092404                    0                    0                    0                    0
         "BPM.33R8.B2"          1472.605308                    3     0.01550845829312    0.004802284744755    0.005394866907578     0.01453986553167    0.006831726854675    0.002006642291339    0.006720676221924    0.001226785611651      0.1892176745272     0.04942956869811     0.03780302000677      0.1014564872016                    0                    0                    0                    0
         "BPM.34R8.B2"          1526.056792                    3     0.01215859405271    0.005264626512624   -0.003565475201562     0.01162406107716    0.004934162616252    0.001671299003976    0.001967519581844   -0.004524911868609      0.2329957735348     0.06113277350461      0.8279127725319      0.1035384692229                    0                    0                    0                    0
         "BPM.33L1.B2"          1579.508276                    3     0.01274654233939    0.003910522536956    0.007422942614149     0.01036215540112    0.008851781659596   0.0005290605818109   -0.002897422355866   -0.008364148626184      0.0925088854691     0.02870595453817      0.7046640864002     0.09845918554939                    0                    0                    0                    0
         "BPM.32L1.B2"           1632.95976                    3     0.01541768742878    0.003879724258903     0.01327573445707    0.007839640315539     0.00855810370325   0.0004335090360246   -0.004895027833581    0.007019960220973     0.05471780335949     0.02586525780407      0.3472737631072      0.1077913891672                    0                    0                    0                    0
         "BPM.31L1.B2"          1686.411244                    3     0.01364710921528    0.004101101896449    0.005164924206448     0.01263198907042    0.006281740646459    0.002221439107478    0.005130646403349    0.003624463137236       0.137867279941     0.04924240303005     0.09336512469882     0.09279539382614                    0                    0                    0                    0
         "BPM.30L1.B2"          1739.862728                    3     0.01439104856412    0.005102590813594    0.002145151252184     0.01423027072407    0.008281893236073    0.001035276561687    0.004432684798052   -0.006995788808622      0.1899306874641     0.04431149361121      0.8510116444823     0.09452518161324                    0                    0                    0                    0
         "BPM.29L1.B2"          1793.314212                    3     0.01373238610143    0.004400587476049    0.009009062073883      0.0103641318299    0.002358875776176    0.000517073958094   -0.001787772089982   -0.001538884622612     0.09910815785042     0.03549239679227      0.6143896471581      0.1187648974402                    0                    0                    0                    0
         "BPM.28L1.B2"          1846.765696                    3     0.01279761476459    0.003877534688699     0.01146891146095    0.005678293191058    0.003028158658529   0.0006913916608582    -0.00301429810765   0.0002893989969527     0.02963583134364     0.02428622918784      0.4846058713652      0.1318294609806                    0                    0                    0                    0
         "BPM.27L1.B2"           1900.21718                    3     0.01505525987907    0.004402163041607     0.00587992053364     0.01385955931999    0.002504659061918    0.002634907382993    0.002485756525888  -0.0003071343524471      0.1464999631073      0.0426452451143      0.9962950240116      0.1255559693588                    0                    0                    0                    0
         "BPM.26L1.B2"          1953.668665                    3     0.01384796344685    0.004022108208005    0.002156804781367     0.01367897235761    0.008027864097711   0.0006497024037042    0.003687800253061   -0.007130689396184      0.1784216070933     0.02969488552764      0.8397355414158      0.0985026877014                    0                    0                    0                    0
         "BPM.25L1.B2"          2007.120149                    3     0.01338584368606    0.004431534694719    0.008288563522317     0.01051097169267    0.002494770139584   0.0008303081764762   -0.001799879437717   -0.001727516153049     0.09990790022023     0.03932545864146      0.6230157073407      0.1158190580222                    0                    0                    0                    0
         "BPM.24L1.B2"          2060.571633                    3     0.01360865262549    0.004595895456609     0.01237799188599    0.005655151912332    0.005723404082928    0.001404886971378   -0.003314733887483    0.004665821851684     0.03801451794445     0.03244020296599      0.3605649770315      0.1057891364747                    0                    0                    0                    0
         "BPM.23L1.B2"          2114.023117                    3     0.01269519947912    0.003857766276107    0.005752845348868     0.01131692803753    0.005278900833851   0.0003861026325409   -0.004521640208843    0.002724254730272      0.1199166167101     0.04595589361765      0.4108605476456      0.1139147695761                    0                    0                    0                    0
         "BPM.22L1.B2"          2167.474601                    3      0.0143225089178    0.004529047726949    0.002080104044266     0.01417065379104    0.006716056014344   0.0008011317940436    0.004769011826598   -0.004728840723219      0.1886108121578     0.02270350840148      0.8927862713663       0.083652107589                    0                    0                    0                    0
         "BPM.21L1.B2"          2220.926085                    3     0.01251387473908    0.003923780739156    0.007670021758828     0.00988776148602    0.007415328398811    0.001713292465095   -0.004813536390722   -0.005640652681862     0.09311531856276     0.03003756950597      0.6475006693588      0.1063835430516                    0                    0                    0                    0
         "BPM.20L1.B2"          2274.377569                    3     0.01329227311971    0.004399504947287     0.01239258991192    0.004807103073977      0.0052430469776    0.002610602470363   -0.004962539313811    0.001691964883858      0.0101746846135     0.02607158891975      0.4417013644959     0.07443701746918                    0                    0                    0                    0
         "BPM.19L1.B2"          2327.829053                    3     0.01536547547864     0.00443958665077    0.006534822665254     0.01390661459228    0.009048020078523    0.001728017488972    0.008624727210728    0.002735095589167      0.1456493849012     0.03611301798473     0.05828790559807     0.08959730721234                    0                    0                    0                    0
         "BPM.18L1.B2"          2381.280537                    3     0.01318896123582    0.004564751096869    0.003551989931516     0.01270165603402    0.008290170234468   0.0007109897681722    0.003808703922815   -0.007363470441632      0.1472718094037      0.0272564232412      0.8381311242002      0.1024508000203                    0                    0                    0                    0
         "BPM.17L1.B2"          2434.732021                    3     0.01426638489313    0.004527875480959    0.008262168184681     0.01163040475679    0.008052776282482   0.0004536409934275   -0.003776896638289    -0.00711212047419      0.1180094810971     0.04060185572182      0.6803553279686     0.09615990455574                    0                    0                    0                    0
         "BPM.16L1.B2"          2488.183506                    3     0.01463373632712    0.006030797694975     0.01345559125357    0.005752677890213    0.007481911208625    0.002215181283896   -0.007205204444739    0.002015942519831     0.02653167582381     0.02146973479379      0.4450551477154      0.0971635961024                    0                    0                    0                    0
         "BPM.15L1.B2"           2541.63499                    3     0.01508354219531    0.004337560666183    0.006602401602844     0.01356176751875    0.007434399215837    0.001929470558031    0.007139467747327    0.002073232255519      0.1369018450231     0.03512006851455     0.06253642248091       0.100801978228                    0                    0                    0                    0
         "BPM.14L1.B2"          2595.086474                    3     0.01371751492004    0.003345649077064     0.00307753945411     0.01336783327581    0.007610134222139    0.001013754485144    0.005858586434335   -0.004857067826415      0.1586681962266     0.03198586308629      0.8456323113147      0.1026105572652                    0                    0                    0                    0
         "BPM.13L1.B2"          2648.537958                    3     0.01261453311052    0.004205803469468     0.00719532605265     0.01036116444192    0.007788863728492   0.0006246548834656   -0.004477570092934   -0.006373206747305     0.09283812063729     0.03621681189193      0.6618395291376       0.100703831756                    0                    0                    0                    0
         "BPM.12L1.B2"          2701.989442                    3      0.0139151606863    0.003527454887524     0.01274461930613    0.005586266702151    0.002237580630927    0.002085591349696   -0.001636697289425    0.001525774905642     0.02251896975413     0.02170289798433      0.3654361292934      0.1106063622977                    0                    0                    0                    0
         "BPM.11L1.B2"          2755.440926                    3     0.01655059395192    0.005644269900654    0.007636940441906     0.01468330006668    0.002949881074233    0.004374110147594     0.00293624529624   0.0002833053342721      0.1240552060419     0.02149596379256     0.01616210105993      0.1164762519777                    0                    0                    0                    0
         "BPM.10L1.B2"          2808.223615                    3     0.01377731017274    0.003778346926332    0.004888284213715     0.01288095311077    0.007438852443371    0.001241289686829   -0.001245706005444    0.007333808166448      0.1339854348978     0.02561024050164      0.2801432754697      0.1190455538135                    0                    0                    0                    0
          "BPM.9L1.B2"          2847.290605                    3     0.01444572411428    0.004762570672321    0.005818480789004     0.01322211127217    0.006049232055391    0.001130638871049    0.001247312694926   -0.005919241463317      0.1548419936605     0.02969580761684      0.7420836438516     0.09978010880301                    0                    0                    0                    0
          "BPM.8L1.B2"          2887.755594                    3     0.01352352415631    0.003974925853396     0.01280786477603    0.004341002820233    0.007427306559159    0.001088185172882   -0.006212885595984    0.004070004335985     0.01961064450953     0.02773602855848      0.4139393723286      0.1029857273822                    0                    0                    0                    0
        "BPMSX.7L1.B2"          2957.502084                    3     0.01265379122359     0.01035032128002      0.0120914385715    0.003730354621438     0.02858009707228    0.006838337840498    0.009743176923663    -0.02686805635127      0.9617570576716      0.1259093258583      0.8111551218519     0.07995602283424                    0                    0                    0                    0
         "BPMR.6L1.B2"          2970.007584                    3     0.01174354754043    0.004454688684096     0.00771792856964    0.008851242140411     0.01410435284901    0.001948298889846     -0.0140891444209  -0.0006548120159548     0.02978379479488      0.1085802753654      0.5121078519252      0.1472894394067                    0                    0                    0                    0
          "BPM.5L1.B2"          3001.907584                    3     0.03262880363008     0.02566612490654   -0.006645230295154    -0.03194494859371     0.05592879400131    0.005100886563159    -0.03347646733358    -0.04480352813456      0.6137991254243      0.1377562269096      0.6517938350549      0.1291241679986                    0                    0                    0                    0
        "BPMYA.4L1.B2"          3023.025584                    3      0.0739519962837     0.03668901102579      0.0625704951751    -0.03941866167043     0.06487989000795     0.02011108025759     0.06461204539983    0.005889288301218      0.8992860191628       0.122500030652     0.01792927084123       0.130617459993                    0                    0                    0                    0
        "BPMWB.4L1.B2"          3044.082084                    3    0.009551738245958     0.01060185315878  -0.0008614609937586    0.009512811807007     0.02773324180359    0.004294138809155    -0.02752411685584    0.003399366447208      0.3663037008324     0.09948049743611      0.4869615892044       0.116168494065                    0                    0                    0                    0
        "BPMSY.4L1.B2"          3136.998084                    3      0.1775953699595     0.09963326287045      0.1476341008163    -0.09871315873395      0.1739903407361     0.09762600659119      0.1554797181556    -0.07809414774292      0.8982847177306      0.1238660035069      0.9286863563798      0.1285777850116                    0                    0                    0                    0
         "BPMS.2L1.B2"          3163.723584                    3      0.4141156042794        0.31244737882      0.3563212812066     -0.2110139290827       0.419359552187      0.3120059293354      0.1919963456249     -0.3728268194177      0.9160361163706      0.1374718229063       0.827522459741      0.1121932716796                    0                    0                    0                    0
        "BPMSW.1L1.B2"          3173.673584                    3     0.08559803635869     0.06491151996514     0.08553817776313    0.003200620787822     0.07912997670475     0.06267720229852     0.04976710169382    -0.06152063720649     0.01030201179216       0.137797238737      0.8603167307785      0.1245259879293                    0                    0                    0                    0
        "BPMSW.1R1.B2"          3216.816584                    3      0.5412407581108      0.4408249752171      0.5259547588233     -0.1277229419933      0.5289429444381      0.4419934827653      0.5223559617479     0.08321591012104      0.9576248580971     0.09397241447516     0.02831580378153     0.09487447832465                    0                    0                    0                    0
         "BPMS.2R1.B2"          3226.781584                    3      0.2193369237138      0.1260264198391       -0.21658415548     0.03464086747269      0.2312828864207      0.1271043282213     -0.2163537142697    -0.08174866281965      0.4774085185176      0.1104392024033      0.5590578139554      0.1144426679874                    0                    0                    0                    0
        "BPMSY.4R1.B2"          3253.627084                    3      0.0330312448292     0.02367119554516     -0.0133752845312     0.03020206778809     0.05137665076828     0.02318575824124    -0.03967090808476     0.03264627537555      0.3848266946293      0.1230263629808      0.3955521614413      0.1180584626153                    0                    0                    0                    0
        "BPMWB.4R1.B2"          3346.423084                    3     0.05938436319552     0.02579737984942     0.03172779625599    -0.05019810292109     0.05332266336455     0.02097623007091     0.05325500451166   -0.002685316136222      0.8301759551403     0.05478086400435      0.9966197533253       0.110983126988                    0                    0                    0                    0
        "BPMYA.4R1.B2"          3367.479584                    3     0.03265959018211    0.009471953136066     0.01082205027855    -0.03081447806846     0.03721573910417     0.01408036315537    -0.03721176000614  -0.0005442006206785      0.8462352905858      0.1291514538523      0.5048059365623      0.1341619292664                    0                    0                    0                    0
         "BPMR.5R1.B2"          3394.887584                    3     0.01516388772769    0.009203332752865    0.008500300411924     -0.0125574035503      0.0161163157858     0.00559227358216     -0.0111273083565    -0.01165841512586      0.7644074575608     0.09381631981475      0.6282366405233      0.1166707837117                    0                    0                    0                    0
          "BPM.6R1.B2"          3426.787584                    3     0.03056246774279     0.01558730770147     0.02235211594002     0.02084340057508     0.01948392706118     0.01800412834118     0.01096650796843    -0.01610463028771     0.05765615503395     0.07684915902182      0.8692887785729     0.04202892976047                    0                    0                    0                    0
        "BPMRA.7R1.B2"          3454.511584                    3     0.01777123608038    0.004372008044675    0.005918525695654     0.01675672657217     0.01477373993686    0.005906966236097   -0.006159650756872      0.0134284062448      0.1360105979169     0.06717286410062      0.3141956912648     0.07729408111749                    0                    0                    0                    0
          "BPM.8R1.B2"          3495.948594                    3     0.01492519004874    0.004802009778531   0.0008571229092675     0.01490055832207    0.004893717196426   0.0007722995069342    0.001050384770333   -0.004779661058365      0.2111533174529     0.03712674683723      0.7033989004488      0.1150368026344                    0                    0                    0                    0
          "BPM.9R1.B2"          3535.013605                    3     0.01397559371726    0.004634213369405   -0.009223393830473     0.01049982028407    0.003792860562042    0.001362351724047  -0.0007236443321494    0.003723188166564      0.3249435743774     0.03443450112264      0.2114786897618      0.1103234386479                    0                    0                    0                    0
         "BPM.10R1.B2"          3575.476615                    3     0.01470698182393    0.005717303612199    0.002194094398213     0.01454239540589    0.004741661401029    0.001994684953602    0.002615088313138    0.003955333861572      0.1870061388379     0.03203266236129     0.08060143271253       0.119195593287                    0                    0                    0                    0
         "BPM.11R1.B2"          3628.257326                    3     0.01425366494994    0.004289721588769   -0.006073588912378     0.01289490140437    0.005780747302873     0.00109539596133    0.004157205069716   -0.004016800391854      0.2618925543867     0.05465410738983      0.8817863147778     0.08596484961293                    0                    0                    0                    0
         "BPM.12R1.B2"          3682.980842                    3     0.01249531820121    0.003066654525945    0.007087014658639      0.0102911223964    0.007740274640758   0.0006233242636549  -0.0007167541213139   -0.007707017259871     0.08201085531169     0.02536996672749      0.8554850106507      0.1189230490499                    0                    0                    0                    0
         "BPM.13R1.B2"          3736.429358                    3     0.01358717847291    0.003299724220059     0.01086550517911    0.008157954158817    0.005494366820505    0.001603242567851   -0.004954207028923    0.002375689262685     0.05537288401763     0.01836831641771        0.39169604154     0.08476850278235                    0                    0                    0                    0
         "BPM.14R1.B2"          3789.877874                    3     0.01559333388482    0.003521730335094    0.006707968985226       0.014076761479    0.008017746973091    0.002753192628265    0.008000894512483   0.0005195705194005      0.1271318670852     0.02305676781625     0.03989917912735     0.08493285102436                    0                    0                    0                    0
         "BPM.15R1.B2"           3843.32639                    3     0.01522707229098    0.004685489972844    0.001088299456614     0.01518813138103    0.007774037366318    0.001346225479359    0.004359322605457   -0.006436766532543      0.2046793210381        0.04303935847      0.8533548609604     0.09445055312668                    0                    0                    0                    0
         "BPM.16R1.B2"          3896.774906                    3     0.01300714614525    0.004248245344921     0.00571367939797     0.01168502112026    0.007657358191808    0.001074838968054   -0.002045095325514   -0.007379208601687        0.12479798501     0.04103534954939      0.8243298586878      0.1184922352805                    0                    0                    0                    0
         "BPM.17R1.B2"          3950.223421                    3     0.01395405430106    0.003875289472763     0.01191736793594    0.007258923674787    0.007375980913755     0.00102917347752    -0.00731071992705   0.0009790140899416     0.04590339328608     0.02787549312073      0.4727796392611      0.1347797210868                    0                    0                    0                    0
         "BPM.18R1.B2"          4003.671937                    3     0.01484971311925    0.005003253740618    0.005034422893466     0.01397027436573    0.002695445631045    0.001512658820096    0.002685791372884  -0.0002279294874785      0.1438144834559     0.03111435039726      0.9975588822332      0.1209629670513                    0                    0                    0                    0
         "BPM.19R1.B2"          4057.120453                    3     0.01482727647649    0.003947844404263    0.002562771164889     0.01460412036607    0.009366398448929    0.001406396880389    0.005201697959263   -0.007789207805978      0.1794865598055     0.02640692972044      0.8530009914175      0.1010104077124                    0                    0                    0                    0
         "BPM.20R1.B2"          4110.568969                    3     0.01448525788021     0.00403181265822     0.00615577257578     0.01311217601512    0.009737475650315   0.0004860992113033   -0.003889586266216   -0.008926900398131      0.1446383795656     0.03085167180124      0.6884060086065      0.1027182635893                    0                    0                    0                    0
