@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Results/b2_3files_12percent_30cm_beforecorrection' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam2' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 00:32:15"
@ Q1 %le 0.2799881659850902
@ Q2 %le 0.3099859594100752
@ RMSbetabeat %le 0
@ DPP %le 0
@ BetaAlgorithmVersion %s "2017.3.2"
@ NumberOfBPMs %le 10
@ RangeOfBPMs %le 11
@ ErrorsFrom %s "Analytical Formula"
@ PhaseTheshold %le 0.01
@ RCond %le 1e-14
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds.liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds.liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds.liny"
*                 NAME                    S                COUNT                 BETY              SYSBETY             STATBETY              ERRBETY        CORR_ALFABETA                 ALFY              SYSALFY             STATALFY              ERRALFY              BETYMDL              ALFYMDL               MUYMDL        NCOMBINATIONS
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.21R8.B2"          831.1874986                    3       26.58000290467                    0                    0       0.404695598196                    0     -0.2235636186254                    0                    0     0.01276482925675          32.19007405        -0.1854357908          2.298342067                   21
         "BPM.22R8.B2"          884.6389827                    3       406.9112676972                    0                    0       5.441082820736                    0      -5.422125279744                    0                    0     0.05873577131798          339.2954273         -4.845840943          2.390600366                   21
         "BPM.23R8.B2"          938.0904667                    3       70.22385892864                    0                    0      0.4177316764014                    0       1.616004073424                    0                    0      0.0133880829338          51.54059602          1.503950615          2.451963601                   21
         "BPM.24R8.B2"          991.5419508                    3       95.56353629272                    0                    0       1.356367864387                    0     -0.9056419742983                    0                    0     0.01915058500872          90.00776913         -1.045964843          2.610822822                   21
         "BPM.25R8.B2"          1044.993435                    3       25.78571649797                    0                    0      0.5749172018491                    0      -0.206668636195                    0                    0     0.02280640013196          32.19007405        -0.1854357908          2.798342067                   21
         "BPM.26R8.B2"          1098.444919                    3        414.546162665                    0                    0       8.015571272136                    0      -5.465969572545                    0                    0     0.07278875895398          339.2954273         -4.845840943          2.890600366                   21
         "BPM.27R8.B2"          1151.896403                    3       71.71788730425                    0                    0      0.5722554503174                    0       1.694157007666                    0                    0     0.01980388806757          51.54059602          1.503950615          2.951963601                   21
         "BPM.28R8.B2"          1205.347887                    3       94.34222591608                    0                    0        1.75909638867                    0     -0.9573557517007                    0                    0     0.01674594482897          90.00776914         -1.045964843          3.110822822                   21
         "BPM.29R8.B2"          1258.799371                    3       26.02794909062                    0                    0       0.610196217777                    0     -0.2219440155988                    0                    0     0.02282707368483          32.19007405        -0.1854357908          3.298342067                   21
         "BPM.30R8.B2"          1312.250855                    3       416.3367250296                    0                    0       4.414422860318                    0      -5.497571306194                    0                    0      0.0550372598661          339.2954273         -4.845840943          3.390600366                   21
         "BPM.31R8.B2"           1365.70234                    3       73.84983262106                    0                    0        0.47004757291                    0        1.67565349257                    0                    0     0.01813074988965          51.54059602          1.503950615          3.451963601                   21
         "BPM.32R8.B2"          1419.153824                    3       97.61462129325                    0                    0        1.22276453461                    0     -0.9175227389482                    0                    0     0.01486828783942          90.00776914         -1.045964843          3.610822822                   21
         "BPM.33R8.B2"          1472.605308                    3       24.38364552329                    0                    0      0.3543840335576                    0     -0.1947301738544                    0                    0     0.00944644237204          32.19007405        -0.1854357908          3.798342067                   21
         "BPM.34R8.B2"          1526.056792                    3       401.8749353289                    0                    0       4.851467251132                    0      -5.433424725898                    0                    0     0.04722827868211          339.2954273         -4.845840943          3.890600366                   21
         "BPM.33L1.B2"          1579.508276                    3       72.95070512301                    0                    0      0.4356829702991                    0       1.687456769159                    0                    0     0.01350581122702          51.54059602          1.503950615          3.951963601                   21
         "BPM.32L1.B2"           1632.95976                    3       98.38063535727                    0                    0        1.04501297671                    0     -0.9252147154228                    0                    0     0.01074378390526          90.00776914         -1.045964843          4.110822822                   21
         "BPM.31L1.B2"          1686.411244                    3       24.45997363279                    0                    0      0.3385558079712                    0     -0.1970876037205                    0                    0    0.009893690566043          32.19007405        -0.1854357908          4.298342067                   21
         "BPM.30L1.B2"          1739.862728                    3       403.4313826964                    0                    0       5.393774553258                    0      -5.412279051351                    0                    0     0.04611319409363          339.2954273         -4.845840943          4.390600366                   21
         "BPM.29L1.B2"          1793.314212                    3       71.92744279997                    0                    0      0.5558413622734                    0       1.657752185839                    0                    0     0.02053788895488          51.54059602          1.503950615          4.451963601                   21
         "BPM.28L1.B2"          1846.765696                    3       98.70063095965                    0                    0       1.462165303445                    0     -0.9427186531971                    0                    0      0.0176014335521          90.00776914         -1.045964843          4.610822822                   21
         "BPM.27L1.B2"           1900.21718                    3        24.5874332074                    0                    0      0.3219997455082                    0      -0.202159129684                    0                    0     0.01306508190117          32.19007405        -0.1854357908          4.798342067                   21
         "BPM.26L1.B2"          1953.668665                    3       404.4355579425                    0                    0       5.875775228004                    0      -5.363733831183                    0                    0     0.05100361350544          339.2954273         -4.845840943          4.890600366                   21
         "BPM.25L1.B2"          2007.120149                    3       73.60770906696                    0                    0      0.5786220903197                    0       1.639338220435                    0                    0     0.01046824893102          51.54059602          1.503950615          4.951963601                   21
         "BPM.24L1.B2"          2060.571633                    3       99.22297197318                    0                    0       1.820975450432                    0     -0.9458502556473                    0                    0       0.015606806197          90.00776915         -1.045964843          5.110822822                   21
         "BPM.23L1.B2"          2114.023117                    3        24.5717067292                    0                    0      0.6033860068787                    0     -0.1997462624086                    0                    0      0.0242065496212          32.19007404        -0.1854357908          5.298342067                   21
         "BPM.22L1.B2"          2167.474601                    3       395.0603786419                    0                    0       5.550200487389                    0      -5.219481901378                    0                    0      0.0395741387056          339.2954273         -4.845840943          5.390600366                   21
         "BPM.21L1.B2"          2220.926085                    3       72.97578940477                    0                    0      0.5907208201868                    0       1.663921767318                    0                    0     0.02244388639214          51.54059603          1.503950615          5.451963601                   21
         "BPM.20L1.B2"          2274.377569                    3       102.2432960114                    0                    0       1.321805607235                    0      -1.001014815821                    0                    0      0.0109278740097          90.00776915         -1.045964843          5.610822822                   21
         "BPM.19L1.B2"          2327.829053                    3       24.67532414333                    0                    0      0.4696661204852                    0     -0.2095336826391                    0                    0     0.01488262048942          32.19007404        -0.1854357908          5.798342067                   21
         "BPM.18L1.B2"          2381.280537                    3       396.2743967677                    0                    0       5.130209583994                    0      -5.276268094135                    0                    0        0.06160095559          339.2954273         -4.845840943          5.890600366                   21
         "BPM.17L1.B2"          2434.732021                    3       70.44675328749                    0                    0      0.5617237724837                    0       1.592983191735                    0                    0     0.01293455937301          51.54059603          1.503950615            5.9519636                   21
         "BPM.16L1.B2"          2488.183506                    3       97.04374059693                    0                    0       1.318901878683                    0     -0.9345347408006                    0                    0     0.01478410110051          90.00776915         -1.045964843          6.110822822                   21
         "BPM.15L1.B2"           2541.63499                    3       25.35245104486                    0                    0      0.2371921110515                    0     -0.1969743520804                    0                    0     0.01010651825678          32.19007404        -0.1854357908          6.298342067                   21
         "BPM.14L1.B2"          2595.086474                    3       403.2310867764                    0                    0       5.992888356076                    0      -5.349451860934                    0                    0     0.07204479201006          339.2954273         -4.845840943          6.390600366                   23
         "BPM.13L1.B2"          2648.537958                    3       70.26850545878                    0                    0      0.5303142853014                    0       1.625676597396                    0                    0     0.01685838667832          51.54059603          1.503950615            6.4519636                   31
         "BPM.12L1.B2"          2701.989442                    3       92.13741246491                    0                    0       1.733177752293                    0     -0.8941928514094                    0                    0     0.01219446239937          89.05969287         -1.039445591          6.612098948                   33
         "BPM.11L1.B2"          2755.440926                    3       26.56536783588                    0                    0      0.6649970538552                    0     -0.2205314559962                    0                    0     0.02546615694224           32.5103778        -0.1923490714          6.799747038                   31
         "BPM.10L1.B2"          2808.223615                    3       397.4438965204                    0                    0       7.983778068776                    0      -5.212398810337                    0                    0     0.04839651398717           329.554206         -4.713593641          6.890914647                   20
          "BPM.9L1.B2"          2847.290605                    3       81.48189386373                    0                    0      0.5200806199048                    0       2.468224524981                    0                    0     0.01666360741168          61.73679201          2.308250271          6.931134327                   35
          "BPM.8L1.B2"          2887.755594                    3       88.51436910025                    0                    0      0.7473459765126                    0     -0.8732054488874                    0                    0    0.008248046646625          68.45142264        -0.7171831708          7.056024807                   36
        "BPMSX.7L1.B2"          2957.502084                    3       258.5958355236                    0                    0       2.770646828518                    0      -6.304270876327                    0                    0     0.06422097841173          223.0872986         -6.019701286             7.378225                   26
         "BPMR.6L1.B2"          2970.007584                    3       426.4098608253                    0                    0       3.997470786085                    0      -7.407707605828                    0                    0     0.06243457656334          396.1636139         -7.494481182          7.384899097                   15
          "BPM.5L1.B2"          3001.907584                    3       1286.678024237                    0                    0       23.60971251991                    0      -22.64383886204                    0                    0      0.3802458407046          1074.770444         -21.13171765          7.392869254                    3
        "BPMYA.4L1.B2"          3023.025584                    3       2643.430449346                    0                    0       42.89201458466                    0      -32.18622816169                    0                    0      0.5223042297305          2152.997804         -29.92554911          7.395078821                    5
        "BPMWB.4L1.B2"          3044.082084                    3       3028.495538804                    0                    0       134.3687219478                    0      -5.361861178788                    0                    0      0.2673901710221          2486.867367         -4.722221522          7.396489145                    2
        "BPMSY.4L1.B2"          3136.998084                    3       3212.578631663       2829.997766755       895.6565759095       2968.347698941                    0      -27.57705460167       111.1972938121       34.11365286765       2968.347698941          3445.287368         -5.592533232          7.401542086                   -1
         "BPMS.2L1.B2"          3163.723584                    3       8223.161546698       14526.02872711       2262.692727651       14701.20025578                    0       408.6968219886       714.4305828157       125.3524012137       14701.20025578          5191.144121          333.3195142           7.40238189                   -1
        "BPMSW.1L1.B2"          3173.673584                    3       3815.090917992       8939.195345037       620.6211246885         8960.7133643                    0       77.31211132108         217.43649158        38.5273407918         8960.7133643          1552.719113          71.94129294          7.403007678                   -1
        "BPMSW.1R1.B2"          3216.816584                    3       1892.169418571                    0                    0       159.9842139123                    0      -76.33400172654                    0                    0       7.634196614137          1550.569619         -71.89147039          7.898581852                    1
         "BPMS.2R1.B2"          3226.781584                    3       2298.836063307                    0                    0       152.7095079731                    0       30.32545629934                    0                    0      0.8805516933944          1953.444791          30.10248764          7.899388255                    3
        "BPMSY.4R1.B2"          3253.627084                    3       7847.082729496                    0                    0        242.491803207                    0        46.3140492701                    0                    0       1.623171502211          6752.402235          45.99983329          7.900640105                    3
        "BPMWB.4R1.B2"          3346.423084                    3       1084.678268832                    0                    0        21.0944797635                    0       17.29021197516                    0                    0      0.4116220309232          914.8937518          16.90675608          7.906583513                    6
        "BPMYA.4R1.B2"          3367.479584                    3       446.0878229544                    0                    0       8.004733444562                    0       6.442546744217                    0                    0      0.1099928419802          365.3725682          6.227201741          7.912534595                   20
         "BPMR.5R1.B2"          3394.887584                    3       125.2227005151                    0                    0       2.073288414271                    0       4.628833053462                    0                    0     0.05634458398508           99.0314666          4.174888851          7.934963189                   37
          "BPM.6R1.B2"          3426.787584                    3       19.56189755331                    0                    0       0.784547553462                    0      -1.516641187077                    0                    0     0.02131381691596          22.20086874         -1.792543362          8.315245209                   39
        "BPMRA.7R1.B2"          3454.511584                    3        296.324201023                    0                    0       4.634329028383                    0      -6.963262350178                    0                    0      0.1163277108779          267.4601555          -7.05391771           8.37381995                   32
          "BPM.8R1.B2"          3495.948594                    3       15.22041938142                    0                    0      0.2228611353039                    0        1.14372435061                    0                    0     0.01198210653735          11.50385651          1.022180629          8.478724524                   42
          "BPM.9R1.B2"          3535.013605                    3       151.8886006709                    0                    0        2.82220313611                    0      -3.917410075155                    0                    0     0.04582045670506          187.6071352         -5.242290359          8.787890688                   43
         "BPM.10R1.B2"          3575.476615                    3       87.98821534702                    0                    0      0.5191081260482                    0      0.8903465571006                    0                    0     0.01570854992589          91.55090539           1.34658741          8.831402213                   42
         "BPM.11R1.B2"          3628.257326                    3        416.467572273                    0                    0       3.052205501237                    0      -4.128468702477                    0                    0     0.03334869728021          354.2951795         -3.823138782          8.883642844                   27
         "BPM.12R1.B2"          3682.980842                    3       64.84050152442                    0                    0      0.6238068652372                    0         1.4913646778                    0                    0     0.01327418149729          49.34955648          1.434890172          8.948046907                   33
         "BPM.13R1.B2"          3736.429358                    3       89.97741825043                    0                    0       1.544835369415                    0     -0.9704405509862                    0                    0     0.01728624667304          89.45785146         -1.089921543          9.113150934                   33
         "BPM.14R1.B2"          3789.877874                    3       27.76074260772                    0                    0      0.2690627151585                    0     -0.2002378287952                    0                    0    0.006339626730753          32.54621381        -0.1841524393          9.299593636                   31
         "BPM.15R1.B2"           3843.32639                    3       398.3762779035                    0                    0        3.56887483985                    0      -5.232133524906                    0                    0      0.0351046014685           339.744322         -4.841035495          9.391206857                   23
         "BPM.16R1.B2"          3896.774906                    3        66.6684939059                    0                    0      0.3212681566219                    0       1.606033933127                    0                    0     0.01374942635446          51.19644156          1.502758302          9.452740468                   21
         "BPM.17R1.B2"          3950.223421                    3       89.94554245436                    0                    0       1.035884499865                    0     -0.9211528649687                    0                    0     0.01214347235974          89.53192669         -1.050229231          9.613082237                   21
         "BPM.18R1.B2"          4003.671937                    3       28.05417163395                    0                    0      0.3389112239961                    0     -0.2130233439135                    0                    0     0.01424316868335          32.53564285         -0.184192702          9.799556525                   21
         "BPM.19R1.B2"          4057.120453                    3       410.4820043185                    0                    0       5.309417781733                    0      -5.222466045793                    0                    0     0.03468125287171          339.7304344         -4.841175058          9.891188635                   21
         "BPM.20R1.B2"          4110.568969                    3       67.34979063489                    0                    0      0.6502430847073                    0       1.651776321123                    0                    0     0.02777708139711          51.20701157          1.502798479          9.952716882                   21
         "BPM.21R1.B2"          4164.017485                    3       86.20294399522                    0                    0      0.8883510311924                    0     -0.8859073682425                    0                    0    0.009939731803796          89.54582716         -1.050089863           10.1130131                   21
         "BPM.22R1.B2"          4217.466001                    3       28.92457514541                    0                    0      0.2365901873343                    0     -0.2220846883779                    0                    0      0.0104808676298           32.5250738        -0.1842327914           10.2995194                   21
         "BPM.23R1.B2"          4270.914517                    3       414.4915493998                    0                    0       4.402480537135                    0      -5.321505336993                    0                    0     0.05271022230449          339.7165211         -4.841314231          10.39117041                   21
         "BPM.24R1.B2"          4324.363033                    3       66.48761305832                    0                    0      0.3596482726037                    0       1.666695922719                    0                    0     0.01104135688545          51.21757966          1.502838481           10.4526933                   21
         "BPM.25R1.B2"          4377.811549                    3       83.82285797192                    0                    0       1.696950264558                    0     -0.8915254726836                    0                    0     0.01447800970265          89.55975331         -1.049950885          10.61294397                   21
         "BPM.26R1.B2"          4431.260065                    3       30.06333387991                    0                    0      0.4152839124026                    0     -0.2345706704598                    0                    0     0.01556924112207          32.51450667        -0.1842727077          10.79948227                   21
         "BPM.27R1.B2"           4484.70858                    3       418.0158161628                    0                    0       6.465468876325                    0      -5.347616302169                    0                    0     0.04756590795354          339.7025821         -4.841453015          10.89115219                   21
         "BPM.28R1.B2"          4538.157096                    3       66.34336793636                    0                    0       1.345173700311                    0       1.650385124593                    0                    0     0.06396248332004          51.22814583          1.502878311          10.95266973                   21
         "BPM.29R1.B2"          4591.605612                    3       82.55678563149                    0                    0       1.554228187947                    0     -0.8295720377843                    0                    0     0.01694073632095          89.57370515         -1.049812295          11.11287485                   21
         "BPM.30R1.B2"          4645.054128                    3        29.3012314918                    0                    0      0.5639451575193                    0     -0.2269195694996                    0                    0     0.02683382812685          32.50394147        -0.1843124508          11.29944512                   21
         "BPM.31R1.B2"          4698.502644                    3       435.0547683024                    0                    0       3.923814842542                    0      -5.625351814566                    0                    0     0.04912353881706          339.6886174         -4.841591409          11.39113396                   21
         "BPM.32R1.B2"           4751.95116                    3       69.62524120368                    0                    0      0.4151261805214                    0        1.73910337769                    0                    0     0.01811106377016          51.23871007          1.502917968          11.45264615                   21
         "BPM.33R1.B2"          4805.399676                    3       84.71071067754                    0                    0       2.066308909617                    0     -0.8700153423258                    0                    0     0.02718607198634          89.58768265         -1.049674095          11.61280574                   21
         "BPM.34R1.B2"          4858.848192                    3       29.12524168895                    0                    0      0.5388628399549                    0     -0.2306621443501                    0                    0     0.02189576535646          32.49337818        -0.1843520207          11.79940796                   21
         "BPM.33L2.B2"          4912.296708                    3       403.7705076999                    0                    0       6.307731836682                    0      -5.236091815212                    0                    0     0.03968818833894          339.6746271         -4.841729415          11.89111574                   21
         "BPM.32L2.B2"          4965.745224                    3       67.98565272976                    0                    0      0.7761989095364                    0       1.654082712032                    0                    0     0.02695411896692           51.2492724          1.502957451          11.95262259                   21
         "BPM.31L2.B2"           5019.19374                    3       89.69193461693                    0                    0       1.745379763414                    0     -0.8794908706397                    0                    0     0.01431669913215          89.60168583         -1.049536285          12.11273664                   21
         "BPM.30L2.B2"          5072.642255                    3       27.91423556326                    0                    0      0.6061767327203                    0     -0.2117821987467                    0                    0     0.01735127966167          32.48281682        -0.1843914173          12.29937079                   21
         "BPM.29L2.B2"          5126.090771                    3       386.9292405352                    0                    0       4.137938115896                    0      -5.133184655722                    0                    0      0.0490991938265          339.6606111         -4.841867031          12.39109751                   21
         "BPM.28L2.B2"          5179.539287                    3       66.18259693692                    0                    0      0.2886780928704                    0       1.547980583303                    0                    0    0.009916420621261          51.25983279          1.502996761          12.45259903                   21
         "BPM.27L2.B2"          5232.987803                    3       92.86743244352                    0                    0          1.387618536                    0     -0.9525730054977                    0                    0     0.01828394673233          89.61571469         -1.049398863          12.61266756                   21
         "BPM.26L2.B2"          5286.436319                    3       27.34256405267                    0                    0      0.7331229485526                    0     -0.1961047699257                    0                    0     0.03394334829258          32.47225739        -0.1844306408          12.79933361                   21
         "BPM.25L2.B2"          5339.884835                    3       396.7335123542                    0                    0       2.304911762553                    0      -5.133602510692                    0                    0     0.02321445318823          339.6465694         -4.842004258          12.89107929                   21
         "BPM.24L2.B2"          5393.333351                    3       66.89251768926                    0                    0      0.2445266438719                    0       1.605259588912                    0                    0    0.009399469653287          51.27039126          1.503035898          12.95257547                   21
         "BPM.23L2.B2"          5446.781867                    3       90.22995803353                    0                    0       1.670188329919                    0     -0.9437221824167                    0                    0     0.02083578631349           89.6297692         -1.049261831          13.11259848                   21
         "BPM.22L2.B2"          5500.230383                    3       28.04322254183                    0                    0      0.4040351851183                    0     -0.2076041734847                    0                    0     0.01707882325411          32.46169988         -0.184469691          13.29929641                   21
         "BPM.21L2.B2"          5553.678899                    3        402.131716553                    0                    0       5.300800178192                    0       -5.22648176861                    0                    0     0.02603153021871           339.632502         -4.842141095          13.39106106                   21
         "BPM.20L2.B2"          5607.127414                    3       65.89844704497                    0                    0       0.578945524512                    0       1.602904016128                    0                    0     0.01970262030043           51.2809478          1.503074861          13.45255192                   21
         "BPM.19L2.B2"           5660.57593                    3       88.27973691581                    0                    0       1.351178182062                    0     -0.9282676165617                    0                    0      0.0159310784928          89.64384939         -1.049125188          13.61252942                   21
         "BPM.18L2.B2"          5714.024446                    3         28.128081423                    0                    0      0.3821956165158                    0     -0.1955799045693                    0                    0     0.01500113095284          32.45114431         -0.184508568           13.7992592                   21
         "BPM.17L2.B2"          5767.472962                    3       401.1523810771                    0                    0       3.812959163454                    0      -5.211559656307                    0                    0     0.04406743520892           339.618409         -4.842277543          13.89104283                   21
         "BPM.16L2.B2"          5820.921478                    3       66.69860093182                    0                    0      0.5273280912081                    0       1.642701573186                    0                    0     0.01151616680992          51.29150241          1.503113652          13.95252837                   23
         "BPM.15L2.B2"          5874.369994                    3       88.08358434148                    0                    0        1.58843130286                    0     -0.9068206116835                    0                    0     0.01222412248103          89.65795523         -1.048988935          14.11246036                   31
         "BPM.14L2.B2"           5927.81851                    3        28.3317328009                    0                    0      0.3006063428522                    0     -0.2048165615604                    0                    0    0.008812722249821          32.44059067        -0.1845472718          14.29922198                   25
         "BPM.13L2.B2"          5981.267026                    3       405.0801149705                    0                    0        4.65456783206                    0      -5.273705468823                    0                    0     0.04227309418268          339.6042903         -4.842413602           14.3910246                   32
