@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Results/b2_3files_12percent_30cm_beforecorrection' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam2' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 00:32:15"
@ f2h_factor %le 0.46436155914081356
@ p_f2h_factor %le 586.975059863754
@ FILES %s ""
*                 NAME                    S               AMP_20            AMP_20std             PHASE_20          PHASE_20std                f3000             f3000std         phase_f_3000      phase_f_3000std                h3000            h3000_std         phase_h_3000     phase_h_3000_std
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
           BPM.11L4.B2          12753.02931   6.870179350838e-05                    0      0.5441660873972      0.5441660873972     0.05068461201266                    0       0.733512087865                    0      0.1091490262597                    0       0.758452224111                    0
           BPM.21R4.B2          14160.78147   0.0001124102691921    2.75475550679e-05      0.3873383573893     0.06239762186243      0.0829304533301     0.02032315415963      0.5949259072287      0.3249407355269      0.1785902637667     0.04376579792099      0.6198660434746      0.3249407355269
          BPMRA.7R1.B2          3454.511584   0.0001277970698142                    0      0.5968684842546      0.5968684842546     0.09428203499664                    0      0.7685313668748                    0      0.2030358308967                    0      0.7934715031207                    0
           BPM.31L6.B2          18348.78771   8.922898092411e-05                    0      0.7583102636544                    0     0.06582850384934                    0      0.9429598821632                    0      0.1417613119638                    0      0.9679000184092                    0
           BPM.14R8.B2          457.0271099   0.0001460859138781                    0       0.644795946244       0.644795946244      0.1077745934612                    0      0.7830519259473                    0      0.2320919794925                    0      0.8079920621933                    0
           BPM.17L7.B2          22428.92015   0.0003031101260759                    0      0.1137943630925                    0      0.2236188948312                    0      0.1758745241297                    0      0.4815620294776                    0      0.2008146603757                    0
           BPM.22L3.B2          8832.195401   0.0001011619685266                    0      0.3452378855842      0.3452378855842     0.07463204180514                    0      0.4845937895262                    0       0.160719681326                    0      0.5095339257721                    0
           BPM.20L7.B2           22268.5746    8.76923858598e-05                    0      0.7319047409817      0.7319047409817     0.06469488388576                    0      0.8412879930236                    0      0.1393200677624                    0      0.8662281292696                    0
           BPM.20R4.B2          14107.32998    0.000189578972125                    0      0.2443149392321      0.2443149392321      0.1398615109916                    0      0.3675036625025                    0        0.30119097552                    0      0.3924437987484                    0
         BPMSX.A4R6.B2          19995.52327   0.0001624566888432                    0      0.4617648595588      0.4617648595588      0.1198521002493                    0      0.7063119797591                    0      0.2581008222797                    0      0.7312521160051                    0
           BPM.24L8.B2          25387.49575     0.00017466200671                    0      0.9567193922842      0.9567193922842       0.128856549318                    0       0.148515752364                    0       0.277491852591                    0        0.17345588861                    0
            BPM.8L8.B2          26213.69319   0.0001420067481506   1.805273930686e-05      0.7157178773541                    0      0.1047651970296     0.01331837264805      0.4170765885238      0.3388068373948       0.225611261241      0.0286810404218      0.4420167247698      0.3388068373949
           BPM.17R8.B2          617.3815622   0.0001176512409543                    0      0.6335345322918      0.6335345322918     0.08679696986148                    0      0.8261589930534                    0      0.1869167853215                    0      0.8510991292993                    0
            BPM.7R4.B2          13455.82797   0.0002185476422361                    0      0.7247630168877      0.7247630168877      0.1612330899581                    0       0.781927624241                    0      0.3472145503525                    0       0.806867760487                    0
            BPM.7L1.B2          2926.823584   5.917332664979e-05                    0      0.3592350187772                    0     0.04365500447055                    0       0.572339459457                    0     0.09401080604372                    0       0.597279595703                    0
            BPM.8L7.B2          22881.91997   0.0002080279540195                    0      0.7700781797516      0.7700781797516      0.1534722108235                    0       0.861632271956                    0      0.3305015408842                    0      0.8865724082019                    0
           BPM.23L4.B2           12111.6115   0.0001766133632291                    0      0.0787324434446      0.0787324434446      0.1302961587229                    0      0.2737927799343                    0      0.2805920433293                    0      0.2987329161803                    0
           BPM.15L6.B2          19203.96396   0.0001267258317349                    0      0.4244098260763      0.4244098260763     0.09349173122652                    0      0.6146110894998                    0      0.2013339161827                    0      0.6395512257457                    0
           BPM.11L1.B2          2755.440926   0.0001263276405758                    0      0.2193306200405      0.2193306200405     0.09319796648795                    0      0.4130243378692                    0      0.2007012954741                    0      0.4379644741151                    0
           BPM.20R2.B2          7442.456814   0.0002992715063696                    0      0.4547518156175      0.4547518156175      0.2207869607499                    0      0.5258081053561                    0      0.4754634753972                    0       0.550748241602                    0
           BPM.15L3.B2           9206.35579   0.0001119559761458                    0      0.4585674050539      0.4585674050539     0.08259529953549                    0      0.6573073865986                    0      0.1778685119593                    0      0.6822475228445                    0
           BPM.14R6.B2          20451.32506   0.0001408293385035                    0      0.2067069962998      0.2067069962998      0.1038965653958                    0         0.3526655958                    0      0.2237406679141                    0      0.3776057320459                    0
           BPM.25R2.B2          7709.714235   0.0001376951198258                    0      0.6544939630824      0.6544939630824      0.1015843017775                    0      0.8553398813075                    0      0.2187612212462                    0      0.8802800175534                    0
           BPM.13L2.B2          5981.267026   8.079787830579e-05                    0      0.1008867222376      0.1008867222376     0.05960847460082                    0      0.2550569798788                    0      0.1283665140394                    0      0.2799971161247                    0
           BPM.28R8.B2          1205.347887   0.0001754333088065   1.082546160149e-05       0.786150828394      0.8511237334974      0.1294255759112    0.007986462843394      0.9082109372384     0.06497290510345      0.2787172481517      0.0171988027135      0.9331510734844     0.06497290510345
           BPM.20L1.B2          2274.377569   0.0001698626839316    4.35262065257e-06      0.0995849496841      0.0856502840533      0.1253158584492     0.00321113726073      0.2345335717995      0.0139346656308      0.2698669947638    0.006915165989777      0.2594737080455     0.01393466563076
          BPM_A.7R8.B2              122.586   0.0002850530114735                    0      0.2666830184764                    0      0.2102972943175                    0      0.4144809959428                    0      0.4528740378653                    0      0.4394211321887                    0
           BPM.10R4.B2          13573.15094   0.0001611635931655                    0      0.1253292568983      0.1253292568983      0.1188981214757                    0      0.2372606454982                    0      0.2560464343684                    0      0.2622007817442                    0
           BPM.12R3.B2          10347.71253   0.0001068086197654                    0      0.7755959189065                    0     0.07879784756647                    0      0.8920405414472                    0      0.1696907205503                    0      0.9169806776931                    0
           BPM.30R8.B2          1312.250855   0.0001126082023002   2.614118401538e-05      0.2544773835072      0.1179911227051      0.0830764780883     0.01928560670267      0.3961277626857      0.1364862608021      0.1789047272604     0.04153144532109      0.4210678989317      0.1364862608021
           BPMS.2L8.B2           26478.9502   0.0008381951526631                    0      0.1817268440497                    0      0.6183768128038                    0      0.4255302326192                    0       1.331670980578                    0      0.4504703688652                    0
           BPM.15R1.B2           3843.32639   9.824996987988e-05                    0      0.2861690073503                    0     0.07248372057433                    0      0.4423003903972                    0      0.1560932836655                    0      0.4672405266432                    0
           BPM.16L7.B2          22482.36866   0.0003675348784921                    0      0.7262028193097      0.7262028193097       0.271148128254                    0      0.8244822774897                    0      0.5839159657308                    0      0.8494224137356                    0
           BPM.10L8.B2          26134.16517   0.0003772271122327                    0      0.5211390618994      0.5211390618994      0.2782985544888                    0      0.5725668196212                    0      0.5993143683205                    0      0.5975069558671                    0
            BPM.8R1.B2          3495.948594   0.0004213647986737                    0      0.1399325528005      0.1399325528005      0.3108610451918                    0      0.1829966213463                    0      0.6694375084944                    0      0.2079367575923                    0
          BPM_A.7R7.B2          23451.04698   0.0001481880129245                    0      0.4883486088029      0.4883486088029       0.109325412867                    0      0.6691362671937                    0      0.2354316603408                    0      0.6940764034397                    0
           BPM.10R1.B2          3575.476615   0.0001288962563166   1.112907301523e-06      0.4325515705455      0.2704253102428     0.09509295766045   0.0008210451562206      0.6231222665601      0.1621262603027       0.204782148282    0.001768116115683      0.6480624028061      0.1621262603027
           BPM.13R1.B2          3736.429358   8.684282547783e-05                    0      0.8080284987695      0.8080284987695     0.06406812239756                    0      0.9143696521577                    0      0.1379703404306                    0      0.9393097884036                    0
            BPM.6L8.B2           26285.2282    0.001341755814521                    0      0.6670108211573                    0      0.9898776931699                    0      0.5075019735995                    0       2.131696032293                    0      0.5324421098454                    0
           BPM.33L3.B2          8244.229076    0.002652882104605                    0       0.727212825477       0.727212825477       1.957158515386                    0      0.7362772973593                    0       4.214729830366                    0      0.7612174336052                    0
           BPM.33R1.B2          4805.399676   0.0001076789286083                    0      0.3507966000409      0.3507966000409     0.07943991619061                    0      0.4650566947016                    0      0.1710734117131                    0      0.4899968309476                    0
           BPM.22R7.B2           24211.6284   0.0007598534506058                    0     0.01968610834047     0.01968610834047      0.5605803773629                    0     0.05148956883423                    0       1.207206682655                    0     0.07642970508016                    0
           BPM.33R8.B2          1472.605308   9.268098891271e-05                    0      0.5975641042496      0.5975641042496       0.068375215902                    0       0.787648749463                    0      0.1472456420133                    0       0.812588885709                    0
           BPM.25R5.B2          17707.40552   9.598702228706e-05                    0      0.5163102424797      0.5163102424797     0.07081423547227                    0      0.7059414921146                    0      0.1524980569091                    0      0.7308816283605                    0
           BPM.23L3.B2          8778.743917   8.082574687706e-05                    0      0.7058819816423      0.7058819816423     0.05962903458404                    0      0.9113686007961                    0      0.1284107898474                    0      0.9363087370421                    0
           BPM.25R1.B2          4377.811549   0.0001500170874644                    0       0.289484924317       0.289484924317       0.110674808984                    0      0.3966112168766                    0      0.2383375772724                    0      0.4215513531226                    0
           BPM.23R8.B2          938.0904667    0.000106924148786                    0      0.0995393248301                    0     0.07888307887244                    0      0.1436409841701                    0      0.1698742656873                    0      0.1685811204161                    0
          BPMSX.4R2.B2            6597.0373    0.002296197468869                    0      0.1301683705732                    0       1.694015132223                    0      0.3111939224802                    0       3.648052038065                    0      0.3361340587261                    0
          BPMRA.7R5.B2          16784.10555    0.003351413353139                    0     0.06432030295693                    0       2.472498559694                    0     0.05645938999697                    0       5.324511710807                    0     0.08139952624288                    0
           BPM.25R3.B2          11042.58182   0.0001776602598182                    0      0.5983884426167      0.5983884426167      0.1310685046069                    0      0.7936537901323                    0      0.2822552858367                    0      0.8185939263782                    0
           BPM.31L5.B2          15016.00521   9.185079897781e-05    3.10946719684e-05      0.2867565046098       0.149203323378     0.06776274492273     0.02294003262356      0.4914801432877      0.1375531812317       0.145926689212     0.04940123094169      0.5164202795337      0.1375531812317
           BPM.22R4.B2          14214.23295   0.0001185631308225   2.291324089859e-05         0.4965103871      0.6172419194402      0.0874697148046     0.01690419806516      0.6600101489435      0.1207315323402      0.1883655377642     0.03640309524423      0.6849502851895      0.1207315323402
           BPM.24R2.B2          7656.262751   0.0002614659551819                    0      0.9536480448574      0.9536480448574      0.1928959902815                    0      0.0372958590645                    0      0.4154004277149                    0     0.06223599531052                    0
            BPM.7L8.B2           26252.7592   0.0005743792990256   0.0004520390100675      0.7107371751014                    0      0.4237471895935      0.3334908838597      0.4192635810235        0.37470027078      0.9125371841235      0.7181707385011      0.4442037172695      0.3747002707801
           BPM.19R7.B2          24051.28285   8.999240910766e-05                    0      0.4193362588916                    0     0.06639172147885                    0      0.5767054218057                    0      0.1429741979541                    0      0.6016455580516                    0
           BPM.27L8.B2           25227.1502   0.0001526511919539                    0       0.083037209864       0.083037209864      0.1126181143511                    0      0.1779842043069                    0      0.2425224744259                    0      0.2029243405528                    0
           BPM.31L3.B2          8351.132044   0.0002303875496258                    0      0.3318068681384      0.3318068681384      0.1699679581714                    0      0.5370831169861                    0      0.3660250398113                    0       0.562023253232                    0
           BPM.20L3.B2          8939.098369   0.0001716778401597                    0      0.1049011667423      0.1049011667423      0.1266549863594                    0      0.2546575098018                    0      0.2727507991697                    0      0.2795976460477                    0
           BPM.32L3.B2           8297.68056   0.0002502456983105                    0      0.5259258275778      0.5259258275778      0.1846182680101                    0      0.6458180751689                    0      0.3975743994651                    0      0.6707582114149                    0
           BPM.22R3.B2          10882.22737   0.0001580955062801                    0      0.8575662011268      0.8575662011268      0.1166346464561                    0     0.03824584718312                    0      0.2511720536729                    0     0.06318598342909                    0
           BPM.30L3.B2          8404.583528   0.0001572507474273                    0      0.1289067662269      0.1289067662269      0.1160114272866                    0      0.2856064337507                    0      0.2498299547043                    0      0.3105465699966                    0
           BPM.28L5.B2          15176.35966   8.400078466351e-05                    0      0.3879189621207      0.3879189621207     0.06197141241894                    0      0.5243230858297                    0      0.1334550873108                    0      0.5492632220756                    0
           BPM.23L8.B2          25440.94427   0.0001709457121793                    0        0.48762067441        0.48762067441      0.1261148603927                    0      0.5809803228994                    0      0.2715876409452                    0      0.6059204591453                    0
           BPM.20R7.B2          24104.73137   0.0001126495309493                    0      0.4350414079397                    0     0.08310696821732                    0      0.6278552156402                    0      0.1789703875814                    0      0.6527953518861                    0
           BPM.34R2.B2          8190.777592   6.941703683574e-05                    0      0.1444420491253      0.1444420491253        0.05121228136                    0       0.309531117234                    0      0.1102853592247                    0      0.3344712534799                    0
           BPM.18R6.B2          20665.11912    9.87070117372e-05                    0      0.4346358923352      0.4346358923352     0.07282090229884                    0      0.5839136813733                    0      0.1568194026086                    0      0.6088538176193                    0
           BPM.28R7.B2           24532.3195   0.0001432444998582   2.894304169322e-05      0.2691087415449      0.1684311606821       0.105678345899     0.02135267165199       0.460412872839      0.1006775808628      0.2275777221839     0.04598285803737       0.485353009085      0.1006775808628
           BPM.27L4.B2          11897.80556   0.0001897095329171                    0      0.5896899762566      0.5896899762566      0.1399578319572                    0      0.7832102287191                    0      0.3013984021765                    0      0.8081503649651                    0
           BPM.29R3.B2          11256.38775   0.0001680032501775                    0      0.1392108806674      0.1392108806674       0.123944064882                    0      0.3315082118675                    0      0.2669128450497                    0      0.3564483481134                    0
           BPM.29R1.B2          4591.605612    0.000249291070317                    0      0.4582185310327      0.4582185310327      0.1839139930997                    0      0.5631051862898                    0      0.3960577474155                    0      0.5880453225358                    0
           BPM.29R5.B2          17921.19958   0.0001193346194099   8.108585199408e-06      0.4562969055562      0.7128360516751     0.08803887898108    0.005982092661867      0.6506623204833      0.2565391461189      0.1895912296099     0.01288240282623      0.6756024567293      0.2565391461189
           BPM.14R7.B2          23784.04027   0.0003779382899133                    0      0.9665434270614      0.9665434270614      0.2788232244133                    0    0.007933812973067                    0      0.6004442420454                    0     0.03287394921904                    0
           BPM.14L2.B2           5927.81851   6.866175339046e-05                    0      0.1448636336445      0.1448636336445     0.05065507249501                    0      0.3467143380003                    0       0.109085413075                    0      0.3716544742463                    0
           BPM.33L2.B2          4912.296708   0.0001503834649417                    0      0.0964699350277      0.0964699350277      0.1109451032418                    0      0.2586743043608                    0      0.2389196544329                    0      0.2836144406067                    0
           BPM.22L8.B2          25494.39278   0.0003189414068727                    0      0.0355603668113      0.0355603668113      0.2352983908658                    0      0.0835000592126                    0      0.5067137583505                    0      0.1084401954586                    0
           BPMS.2R1.B2          3226.781584   0.0005616043243937                    0        0.16898390364        0.16898390364      0.4143224773754                    0      0.4170018113165                    0      0.8922411194889                    0      0.4419419475624                    0
           BPM.10L6.B2          19469.59674   0.0001476785659557                    0      0.7109194919841                    0      0.1089495693753                    0      0.8761276190442                    0      0.2346222835002                    0      0.9010677552901                    0
           BPM.34R4.B2          14855.65076   7.999735048426e-05                    0      0.1802343248871      0.1802343248871     0.05901788678691                    0      0.3376421808652                    0      0.1270946865113                    0      0.3625823171112                    0
           BPM.32L6.B2          18295.33919   9.075778474971e-05                    0      0.0736606451456                    0     0.06695637584201                    0      0.2524026523817                    0      0.1441901779422                    0      0.2773427886276                    0
          BPMWE.5L7.B2          23045.03448   0.0004954714656996   0.0001828069506573     0.05079317001252       0.060266126545       0.365533091931      0.1348654655741      0.2887226166732    0.009472956532482      0.7871734529606      0.2904320198761      0.3136627529192    0.009472956532477
           BPM.14R2.B2           7121.74791   0.0001350635631377                    0      0.6213141196184      0.6213141196184     0.09964287604585                    0      0.8016804536849                    0      0.2145803718771                    0      0.8266205899308                    0
           BPM.10L3.B2          9472.944415   9.293733119025e-05   7.355520841994e-06      0.6111305913598      0.7914871812926     0.06856433190925    0.005426520924552      0.3315439508146      0.3196434100672      0.1476529022689     0.01168598222168      0.3564840870606      0.3196434100672
           BPM.21L7.B2          22215.12608   0.0001955594322597                    0      0.4839260468442      0.4839260468442      0.1442735836043                    0      0.5368472051529                    0      0.3106923490205                    0      0.5617873413988                    0
           BPM.30L1.B2          1739.862728   8.184860930394e-05                    0      0.5830408990107      0.5830408990107     0.06038364931244                    0      0.7111030447835                    0      0.1300358484112                    0      0.7360431810295                    0
           BPM.30R4.B2          14641.84482    0.000200800045741                    0      0.3947625145144      0.3947625145144      0.1481398358147                    0      0.5572859529744                    0      0.3190183013615                    0      0.5822260892204                    0
           BPM.15L8.B2          25868.53239   0.0001874344056473    2.44933827427e-05      0.5600265429212      0.5211097251364      0.1382793613226     0.01806994457925      0.6655369841217     0.03891681778485      0.2977838251264     0.03891352379099      0.6904771203676     0.03891681778487
           BPM.28L2.B2          5179.539287   0.0007120284708347                    0     0.08679584632303     0.08679584632303      0.5252975933127                    0      0.1149409131496                    0       1.131225406092                    0      0.1398810493955                    0
            BPM.8R4.B2          13493.61896   9.370325219842e-05                    0      0.3777271844491      0.3777271844491     0.06912938861518                    0      0.5306913520105                    0      0.1488697486999                    0      0.5556314882565                    0
           BPM.27L7.B2          21894.43499   8.420719109702e-05                    0      0.3712366423854      0.3712366423854     0.06212368835622                    0      0.5561742357311                    0      0.1337830126834                    0       0.581114371977                    0
           BPM.10L2.B2          6140.002768    0.000126368021612   4.815308440077e-05      0.6840130906888      0.5590355395708     0.09322775751739     0.03552484259043      0.3756218726838       0.375022448882      0.2007654502881     0.07650254826468      0.4005620089297       0.375022448882
           BPM.30R3.B2          11309.83924   7.017756241316e-05                    0      0.8351019723929      0.8351019723929     0.05177335759759                    0    0.009719943409629                    0      0.1114936337396                    0     0.03466007965562                    0
           BPM.29R4.B2          14588.39334   7.443904580445e-05                    0     0.03979639721712     0.03979639721712     0.05491725852442                    0      0.2444079652803                    0      0.1182640066633                    0      0.2693481015262                    0
           BPM.17L6.B2          19097.06693   0.0005733858193471                    0      0.8632036981372      0.8632036981372      0.4230142519296                    0      0.8495212795166                    0      0.9109588069957                    0      0.8744614157625                    0
           BPM.27R2.B2          7816.617203   0.0002608983757743                    0      0.0854811022962                    0      0.1924772596983                    0      0.1168296783725                    0      0.4144986937645                    0      0.1417698146184                    0
           BPM.13R5.B2          17066.02333   0.0001411586290813                    0      0.4660210217299      0.4660210217299      0.1041394988669                    0       0.656952989139                    0      0.2242638237748                    0       0.681893125385                    0
           BPM.22L6.B2          18829.82435   0.0001391069147789                    0      0.1894306544468      0.1894306544468      0.1026258507063                    0      0.3460209673663                    0      0.2210041909933                    0      0.3709611036122                    0
           BPM.19R4.B2           14053.8785    0.002435384620662                    0      0.4222649481967      0.4222649481967       1.796700177628                    0      0.4282163105264                    0       3.869183704509                    0      0.4531564467724                    0
           BPM.32L5.B2          14962.55373   0.0001593301719212                    0      0.4444796847001      0.4444796847001      0.1175455185861                    0      0.5772150826229                    0      0.2531336116701                    0      0.6021552188688                    0
           BPM.22L4.B2          12165.06298   0.0002160062550382                    0      0.7184542835976      0.7184542835976      0.1593581865892                    0      0.8581761237505                    0      0.3431769565165                    0      0.8831162599965                    0
           BPM.18R7.B2          23997.83434   0.0003773540145257   0.0001154815105966      0.6387155362287      0.5154639764798       0.278392176404     0.08519625558986      0.6850561129486      0.1232515597488      0.5995159825871      0.1834696561608      0.7099962491945      0.1232515597488
           BPM.33R3.B2          11470.19369   0.0001656500455258                    0      0.6239556501341      0.6239556501341      0.1222079928136                    0      0.8188457644446                    0      0.2631742236367                    0      0.8437859006905                    0
           BPM.14L7.B2          22589.26569   2.630120601513e-05                    0    0.002361622891452    0.002361622891452     0.01940366261587                    0      0.1595521939087                    0     0.04178567806467                    0      0.1844923301546                    0
            BPM.9R3.B2          10199.73836   0.0001544987289595                    0      0.6508265466492      0.6508265466492      0.1139811311157                    0      0.8700755267295                    0       0.245457723345                    0      0.8950156629755                    0
           BPM.31L8.B2          25013.35614   0.0001099135735157   8.943090913517e-05      0.5758380397641      0.5808962151044      0.0810885210426     0.06597747598689      0.6762115065154    0.005058175340312      0.1746236729686      0.1420821226222      0.7011516427614    0.005058175340309
           BPM.27R8.B2          1151.896403   0.0004703862467297                    0      0.6442035856522      0.6442035856522       0.347026521348                    0      0.6896424887967                    0      0.7473196575317                    0      0.7145826250426                    0
           BPM.22L7.B2          22161.67757     0.00013758110204                    0      0.9952230083829      0.9952230083829      0.1015001853819                    0      0.1395968245135                    0      0.2185800770627                    0      0.1645369607595                    0
           BPM.24R8.B2          991.5419508   8.210800820185e-05   3.977186706747e-05      0.5822982570441      0.4436602094821     0.06057502033531     0.02934161611207      0.7036952368202       0.138638047562      0.1304479648302     0.06318700489842      0.7286353730661       0.138638047562
          BPMWE.5R7.B2          23333.87148    0.001937808338277                    0      0.2892737976786                    0       1.429614261358                    0       0.264820607364                    0       3.078666253088                    0        0.28976074361                    0
           BPM.12R1.B2          3682.980842   0.0001997602608001                    0      0.2016873453813      0.2016873453813      0.1473727365351                    0      0.2450896925435                    0      0.3173663573871                    0      0.2700298287895                    0
           BPM.29R8.B2          1258.799371   0.0001589355805973   3.433024080701e-05      0.5338716933737      0.5152481452199      0.1172544096188     0.02532706712223      0.7207329369028     0.01862354815372      0.2525067101501     0.05454169627884      0.7456730731488      0.0186235481537
           BPM.11L6.B2          19417.75802   0.0001390491452552                    0      0.0457113649241                    0      0.1025832313546                    0      0.2295633498672                    0      0.2209124104597                    0      0.2545034861131                    0
            BPM.9L7.B2          22841.45696   0.0007222580225849                    0      0.5337959948969      0.5337959948969      0.5328444248443                    0      0.5598233470411                    0       1.147477465254                    0       0.584763483287                    0
           BPM.20L4.B2          12271.96595   0.0001170767027404                    0      0.0165429171932                    0     0.08637310543276                    0      0.1867641194621                    0      0.1860039956636                    0      0.2117042557081                    0
          BPMSX.7L1.B2          2957.502084   6.179888333632e-05                    0     0.05016010749967                    0      0.0455920037129                    0      0.2410851962221                    0     0.09818212299325                    0      0.2660253324681                    0
           BPM.16R8.B2          563.9300781   0.0001592812463387                    0      0.9409100715302      0.9409100715302      0.1175094238346                    0       0.062359821128                    0      0.2530558818262                    0     0.08729995737394                    0
            BPM.5L5.B2          16325.21155   0.0001695504895357                    0      0.9273108937908      0.9273108937908      0.1250855376523                    0        0.14454870869                    0      0.2693710002261                    0      0.1694888449359                    0
