@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Results/b2_3files_12percent_30cm_beforecorrection' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam2' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 00:32:15"
@ Q1 %le 0.2799881659850902
@ Q2 %le 0.3099859594100752
@ RMSbetabeat %le 0.27607972880024256
@ RescalingFactor %le 0.8192505763073712
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds.linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds.linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds.linx"
*                 NAME                    S                COUNT                 BETX              BETXSTD              BETXMDL               MUXMDL            BETXPHASE         BETXSTDPHASE
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.18R1.B2"          4003.671937                    3       316.1794880756       86.30197144283          342.9836915          9.697531876       259.0338355947       4.386797625942
         "BPM.19R1.B2"          4057.120453                    3        77.9035661939       20.94517481903          41.96502001          9.765552131       63.82162715374       1.228758349291
         "BPM.20R1.B2"          4110.568969                    3       147.1140410188       44.46573168109          86.86213391           9.96402825       120.5224476592       2.277059682004
         "BPM.21R1.B2"          4164.017485                    3       17.23517137479       5.056620576224          41.88584473          10.11827674       14.11993558239      0.6904032479795
         "BPM.22R1.B2"          4217.466001                    3       347.0726316709       94.63420962879           342.991787          10.19751383       284.3398612747       1.192221890798
         "BPM.23R1.B2"          4270.914517                    3       74.12205363825       20.01497689943          41.97644847          10.26552336       60.72596912257       2.150649352104
         "BPM.24R1.B2"          4324.363033                    3       144.8150933023       43.73652475193          86.85405162          10.46395699        118.639813032       1.724500586413
         "BPM.25R1.B2"          4377.811549                    3       19.18971765957       5.636747601142          41.87441628          10.61824791       15.72067544668      0.7803405906421
         "BPM.26R1.B2"          4431.260065                    3       321.0990288817       87.78714704976          342.9998561          10.69749578       263.0572120348        4.57724122243
         "BPM.27R1.B2"           4484.70858                    3       77.24486837607       20.76895458228          41.98787692           10.7654946         63.284220373       1.601404140607
         "BPM.28R1.B2"          4538.157096                    3       135.2399179357       40.83482010811          86.84599563          10.96388572       110.7950875693       1.626725375057
         "BPM.29R1.B2"          4591.605612                    3       18.83332785635       5.607476521333          41.86298783          11.11821907       15.42966557909        1.11072827098
         "BPM.30R1.B2"          4645.054128                    3       361.5725859679       98.63636928287          343.0078989          11.19747774       296.2215886581        3.83828612416
         "BPM.31R1.B2"          4698.502644                    3       82.57836678534       22.15789077297          41.99930535          11.26546584       67.65226958402       1.013177226866
         "BPM.32R1.B2"           4751.95116                    3       142.1915351673       42.89602266941          86.83796592          11.46381445       116.4912087888       1.357314816136
         "BPM.33R1.B2"          4805.399676                    3       17.65830931081       5.208571396691          41.85155941          11.61819022       14.46632215274      0.8406654302531
         "BPM.34R1.B2"          4858.848192                    3       319.4990233536        87.1162965541          343.0159155          11.69745969       261.7513462065       1.829964681907
         "BPM.33L2.B2"          4912.296708                    3        85.3918573882       22.88107620389          42.01073378           11.7654371       69.95768269899      0.5245805120665
         "BPM.32L2.B2"          4965.745224                    3       149.7364452406       45.20369483256          86.82996251          11.96374317       122.6732317231       2.242256755186
         "BPM.31L2.B2"           5019.19374                    3        15.2540858485       4.476113051721          41.84013099          12.11816137       12.49737377267      0.6588890965919
         "BPM.30L2.B2"          5072.642255                    3       311.8270552865       85.03213772266          343.0239058          12.19744165       255.4664201007       2.184689056265
         "BPM.29L2.B2"          5126.090771                    3       82.92741403155       22.28843948181          42.02216218          12.26540836       67.93948504567       1.680543849736
         "BPM.28L2.B2"          5179.539287                    3       154.3757360515       46.75785402113          86.82198539          12.46367188       126.4706200722       3.329450982262
         "BPM.27L2.B2"          5232.987803                    3       15.56375354454       4.620827850521           41.8287026          12.61813251       12.75091790869        0.86679244028
         "BPM.26L2.B2"          5286.436319                    3       328.4257351082       89.61106223627          343.0318697          12.69742361       269.0618508754       2.262813074629
         "BPM.25L2.B2"          5339.884835                    3        84.3933015876         22.676419086          42.03359057          12.76537963       69.14072536616       1.661395227423
         "BPM.24L2.B2"          5393.333351                    3       145.2517962687       43.83215118234          86.81403456          12.96360058       118.9981903207       1.433316521258
         "BPM.23L2.B2"          5446.781867                    3        15.8704440731        4.62387655732          41.81727422          13.11810363       13.00158122021      0.4225014295361
         "BPM.22L2.B2"          5500.230383                    3       338.2954641579       92.31504311917          343.0398074          13.19740556        277.147442678       2.530940967329
         "BPM.21L2.B2"          5553.678899                    3       80.98578979139       21.72261999039          42.04501893          13.26535091       66.34775033476      0.9264109780964
         "BPM.20L2.B2"          5607.127414                    3       148.2305481829       44.73979528408          86.80611003          13.46352928       121.4372950443       1.340415946726
         "BPM.19L2.B2"           5660.57593                    3       16.40844146254       4.876793996905          41.80584587          13.61807475       13.44301002789      0.9360402644728
         "BPM.18L2.B2"          5714.024446                    3       326.0352382909       88.90790531235          343.0477188          13.69738752       267.1057754326        1.64784530903
         "BPM.17L2.B2"          5767.472962                    3       84.94674839008       22.80202589788          42.05644727          13.76532219       69.59199133604      0.9658109997167
         "BPM.16L2.B2"          5820.921478                    3       145.1352414687       43.78365728965           86.7982118          13.96345798       118.9018707706       0.824690545953
         "BPM.15L2.B2"          5874.369994                    3       16.84877795854       4.979993229526          41.79441754          14.11804587       13.80309673174      0.8106457781929
         "BPM.14L2.B2"           5927.81851                    3       336.0685842905        91.6525922792          343.0556039          14.19736948       275.3256510509        2.32688685744
         "BPM.13L2.B2"          5981.267026                    3        83.6758999589       22.47284894342          42.06787559          14.26529348       68.55101128485       1.207570664316
         "BPM.12L2.B2"          6034.715542                    3       142.0821351177       43.26082106124          84.54672832           14.4695694       116.3991257096       3.955205628201
         "BPM.11L2.B2"          6088.164058                    3       19.18225606718       5.602920797704          47.90295182          14.61248595       15.71551312966      0.5510856863785
         "BPM.10L2.B2"          6140.002768                    3       253.6513893489       69.64562608127          302.8203493          14.68682411       207.8036428226        1.81380443596
          "BPM.9L2.B2"          6179.067779                    3       41.92335506161       11.23256871912          23.41474604          14.75571498       34.34575812487      0.2265719481496
          "BPM.8L2.B2"          6219.530789                    3       71.05746967289       21.58799101028          98.62726865          15.04990211        58.2144519677       2.279320870744
          "BPM.7L2.B2"            6258.5968                    3       24.50756347096       7.241533897525          55.29474173            15.128344       20.07706943105        1.36154825469
          "BPM.6L2.B2"            6290.7028                    3       153.1043451556       42.31934982738          221.5403269          15.17664065       125.4321115964       1.494839832147
        "BPMYB.5L2.B2"            6362.9018                    3       110.5879410824       30.53059717524          46.93066996          15.32277363       90.60152114901       3.444566850026
        "BPMYB.4L2.B2"            6383.4718                    3       248.0451988264       70.34641443965          103.7565483          15.37039683        203.210229934       1.714263699435
        "BPMWB.4L2.B2"            6407.8633                    3       227.8281105028       66.48878746229          104.8138728          15.40514012       186.6464645502       3.056685828852
        "BPMSX.4L2.B2"            6458.1563                    3       116.9643730091       36.84634991801          99.89736821          15.48691524       95.81852247554       7.841722119316
         "BPMS.2L2.B2"            6496.0078                    3        155.128616384       47.35002257075          172.8443578          15.53050145       127.0925647522       4.672613459329
        "BPMSW.1L2.B2"            6505.9418                    3        41.9379285408       13.05179063767          56.46391535          15.54850491       34.35584453561       2.497461715435
         "BPMS.2R2.B2"            6559.0658                    3        135.082210632       40.21631764189          63.26015394          15.93351896       110.6668094858       2.564613105936
        "BPMSX.4R2.B2"            6597.0373                    3       287.1599930038       87.38645320325          169.8031316           15.9841279       235.2542301222         5.2484214115
        "BPMWB.4R2.B2"            6647.1343                    3       52.77469165356       16.17567626753          83.20872381          16.05336868       43.23602620145       2.438051038978
        "BPMYB.4R2.B2"            6671.6018                    3       31.06825426977       9.185303703023          82.43128665           16.1048729       25.45195102152       1.106929521272
          "BPM.5R2.B2"            6701.1358                    3       74.49965124291       21.18742111052          161.8852513          16.14185967       61.03338996431       1.122275168603
         "BPMR.6R2.B2"            6774.4318                    3       117.6167162291       34.49345772334          45.52602869          16.40632567       96.35783101977       3.018534082259
        "BPM_A.7R2.B2"            6787.3068                    3       237.9987966407       71.00521068231          113.5651447          16.43497823       194.9802373733        4.65004334995
          "BPM.8R2.B2"          6828.745789                    3       9.200279344625       2.796829434731          19.20955395          16.56496371       7.537083314285      0.3631947058221
          "BPM.9R2.B2"          6867.812779                    3       201.4914084505       54.26603847919          105.5296541          16.75542788       165.0696708359       4.468468844582
         "BPM.10R2.B2"          6908.277768                    3       79.49287968366       22.35580731092          31.73720428           16.8597603       65.12432217899      0.6294410808902
         "BPM.11R2.B2"          6960.118458                    3       214.4216272319       65.21086657916          178.4815078          16.99488909       175.6649208432       1.796034164451
         "BPM.12R2.B2"          7014.844942                    3       13.65683933474       3.994900436731          31.11762294          17.11478055       11.18808319803      0.4071852686223
         "BPM.13R2.B2"          7068.296426                    3        330.670360213       88.56770958962          169.9058941          17.25879239       270.9027028586       1.545994676822
         "BPM.14R2.B2"           7121.74791                    3       83.77883973976       23.87879250262          33.02341366          17.37425793       68.63503144593       1.252917014069
         "BPM.15R2.B2"          7175.199394                    3       191.1642744807       58.20097931532          172.2013481          17.51125233       156.6135295875       2.862298091311
         "BPM.16R2.B2"          7228.650878                    3       15.22266378048       4.537640128697          32.22116416          17.62753303       12.47127447902       1.024114881029
         "BPM.17R2.B2"          7282.102362                    3        330.615737971       88.84960706581          170.2207331          17.76794864       270.8559816917       5.401404342467
         "BPM.18R2.B2"          7335.553846                    3        80.7332847102       23.21897228003          33.05198729           17.8832451        66.1401252348        1.74212393378
         "BPM.19R2.B2"           7389.00533                    3       187.3396305298       56.97441870541          171.9343177          18.02030313        153.478087275        1.52067323014
         "BPM.20R2.B2"          7442.456814                    3       14.08748124286       4.062649909877          32.19530631          18.13675191       11.54148331207      0.5557387097766
         "BPM.21R2.B2"          7495.908299                    3       329.1577462851       88.49824480737          170.4933648          18.27709043       269.6637352364       4.710209529917
         "BPM.22R2.B2"          7549.359783                    3       89.45186719433       25.91243917151          33.07504485          18.39222525       73.28365052819       1.958834929136
         "BPM.23R2.B2"          7602.811267                    3       187.3685284535       57.09866812604          170.2461414          18.53010237       153.5006917001       3.997248051834
         "BPM.24R2.B2"          7656.262751                    3       14.53769788729       4.178707756457          33.15391717          18.64519026       11.90958362778       0.562534381127
         "BPM.25R2.B2"          7709.714235                    3        324.810526819       87.48000197527          170.5225057          18.78269343       266.0983968935       3.864662208766
         "BPM.26R2.B2"          7763.165719                    3       78.25525373562        22.8627063929          33.07273067          18.89783962       64.10950671423       2.261083003389
         "BPM.27R2.B2"          7816.617203                    3       163.2796587938       49.56465104233          170.2623586          19.03571437       133.7684374218        2.95930995832
         "BPM.28R2.B2"          7870.068687                    3       14.48870077658       4.100095555265          33.15613058          19.15079088       11.86969966104      0.2796288246122
         "BPM.29R2.B2"          7923.520171                    3       359.1281419023       96.79121799273          170.5059656          19.28829687       294.2202081163       4.854008508578
         "BPM.30R2.B2"          7976.971655                    3       77.83414751014       22.82419908768          33.07062078          19.40345436       63.76772535807       2.596958161177
         "BPM.31R2.B2"           8030.42314                    3       155.3617109841       47.00805873899           170.279201          19.54132583       127.2810423514       1.427112929471
         "BPM.32R2.B2"          8083.874624                    3       14.68802870894       4.283367607127          33.15813433          19.65639115       12.03298444137      0.9629108859099
         "BPM.33R2.B2"          8137.326108                    3       370.7946665531       100.1288086076          170.4888417          19.79390086        303.772442641       2.996968728511
         "BPM.34R2.B2"          8190.777592                    3       80.69993653695       23.57873107356          33.06872566          19.90906944       66.11344715449      0.3765832348168
         "BPM.33L3.B2"          8244.229076                    3       133.6066118843       40.45903771419          170.2965851          20.04693672       109.4596370082       2.993231998563
         "BPM.32L3.B2"           8297.68056                    3       18.84620191726        5.29493938726          33.15991847          20.16199109       15.43955100948      0.4548239989924
         "BPM.31L3.B2"          8351.132044                    3       451.1859207629       122.3243026758           170.471219          20.29950543       369.6327269488       6.680031619901
         "BPM.30L3.B2"          8404.583528                    3       78.07642263373       22.94548871277          33.06705471          20.41468483       63.96468939917       1.254227128883
         "BPM.29L3.B2"          8458.035012                    3       137.4371288466       41.46134054656          170.3144246          20.55254703       112.5968007751       2.236527885855
         "BPM.28L3.B2"          8511.486496                    3       17.56171887412       5.044685839698          33.16147414          20.66759076       14.38668563451      0.9927100086239
         "BPM.27L3.B2"           8564.93798                    3       408.6716872585       111.0931729129          170.4531848          20.80511058        334.808672931       7.310217859657
         "BPM.26L3.B2"          8618.389465                    3       82.20946574299       24.37501569974          33.06561624          20.92030048       67.34874454708        2.11442074061
         "BPM.25L3.B2"          8671.840949                    3       111.5154987412       33.59047593964           170.332631          21.05815675       91.36073496132       2.162213487663
         "BPM.24L3.B2"          8725.292433                    3       21.14394801348       5.891364984325          33.16279363          21.17319018       17.32191977572      0.4976801768047
         "BPM.23L3.B2"          8778.743917                    3       409.0383491348       111.2349517124          170.4348288          21.31071633       335.1041031532       1.942716565444
