@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Results/b2_3files_12percent_30cm_beforecorrection' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam2' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 00:32:15"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ SEQUENCE %s "LHCB2"
@ Q1 %le 0.2699882059850884
@ Q2 %le 0.3219860194100735
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds.liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds.liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds.liny"
*                 NAME                    S                COUNT                    Y                 STDY                 YMDL               MUYMDL
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.32R8.B2"          1419.153824                    3      0.2806381740217    0.002451297551115                    0          3.610822822
         "BPM.33R8.B2"          1472.605308                    3     -0.6775453322278     0.00195282735082                    0          3.798342067
         "BPM.34R8.B2"          1526.056792                    3      0.1624386874848    0.002387693180398                    0          3.890600366
         "BPM.33L1.B2"          1579.508276                    3    -0.09231107972154    0.005166563947242                    0          3.951963601
         "BPM.32L1.B2"           1632.95976                    3      0.3459535374283    0.001490102823172                    0          4.110822822
         "BPM.31L1.B2"          1686.411244                    3     -0.8836279764668    0.002813960001252                    0          4.298342067
         "BPM.30L1.B2"          1739.862728                    3      0.2581129765409   0.0007625917499196                    0          4.390600366
         "BPM.29L1.B2"          1793.314212                    3     -0.2621116225431    0.001126729662749                    0          4.451963601
         "BPM.28L1.B2"          1846.765696                    3      0.1331615722696     0.00646175050251                    0          4.610822822
         "BPM.27L1.B2"           1900.21718                    3     -0.3348898221682    0.001327164463285                    0          4.798342067
         "BPM.26L1.B2"          1953.668665                    3   -0.004540263441029    0.002344511502505                    0          4.890600366
         "BPM.25L1.B2"          2007.120149                    3     0.03814491553073    0.001258300498953                    0          4.951963601
         "BPM.24L1.B2"          2060.571633                    3    -0.03935560834693    0.001023529597003                    0          5.110822822
         "BPM.23L1.B2"          2114.023117                    3      0.2131739114145    0.001409844275707                    0          5.298342067
         "BPM.22L1.B2"          2167.474601                    3      0.0643891068688    0.002072505312478                    0          5.390600366
         "BPM.21L1.B2"          2220.926085                    3     -0.6357439612817    0.003478966511296                    0          5.451963601
         "BPM.20L1.B2"          2274.377569                    3      0.1489109150535    0.003537955851515                    0          5.610822822
         "BPM.19L1.B2"          2327.829053                    3     -0.0864670981559    0.002718974280137                    0          5.798342067
         "BPM.18L1.B2"          2381.280537                    3    -0.03562058643491    0.005706871940797                    0          5.890600366
         "BPM.17L1.B2"          2434.732021                    3     -0.1281438297885    0.002394024651512                    0            5.9519636
         "BPM.16L1.B2"          2488.183506                    3       0.233351680845    0.003691204225575                    0          6.110822822
         "BPM.15L1.B2"           2541.63499                    3     -0.4233097965905    0.002996764447192                    0          6.298342067
         "BPM.14L1.B2"          2595.086474                    3     0.09216373010554    0.002107074549237                    0          6.390600366
         "BPM.13L1.B2"          2648.537958                    3     -0.2130166130226     0.00179105169766                    0            6.4519636
         "BPM.12L1.B2"          2701.989442                    3     0.06188004798047    0.001512324916128                    0          6.612098948
         "BPM.11L1.B2"          2755.440926                    3     -0.1712193603816    0.001683432072973                    0          6.799747038
         "BPM.10L1.B2"          2808.223615                    3      0.2219417318551    0.004512744793029                    0          6.890914647
          "BPM.9L1.B2"          2847.290605                    3     -0.7487387010079    0.003055790133956                    0          6.931134327
          "BPM.8L1.B2"          2887.755594                    3      0.2186515526111    0.004836936316773                    0          7.056024807
        "BPMSX.7L1.B2"          2957.502084                    3     0.05363182334836     0.01134142116427                    0             7.378225
         "BPMR.6L1.B2"          2970.007584                    3    0.002968378469885    0.004512893231769                    0          7.384899097
          "BPM.5L1.B2"          3001.907584                    3     -0.6720069260452      0.0055872123577                    0          7.392869254
        "BPMYA.4L1.B2"          3023.025584                    3     0.06673275909499     0.01012493688577                    0          7.395078821
        "BPMWB.4L1.B2"          3044.082084                    3      0.4065304663643     0.00539375119136                    0          7.396489145
        "BPMSY.4L1.B2"          3136.998084                    3      0.1400568400264    0.009707151393251                    0          7.401542086
         "BPMS.2L1.B2"          3163.723584                    3      0.4134274511138     0.01205488120877                    0           7.40238189
        "BPMSW.1L1.B2"          3173.673584                    3      0.1774216561465     0.00728457713502                    0          7.403007678
        "BPMSW.1R1.B2"          3216.816584                    3      0.3002955896505    0.004315646951791                    0          7.898581852
         "BPMS.2R1.B2"          3226.781584                    3      0.8360294126473    0.005131721719872                    0          7.899388255
        "BPMSY.4R1.B2"          3253.627084                    3     -0.2159344900358    0.007561615900483                    0          7.900640105
        "BPMWB.4R1.B2"          3346.423084                    3     0.03997194627756    0.005863093220619                    0          7.906583513
        "BPMYA.4R1.B2"          3367.479584                    3      0.5462930366308    0.003571586990907                    0          7.912534595
         "BPMR.5R1.B2"          3394.887584                    3      -0.244809744157    0.004177501271381                    0          7.934963189
          "BPM.6R1.B2"          3426.787584                    3      -1.990950367704     0.00203391304732                    0          8.315245209
        "BPMRA.7R1.B2"          3454.511584                    3      0.1828640781002     0.00901804586479                    0           8.37381995
          "BPM.8R1.B2"          3495.948594                    3      0.2190238295897    0.003096645355395                    0          8.478724524
          "BPM.9R1.B2"          3535.013605                    3     -0.2250625467439    0.004382327733493                    0          8.787890688
         "BPM.10R1.B2"          3575.476615                    3     -0.2011643631114   0.0004177437549442                    0          8.831402213
         "BPM.11R1.B2"          3628.257326                    3      0.1919554461566    0.003424489155501                    0          8.883642844
         "BPM.12R1.B2"          3682.980842                    3    -0.03398518818949   0.0008037736426547                    0          8.948046907
         "BPM.13R1.B2"          3736.429358                    3     0.06384852275877    0.002855449168908                    0          9.113150934
         "BPM.14R1.B2"          3789.877874                    3     -0.1924738590404    0.003560815721049                    0          9.299593636
         "BPM.15R1.B2"           3843.32639                    3      0.2969618564716    0.006574765127758                    0          9.391206857
         "BPM.16R1.B2"          3896.774906                    3     -0.4436033439207    0.002591338257411                    0          9.452740468
         "BPM.17R1.B2"          3950.223421                    3     0.04620969694121    0.001521695378643                    0          9.613082237
         "BPM.18R1.B2"          4003.671937                    3     -0.1226256275954    0.005167589813066                    0          9.799556525
         "BPM.19R1.B2"          4057.120453                    3      0.1253018601392    0.007223490957102                    0          9.891188635
         "BPM.20R1.B2"          4110.568969                    3     -0.1735801023736    0.007946826125157                    0          9.952716882
         "BPM.21R1.B2"          4164.017485                    3      0.1312216440078    0.009621191112256                    0           10.1130131
         "BPM.22R1.B2"          4217.466001                    3     -0.1438694924328    0.003666591078464                    0           10.2995194
         "BPM.23R1.B2"          4270.914517                    3      0.2175379308185    0.005159993768762                    0          10.39117041
         "BPM.24R1.B2"          4324.363033                    3     -0.4848131201569    0.003083731311434                    0           10.4526933
         "BPM.25R1.B2"          4377.811549                    3     0.06576176301163    0.002855989640565                    0          10.61294397
         "BPM.26R1.B2"          4431.260065                    3    -0.02906204983088    0.001495639833615                    0          10.79948227
         "BPM.27R1.B2"           4484.70858                    3     -0.2439485222131    0.002167044459827                    0          10.89115219
         "BPM.28R1.B2"          4538.157096                    3      0.8111246118247    0.005023500264266                    0          10.95266973
         "BPM.29R1.B2"          4591.605612                    3     -0.1761033655436    0.003918976470523                    0          11.11287485
         "BPM.30R1.B2"          4645.054128                    3       2.499129134789   0.0003206702873491                    0          11.29944512
         "BPM.31R1.B2"          4698.502644                    3     0.04859044127643    0.002765672075641                    0          11.39113396
         "BPM.32R1.B2"           4751.95116                    3    -0.07378843945432    0.002677799652264                    0          11.45264615
         "BPM.33R1.B2"          4805.399676                    3     -0.1936126703467    0.003616759036823                    0          11.61280574
         "BPM.34R1.B2"          4858.848192                    3    -0.04402419716859    0.002202807547062                    0          11.79940796
         "BPM.33L2.B2"          4912.296708                    3   -0.004754927827675    0.004911907071695                    0          11.89111574
         "BPM.32L2.B2"          4965.745224                    3       2.579396805234    0.002051089763432                    0          11.95262259
         "BPM.31L2.B2"           5019.19374                    3      -3.156821017423     0.00169446662766                    0          12.11273664
         "BPM.30L2.B2"          5072.642255                    3     -0.9216987353853     0.00145542956294                    0          12.29937079
         "BPM.29L2.B2"          5126.090771                    3      0.1929860944186    0.004196366192082                    0          12.39109751
         "BPM.28L2.B2"          5179.539287                    3      0.5287069423925    0.001392308775334                    0          12.45259903
         "BPM.27L2.B2"          5232.987803                    3     -0.3325971094932     0.00231038159643                    0          12.61266756
         "BPM.26L2.B2"          5286.436319                    3     -0.1127162799013    0.001061159359406                    0          12.79933361
         "BPM.25L2.B2"          5339.884835                    3    -0.05240812528254     0.00320484821932                    0          12.89107929
         "BPM.24L2.B2"          5393.333351                    3      0.1556640419855    0.000227090566837                    0          12.95257547
         "BPM.23L2.B2"          5446.781867                    3     -0.1811582658957    0.002663194793349                    0          13.11259848
         "BPM.22L2.B2"          5500.230383                    3      0.4454997243444    0.002856702533112                    0          13.29929641
         "BPM.21L2.B2"          5553.678899                    3     -0.1516653308675    0.002853557258405                    0          13.39106106
         "BPM.20L2.B2"          5607.127414                    3      0.3338194266554    0.001064668171369                    0          13.45255192
         "BPM.19L2.B2"           5660.57593                    3     -0.1450637471094   0.0003403240837101                    0          13.61252942
         "BPM.18L2.B2"          5714.024446                    3    -0.06706253043879    0.003843062071763                    0           13.7992592
         "BPM.17L2.B2"          5767.472962                    3    -0.07831478884333    0.003946740987936                    0          13.89104283
         "BPM.16L2.B2"          5820.921478                    3      0.3602676434352    0.003968847327776                    0          13.95252837
         "BPM.15L2.B2"          5874.369994                    3     -0.2981370414747    0.002215393128202                    0          14.11246036
         "BPM.14L2.B2"           5927.81851                    3      0.4367442906325    0.002608504296955                    0          14.29922198
         "BPM.13L2.B2"          5981.267026                    3      0.0956350859296    0.003127541415481                    0           14.3910246
         "BPM.12L2.B2"          6034.715542                    3    -0.09187357749482     0.00182711987237                    0          14.44508562
         "BPM.11L2.B2"          6088.164058                    3     -0.1915774880381    0.002759551437702                    0          14.56524718
         "BPM.10L2.B2"          6140.002768                    3    -0.04844900772359    0.001723644599127                    0          14.72249654
          "BPM.9L2.B2"          6179.067779                    3      0.1725170765205    0.001735274412192                    0          14.80618896
          "BPM.8L2.B2"          6219.530789                    3     -0.4604739388835   0.0006116345584064                    0          14.90793269
          "BPM.7L2.B2"            6258.5968                    3     -0.4384355245463    0.003221432171743                    0          15.17508416
          "BPM.6L2.B2"            6290.7028                    3     0.09067085139591    0.003282882770551                    0          15.26481683
        "BPMYB.5L2.B2"            6362.9018                    3     -0.2086971145248    0.001558262789821                    0          15.48772535
        "BPMYB.4L2.B2"            6383.4718                    3      0.1311041477553   0.0008140515666849                    0          15.51628834
        "BPMWB.4L2.B2"            6407.8633                    3      0.1983772275653    0.000450504768057                    0          15.56755077
         "BPMS.2L2.B2"            6496.0078                    3      -0.747576455273    0.003286233040911                    0          15.68718256
        "BPMSW.1L2.B2"            6505.9418                    3      0.3863494176302    0.005019649363038                    0           15.7106093
        "BPMSW.1R2.B2"            6549.1318                    3       2.427244876736    0.008343371278605                    0          16.07254755
         "BPMS.2R2.B2"            6559.0658                    3      0.7380471238024    0.007033577100544                    0          16.09049654
        "BPMSX.4R2.B2"            6597.0373                    3    -0.04971262842478    0.004387773045543                    0          16.13412851
        "BPMWB.4R2.B2"            6647.1343                    3    -0.03264632435479    0.004681968069421                    0          16.21540022
        "BPMYB.4R2.B2"            6671.6018                    3      -4.586658079323    0.002012813151909                    0          16.25024578
          "BPM.5R2.B2"            6701.1358                    3      0.3929780145574    0.002922554344769                    0          16.33168385
         "BPMR.6R2.B2"            6774.4318                    3     -0.4081578721908     0.00690448460151                    0          16.45179726
        "BPM_A.7R2.B2"            6787.3068                    3    -0.03828568871245    0.004927480731948                    0          16.46796618
          "BPM.8R2.B2"          6828.745789                    3      0.3520787808807    0.001316155714092                    0          16.54961061
          "BPM.9R2.B2"          6867.812779                    3      0.1303283717845    0.007490367335113                    0          16.64152554
         "BPM.10R2.B2"          6908.277768                    3      0.2960208382828    0.002763238585301                    0          16.74131331
         "BPM.11R2.B2"          6960.118458                    3      -1.571201843138    0.008879084694749                    0          16.85034667
         "BPM.12R2.B2"          7014.844942                    3       0.355129680077    0.004037335567596                    0          16.98782364
         "BPM.13R2.B2"          7068.296426                    3      0.1543230493678    0.007465291516207                    0           17.0975736
         "BPM.14R2.B2"           7121.74791                    3     0.08595110942085    0.003762454526647                    0          17.23011798
         "BPM.15R2.B2"          7175.199394                    3     -0.2784921271312    0.002489594776142                    0           17.3442861
         "BPM.16R2.B2"          7228.650878                    3      0.1282419661692    0.001809570500533                    0          17.47962651
         "BPM.17R2.B2"          7282.102362                    3     -0.1155152275678   0.0006414096012874                    0          17.58997775
         "BPM.18R2.B2"          7335.553846                    3       0.102683439345    0.001283148770707                    0          17.72231211
         "BPM.19R2.B2"           7389.00533                    3     -0.4568796953886    0.006679594975576                    0          17.83634911
         "BPM.20R2.B2"          7442.456814                    3      0.2833347627529    0.001852649261046                    0          17.97190005
         "BPM.21R2.B2"          7495.908299                    3     -0.5125764206051    0.005590029064952                    0            18.082384
         "BPM.22R2.B2"          7549.359783                    3      0.1923776657403    0.002653041127358                    0          18.21452281
         "BPM.23R2.B2"          7602.811267                    3      -0.140044727087    0.005635963313676                    0          18.32541364
         "BPM.24R2.B2"          7656.262751                    3      0.4216120872737    0.004418741448057                    0          18.45746197
         "BPM.25R2.B2"          7709.714235                    3      -0.978720272897     0.00313319454232                    0          18.56834482
         "BPM.26R2.B2"          7763.165719                    3      0.1741273362536   0.0007584557167572                    0          18.70048328
         "BPM.27R2.B2"          7816.617203                    3     0.03213909523531    0.004574973005469                    0          18.81138101
         "BPM.28R2.B2"          7870.068687                    3     0.04236620939086    0.001998363059296                    0          18.94343086
         "BPM.29R2.B2"          7923.520171                    3     -0.2078165021589    0.004864616605159                    0          19.05430691
         "BPM.30R2.B2"          7976.971655                    3      0.1865519143823    0.001633904897796                    0          19.18644316
         "BPM.31R2.B2"           8030.42314                    3     -0.3901598617891   0.0005050806526958                    0          19.29734753
         "BPM.32R2.B2"          8083.874624                    3      0.1302001393838     0.00210107369896                    0          19.42940024
         "BPM.33R2.B2"          8137.326108                    3     0.07153578057547    0.001860354888791                    0          19.54026989
         "BPM.34R2.B2"          8190.777592                    3    -0.06876403145106    0.003800141024049                    0          19.67240262
         "BPM.33L3.B2"          8244.229076                    3     -0.1369428772287    0.002121386935152                    0          19.78331313
         "BPM.32L3.B2"           8297.68056                    3      0.1206505979194    0.007912201273054                    0          19.91536998
         "BPM.31L3.B2"          8351.132044                    3     -0.2761422491453    0.003250472352937                    0          20.02623381
         "BPM.30L3.B2"          8404.583528                    3      0.0567637126627    0.001833067219716                    0          20.15836181
         "BPM.29L3.B2"          8458.035012                    3      0.1444465825212    0.006158927876657                    0          20.26927777
         "BPM.28L3.B2"          8511.486496                    3    -0.02931677181558    0.006008541879065                    0           20.4013399
         "BPM.27L3.B2"           8564.93798                    3      0.1966642462227     0.00580378633776                    0          20.51219869
         "BPM.26L3.B2"          8618.389465                    3     -0.2170645289743    0.003365117215186                    0          20.64432089
         "BPM.25L3.B2"          8671.840949                    3      0.3162542512958     0.01932086902229                    0          20.75524146
         "BPM.24L3.B2"          8725.292433                    3     -0.1771309460394    0.007268507984596                    0          20.88730985
         "BPM.23L3.B2"          8778.743917                    3      0.2093821766255     0.01317637462907                    0          20.99816451
         "BPM.22L3.B2"          8832.195401                    3     0.02195828911479    0.004410847919094                    0          21.13028003
         "BPM.21L3.B2"          8885.646885                    3     -0.1657370369869    0.003739947979828                    0          21.24120422
         "BPM.20L3.B2"          8939.098369                    3      0.1668683431369    0.009111264281941                    0          21.37278948
         "BPM.19L3.B2"          8992.549853                    3     -0.1484637742709    0.003806049229622                    0          21.48619073
         "BPM.18L3.B2"          9046.001337                    3     0.03075483915101     0.00392552838506                    0           21.6224864
         "BPM.17L3.B2"          9099.452821                    3     -0.1260479320855    0.009028300620893                    0          21.73360688
         "BPM.16L3.B2"          9152.904306                    3       0.156867006385    0.002283758173037                    0          21.86506766
         "BPM.15L3.B2"           9206.35579                    3     -0.3773432879838     0.01220420101507                    0          21.97826053
         "BPM.14L3.B2"          9259.807274                    3    -0.08556715068781    0.001803955989208                    0          22.11467581
         "BPM.13L3.B2"          9313.258758                    3      0.4820602319874     0.01374478486221                    0          22.22600325
         "BPM.12L3.B2"          9366.710242                    3       0.297696418682    0.006640945730786                    0          22.36257333
         "BPM.11L3.B2"          9420.161726                    3     -0.5640497060625     0.01980986079613                    0          22.47379666
         "BPM.10L3.B2"          9472.944415                    3      -0.521999161805    0.006239819445559                    0          22.60555991
          "BPM.9L3.B2"          9512.011405                    3      0.4268398995513     0.00346370706612                    0          22.66504073
          "BPM.8L3.B2"          9552.476394                    3      0.3958603692403     0.01080988402949                    0          22.72897914
          "BPM.7L3.B2"          9591.542384                    3     0.01567311670103     0.01036717912469                    0          22.78374625
         "BPMR.6L3.B2"          9664.181384                    3     -0.4537747583836    0.007176930477697                    0          22.87769338
         "BPMW.5L3.B2"          9734.779884                    3       0.326481131252    0.006370496343185                    0          22.98737827
        "BPMWE.4L3.B2"          9809.907884                    3     -0.1937939371533    0.001716272588797                    0           23.0607631
         "BPMW.4R3.B2"          9882.417884                    3     0.08417711866223    0.004403321343334                    0          23.10719877
        "BPMWE.4R3.B2"          9909.962884                    3       0.250096257828      0.0142463021258                    0          23.15283139
         "BPMW.5R3.B2"          9985.090884                    3     -0.4926449091411    0.003100250613597                    0          23.22626467
       "BPMWE.A5R3.B2"          10013.80888                    3      0.1232526204073     0.01380971735888                    0          23.24171045
        "BPMWC.6R3.B2"          10053.62688                    3      0.3781843285701     0.01091094323167                    0           23.2845483
          "BPM.6R3.B2"          10065.78138                    3     -0.9694842007216    0.006356427660363                    0          23.31077998
          "BPM.8R3.B2"          10160.67137                    3      0.3683880102473      0.0173852392381                    0           23.5343623
          "BPM.9R3.B2"          10199.73836                    3      -0.237519132692     0.00549832877719                    0          23.75182066
         "BPM.10R3.B2"          10240.20335                    3      0.1700487021396     0.01474751959969                    0          23.83199035
         "BPM.11R3.B2"          10292.98604                    3    -0.09295531400331    0.004464965069877                    0          23.93601068
         "BPM.12R3.B2"          10347.71253                    3      0.2172966141657    0.006196722474112                    0          24.04860034
         "BPM.13R3.B2"          10401.16401                    3     -0.1073093988862    0.001666060706201                    0          24.18350868
         "BPM.14R3.B2"          10454.61549                    3     0.01985732682685    0.008046618102879                    0           24.2940186
         "BPM.15R3.B2"          10508.06698                    3      0.1283049841642    0.003857693482039                    0          24.42592962
         "BPM.16R3.B2"          10561.51846                    3     -0.2104537616219    0.005225142261422                    0          24.53977667
         "BPM.17R3.B2"          10614.96995                    3    -0.02049237349658    0.002792511440332                    0          24.67575403
         "BPM.18R3.B2"          10668.42143                    3      0.1719264425362     0.01335985400905                    0          24.78643223
         "BPM.19R3.B2"          10721.87291                    3    -0.05019345419995     0.00368364081371                    0          24.91816967
         "BPM.20R3.B2"           10775.3244                    3    -0.08805853805184     0.01323994241203                    0          25.03183273
         "BPM.21R3.B2"          10828.77588                    3      0.2345692593087    0.003630671792669                    0          25.16798179
         "BPM.22R3.B2"          10882.22737                    3     -0.7899161496358     0.01157440131394                    0            25.278843
         "BPM.23R3.B2"          10935.67885                    3      0.5718265902398   0.0008780709282276                    0          25.41091767
         "BPM.24R3.B2"          10989.13033                    3     -0.9687580102873    0.003616858757922                    0          25.52183231
         "BPM.25R3.B2"          11042.58182                    3      0.1255743013214    0.002000173987609                    0          25.65394763
         "BPM.26R3.B2"           11096.0333                    3       0.322564554279    0.001834320021701                    0          25.76481182
         "BPM.27R3.B2"          11149.48479                    3    -0.05386407963307    0.003598965462778                    0          25.89688138
         "BPM.28R3.B2"          11202.93627                    3       3.516286970425    0.004581980083637                    0           26.0077925
         "BPM.29R3.B2"          11256.38775                    3   -0.005424864205199    0.002900254341395                    0          26.13991259
         "BPM.30R3.B2"          11309.83924                    3   -0.007509703348466    0.002434494511121                    0          26.25078065
         "BPM.31R3.B2"          11363.29072                    3     0.03164822325109    0.007444184803876                    0          26.38284584
         "BPM.32R3.B2"          11416.74221                    3     0.03572785512652    0.008861355640458                    0          26.49375276
         "BPM.33R3.B2"          11470.19369                    3     0.07995541449879    0.003766745634387                    0          26.62587679
         "BPM.34R3.B2"          11523.64518                    3     -0.3128144303698    0.007554772061182                    0          26.73674935
         "BPM.33L4.B2"          11577.09666                    3     0.04357583841466    0.002553133625787                    0          26.86881107
         "BPM.32L4.B2"          11630.54814                    3     0.08097522167124    0.008412830534904                    0          26.97971321
         "BPM.31L4.B2"          11683.99963                    3    -0.07064450812705    0.004472540007578                    0          27.11184023
